assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
2,77,77,Evgeni Nabokov,0,163,2.14429,Nabokov,21,8,12,8460705,2,0.90954,1639,20072008,L,1802,6,SJS,,273656,46
4,77,77,Martin Brodeur,0,168,2.17473,Brodeur,27,6,6,8455710,4,0.91957,1921,20072008,L,2089,4,NJD,,278103,44
2,76,76,Miikka Kiprusoff,0,197,2.68739,Kiprusoff,26,10,8,8462147,2,0.90601,1899,20072008,L,2096,2,CGY,,263899,39
1,69,67,Cam Ward,0,180,2.74799,Ward,25,5,4,8470320,1,0.90374,1690,20072008,L,1870,4,CAR,,235808,37
0,72,72,Henrik Lundqvist,0,160,2.23006,Lundqvist,24,10,2,8468685,0,0.91223,1663,20072008,L,1823,10,NYR,,258288,37
1,76,75,Ryan Miller,0,197,2.64175,Miller,27,10,6,8468011,1,0.90636,1907,20072008,L,2104,3,BUF,,268458,36
0,58,57,Jean-Sebastien Giguere,0,117,2.12064,Giguere,17,6,4,8462044,0,0.92241,1391,20072008,L,1508,4,ANA,,198619,35
3,73,73,Roberto Luongo,0,168,2.38155,Luongo,29,9,4,8466141,3,0.9172,1861,20072008,L,2029,6,VAN,,253952,35
0,58,57,Niklas Backstrom,0,131,2.3059,Backstrom,13,8,2,8473404,0,0.91958,1498,20072008,L,1629,4,MIN,,204518,33
5,66,64,Vesa Toskala,0,175,2.73616,Toskala,25,6,4,8462117,5,0.90405,1649,20072008,L,1824,3,TOR,,230249,33
2,52,51,Cristobal Huet,0,118,2.32216,Huet,14,6,0,8469658,2,0.92021,1361,20072008,L,1479,4,"MTL,WSH",,182933,32
3,62,60,Marty Turco,0,140,2.31499,Turco,21,6,16,8460612,3,0.90926,1403,20072008,L,1543,3,DAL,,217711,32
2,57,55,Martin Gerber,0,145,2.7212,Gerber,18,4,6,8469675,2,0.91043,1474,20072008,L,1619,2,OTT,,191827,30
1,62,59,Martin Biron,0,153,2.5939,Biron,20,9,8,8462047,1,0.91796,1712,20072008,L,1865,5,PHI,,212344,30
6,69,69,Tomas Vokoun,0,180,2.67943,Vokoun,29,8,4,8460712,6,0.91866,2033,20072008,R,2213,4,FLA,,241842,30
2,53,52,Jose Theodore,0,123,2.43718,Theodore,21,3,2,8460535,2,0.91002,1244,20072008,R,1367,3,COL,,181685,28
0,57,55,Tim Thomas,0,136,2.44166,Thomas,19,6,2,8460703,0,0.92143,1595,20072008,L,1731,3,BOS,,200519,28
0,64,62,Ilya Bryzgalov,0,147,2.44052,Bryzgalov,25,6,2,8468524,0,0.91962,1682,20072008,L,1829,3,"ANA,PHX",,216839,28
1,41,40,Dominik Hasek,0,84,2.14462,Hasek,10,3,12,8447687,1,0.90175,771,20072008,L,855,5,DET,,141004,27
3,43,40,Chris Osgood,0,84,2.09225,Osgood,9,4,0,8458568,3,0.91393,892,20072008,L,976,4,DET,,144533,27
2,66,65,Manny Legace,0,147,2.40609,Legace,25,8,4,8459308,2,0.9108,1501,20072008,L,1648,5,STL,,219941,27
0,47,44,Mathieu Garon,0,118,2.66367,Garon,18,1,8,8464999,0,0.91317,1241,20072008,R,1359,4,EDM,,159479,26
6,63,63,Rick DiPietro,0,174,2.81623,DiPietro,28,7,18,8468481,6,0.90219,1605,20072008,R,1779,3,NYI,,222425,26
2,54,52,Olie Kolzig,0,153,2.91092,Kolzig,21,6,8,8448535,2,0.89248,1270,20072008,L,1423,1,WSH,,189218,25
2,41,40,Carey Price,0,103,2.56073,Price,12,3,0,8471679,2,0.91965,1179,20072008,L,1282,3,MTL,,144802,24
2,54,52,Pascal Leclaire,0,112,2.25016,Leclaire,17,6,2,8469461,2,0.91878,1267,20072008,L,1379,9,CBJ,,179187,24
0,44,37,Dan Ellis,0,87,2.34233,Ellis,10,3,0,8468540,0,0.92414,1060,20072008,L,1147,6,NSH,,133713,23
2,50,49,Nikolai Khabibulin,0,127,2.63491,Khabibulin,20,6,4,8459140,2,0.90856,1262,20072008,L,1389,2,CHI,,173516,23
1,47,47,Johan Holmqvist,0,129,3.03622,Holmqvist,16,6,0,8466303,1,0.88917,1035,20072008,L,1164,2,"TBL,DAL",,152953,21
1,35,33,Marc-Andre Fleury,0,72,2.32579,Fleury,10,2,0,8470594,1,0.92079,837,20072008,L,909,4,PIT,,111446,19
1,33,30,Ty Conklin,0,78,2.50864,Conklin,8,5,4,8469152,1,0.923,935,20072008,L,1013,2,PIT,,111933,18
1,51,45,Chris Mason,0,130,2.8975,Mason,22,6,0,8462152,1,0.89827,1148,20072008,L,1278,4,NSH,,161518,18
0,45,42,Jason LaBarbera,0,121,2.99913,LaBarbera,23,2,2,8467391,0,0.90976,1220,20072008,L,1341,1,LAK,,145242,17
2,48,45,Kari Lehtonen,0,131,2.90383,Lehtonen,22,5,4,8470140,2,0.91602,1429,20072008,L,1560,4,ATL,,162406,17
