assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
3,74,70,Ed Belfour,0,170,2.47171,Belfour,19,,34,8445386,3,0.90971,1713,19901991,L,1883,4,CHI,7,247601,43
4,54,53,Mike Vernon,0,172,3.30663,Vernon,19,,8,8452217,4,0.87766,1234,19901991,L,1406,1,CGY,3,187260,31
5,65,60,Tim Cheveldae,0,214,3.55167,Cheveldae,26,,2,8446082,5,0.87529,1502,19901991,L,1716,2,DET,5,216912,30
2,44,44,Vincent Riendeau,0,134,3.0104,Riendeau,9,,0,8450834,2,0.89202,1107,19901991,L,1241,3,STL,6,160244,29
5,48,47,Tom Barrasso,0,165,3.59496,Barrasso,16,,40,8445275,5,0.8955,1414,19901991,R,1579,1,PIT,3,165231,27
4,60,59,Bill Ranford,0,182,3.1972,Ranford,27,,6,8450651,4,0.89325,1523,19901991,L,1705,0,EDM,3,204929,27
0,47,43,Kelly Hrudey,0,132,2.90152,Hrudey,13,,14,8448020,0,0.90007,1189,19901991,L,1321,3,LAK,6,163776,26
2,48,48,Patrick Roy,0,128,2.70864,Roy,15,,6,8451033,2,0.90602,1234,19901991,L,1362,1,MTL,6,170122,25
2,51,47,Andy Moog,0,136,2.86913,Moog,13,,20,8449681,2,0.89594,1171,19901991,L,1307,4,BOS,9,170644,25
3,53,51,Chris Terreri,0,144,2.90879,Terreri,21,,2,8451860,3,0.89317,1204,19901991,L,1348,1,NJD,7,178218,24
1,45,42,Mike Richter,0,135,3.12022,Richter,13,,4,8450833,1,0.90301,1257,19901991,L,1392,0,NYR,7,155758,21
4,52,48,Peter Sidorkiewicz,0,164,3.3325,Sidorkiewicz,22,,6,8451369,4,0.87227,1120,19901991,L,1284,1,HFD,7,177164,21
2,55,53,Jon Casey,0,158,2.97646,Casey,20,,22,8446011,2,0.89103,1292,19901991,L,1450,3,MNS,11,191099,21
0,37,37,Daniel Berthiaume,0,117,3.31246,Berthiaume,11,,10,8445462,0,0.89226,969,19901991,L,1086,1,LAK,4,127156,20
0,45,42,Don Beaupre,0,113,2.63647,Beaupre,18,,18,8445381,0,0.8968,982,19901991,L,1095,5,WSH,3,154297,20
3,55,47,Bob Essensa,0,153,3.14818,Essensa,24,,6,8446719,3,0.89772,1343,19901991,L,1496,4,WIN,6,174958,19
2,53,53,Glenn Healy,0,166,3.32071,Healy,24,,14,8447709,2,0.89338,1391,19901991,L,1557,0,NYI,9,179961,18
0,33,30,Rejean Lemelin,0,111,3.64146,Lemelin,10,,10,8448759,0,0.86801,730,19901991,L,841,1,BOS,3,109736,17
