assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
1,59,55,Tomas Vokoun,0,138,2.49093,Vokoun,23,6,2,8460712,1,0.9256,1717,20082009,R,1855,6,FLA,,199443,26
2,65,63,Ilya Bryzgalov,0,187,2.9842,Bryzgalov,31,6,4,8468524,2,0.90621,1807,20082009,L,1994,3,PHX,,225588,26
0,40,39,Scott Clemmensen,0,94,2.39395,Clemmensen,13,1,2,8466339,0,0.91739,1044,20082009,L,1138,2,NJD,,141356,25
0,40,37,Ty Conklin,0,94,2.51109,Conklin,11,2,4,8469152,0,0.909,939,20082009,L,1033,6,DET,,134762,25
2,42,40,Nikolai Khabibulin,0,96,2.33458,Khabibulin,8,7,8,8459140,2,0.91946,1096,20082009,L,1192,3,CHI,,148035,25
0,46,38,Jonas Hiller,0,99,2.38909,Hiller,15,1,0,8473972,0,0.91865,1118,20082009,R,1217,4,ANA,,149178,23
1,52,49,Carey Price,0,143,2.82645,Price,16,10,4,8471679,1,0.90548,1370,20082009,L,1513,1,MTL,,182136,23
0,53,53,Vesa Toskala,0,166,3.25871,Toskala,17,11,2,8462117,0,0.89064,1352,20082009,L,1518,1,TOR,,183385,22
1,44,41,Jonathan Quick,0,103,2.47705,Quick,18,2,0,8471734,1,0.91416,1097,20082009,L,1200,4,LAK,,149694,21
0,41,40,Cristobal Huet,0,99,2.52662,Huet,15,4,2,8469658,0,0.90892,988,20082009,L,1087,3,CHI,,141058,20
1,56,55,Peter Budaj,0,154,2.85902,Budaj,29,5,0,8469514,1,0.89941,1377,20082009,L,1531,2,COL,,193912,20
0,31,30,Martin Brodeur,0,73,2.4151,Brodeur,9,3,4,8455710,0,0.91609,797,20082009,L,870,5,NJD,,108815,19
0,46,44,Jean-Sebastien Giguere,0,127,3.09995,Giguere,18,6,4,8462044,0,0.90031,1147,20082009,L,1274,2,ANA,,147486,19
1,46,45,Kari Lehtonen,0,134,3.06373,Lehtonen,22,3,6,8470140,1,0.91054,1364,20082009,L,1498,3,ATL,,157455,19
0,34,33,Jaroslav Halak,0,92,2.85891,Halak,14,1,0,8470860,0,0.91457,985,20082009,L,1077,1,MTL,,115848,18
0,28,27,Manny Fernandez,0,71,2.59113,Fernandez,8,3,2,8458988,0,0.91024,720,20082009,L,791,1,BOS,,98644,16
0,31,30,Brian Elliott,0,77,2.77139,Elliott,8,3,0,8470880,0,0.90203,709,20082009,L,786,1,OTT,,100022,16
0,43,38,Alex Auld,0,101,2.47404,Auld,18,7,2,8467913,0,0.91148,1040,20082009,L,1141,1,OTT,,146966,16
1,31,27,Craig Anderson,0,74,2.71415,Anderson,7,5,2,8467950,1,0.92425,903,20082009,L,977,3,FLA,,98152,15
1,32,29,Antero Niittymaki,0,83,2.7592,Niittymaki,8,6,2,8467511,1,0.91235,864,20082009,L,947,1,PHI,,108292,15
1,41,40,Mike Smith,0,108,2.62204,Smith,18,9,23,8469608,1,0.91575,1174,20082009,L,1282,2,TBL,,148281,14
1,49,46,Joey MacDonald,0,157,3.37356,MacDonald,26,6,6,8469732,1,0.90088,1427,20082009,L,1584,1,NYI,,167538,14
0,29,28,Manny Legace,0,77,3.18112,Legace,9,2,0,8459308,0,0.8849,592,20082009,L,669,0,STL,,87139,13
0,33,26,Johan Hedberg,0,100,3.49497,Hedberg,12,3,2,8460704,0,0.88571,775,20082009,L,875,0,ATL,,103005,13
1,21,19,Brent Johnson,0,53,2.81129,Johnson,6,2,4,8462161,1,0.90846,526,20082009,L,579,0,WSH,,67869,12
0,22,20,Brian Boucher,0,47,2.1837,Boucher,6,3,2,8462052,0,0.91651,516,20082009,L,563,2,SJS,,77483,12
0,31,27,Andrew Raycroft,0,90,3.13509,Raycroft,16,0,2,8467453,0,0.89234,746,20082009,L,836,0,COL,,103346,12
0,35,33,Dan Ellis,0,96,2.93172,Ellis,19,4,2,8468540,0,0.90031,867,20082009,L,963,3,NSH,,117883,11
1,26,26,Martin Gerber,0,78,3.02977,Gerber,14,1,16,8469675,1,0.90237,721,20082009,L,799,1,"OTT,TOR",,92680,10
0,31,29,Yann Danis,0,84,2.86344,Danis,17,3,0,8471186,0,0.90996,849,20082009,L,933,2,NYI,,105607,10
0,21,16,Mikael Tellqvist,0,47,2.74457,Tellqvist,6,1,0,8468550,0,0.91181,486,20082009,L,533,0,"PHX,BUF",,61649,9
0,19,16,Mathieu Garon,0,53,3.11591,Garon,9,0,0,8464999,0,0.89442,449,20082009,R,502,0,"EDM,PIT",,61234,8
0,28,24,Jason LaBarbera,0,67,2.77902,LaBarbera,10,6,2,8467391,0,0.90059,607,20082009,L,674,2,"LAK,VAN",,86793,8
0,28,25,Erik Ersberg,0,65,2.64048,Ersberg,11,5,2,8473975,0,0.90015,586,20082009,L,651,0,LAK,,88620,8
0,16,13,Kevin Weekes,0,32,2.41625,Weekes,5,0,0,8459463,0,0.91979,367,20082009,L,399,0,NJD,,47677,7
0,19,15,Curtis Sanford,0,42,2.59103,Sanford,8,0,2,8468166,0,0.90625,406,20082009,L,448,1,VAN,,58355,7
0,19,16,Dany Sabourin,0,47,2.85011,Sabourin,8,2,2,8467430,0,0.89848,416,20082009,L,463,0,PIT,,59366,6
0,19,14,Michael Leighton,0,50,2.91587,Leighton,7,2,4,8468038,0,0.90138,457,20082009,L,507,0,CAR,,61731,6
1,15,12,Steve Valiquette,0,39,2.84296,Valiquette,5,2,2,8465161,1,0.90736,382,20082009,L,421,1,NYR,,49385,5
0,21,11,Curtis Joseph,0,50,3.56845,Joseph,9,1,0,8448382,0,0.86945,333,20082009,L,383,0,TOR,,50442,5
0,24,21,Patrick Lalime,0,67,3.10017,Lalime,13,3,0,8459579,0,0.89985,602,20082009,L,669,0,BUF,,77802,5
0,6,5,Semyon Varlamov,0,13,2.37406,Varlamov,0,1,2,8473575,0,0.91823,146,20082009,L,159,0,WSH,,19713,4
1,10,7,Jeff Deslauriers,0,30,3.3357,Deslauriers,3,0,0,8470074,1,0.90066,272,20082009,R,302,0,EDM,,32377,4
1,12,12,Pascal Leclaire,0,43,3.82978,Leclaire,6,1,0,8469461,1,0.86728,281,20082009,L,324,0,CBJ,,40420,4
1,15,14,Mike McKenna,0,46,3.55738,McKenna,8,1,0,8470093,1,0.88669,360,20082009,R,406,1,TBL,,46551,4
1,24,20,Karri Ramo,0,80,3.65881,Ramo,10,7,2,8471403,1,0.89417,676,20082009,L,756,0,TBL,,78714,4
0,5,4,Al Montoya,0,9,2.08119,Montoya,1,0,0,8471219,0,0.925,111,20082009,L,120,1,PHX,,15568,3
0,12,11,Ondrej Pavelec,0,36,3.6035,Pavelec,7,0,0,8471715,0,0.88039,265,20082009,L,301,0,ATL,,35965,3
0,19,11,Josh Harding,0,32,2.20736,Harding,9,1,2,8470216,0,0.92935,421,20082009,R,453,0,MIN,,52189,3
0,3,2,Daniel Lacosta,0,4,1.54159,Lacosta,0,0,0,8471305,0,0.95,76,20082009,L,80,1,CBJ,,9341,2
0,3,2,John Curry,0,6,2.404,Curry,1,0,0,8474202,0,0.91304,63,20082009,L,69,0,PIT,,8985,2
0,3,3,Matt Climie,0,9,2.91839,Climie,1,0,0,8474488,0,0.89411,76,20082009,L,85,0,DAL,,11102,2
0,5,3,Michal Neuvirth,0,11,3.00159,Neuvirth,1,0,0,8473607,0,0.89215,91,20082009,L,102,0,WSH,,13193,2
0,8,8,Olie Kolzig,0,25,3.65809,Kolzig,4,1,0,8448535,0,0.89795,220,20082009,L,245,0,TBL,,24603,2
0,8,5,Cory Schneider,0,20,3.37647,Schneider,4,1,0,8471239,0,0.87654,142,20082009,L,162,0,VAN,,21324,2
0,1,1,Tuukka Rask,0,0,0.0,Rask,0,0,0,8471695,0,1.0,35,20082009,L,35,1,BOS,,3598,1
0,3,2,Wade Dubielewicz,0,10,3.55801,Dubielewicz,2,0,0,8470584,0,0.87012,67,20082009,L,77,0,CBJ,,10118,1
0,3,2,Antti Niemi,0,8,3.39662,Niemi,1,1,0,8474550,0,0.8644,51,20082009,L,59,0,CHI,,8479,1
0,3,2,Peter Mannino,0,10,4.51523,Mannino,1,0,0,8474771,0,0.88505,77,20082009,L,87,0,NYI,,7973,1
2,5,5,Rick DiPietro,0,15,3.51585,DiPietro,3,0,2,8468481,2,0.89208,124,20082009,R,139,0,NYI,,15359,1
0,6,3,Ben Bishop,0,12,2.93897,Bishop,1,1,0,8471750,0,0.89285,100,20082009,L,112,0,STL,,14699,1
0,7,6,Justin Pogge,0,27,4.35835,Pogge,4,1,0,8471302,0,0.84393,146,20082009,L,173,0,TOR,,22302,1
0,8,5,Fredrik Norrena,0,17,3.1561,Norrena,3,2,0,8470090,0,0.87218,116,20082009,L,133,0,CBJ,,19391,1
1,10,5,Tobias Stephan,0,27,3.69975,Stephan,3,1,0,8470266,1,0.87019,181,20082009,L,208,0,DAL,,26272,1
0,14,6,Curtis McElhinney,0,31,3.59154,McElhinney,6,1,2,8470147,0,0.88928,249,20082009,L,280,0,CGY,,31073,1
0,1,0,Marc Denis,0,1,3.0,Denis,0,0,0,8462055,0,0.85714,6,20082009,L,7,0,MTL,,1200,0
0,1,0,Brent Krahn,0,3,9.0,Krahn,0,0,0,8468489,0,0.66666,6,20082009,L,9,0,DAL,,1200,0
0,1,1,Jimmy Howard,0,4,4.09556,Howard,1,0,0,8470657,0,0.85714,24,20082009,L,28,0,DET,,3516,0
0,1,0,Chris Holt,0,0,0.0,Holt,0,0,0,8470772,0,1.0,3,20082009,L,3,0,STL,,1113,0
0,1,0,Riku Helenius,0,0,0.0,Helenius,0,0,0,8473474,0,1.0,2,20082009,L,2,0,TBL,,412,0
0,2,0,Marek Schwarz,0,0,0.0,Schwarz,0,0,0,8471230,0,1.0,5,20082009,R,5,0,STL,,923,0
0,2,2,Josh Tordjman,0,8,4.07816,Tordjman,2,0,0,8473632,0,0.87096,54,20082009,L,62,0,PHX,,7062,0
