assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
0,16,9,Joaquin Gage,0,45,3.76551,Gage,8,,4,8459045,0,0.87142,305,19951996,L,350,0,EDM,1,43022,2
0,20,16,Mike Bales,0,72,4.15304,Bales,14,,2,8455501,0,0.87142,488,19951996,L,560,0,OTT,1,62412,2
0,1,1,Robbie Tallas,0,3,3.0,Tallas,0,,0,8459306,0,0.89655,26,19951996,L,29,0,BOS,0,3600,1
0,2,0,Steve Shields,0,4,3.19219,Shields,0,,2,8458615,0,0.875,28,19951996,L,32,0,BUF,0,4511,1
0,10,8,Tommy Salo,0,35,4.01184,Salo,7,,0,8459541,0,0.86,215,19951996,L,250,0,NYI,1,31407,1
0,1,0,Tom Draper,0,3,5.37046,Draper,0,,0,8446480,0,0.78571,11,19951996,L,14,0,WIN,0,2011,0
0,1,0,Jimmy Waite,0,0,0.0,Waite,0,,0,8452246,0,1.0,8,19951996,L,8,0,CHI,0,1884,0
0,1,0,Jamie Ram,0,0,0.0,Ram,0,,0,8458725,0,1.0,9,19951996,L,9,0,NYR,0,1618,0
0,1,0,Scott Langkow,0,0,0.0,Langkow,0,,0,8459453,0,1.0,2,19951996,L,2,0,WIN,0,370,0
0,1,0,Jordan Willis,0,1,3.19715,Willis,1,,0,8459663,0,0.92857,13,19951996,L,14,0,DAL,0,1126,0
0,1,0,Jose Theodore,0,1,6.69144,Theodore,0,,0,8460535,0,0.5,1,19951996,R,2,0,MTL,0,538,0
0,2,1,Patrick Labrecque,0,7,4.29447,Labrecque,1,,2,8458604,0,0.85106,40,19951996,L,47,0,MTL,0,5868,0
0,3,2,Martin Biron,0,10,5.04696,Biron,2,,0,8462047,0,0.84375,54,19951996,L,64,0,BUF,0,7133,0
0,4,2,Geoff Sarjeant,0,14,4.92283,Sarjeant,2,,2,8457928,0,0.83908,73,19951996,L,87,0,SJS,1,10238,0
0,4,3,Derek Wilkinson,0,15,4.50187,Wilkinson,3,,2,8459081,0,0.85714,90,19951996,L,105,0,TBL,0,11995,0
0,5,3,Manny Fernandez,0,19,4.57647,Fernandez,1,,0,8458988,0,0.84297,102,19951996,L,121,0,DAL,1,14946,0
0,7,2,Fred Brathwaite,0,12,2.45454,Brathwaite,2,,2,8459252,0,0.91428,128,19951996,L,140,0,EDM,0,17600,0
0,10,4,Corey Schwab,0,12,2.17752,Schwab,3,,31,8457969,0,0.89915,107,19951996,L,119,0,NJD,0,19839,0
0,11,1,Bruce Racine,0,12,3.12748,Racine,3,,2,8450643,0,0.88118,89,19951996,L,101,0,STL,0,13813,0
