assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
0,44,39,Marc Denis,0,125,3.18805,Denis,18,2,2,8462055,0,0.88295,943,20062007,L,1068,1,TBL,,141152,17
0,29,26,Martin Gerber,0,74,2.77719,Gerber,9,3,0,8469675,0,0.90561,710,20062007,L,784,1,OTT,,95924,15
1,32,28,Mathieu Garon,0,79,2.66494,Garon,10,6,6,8464999,1,0.90694,770,20062007,R,849,2,LAK,,106719,13
0,32,27,David Aebischer,0,93,3.16958,Aebischer,12,3,2,8466290,0,0.89989,836,20062007,L,929,0,MTL,,105629,13
1,33,29,Jose Theodore,0,95,3.26086,Theodore,15,1,6,8460535,1,0.8908,775,20062007,R,870,0,COL,,104880,13
0,23,18,Mike Smith,0,45,2.22527,Smith,5,2,2,8469608,0,0.91193,466,20062007,L,511,3,DAL,,72800,12
1,21,19,Chris Osgood,0,46,2.37726,Osgood,3,6,6,8458568,1,0.90725,450,20062007,L,496,0,DET,,69660,11
1,31,27,Mikael Tellqvist,0,92,3.34491,Tellqvist,12,3,0,8468550,1,0.88485,707,20062007,L,799,2,"TOR,PHX",,99016,11
1,16,16,Jaroslav Halak,0,44,2.89452,Halak,6,0,2,8470860,1,0.90618,425,20062007,L,469,2,MTL,,54724,10
0,27,26,Ilya Bryzgalov,0,62,2.46599,Bryzgalov,8,6,0,8468524,0,0.90718,606,20062007,L,668,1,ANA,,90511,10
3,28,23,John Grahame,0,72,2.85157,Grahame,13,2,2,8460715,3,0.89743,630,20062007,L,702,0,CAR,,90897,10
1,21,16,Johan Hedberg,0,51,2.89425,Hedberg,4,2,6,8460704,1,0.898,449,20062007,L,500,0,ATL,,63436,9
0,52,46,Antero Niittymaki,0,166,3.38449,Niittymaki,29,9,2,8467511,0,0.89406,1401,20062007,L,1567,0,PHI,,176570,9
0,31,26,Curtis Sanford,0,79,3.17772,Sanford,12,5,0,8468166,0,0.88826,628,20062007,L,707,0,STL,,89498,8
0,22,17,Jocelyn Thibault,0,52,2.83314,Thibault,8,2,0,8459432,0,0.90909,520,20062007,L,572,1,PIT,,66075,7
1,27,25,Alex Auld,0,82,3.34576,Auld,13,5,2,8467913,1,0.88751,647,20062007,L,729,1,FLA,,88231,7
1,23,23,Sean Burke,0,68,3.11521,Burke,10,5,4,8445769,1,0.90101,619,20062007,L,687,1,LAK,,78582,6
1,24,23,Dan Cloutier,0,85,3.98038,Cloutier,14,2,21,8460516,1,0.86019,523,20062007,L,608,0,LAK,,76877,6
0,24,23,Pascal Leclaire,0,65,2.96551,Leclaire,15,2,2,8469461,0,0.89666,564,20062007,L,629,1,CBJ,,78907,6
1,30,28,Brent Johnson,0,99,3.61218,Johnson,15,7,4,8462161,1,0.88926,795,20062007,L,894,0,WSH,,98666,6
2,18,16,Robert Esche,0,62,4.32424,Esche,9,1,2,8465093,2,0.87163,421,20062007,L,483,1,PHI,,51616,5
0,22,16,Jussi Markkanen,0,52,3.14468,Markkanen,9,1,0,8462255,0,0.88621,405,20062007,L,457,0,EDM,,59529,5
0,8,5,Wade Dubielewicz,0,13,2.06049,Dubielewicz,1,0,0,8470584,0,0.93434,185,20062007,L,198,0,NYI,,22713,4
0,12,11,Patrick Lalime,0,33,3.07167,Lalime,6,1,0,8459579,0,0.89589,284,20062007,L,317,1,CHI,,38676,4
0,14,12,Kevin Weekes,0,43,3.39027,Weekes,6,2,0,8459463,0,0.87887,312,20062007,L,355,0,NYR,,45660,4
1,19,15,Mike Dunham,0,61,3.73825,Dunham,10,3,0,8456137,1,0.88949,491,20062007,L,552,0,NYI,,58744,4
0,7,4,Josh Harding,0,7,1.16407,Harding,2,1,0,8470216,0,0.95977,167,20062007,R,174,1,MIN,,21648,3
0,9,8,Jamie McLennan,0,32,3.6045,McLennan,5,1,16,8458562,0,0.89473,272,20062007,L,304,0,CGY,,31960,3
0,15,12,Joey MacDonald,0,43,3.12241,MacDonald,7,2,0,8469732,0,0.89408,363,20062007,L,406,0,"DET,BOS",,49577,3
0,16,9,Ty Conklin,0,40,3.33982,Conklin,5,2,2,8469152,0,0.87878,290,20062007,L,330,0,"CBJ,BUF",,43116,3
0,18,14,Hannu Toivonen,0,63,4.22952,Toivonen,9,1,2,8470084,0,0.8745,439,20062007,L,502,0,BOS,,53623,3
0,19,12,Jason Bacashihua,0,47,3.15518,Bacashihua,7,3,2,8469479,0,0.89555,403,20062007,L,450,0,STL,,53626,3
0,20,10,Jean-Sebastien Aubin,0,46,3.43148,Aubin,5,2,0,8462102,0,0.87601,325,20062007,R,371,0,TOR,,48259,3
1,4,3,Michael Wall,0,10,2.97471,Wall,2,0,0,8471526,1,0.87654,71,20062007,L,81,0,ANA,,12102,2
0,5,4,Michael Leighton,0,14,3.91912,Leighton,2,0,0,8468038,0,0.875,98,20062007,L,112,0,"NSH,PHI",,12860,2
0,6,3,David Leneveu,0,15,3.86127,Leneveu,1,0,0,8470263,0,0.89436,127,20062007,L,142,0,PHX,,13985,2
0,9,7,Dany Sabourin,0,21,2.62746,Sabourin,4,1,0,8467430,0,0.90625,203,20062007,L,224,0,VAN,,28773,2
0,11,7,Barry Brust,0,30,3.70078,Brust,4,1,0,8470264,0,0.87755,215,20062007,L,245,0,LAK,,29183,2
0,18,16,Brian Boucher,0,54,3.34336,Boucher,11,3,0,8462052,0,0.88157,402,20062007,L,456,1,"CHI,CBJ",,58145,2
0,2,1,Sebastien Caron,0,2,1.3608,Caron,0,0,0,8467959,0,0.93548,29,20062007,L,31,0,"CHI,ANA",,5291,1
0,3,1,Steve Valiquette,0,6,3.1409,Valiquette,2,0,0,8465161,0,0.86666,39,20062007,L,45,0,NYR,,6877,1
0,5,3,Craig Anderson,0,8,2.21317,Anderson,1,1,0,8467950,0,0.93103,108,20062007,L,116,0,FLA,,13013,1
0,6,4,Scott Clemmensen,0,16,3.14256,Clemmensen,1,2,0,8466339,0,0.88888,128,20062007,L,144,0,NJD,,18329,1
0,1,0,Martin Houle,0,1,27.27272,Houle,0,0,0,8471444,0,0.66666,2,20062007,L,3,0,PHI,,132,0
0,2,0,Philippe Sauve,0,4,5.80177,Sauve,0,0,0,8467364,0,0.82608,19,20062007,L,23,0,BOS,,2482,0
0,2,1,Brian Finley,0,3,3.03797,Finley,1,0,0,8467879,0,0.90909,30,20062007,R,33,0,BOS,,3555,0
0,2,1,Marek Schwarz,0,3,2.9975,Schwarz,1,0,0,8471230,0,0.88,22,20062007,R,25,0,STL,,3603,0
0,2,0,Karri Ramo,0,4,3.4524,Ramo,0,0,0,8471403,0,0.82608,19,20062007,L,23,0,TBL,,4171,0
0,2,0,Tomas Popperle,0,1,1.34831,Popperle,0,0,0,8471793,0,0.92857,13,20062007,L,14,0,CBJ,,2670,0
0,4,1,Frederic Cassivi,0,6,2.59615,Cassivi,1,1,0,8460696,0,0.89655,52,20062007,L,58,0,WSH,,8320,0
0,4,3,Mike Morrison,0,13,6.13207,Morrison,3,0,0,8467486,0,0.79032,49,20062007,L,62,0,PHX,,7632,0
0,4,1,Yutaka Fukufuji,0,7,4.36741,Fukufuji,3,0,0,8470534,0,0.8372,36,20062007,L,43,0,LAK,,5770,0
