assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
4,42,42,Andrei Vasilevskiy,0,93,2.21111,Vasilevskiy,10,1,0,8476883,4,0.92481,1144,20202021,L,1237,5,TBL,,151417,31
2,40,39,Philipp Grubauer,0,77,1.95194,Grubauer,9,1,0,8475831,2,0.92245,916,20202021,L,993,7,COL,,142012,30
1,36,36,Marc-Andre Fleury,0,71,1.98453,Fleury,10,0,2,8470594,1,0.92821,918,20202021,L,989,6,VGK,,128796,26
4,39,38,Tristan Jarry,0,100,2.74561,Jarry,9,3,8,8477465,4,0.90909,1000,20202021,L,1100,2,PIT,,131118,25
0,45,45,Connor Hellebuyck,0,112,2.58181,Hellebuyck,17,3,0,8476945,0,0.9161,1223,20202021,L,1335,4,WPG,,156169,24
0,43,43,Jacob Markstrom,0,111,2.67692,Markstrom,19,2,2,8474593,0,0.90439,1050,20202021,L,1161,3,CGY,,149276,22
2,32,30,Mike Smith,0,71,2.307,Smith,6,2,6,8469608,2,0.9229,850,20202021,L,921,3,EDM,,110793,21
0,36,35,Juuse Saros,0,78,2.28092,Saros,11,1,2,8477424,0,0.9273,995,20202021,L,1073,3,NSH,,123108,21
0,37,36,Vitek Vanecek,0,95,2.69441,Vanecek,10,4,0,8477970,0,0.90785,936,20202021,L,1031,2,WSH,,126929,21
0,31,30,Sergei Bobrovsky,0,88,2.90674,Bobrovsky,8,2,0,8475683,0,0.90588,847,20202021,L,935,0,FLA,,108988,19
0,33,33,Cam Talbot,0,86,2.6307,Talbot,8,5,0,8475660,0,0.91468,922,20202021,L,1008,2,MIN,,117687,19
1,36,35,Semyon Varlamov,0,72,2.04068,Varlamov,11,4,2,8473575,1,0.92941,948,20202021,L,1020,7,NYI,,127016,19
1,42,41,Jordan Binnington,0,108,2.64741,Binnington,14,8,2,8476412,1,0.91,1092,20202021,L,1200,0,STL,,146860,18
0,22,22,Jack Campbell,0,46,2.14886,Campbell,3,2,0,8475789,0,0.92136,539,20202021,L,585,2,TOR,,77064,17
2,37,37,Kevin Lankinen,0,109,3.00715,Lankinen,14,5,2,8480947,2,0.90946,1095,20202021,L,1204,2,CHI,,130489,17
0,24,23,Kaapo Kahkonen,0,68,2.88447,Kahkonen,8,0,2,8478039,0,0.90173,624,20202021,L,692,2,MIN,,84868,16
0,35,35,Thatcher Demko,0,99,2.84646,Demko,18,1,0,8477967,0,0.91494,1065,20202021,L,1164,1,VAN,,125208,16
0,35,31,Igor Shesterkin,0,83,2.6224,Shesterkin,14,3,0,8478048,0,0.9159,904,20202021,L,987,2,NYR,,113941,16
0,22,21,James Reimer,0,59,2.65945,Reimer,5,2,0,8473503,0,0.9059,568,20202021,L,627,0,CAR,,79866,15
1,23,23,Alex Nedeljkovic,0,44,1.8965,Nedeljkovic,5,3,2,8477968,1,0.93209,604,20202021,L,648,3,CAR,,83522,15
2,24,24,Tuukka Rask,0,53,2.2772,Rask,5,2,0,8471695,2,0.91325,558,20202021,L,611,2,BOS,,83787,15
1,30,26,Brian Elliott,0,82,3.06024,Elliott,9,2,0,8470880,1,0.88888,656,20202021,L,738,2,PHI,,96463,15
