assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
0,8,8,Pelle Lindbergh,0,35,4.39376,Lindbergh,4,,0,8448853,0,0.87931,255,19811982,L,290,0,PHI,2,28677,2
1,8,6,Michel Plasse,0,35,5.43431,Plasse,3,,0,8450468,1,0.82051,160,19811982,L,195,0,QUE,1,23186,2
1,11,11,Mike Palmateer,0,47,4.83635,Palmateer,7,,6,8450132,1,0.84984,266,19811982,R,313,0,WSH,2,34985,2
2,24,20,Phil Myre,0,112,5.36534,Myre,17,,0,8449784,2,0.83861,582,19811982,L,694,0,CLR,2,75149,2
0,1,1,John Davidson,0,1,1.0,Davidson,0,,2,8446323,0,0.96551,28,19811982,L,29,0,NYR,0,3600,1
0,1,1,John Vanbiesbrouck,0,1,1.0,Vanbiesbrouck,0,,0,8452157,0,0.96666,29,19811982,L,30,0,NYR,0,3600,1
0,2,2,Paul Skidmore,0,6,3.00375,Skidmore,1,,0,8451406,0,0.87755,43,19811982,L,49,0,STL,0,7191,1
0,6,6,Steve Baker,0,33,6.03076,Baker,5,,0,8445218,0,0.79503,128,19811982,L,161,0,NYR,0,19699,1
0,1,0,Mark Holden,0,0,0.0,Holden,0,,0,8447940,0,1.0,4,19811982,L,4,0,MTL,0,1200,0
0,1,0,Richard Laferriere,0,1,3.0,Laferriere,0,,0,8448614,0,0.94736,18,19811982,L,19,0,CLR,0,1200,0
1,1,0,Claude Legris,0,0,0.0,Legris,0,,0,8448749,1,1.0,18,19811982,L,18,0,DET,1,1689,0
0,1,1,Warren Skorodenski,0,5,5.04908,Skorodenski,1,,0,8451407,0,0.83333,25,19811982,L,30,0,CHI,0,3565,0
0,2,0,Mike Blake,0,2,2.35371,Blake,0,,0,8445551,0,0.9375,30,19811982,L,32,0,LAK,0,3059,0
0,2,1,Steve Janaszak,0,13,7.8,Janaszak,1,,0,8448218,0,0.85714,78,19811982,L,91,0,CLR,0,6000,0
0,2,2,Clint Malarchuk,0,14,7.0,Malarchuk,1,,0,8449096,0,0.78787,52,19811982,L,66,0,QUE,1,7200,0
0,2,2,Robert Parent,0,13,6.54453,Parent,2,,0,8450179,0,0.82666,62,19811982,L,75,0,TOR,0,7151,0
0,2,2,Greg Stefan,0,10,5.0,Stefan,2,,0,8451701,0,0.84848,56,19811982,L,66,0,DET,0,7200,0
0,3,3,Lindsay Middlebrook,0,7,3.0,Middlebrook,0,,20,8449588,0,0.9,63,19811982,R,70,0,MNS,2,8400,0
0,3,2,Nick Ricci,0,14,5.32206,Ricci,3,,0,8450806,0,0.84269,75,19811982,L,89,0,PIT,0,9470,0
