assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
0,26,16,Peter Skudra,0,62,3.33203,Skudra,12,,0,8464715,0,0.87866,449,20002001,L,511,0,"BUF,BOS",1,66986,6
0,32,29,Marc Denis,0,99,3.24545,Denis,20,,2,8462055,0,0.89468,841,20002001,L,940,0,CBJ,4,109815,6
1,38,37,Jamie McLennan,0,98,2.63633,McLennan,23,,4,8458562,1,0.90503,934,20002001,L,1032,2,MIN,9,133822,5
0,11,9,Mathieu Garon,0,24,2.4435,Garon,5,,0,8464999,0,0.89699,209,20002001,R,233,2,MTL,1,35359,4
0,15,14,Glenn Healy,0,38,2.61793,Healy,7,,0,8447709,0,0.88519,293,20002001,L,331,0,TOR,3,52255,4
0,15,11,Andrew Raycroft,0,32,2.96006,Raycroft,6,,0,8467453,0,0.89003,259,20002001,L,291,0,BOS,0,38918,4
0,18,13,Chris Terreri,0,39,2.61155,Terreri,9,,2,8451860,0,0.89516,333,20002001,L,372,0,"NJD,NYI",2,53761,4
1,19,17,Jeff Hackett,0,54,3.24562,Hackett,10,,0,8447449,1,0.88679,423,20002001,L,477,0,MTL,2,59896,4
0,7,7,Stephane Fiset,0,19,3.58115,Fiset,0,,2,8446831,0,0.85271,110,20002001,L,129,0,LAK,1,19100,3
0,10,8,John Grahame,0,28,3.5665,Grahame,4,,2,8460715,0,0.86729,183,20002001,L,211,0,BOS,0,28263,3
1,12,10,Craig Billington,0,27,2.45367,Billington,5,,0,8445470,1,0.91482,290,20002001,L,317,0,WSH,2,39614,3
0,20,16,Steve Passmore,0,51,2.89161,Passmore,12,,4,8459132,0,0.8884,406,20002001,L,457,1,"LAK,CHI",2,63494,3
2,20,19,Rick DiPietro,0,63,3.48966,DiPietro,15,,6,8468481,2,0.87766,452,20002001,R,515,0,NYI,1,64992,3
0,21,14,Dominic Roussel,0,52,3.11683,Roussel,9,,2,8457866,0,0.8834,394,20002001,L,446,0,"ANA,EDM",2,60061,3
0,2,1,Mika Noronen,0,5,2.76837,Noronen,0,,0,8466156,0,0.87179,34,20002001,L,39,0,BUF,0,6502,2
0,5,4,Joaquin Gage,0,15,3.45511,Gage,2,,0,8459045,0,0.88,110,20002001,L,125,0,EDM,0,15629,2
0,5,1,Miikka Kiprusoff,0,5,1.94321,Kiprusoff,1,,0,8462147,0,0.90196,46,20002001,L,51,0,SJS,0,9263,2
0,7,3,Scott Fankhouser,0,16,3.69823,Fankhouser,1,,2,8460761,0,0.9,144,20002001,L,160,0,ATL,0,15575,2
0,12,10,Robbie Tallas,0,35,3.34999,Tallas,7,,0,8459306,0,0.86792,230,20002001,L,265,0,CHI,0,37612,2
0,13,13,Norm Maracle,0,43,3.42781,Maracle,8,,0,8459549,0,0.89408,363,20002001,L,406,0,ATL,3,45160,2
0,1,0,Corey Hirsch,0,0,0.0,Hirsch,0,,0,8458680,0,1.0,8,20002001,L,8,0,WSH,0,1200,1
0,2,2,Nikolai Khabibulin,0,6,2.91773,Khabibulin,1,,0,8459140,0,0.91304,63,20002001,L,69,0,TBL,0,7403,1
0,4,4,Derek Gustafson,0,10,2.50871,Gustafson,3,,0,8468477,0,0.8969,87,20002001,L,97,0,MIN,0,14350,1
0,5,2,Kay Whitmore,0,18,5.325,Whitmore,2,,0,8452440,0,0.80851,76,20002001,L,94,0,BOS,0,12169,1
0,7,4,Rich Parent,0,17,3.07553,Parent,1,,0,8465962,0,0.88666,133,20002001,L,150,0,PIT,3,19899,1
0,12,6,Tyler Moss,0,37,3.98527,Moss,6,,0,8459451,0,0.85258,214,20002001,R,251,0,CAR,0,33423,1
0,1,1,Mike Fountain,0,3,3.07079,Fountain,1,,0,8458981,0,0.88,22,20002001,L,25,0,OTT,0,3517,0
0,1,0,Travis Scott,0,3,7.28253,Scott,0,,0,8460935,0,0.7,7,20002001,L,10,0,LAK,0,1483,0
0,1,1,Chris Mason,0,2,2.04836,Mason,1,,0,8462152,0,0.9,18,20002001,L,20,0,NSH,0,3515,0
0,1,1,Zac Bierk,0,6,6.0,Bierk,1,,2,8462247,0,0.77777,21,20002001,L,27,0,MIN,0,3600,0
0,1,0,Jason LaBarbera,0,0,0.0,LaBarbera,0,,0,8467391,0,1.0,2,20002001,L,2,0,NYR,0,583,0
0,1,0,Evgeny Konstantinov,0,0,0.0,Konstantinov,0,,0,8467940,0,,0,20002001,L,0,0,TBL,0,24,0
0,2,1,Eric Fichaud,0,4,3.88873,Fichaud,2,,0,8460506,0,0.875,28,20002001,L,32,0,MTL,0,3703,0
0,2,2,Johan Holmqvist,0,10,5.05334,Holmqvist,2,,2,8466303,0,0.85915,61,20002001,L,71,0,NYR,0,7124,0
0,2,1,Gregg Naumenko,0,7,5.99144,Naumenko,1,,2,8467834,0,0.75862,22,20002001,L,29,0,ANA,0,4206,0
0,2,1,Maxime Ouellet,0,3,2.38095,Ouellet,1,,0,8467895,0,0.88888,24,20002001,L,27,0,PHI,0,4536,0
0,3,2,Michel Larocque,0,9,3.55419,Larocque,2,,0,8465091,0,0.84745,50,20002001,L,59,0,CHI,0,9116,0
0,4,3,Vitali Yeremeyev,0,16,4.51977,Yeremeyev,4,,0,8460695,0,0.84615,88,20002001,L,104,0,NYR,0,12744,0
0,10,4,Dieter Kochan,0,18,3.43766,Kochan,3,,0,8459523,0,0.86956,120,20002001,L,138,0,TBL,0,18850,0
