assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
1,66,66,Braden Holtby,0,141,2.20244,Holtby,9,7,6,8474651,1,0.92175,1661,20152016,L,1802,3,WSH,,230471,48
3,68,68,Jonathan Quick,0,149,2.21589,Quick,23,5,10,8471734,3,0.91813,1671,20152016,L,1820,5,LAK,,242069,40
0,65,65,Martin Jones,0,143,2.26632,Jones,23,4,0,8474889,0,0.91753,1591,20152016,L,1734,6,SJS,,227152,37
1,58,58,Marc-Andre Fleury,0,132,2.28733,Fleury,17,6,2,8470594,1,0.92072,1533,20152016,L,1665,5,PIT,,207753,35
1,58,58,Corey Crawford,0,131,2.36558,Crawford,18,5,2,8470645,1,0.92374,1587,20152016,L,1718,7,CHI,,199359,35
1,61,60,Ben Bishop,0,123,2.05878,Bishop,21,4,4,8471750,1,0.92643,1549,20152016,L,1672,6,TBL,,215078,35
2,62,60,Roberto Luongo,0,141,2.34879,Luongo,19,6,4,8466141,2,0.92171,1660,20152016,L,1801,4,FLA,,216111,35
4,65,64,Henrik Lundqvist,0,156,2.4812,Lundqvist,21,7,4,8468685,4,0.91975,1788,20152016,L,1944,4,NYR,,226342,35
2,66,66,Pekka Rinne,0,161,2.47986,Rinne,21,10,6,8471469,2,0.90768,1583,20152016,L,1744,4,NSH,,233722,34
0,67,66,Devan Dubnyk,0,150,2.33076,Dubnyk,26,6,8,8471227,0,0.91798,1679,20152016,L,1829,5,MIN,,231684,32
2,60,60,Craig Anderson,0,161,2.77815,Anderson,23,5,0,8467950,2,0.91592,1754,20152016,L,1915,4,OTT,,208628,31
1,64,62,Tuukka Rask,0,157,2.56113,Rask,22,8,0,8471695,1,0.91531,1697,20152016,L,1854,4,BOS,,220683,31
2,54,49,Petr Mrazek,0,115,2.33062,Mrazek,16,6,2,8475852,2,0.92058,1333,20152016,L,1448,4,DET,,177635,27
0,57,57,Semyon Varlamov,0,148,2.81064,Varlamov,25,3,6,8473575,0,0.91365,1566,20152016,L,1714,2,COL,,189565,27
0,58,58,Cory Schneider,0,122,2.14509,Schneider,25,6,0,8471239,0,0.9236,1475,20152016,L,1597,4,NJD,,204746,27
0,47,44,Jake Allen,0,101,2.34577,Allen,15,3,0,8474596,0,0.91984,1159,20152016,L,1260,6,STL,,155002,26
3,43,39,Kari Lehtonen,0,105,2.76414,Lehtonen,10,2,2,8470140,3,0.90633,1016,20152016,L,1121,2,DAL,,136751,25
2,48,43,Antti Niemi,0,118,2.66728,Niemi,13,7,2,8474550,2,0.90529,1128,20152016,L,1246,3,DAL,,159263,25
1,41,38,Thomas Greiss,0,90,2.36069,Greiss,11,4,2,8471306,1,0.92481,1107,20152016,L,1197,1,NYI,,137248,23
0,42,38,Brian Elliott,0,78,2.06805,Elliott,8,6,2,8470880,0,0.92991,1035,20152016,L,1113,4,STL,,135780,23
