assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
3,73,73,Martin Brodeur,0,187,2.57069,Brodeur,23,7,4,8455710,3,0.91116,1918,20052006,L,2105,5,NJD,,261875,43
2,74,73,Miikka Kiprusoff,0,151,2.06865,Kiprusoff,20,11,10,8462147,2,0.9226,1800,20052006,L,1951,10,CGY,,262780,42
2,68,67,Marty Turco,0,166,2.54718,Turco,19,5,28,8460612,2,0.89778,1458,20052006,L,1624,3,DAL,,234612,41
2,60,57,Martin Gerber,0,162,2.7828,Gerber,14,6,4,8469675,2,0.90575,1557,20052006,L,1719,3,CAR,,209573,38
1,51,49,Manny Legace,0,106,2.18921,Legace,8,3,0,8459308,1,0.91479,1138,20052006,L,1244,7,DET,,174309,37
2,61,60,Tomas Vokoun,0,160,2.66603,Vokoun,18,7,26,8460712,2,0.91935,1824,20052006,R,1984,4,NSH,,216051,36
3,75,73,Roberto Luongo,0,213,2.96879,Luongo,30,9,2,8466141,3,0.91438,2275,20052006,L,2488,4,FLA,,258287,35
2,67,64,Alex Auld,0,189,2.93864,Auld,26,6,4,8467913,2,0.90247,1749,20052006,L,1938,0,VAN,,231535,33
1,60,59,Curtis Joseph,0,166,2.9087,Joseph,21,3,18,8448382,1,0.90177,1524,20052006,L,1690,4,PHX,,205452,32
3,63,61,Mathieu Garon,0,185,3.22098,Garon,26,3,8,8464999,3,0.89355,1553,20052006,R,1738,4,LAK,,206769,31
2,48,48,Ryan Miller,0,124,2.59973,Miller,14,3,0,8468011,2,0.91388,1316,20052006,L,1440,1,BUF,,171710,30
2,53,50,Henrik Lundqvist,0,116,2.23658,Lundqvist,12,9,0,8468685,2,0.92188,1369,20052006,L,1485,2,NYR,,186713,30
3,58,56,Manny Fernandez,0,130,2.28656,Fernandez,18,7,6,8458988,3,0.91935,1482,20052006,L,1612,1,MIN,,204674,30
0,60,58,Jean-Sebastien Giguere,0,150,2.6616,Giguere,15,11,20,8462044,0,0.91134,1542,20052006,L,1692,2,ANA,,202885,30
1,63,62,Rick DiPietro,0,180,3.02386,DiPietro,24,5,28,8468481,1,0.89983,1617,20052006,R,1797,1,NYI,,214295,30
3,50,49,David Aebischer,0,149,3.08799,Aebischer,17,2,16,8466290,3,0.89884,1324,20052006,L,1473,3,"MTL,COL",,173705,29
1,57,54,John Grahame,0,161,3.06463,Grahame,22,1,14,8460715,1,0.88896,1289,20052006,L,1450,5,TBL,,189125,29
0,43,42,Dominik Hasek,0,90,2.08981,Hasek,10,4,16,8447687,0,0.92512,1112,20052006,L,1202,5,OTT,,155038,28
1,37,33,Vesa Toskala,0,87,2.5598,Toskala,7,4,4,8462117,1,0.90091,791,20052006,L,878,2,SJS,,122353,23
1,39,38,Ray Emery,0,102,2.82333,Emery,11,4,2,8469548,1,0.90239,943,20052006,L,1045,3,OTT,,130059,23
1,46,42,Antero Niittymaki,0,133,2.96645,Niittymaki,15,6,0,8467511,1,0.89494,1133,20052006,L,1266,2,PHI,,161405,23
