assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
1,43,42,Pekka Rinne,0,99,2.43067,Rinne,16,8,8,8471469,1,0.91008,1002,20122013,L,1101,5,NSH,,146626,15
0,24,20,Brian Elliott,0,49,2.27565,Elliott,8,1,0,8470880,0,0.90684,477,20122013,L,526,3,STL,,77516,14
0,38,37,Devan Dubnyk,0,90,2.57026,Dubnyk,16,6,0,8471227,0,0.92049,1042,20122013,L,1132,2,EDM,,126057,14
2,20,17,Tomas Vokoun,0,42,2.45009,Vokoun,4,0,2,8460712,2,0.91907,477,20122013,R,519,3,PIT,,61712,13
2,29,29,Martin Brodeur,1,65,2.21925,Brodeur,9,7,0,8455710,3,0.90061,589,20122013,L,654,2,NJD,,105441,13
0,24,24,Craig Anderson,0,40,1.68942,Anderson,9,2,0,8467950,0,0.94091,637,20122013,L,677,3,OTT,,85236,12
0,22,21,Ben Bishop,0,56,2.66532,Bishop,9,1,2,8471750,0,0.92011,645,20122013,L,701,2,"OTT,TBL",,75638,11
1,35,33,Semyon Varlamov,0,98,3.01592,Varlamov,21,3,0,8473575,1,0.90268,909,20122013,L,1007,3,COL,,116979,11
1,24,21,Anders Lindback,0,63,2.89836,Lindback,10,1,0,8474765,1,0.90186,579,20122013,L,642,0,TBL,,78251,10
0,14,14,Anton Khudobin,0,31,2.31631,Khudobin,4,1,4,8471418,0,0.9201,357,20122013,L,388,1,BOS,,48180,9
1,14,12,Jonathan Bernier,0,24,1.87414,Bernier,3,1,0,8473541,1,0.92156,282,20122013,L,306,1,LAK,,46101,9
0,15,13,Jake Allen,0,33,2.46304,Allen,4,0,0,8474596,0,0.90462,313,20122013,L,346,1,STL,,48233,9
0,17,16,Cam Ward,0,44,2.84038,Ward,6,1,0,8470320,0,0.90775,433,20122013,L,477,0,CAR,,55767,9
0,20,18,Roberto Luongo,0,51,2.55656,Luongo,6,3,0,8466141,0,0.90744,500,20122013,L,551,2,VAN,,71815,9
0,13,10,Peter Budaj,0,25,2.2849,Budaj,1,1,0,8469514,0,0.90842,248,20122013,L,273,1,MTL,,39389,8
0,21,17,Joey MacDonald,0,55,2.87339,MacDonald,9,1,0,8469732,0,0.90213,507,20122013,L,562,0,CGY,,68908,8
0,23,23,Jacob Markstrom,0,68,3.22338,Markstrom,14,1,0,8474593,0,0.90072,617,20122013,L,685,0,FLA,,75945,8
1,24,24,Miikka Kiprusoff,0,77,3.43728,Kiprusoff,14,2,0,8462147,1,0.88153,573,20122013,L,650,0,CGY,,80645,8
1,20,17,Steve Mason,0,47,2.58679,Mason,8,1,0,8473461,1,0.91622,514,20122013,R,561,0,"CBJ,PHI",,65409,7
0,20,17,Ben Scrivens,0,46,2.69307,Scrivens,9,0,6,8475681,0,0.91512,496,20122013,L,542,2,TOR,,61491,7
0,13,8,Richard Bachman,0,33,3.25212,Bachman,5,0,0,8473614,0,0.88541,255,20122013,L,288,0,DAL,,36530,6
1,16,15,Jaroslav Halak,0,29,2.14131,Halak,5,1,0,8470860,1,0.8986,257,20122013,L,286,3,STL,,48755,6
1,19,19,Johan Hedberg,0,51,2.76106,Hedberg,10,3,4,8460704,1,0.88275,384,20122013,L,435,1,NJD,,66496,6
2,19,16,Dan Ellis,0,52,3.12917,Ellis,8,2,0,8468540,2,0.9063,503,20122013,L,555,1,CAR,,59824,6
0,12,12,Robin Lehner,0,27,2.20468,Lehner,3,4,0,8475215,0,0.93632,397,20122013,L,424,0,OTT,,44088,5
0,18,14,Jean-Sebastien Giguere,0,43,2.84193,Giguere,4,4,4,8462044,0,0.90831,426,20122013,L,469,0,COL,,54470,5
0,18,16,Mathieu Garon,0,44,2.90088,Garon,9,2,0,8464999,0,0.89695,383,20122013,R,427,0,TBL,,54604,5
0,12,11,Nikolai Khabibulin,0,29,2.54528,Khabibulin,6,1,0,8459140,0,0.92287,347,20122013,L,376,1,EDM,,41017,4
0,12,9,Jhonas Enroth,0,27,2.59851,Enroth,4,1,0,8473523,0,0.91867,305,20122013,L,332,1,BUF,,37406,4
0,13,12,Michal Neuvirth,0,33,2.73808,Neuvirth,5,2,0,8473607,0,0.91008,334,20122013,L,367,0,WSH,,43388,4
0,15,14,Jose Theodore,0,42,3.28781,Theodore,6,3,2,8460535,0,0.89258,349,20122013,R,391,0,FLA,,45988,4
0,15,10,Jason LaBarbera,0,32,2.64493,LaBarbera,6,2,0,8467391,0,0.92344,386,20122013,L,418,0,PHX,,43555,4
0,19,16,Justin Peters,0,55,3.45766,Peters,11,1,0,8471251,0,0.8913,451,20122013,L,506,1,CAR,,57264,4
0,7,5,Al Montoya,0,17,2.90308,Montoya,1,0,0,8471219,0,0.8988,151,20122013,L,168,1,WPG,,21081,3
0,19,11,Scott Clemmensen,0,53,3.67028,Clemmensen,7,2,0,8466339,0,0.8741,368,20122013,L,421,0,FLA,,51985,3
0,4,4,Chad Johnson,0,5,1.21646,Johnson,0,2,0,8473434,0,0.9537,103,20122013,L,108,1,PHX,,14797,2
0,6,5,Martin Biron,0,13,2.3235,Biron,2,1,0,8462047,0,0.91666,143,20122013,L,156,0,NYR,,20142,2
1,6,5,Leland Irving,0,15,3.33251,Irving,1,1,0,8473414,1,0.88281,113,20122013,L,128,0,CGY,,16204,2
1,7,4,Jonas Gustavsson,0,17,2.92054,Gustavsson,2,1,2,8475361,1,0.87857,123,20122013,L,140,0,DET,,20955,2
0,2,2,Daniel Taylor,0,6,3.0,Taylor,1,0,0,8471433,0,0.91176,62,20122013,L,68,0,CGY,,7200,1
0,2,2,Petr Mrazek,0,4,2.01426,Mrazek,1,0,0,8475852,0,0.92156,47,20122013,L,51,0,DET,,7149,1
0,3,0,Yann Danis,0,7,3.80952,Danis,0,0,0,8471186,0,0.88135,52,20122013,L,59,0,EDM,,6615,1
0,5,3,Josh Harding,0,10,3.24178,Harding,1,0,0,8470216,0,0.86301,63,20122013,R,73,1,MIN,,11105,1
0,5,4,Kevin Poulin,0,13,3.02775,Poulin,3,0,0,8474690,0,0.89344,109,20122013,L,122,0,NYI,,15457,1
0,5,5,Cristopher Nilstorp,0,15,3.08959,Nilstorp,3,1,0,8476846,0,0.89726,131,20122013,R,146,0,DAL,,17478,1
0,6,5,Thomas Greiss,0,13,2.53082,Greiss,4,0,0,8471306,0,0.91503,140,20122013,L,153,1,SJS,,18492,1
0,6,3,Darcy Kuemper,0,10,2.08116,Kuemper,2,0,0,8475311,0,0.91596,109,20122013,L,119,0,MIN,,17298,1
0,11,6,Chris Mason,0,29,3.72803,Mason,7,1,0,8462152,0,0.87336,200,20122013,L,229,0,NSH,,28004,1
0,1,1,Michael Leighton,0,5,5.07328,Leighton,1,0,0,8468038,0,0.80769,21,20122013,L,26,0,PHI,,3548,0
0,1,0,Jeff Frazee,0,0,0.0,Frazee,0,0,0,8471712,0,1.0,3,20122013,L,3,0,NJD,,1116,0
0,1,1,Matt Hackett,0,5,5.06756,Hackett,1,0,0,8475252,0,0.84848,28,20122013,L,33,0,MIN,,3552,0
0,1,1,Carter Hutton,0,3,3.06469,Hutton,1,0,0,8475622,0,0.89285,25,20122013,L,28,0,CHI,,3524,0
0,1,0,Jussi Rynnas,0,0,0.0,Rynnas,0,0,0,8475680,0,1.0,6,20122013,L,6,0,TOR,,620,0
0,1,1,Sami Aittokallio,0,2,2.43243,Aittokallio,0,0,0,8475824,0,0.92,23,20122013,L,25,0,COL,,2960,0
0,1,0,Keith Kinkaid,0,1,2.33009,Kinkaid,0,0,0,8476234,0,0.92307,12,20122013,L,13,0,NJD,,1545,0
0,2,0,Alex Stalock,0,2,2.86966,Stalock,0,1,0,8471774,0,0.84615,11,20122013,L,13,0,SJS,,2509,0
0,2,1,Philipp Grubauer,0,5,3.57284,Grubauer,1,0,0,8475831,0,0.91525,54,20122013,L,59,0,WSH,,5038,0
0,3,3,Rick DiPietro,0,12,4.10022,DiPietro,3,0,0,8468481,0,0.85542,71,20122013,R,83,0,NYI,,10536,0
0,3,2,Cedrick Desjardins,0,8,2.99812,Desjardins,3,0,0,8473638,0,0.89041,65,20122013,R,73,0,TBL,,9606,0
0,4,1,Brian Boucher,0,6,2.49971,Boucher,2,0,0,8462052,0,0.8909,49,20122013,L,55,0,PHI,,8641,0
