assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
5,65,63,Kirk McLean,0,176,2.74129,McLean,17,,0,8449474,5,0.90112,1604,19911992,L,1780,5,VAN,9,231132,38
4,72,71,Tim Cheveldae,0,226,3.20133,Cheveldae,23,,6,8446082,4,0.88574,1752,19911992,L,1978,2,DET,9,254144,38
5,67,66,Patrick Roy,0,155,2.36366,Roy,22,,4,8451033,5,0.91417,1651,19911992,L,1806,5,MTL,8,236074,36
0,54,51,Don Beaupre,0,166,3.20427,Beaupre,17,,30,8445381,0,0.88432,1269,19911992,L,1435,1,WSH,6,186501,29
3,62,59,Andy Moog,0,196,3.23038,Moog,22,,52,8449681,3,0.8865,1531,19911992,L,1727,1,BOS,9,218426,28
3,45,41,John Vanbiesbrouck,0,120,2.8506,Vanbiesbrouck,13,,23,8452157,3,0.90984,1211,19911992,L,1331,2,NYR,3,151547,27
9,60,58,Curtis Joseph,0,175,3.00555,Joseph,20,,12,8448382,9,0.91039,1778,19911992,L,1953,2,STL,10,209612,27
3,67,65,Bill Ranford,0,228,3.57944,Ranford,26,,4,8450651,3,0.88432,1743,19911992,L,1971,1,EDM,10,229309,27
1,60,56,Kelly Hrudey,0,197,3.36856,Hrudey,17,,12,8448020,1,0.89718,1719,19911992,L,1916,1,LAK,13,210535,26
4,57,57,Tom Barrasso,0,196,3.53207,Barrasso,22,,30,8445275,4,0.88484,1506,19911992,R,1702,1,PIT,9,199769,25
1,66,64,Grant Fuhr,0,230,3.65684,Fuhr,33,,4,8446991,1,0.88101,1703,19911992,R,1933,2,TOR,5,226425,25
7,63,62,Mike Vernon,0,217,3.57684,Vernon,30,,8,8452217,7,0.88289,1636,19911992,L,1853,0,CGY,9,218405,24
0,41,39,Mike Richter,0,119,3.10655,Richter,12,,6,8450833,0,0.90124,1086,19911992,L,1205,3,NYR,2,137902,23
1,54,53,Chris Terreri,0,169,3.18294,Terreri,22,,13,8451860,1,0.88815,1342,19911992,L,1511,1,NJD,10,191144,22
2,47,45,Bob Essensa,0,126,2.87771,Essensa,17,,2,8446719,2,0.91044,1281,19911992,L,1407,5,WIN,6,157625,21
2,52,51,Ed Belfour,0,132,2.70531,Belfour,18,,38,8445386,2,0.89363,1109,19911992,L,1241,5,CHI,10,175654,21
2,52,49,Jon Casey,0,165,3.40112,Casey,23,,26,8446011,2,0.88222,1236,19911992,L,1401,2,MNS,5,174648,19
3,45,43,Ron Hextall,0,151,3.39616,Hextall,21,,35,8447775,3,0.8833,1143,19911992,L,1294,3,PHI,6,160063,16
2,32,30,Ken Wregget,0,106,3.72492,Wregget,11,,2,8452535,2,0.86034,653,19911992,L,759,0,"PHI,PIT",3,102445,14
1,37,31,Glenn Healy,0,124,3.79549,Healy,16,,18,8447709,1,0.88133,921,19911992,L,1045,1,NYI,4,117613,14
1,45,43,Kay Whitmore,0,155,3.62288,Whitmore,21,,16,8452440,1,0.88003,1137,19911992,L,1292,3,HFD,6,154021,14
1,26,23,Craig Billington,0,69,3.03715,Billington,7,,2,8445470,1,0.89167,568,19911992,L,637,2,NJD,1,81787,13
0,36,31,Darcy Wakaluk,0,104,3.27564,Wakaluk,19,,20,8452248,0,0.881,770,19911992,L,874,1,MNS,1,114298,13
2,30,28,Mark Fitzpatrick,0,93,3.20211,Fitzpatrick,13,,8,8446829,2,0.902,856,19911992,L,949,0,NYI,5,104556,11
0,33,29,Daren Puppa,0,114,3.89222,Puppa,14,,2,8450627,0,0.87768,818,19911992,R,932,0,BUF,4,105441,11
2,42,40,Jeff Hackett,0,148,3.83704,Hackett,27,,8,8447449,2,0.89165,1218,19911992,L,1366,0,SJS,1,138857,11
0,20,17,Dominik Hasek,0,44,2.60269,Hasek,4,,8,8447687,0,0.89346,369,19911992,L,413,1,CHI,1,60860,10
1,21,20,Mike Liut,0,70,3.73848,Liut,7,,2,8448865,1,0.87455,488,19911992,L,558,1,WSH,2,67407,10
2,26,22,Tom Draper,0,75,3.20794,Draper,9,,2,8446480,2,0.89466,637,19911992,L,712,1,BUF,5,84166,10
0,29,28,Clint Malarchuk,0,102,3.73356,Malarchuk,13,,6,8449096,0,0.88704,801,19911992,L,903,0,BUF,3,98351,10
1,30,22,Steve Weeks,0,79,3.69187,Weeks,7,,2,8452355,1,0.88746,623,19911992,L,702,0,"NYI,LAK",2,77034,10
1,35,32,Peter Sidorkiewicz,0,111,3.33817,Sidorkiewicz,19,,2,8451369,1,0.88191,829,19911992,L,940,2,HFD,6,119706,9
0,27,25,Daniel Berthiaume,0,87,3.78759,Berthiaume,14,,0,8445462,0,0.87517,610,19911992,L,697,0,"LAK,BOS",3,82691,8
0,17,14,Rick Wamsley,0,61,4.1366,Wamsley,7,,0,8452287,0,0.86261,383,19911992,L,444,0,"CGY,TOR",0,53087,7
1,17,14,Dominic Roussel,0,40,2.60219,Roussel,8,,2,8457866,1,0.90846,397,19911992,L,437,1,PHI,2,55338,7
0,18,12,Wendell Young,0,53,3.79625,Young,6,,0,8452576,0,0.88865,423,19911992,L,476,0,PIT,0,50260,7
0,23,20,Stephane Fiset,0,71,3.75887,Fiset,10,,6,8446831,0,0.89009,575,19911992,L,646,1,QUE,2,67999,7
0,33,30,Ron Tugnutt,0,116,4.07645,Tugnutt,18,,2,8451837,0,0.86432,739,19911992,L,855,1,"QUE,EDM",3,102442,7
0,12,9,Jim Hrivnak,0,35,3.47193,Hrivnak,3,,0,8448014,0,0.87226,239,19911992,L,274,0,WSH,0,36291,6
1,18,17,Rick Tabaracci,0,52,3.23104,Tabaracci,7,,4,8451834,1,0.88936,418,19911992,L,470,0,WIN,3,57938,6
0,26,18,Stephane Beauregard,0,61,2.88943,Beauregard,8,,0,8445382,0,0.90016,550,19911992,R,611,2,WIN,6,76001,6
0,26,19,Jacques Cloutier,0,88,3.92565,Cloutier,14,,6,8446089,0,0.8764,624,19911992,L,712,0,QUE,3,80700,6
1,8,6,Rejean Lemelin,0,23,3.39219,Lemelin,1,,2,8448759,1,0.89047,187,19911992,L,210,0,BOS,0,24409,5
0,9,8,Roland Melanson,0,22,2.68492,Melanson,3,,0,8449547,0,0.88717,173,19911992,L,195,2,MTL,0,29498,5
0,10,7,Norm Foster,0,20,2.73192,Foster,3,,2,8446937,0,0.89071,163,19911992,L,183,0,EDM,0,26355,5
0,10,9,Frank Pietrangelo,0,32,3.61275,Pietrangelo,2,,0,8450390,0,0.88811,254,19911992,L,286,0,"PIT,HFD",1,31887,5
1,13,11,Guy Hebert,0,36,2.92709,Hebert,5,,0,8447715,1,0.90839,357,19911992,L,393,0,STL,1,44276,5
1,17,11,Jimmy Waite,0,54,3.6949,Waite,7,,0,8452246,1,0.84438,293,19911992,L,347,0,CHI,4,52613,4
0,19,17,Troy Gamble,0,73,4.34193,Gamble,9,,8,8447029,0,0.85907,445,19911992,L,518,0,VAN,3,60526,4
1,20,14,Jeff Reese,0,57,3.41732,Reese,7,,12,8450743,1,0.886,443,19911992,L,500,1,"TOR,CGY",3,60047,4
0,5,5,Vincent Riendeau,0,13,3.20065,Riendeau,2,,0,8450834,0,0.89763,114,19911992,L,127,0,"STL,DET",0,14622,3
0,10,8,Pat Jablonski,0,38,4.87196,Jablonski,6,,4,8448207,0,0.85328,221,19911992,R,259,0,STL,0,28079,3
0,10,7,Greg Millen,0,22,2.7088,Millen,2,,0,8449627,0,0.89622,190,19911992,R,212,0,DET,3,29238,3
3,12,6,Peter Ing,0,33,4.27276,Ing,4,,0,8448142,3,0.86904,219,19911992,L,252,0,EDM,0,27804,3
1,27,22,Jarmo Myllys,0,115,5.02311,Myllys,18,,2,8449775,1,0.86658,747,19911992,L,862,0,SJS,1,82419,3
0,4,2,Martin Brodeur,0,10,3.36103,Brodeur,1,,0,8455710,0,0.88235,75,19911992,L,85,0,NJD,0,10711,2
0,10,9,Matt Delguidice,0,28,3.95775,Delguidice,5,,2,8446368,0,0.88284,211,19911992,R,239,0,BOS,1,25469,2
1,13,11,Arturs Irbe,0,48,4.46488,Irbe,6,,0,8456692,1,0.86849,317,19911992,L,365,0,SJS,3,38702,2
0,1,1,Ray Leblanc,0,1,1.0,Leblanc,0,,0,8457025,0,0.95454,21,19911992,R,22,0,CHI,0,3600,1
0,2,2,Chad Erickson,0,9,4.5,Erickson,1,,0,8456191,0,0.83636,46,19911992,R,55,0,NJD,0,7200,1
