assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
6,66,66,Ron Hextall,0,190,3.00664,Hextall,21,,89,8447775,6,0.9015,1739,19861987,L,1929,1,PHI,6,227496,37
2,59,58,Mike Liut,0,187,3.23426,Liut,22,,4,8448865,2,0.88471,1435,19861987,L,1622,4,HFD,5,208146,31
2,55,51,Mike Vernon,0,182,3.62323,Vernon,22,,14,8452217,2,0.88348,1380,19861987,L,1562,1,CGY,1,180833,30
2,46,41,Andy Moog,0,144,3.516,Moog,11,,8,8449681,2,0.88148,1071,19861987,L,1215,0,EDM,3,147440,28
0,58,54,Alain Chevrier,0,227,4.32483,Chevrier,26,,17,8446052,0,0.87318,1563,19861987,L,1790,0,NJD,2,188955,24
2,44,39,Grant Fuhr,0,137,3.44334,Fuhr,13,,6,8446991,2,0.88066,1011,19861987,R,1148,0,EDM,3,143233,22
1,46,45,Patrick Roy,0,131,2.93789,Roy,16,,8,8451033,1,0.89137,1075,19861987,L,1206,1,MTL,6,160523,22
4,56,51,Ken Wregget,0,200,3.96617,Wregget,28,,20,8452535,4,0.87452,1394,19861987,L,1594,0,TOR,3,181535,22
1,46,44,Kelly Hrudey,0,145,3.31266,Hrudey,15,,37,8448020,1,0.88095,1073,19861987,L,1218,0,NYI,7,157577,21
0,48,45,Eldon Reddick,0,149,3.23873,Reddick,21,,8,8450727,0,0.88118,1105,19861987,L,1254,0,WIN,4,165620,21
4,43,42,Greg Stefan,0,135,3.4589,Stefan,17,,24,8451701,4,0.87476,943,19861987,L,1078,1,DET,3,140507,20
0,45,44,Bob Mason,0,137,3.25488,Mason,18,,0,8449286,0,0.88987,1107,19861987,R,1244,0,WSH,5,151526,20
0,53,50,Richard Brodeur,0,178,3.60593,Brodeur,25,,2,8445694,0,0.87175,1210,19861987,L,1388,1,VAN,5,177707,20
2,37,35,Brian Hayward,0,102,2.81774,Hayward,13,,2,8447701,2,0.89341,855,19861987,L,957,1,MTL,4,130317,19
4,46,41,Bob Sauve,0,159,3.59762,Sauve,19,,6,8451143,4,0.89378,1338,19861987,L,1497,1,CHI,5,159105,19
0,31,30,Daniel Berthiaume,0,93,3.17867,Berthiaume,7,,2,8445462,0,0.88504,716,19861987,L,809,1,WIN,3,105327,18
2,36,30,Doug Keans,0,108,3.33596,Keans,8,,24,8448410,2,0.88105,800,19861987,L,908,0,BOS,4,116548,18
6,46,46,Roland Melanson,0,168,3.69625,Melanson,21,,22,8449547,6,0.88143,1249,19861987,L,1417,1,LAK,6,163625,18
1,50,44,John Vanbiesbrouck,0,161,3.64448,Vanbiesbrouck,20,,18,8452157,1,0.88196,1203,19861987,L,1364,0,NYR,5,159035,18
2,54,52,Clint Malarchuk,0,175,3.40441,Malarchuk,26,,37,8449096,2,0.88418,1336,19861987,L,1511,1,QUE,9,185054,18
2,31,28,Bob Froese,0,100,3.63838,Froese,11,,56,8446982,2,0.88532,772,19861987,L,872,0,"PHI,NYR",0,98945,17
4,37,31,Pete Peeters,0,107,3.21941,Peeters,11,,16,8450343,4,0.88469,821,19861987,L,928,0,WSH,4,119649,17
0,41,40,Rick Wamsley,0,142,3.54389,Wamsley,15,,10,8452287,0,0.88264,1068,19861987,L,1210,0,STL,6,144248,17
1,46,44,Tom Barrasso,0,152,3.66495,Barrasso,23,,22,8445275,1,0.87343,1049,19861987,R,1201,2,BUF,2,149306,17
0,47,46,Don Beaupre,0,174,3.99624,Beaupre,20,,16,8445381,0,0.87874,1261,19861987,L,1435,1,MNS,6,156747,17
0,33,27,Rejean Lemelin,0,90,3.23321,Lemelin,8,,20,8448759,0,0.88535,695,19861987,L,785,2,CGY,1,100210,16
1,41,38,Bill Ranford,0,124,3.34299,Ranford,20,,8,8450651,1,0.89084,1012,19861987,L,1136,3,BOS,2,133533,16
2,42,40,Greg Millen,0,146,3.53572,Millen,18,,12,8449627,2,0.87293,1003,19861987,R,1149,0,STL,9,148654,15
2,40,36,Billy Smith,0,132,3.52836,Smith,18,,37,8451525,2,0.86852,872,19861987,L,1004,1,NYI,5,134680,14
3,30,26,Mario Gosselin,0,86,3.18548,Gosselin,11,,20,8447303,3,0.88609,669,19861987,L,755,0,QUE,1,97191,13
0,38,31,Kari Takko,0,119,3.45581,Takko,18,,14,8451845,0,0.88741,938,19861987,L,1057,0,MNS,4,123965,13
1,43,39,Gilles Meloche,0,134,3.44423,Meloche,19,,20,8449550,1,0.88035,986,19861987,R,1120,0,PIT,7,140060,13
0,25,22,Steve Weeks,0,78,3.42234,Weeks,8,,0,8452355,0,0.87275,535,19861987,L,613,1,HFD,2,82049,12
1,27,27,Pat Riggin,0,84,3.36654,Riggin,11,,2,8450835,1,0.88017,617,19861987,L,701,0,"BOS,PIT",4,89825,11
0,36,28,Glen Hanlon,0,104,3.19568,Hanlon,16,,20,8447505,0,0.89322,870,19861987,R,974,1,DET,5,117158,11
2,40,33,Jacques Cloutier,0,136,3.78408,Cloutier,19,,10,8446089,2,0.86885,901,19861987,L,1037,0,BUF,5,129384,11
0,36,29,Allan Bester,0,110,3.675,Bester,14,,8,8445458,0,0.88866,878,19861987,L,988,2,TOR,3,107755,10
0,26,24,Roberto Romano,0,93,3.73656,Romano,12,,0,8450993,0,0.8755,654,19861987,L,747,0,"PIT,BOS",2,89601,9
1,39,37,Murray Bannerman,0,142,4.15039,Bannerman,18,,4,8445249,1,0.87321,978,19861987,R,1120,0,CHI,8,123169,9
1,24,22,Darren Eliot,0,103,4.42519,Eliot,13,,18,8446637,1,0.85007,584,19861987,R,687,1,LAK,2,83793,8
0,25,23,Frank Caprice,0,88,3.80911,Caprice,11,,9,8445919,0,0.8625,552,19861987,L,640,0,VAN,2,83169,8
0,17,11,Glenn Resch,0,42,2.91593,Resch,5,,0,8450802,0,0.90344,393,19861987,L,435,0,PHI,2,51853,6
0,7,7,Bob Janecyk,0,34,4.87222,Janecyk,3,,2,8448219,0,0.84684,188,19861987,L,222,0,LAK,0,25122,4
0,22,19,Craig Billington,0,89,4.81623,Billington,13,,12,8445470,0,0.84358,480,19861987,L,569,0,NJD,2,66525,4
0,2,1,Cleon Daskalakis,0,7,4.3366,Daskalakis,0,,0,8446316,0,0.86274,44,19861987,L,51,0,BOS,0,5811,2
1,5,4,Mark Laforest,0,12,3.30376,Laforest,1,,7,8448628,1,0.89189,99,19861987,L,111,0,DET,0,13076,2
1,11,10,Al Jensen,0,54,5.1851,Jensen,7,,0,8448275,1,0.83928,282,19861987,L,336,0,"WSH,LAK",1,37492,2
0,13,10,Doug Soetaert,0,58,5.17151,Soetaert,7,,14,8451595,0,0.84196,309,19861987,L,367,0,NYR,2,40375,2
0,3,2,Warren Skorodenski,0,7,2.70763,Skorodenski,0,,0,8451407,0,0.92222,83,19861987,L,90,0,CHI,1,9307,1
0,4,2,Kirk McLean,0,10,3.75117,McLean,1,,0,8449474,0,0.86111,62,19861987,L,72,0,NJD,0,9597,1
0,6,6,Sam St. Laurent,0,16,2.80537,St. Laurent,2,,0,8451743,0,0.88148,119,19861987,L,135,0,DET,2,20532,1
