assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
2,63,61,Pete Peeters,0,145,2.37249,Peeters,12,,33,8450343,2,0.9032,1353,19821983,L,1498,8,BOS,9,220022,40
4,50,47,Andy Moog,0,167,3.54121,Moog,8,,16,8449681,4,0.89084,1363,19821983,L,1530,1,EDM,7,169772,33
1,46,46,Rick Wamsley,0,151,3.50845,Wamsley,12,,4,8452287,1,0.87802,1087,19821983,L,1238,0,MTL,5,154940,27
2,54,51,Bob Sauve,0,179,3.45754,Sauve,20,,8,8451143,2,0.87122,1211,19821983,L,1390,1,BUF,7,186375,25
1,41,41,Murray Bannerman,0,127,3.10134,Bannerman,12,,2,8445249,1,0.90085,1154,19821983,R,1281,4,CHI,5,147420,24
3,44,41,Roland Melanson,0,109,2.66245,Melanson,12,,22,8449547,3,0.90924,1092,19821983,L,1201,1,NYI,5,147383,24
0,39,39,Tony Esposito,0,135,3.46613,Esposito,11,,0,8446720,0,0.8874,1064,19821983,R,1199,1,CHI,5,140214,23
4,40,39,Pelle Lindbergh,0,116,2.988,Lindbergh,13,,0,8448853,4,0.88983,937,19821983,L,1053,3,PHI,3,139759,23
0,40,39,Al Jensen,0,135,3.44129,Jensen,12,,6,8448275,0,0.88199,1009,19821983,L,1144,1,WSH,6,141226,22
3,53,53,Mike Palmateer,0,197,3.99182,Palmateer,23,,17,8450132,3,0.87132,1334,19821983,R,1531,0,TOR,7,177663,21
1,58,57,Richard Brodeur,0,208,3.80103,Brodeur,26,,2,8445694,1,0.8727,1426,19821983,L,1634,0,VAN,8,196999,21
0,68,64,Mike Liut,0,235,3.72098,Liut,27,,2,8448865,0,0.87728,1680,19821983,L,1915,1,STL,13,227359,21
1,47,46,Gilles Meloche,0,160,3.57328,Meloche,13,,0,8449550,1,0.88644,1249,19821983,R,1409,1,MNS,11,161196,20
4,50,50,Dan Bouchard,0,197,4.01333,Bouchard,21,,8,8445609,4,0.87515,1381,19821983,L,1578,1,QUE,8,176711,20
2,36,32,Don Beaupre,0,120,3.58411,Beaupre,10,,10,8445381,2,0.88527,926,19821983,L,1046,0,MNS,5,120532,19
1,44,44,Doug Soetaert,0,174,4.12466,Soetaert,19,,10,8451595,1,0.86867,1151,19821983,L,1325,0,WIN,6,151867,19
0,41,39,Billy Smith,0,112,2.87457,Smith,14,,42,8451525,0,0.90596,1079,19821983,L,1191,1,NYI,7,140264,18
2,25,23,Bob Froese,0,59,2.51924,Froese,4,,2,8446982,2,0.8963,510,19821983,L,569,4,PHI,2,84311,17
0,38,36,Pat Riggin,0,121,3.36284,Riggin,9,,4,8450835,0,0.88043,891,19821983,L,1012,0,WSH,9,129533,16
2,39,39,Don Edwards,0,148,4.02128,Edwards,15,,0,8446597,2,0.88197,1106,19821983,L,1254,1,CGY,6,132495,16
5,39,34,Rejean Lemelin,0,133,3.61164,Lemelin,12,,7,8448759,5,0.88879,1063,19821983,L,1196,0,CGY,8,132571,16
3,41,41,Eddie Mio,0,136,3.45535,Mio,18,,8,8449618,3,0.88235,1020,19821983,L,1156,2,NYR,6,141693,16
1,38,33,Richard Sevigny,0,122,3.44903,Sevigny,11,,8,8451308,1,0.8828,919,19821983,L,1041,1,MTL,8,127340,15
1,46,39,Gary Laskoski,0,173,4.55923,Laskoski,20,,6,8448715,1,0.8569,1036,19821983,L,1209,0,LAK,4,136602,15
3,65,63,Glenn Resch,0,242,3.98342,Resch,35,,6,8450802,3,0.87467,1689,19821983,L,1931,0,NJD,12,218706,15
2,60,58,Greg Millen,0,282,4.81929,Millen,38,,8,8449627,2,0.86264,1771,19821983,R,2053,1,HFD,6,210653,14
0,32,31,Grant Fuhr,0,129,4.3033,Fuhr,12,,6,8446991,0,0.86714,842,19821983,R,971,0,EDM,5,107917,13
0,33,30,Rick St. Croix,0,112,3.62576,St. Croix,14,,0,8451626,0,0.88072,827,19821983,L,939,0,"PHI,TOR",4,111204,13
2,34,30,John Garrett,0,112,3.56571,Garrett,14,,2,8447066,2,0.88888,896,19821983,L,1008,1,"QUE,VAN",5,113077,13
0,35,30,Glen Hanlon,0,117,3.81988,Hanlon,18,,2,8447505,0,0.88814,929,19821983,R,1046,0,"STL,NYR",2,110265,12
2,49,47,Michel Dion,0,198,4.27294,Dion,30,,8,8446429,2,0.86826,1305,19821983,L,1503,0,PIT,4,166817,12
1,34,30,Corrado Micalef,0,106,3.63093,Micalef,13,,18,8449582,1,0.8607,655,19821983,R,761,2,DET,5,105097,11
