assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
4,52,52,Andrei Vasilevskiy,0,133,2.55613,Vasilevskiy,14,3,4,8476883,4,0.91713,1472,20192020,L,1605,3,TBL,,187314,35
2,58,56,Connor Hellebuyck,0,140,2.56994,Hellebuyck,21,5,0,8476945,2,0.92204,1656,20192020,L,1796,6,WPG,,196113,31
1,50,50,Jordan Binnington,0,126,2.56472,Binnington,13,7,4,8476412,1,0.91188,1304,20192020,L,1430,3,STL,,176861,30
0,52,52,Frederik Andersen,0,143,2.85365,Andersen,13,7,0,8475883,0,0.90932,1434,20192020,L,1577,3,TOR,,180400,29
0,49,48,Marc-Andre Fleury,0,133,2.77073,Fleury,16,5,8,8470594,0,0.90493,1266,20192020,L,1399,5,VGK,,172806,27
0,58,58,Carey Price,0,160,2.79084,Price,25,6,6,8471679,0,0.90883,1595,20192020,L,1755,4,MTL,,206389,27
2,41,41,Tuukka Rask,0,85,2.12342,Rask,8,6,0,8471695,2,0.92851,1104,20192020,L,1189,5,BOS,,144107,26
1,48,47,Braden Holtby,0,142,3.10589,Holtby,14,6,4,8474651,1,0.89747,1243,20192020,L,1385,0,WSH,,164590,25
0,43,40,Carter Hart,0,95,2.41952,Hart,13,3,0,8479394,0,0.91363,1005,20192020,L,1100,1,PHI,,141350,24
1,48,48,David Rittich,0,138,2.96565,Rittich,17,6,6,8479496,1,0.90663,1340,20192020,L,1478,2,CGY,,167518,24
1,43,43,Jacob Markstrom,0,117,2.7509,Markstrom,16,4,4,8474593,1,0.9176,1303,20192020,L,1420,2,VAN,,153113,23
0,50,49,Sergei Bobrovsky,0,151,3.22881,Bobrovsky,19,6,0,8475683,0,0.89966,1354,20192020,L,1505,1,FLA,,168359,23
1,47,43,Mackenzie Blackwood,0,124,2.77196,Blackwood,14,8,0,8478406,1,0.9146,1328,20192020,L,1452,3,NJD,,161041,22
0,34,31,Pavel Francouz,0,77,2.41324,Francouz,7,4,2,8480925,0,0.92269,919,20192020,R,996,1,COL,,114866,21
0,40,38,Petr Mrazek,0,104,2.68851,Mrazek,16,2,4,8475852,0,0.90467,987,20192020,L,1091,3,CAR,,139259,21
2,44,43,Ben Bishop,0,103,2.49816,Bishop,16,4,2,8471750,2,0.9199,1183,20192020,L,1286,2,DAL,,148429,21
0,33,31,Tristan Jarry,0,78,2.42929,Jarry,12,1,0,8477465,0,0.92081,907,20192020,L,985,3,PIT,,115589,20
1,38,36,Alex Stalock,0,97,2.67297,Stalock,11,4,4,8471774,1,0.91035,985,20192020,L,1082,4,MIN,,130641,20
1,38,38,Matt Murray,0,107,2.86927,Murray,11,5,2,8476899,1,0.89857,948,20192020,L,1055,1,PIT,,134250,20
0,51,51,John Gibson,0,149,2.9987,Gibson,26,5,6,8476434,0,0.90399,1403,20192020,L,1552,1,ANA,,178877,20
0,36,34,Robin Lehner,0,99,2.88985,Lehner,10,5,4,8475215,0,0.91983,1136,20192020,L,1235,1,"CHI,VGK",,123328,19
1,37,35,Joonas Korpisalo,0,92,2.59654,Korpisalo,12,5,0,8476914,1,0.91067,938,20192020,L,1030,2,CBJ,,127554,19
