assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
0,54,53,Sergei Bobrovsky,0,137,2.66695,Bobrovsky,7,3,4,8475683,0,0.91251,1429,20212022,L,1566,3,FLA,,184930,39
1,63,63,Andrei Vasilevskiy,0,156,2.48886,Vasilevskiy,18,5,6,8476883,1,0.91648,1712,20212022,L,1868,2,TBL,,225645,39
0,67,67,Juuse Saros,0,173,2.64007,Saros,25,3,0,8477424,0,0.91789,1934,20212022,L,2107,4,NSH,,235902,38
0,57,57,Darcy Kuemper,0,138,2.54085,Kuemper,12,4,2,8475311,0,0.92132,1616,20212022,L,1754,5,COL,,195525,37
3,63,63,Jacob Markstrom,0,137,2.22412,Markstrom,15,9,10,8474593,3,0.92189,1617,20212022,L,1754,9,CGY,,221750,37
1,53,52,Igor Shesterkin,0,106,2.0713,Shesterkin,13,4,2,8478048,1,0.93464,1516,20212022,L,1622,6,NYR,,184232,36
4,52,51,Frederik Andersen,0,111,2.16875,Andersen,14,3,0,8475883,4,0.92243,1320,20212022,L,1431,4,CAR,,184253,35
2,58,56,Tristan Jarry,0,138,2.42446,Jarry,18,6,2,8477465,2,0.91934,1573,20212022,L,1711,4,PIT,,204911,34
2,64,61,Thatcher Demko,0,168,2.72384,Demko,22,7,2,8477967,2,0.91459,1799,20212022,L,1967,1,VAN,,222039,33
1,49,48,Cam Talbot,0,132,2.76499,Talbot,12,4,2,8475660,1,0.91129,1356,20212022,L,1488,3,MIN,,171863,32
1,49,47,Jack Campbell,0,123,2.64005,Campbell,9,6,0,8475789,1,0.91398,1307,20212022,L,1430,5,TOR,,167724,31
2,48,46,Jake Oettinger,0,114,2.52622,Oettinger,15,1,0,8479979,2,0.91435,1217,20212022,L,1331,1,DAL,,162456,30
2,66,66,Connor Hellebuyck,0,193,2.96656,Hellebuyck,27,10,0,8476945,2,0.91044,1962,20212022,L,2155,4,WPG,,234210,29
2,56,56,Marc-Andre Fleury,0,159,2.90422,Fleury,23,5,2,8470594,2,0.90819,1573,20212022,L,1732,4,"CHI,MIN",,197092,28
0,45,43,Mikko Koskinen,0,136,3.10427,Koskinen,12,4,4,8475156,0,0.90264,1261,20212022,L,1397,1,EDM,,157718,27
2,59,56,Elvis Merzlikins,0,178,3.21675,Merzlikins,23,7,8,8478007,2,0.90729,1742,20212022,L,1920,2,CBJ,,199207,27
1,41,39,Linus Ullmark,0,95,2.44589,Ullmark,10,2,4,8476999,1,0.91666,1045,20212022,L,1140,1,BOS,,139826,26
0,52,52,Ilya Sorokin,0,123,2.40212,Sorokin,18,8,0,8478009,0,0.92513,1520,20212022,L,1643,7,NYI,,184337,26
0,40,38,Ville Husso,0,100,2.56275,Husso,7,6,0,8478024,0,0.91909,1136,20212022,L,1236,2,STL,,140474,25
0,41,39,Jeremy Swayman,0,96,2.4098,Swayman,14,3,6,8480280,0,0.91359,1015,20212022,L,1111,3,BOS,,143414,23
1,44,44,Robin Lehner,0,120,2.82724,Lehner,17,2,10,8475215,1,0.90683,1168,20212022,L,1288,1,VGK,,152799,23
0,44,39,Ilya Samsonov,0,119,3.02375,Samsonov,12,5,0,8478492,0,0.89606,1026,20212022,L,1145,3,WSH,,141678,23
1,46,46,Jonathan Quick,0,116,2.59134,Quick,13,9,6,8471734,1,0.90965,1168,20212022,L,1284,2,LAK,,161152,23
0,46,44,Anton Forsberg,0,121,2.8233,Forsberg,17,4,2,8476341,0,0.91695,1336,20212022,L,1457,1,OTT,,154287,22
0,37,35,Calvin Petersen,0,105,2.89455,Petersen,14,2,2,8477361,0,0.8952,897,20212022,R,1002,3,LAK,,130590,20
0,42,39,Vitek Vanecek,0,103,2.6668,Vanecek,12,6,0,8477970,0,0.90778,1014,20212022,L,1117,4,WSH,,139043,20
2,59,52,Alex Nedeljkovic,0,178,3.30568,Nedeljkovic,24,9,2,8477968,2,0.90089,1618,20212022,L,1796,4,DET,,193848,20
0,32,27,Spencer Knight,0,81,2.79272,Knight,9,3,0,8481519,0,0.90753,795,20212022,L,876,2,FLA,,104414,19
0,48,46,James Reimer,0,129,2.89596,Reimer,17,10,0,8473503,0,0.91103,1321,20212022,L,1450,1,SJS,,160361,19
0,37,37,Jordan Binnington,0,112,3.13294,Binnington,14,4,14,8476412,0,0.90132,1023,20212022,L,1135,2,STL,,128697,18
1,55,54,Philipp Grubauer,0,164,3.16254,Grubauer,31,5,0,8475831,1,0.88911,1315,20212022,L,1479,2,SEA,,186685,18
1,56,56,John Gibson,0,172,3.18953,Gibson,26,11,12,8476434,1,0.90385,1617,20212022,L,1789,1,ANA,,194135,18
1,31,31,Craig Anderson,0,97,3.11688,Anderson,12,2,0,8467950,1,0.89735,848,20212022,L,945,0,BUF,,112035,17
1,28,27,Mike Smith,0,74,2.81018,Smith,9,2,6,8469608,1,0.91533,800,20212022,L,874,2,EDM,,94798,16
0,21,18,Pavel Francouz,0,51,2.54968,Francouz,5,1,0,8480925,0,0.91611,557,20212022,R,608,2,COL,,72009,15
0,28,26,Antti Raanta,0,62,2.4528,Raanta,5,4,0,8477293,0,0.91218,644,20212022,L,706,2,CAR,,90998,15
0,33,28,Alexandar Georgiev,0,85,2.92079,Georgiev,10,2,0,8480382,0,0.89783,747,20212022,L,832,2,NYR,,104766,15
1,36,33,Kaapo Kahkonen,0,93,2.86602,Kahkonen,14,4,2,8478039,1,0.91193,963,20212022,L,1056,0,"MIN,SJS",,116817,14
1,23,19,Dan Vladar,0,57,2.75111,Vladar,6,2,0,8478435,1,0.90625,551,20212022,L,608,2,CGY,,74588,13
0,37,32,Scott Wedgewood,0,110,3.13817,Wedgewood,15,6,0,8475809,0,0.90968,1108,20212022,L,1218,1,"NJD,ARI,DAL",,126188,13
1,45,44,Carter Hart,0,137,3.15781,Hart,24,7,0,8479394,1,0.90492,1304,20212022,L,1441,1,PHI,,156184,13
0,52,49,Karel Vejmelka,0,170,3.67801,Vejmelka,32,3,0,8478872,0,0.89814,1499,20212022,R,1669,1,ARI,,166394,13
0,20,18,Petr Mrazek,0,58,3.33935,Mrazek,6,0,0,8475852,0,0.88846,462,20212022,L,520,0,TOR,,62527,12
1,28,23,Anthony Stolarz,0,67,2.66858,Stolarz,8,3,2,8476932,1,0.91718,742,20212022,L,809,3,ANA,,90385,12
0,35,33,Martin Jones,0,114,3.4249,Jones,18,3,0,8474889,0,0.90008,1027,20212022,L,1141,0,PHI,,119828,12
0,19,17,Brian Elliott,0,43,2.42614,Elliott,4,3,0,8470880,0,0.91206,446,20212022,L,489,1,TBL,,63805,11
0,26,24,Casey DeSmith,0,66,2.79237,DeSmith,6,5,0,8479193,0,0.91417,703,20212022,L,769,3,PIT,,85089,11
1,19,16,Eric Comrie,0,44,2.57607,Comrie,5,1,0,8477480,1,0.92,506,20212022,L,550,1,WPG,,61489,10
0,19,17,Logan Thompson,0,49,2.67824,Thompson,5,3,0,8480313,0,0.91388,520,20212022,R,569,1,VGK,,65864,10
0,24,22,Braden Holtby,0,61,2.77595,Holtby,10,1,2,8474651,0,0.91285,639,20212022,L,700,0,DAL,,79108,10
0,24,21,Laurent Brossoit,0,62,2.90299,Brossoit,9,3,0,8476316,0,0.89455,526,20212022,L,588,1,VGK,,76886,10
2,25,22,Adin Hill,0,61,2.65998,Hill,11,1,0,8478499,2,0.90586,587,20212022,L,648,2,SJS,,82557,10
0,25,23,Nico Daws,0,66,3.11435,Daws,11,1,0,8482076,0,0.89303,551,20212022,L,617,0,NJD,,76292,10
0,29,28,Dustin Tokarski,0,91,3.26665,Tokarski,12,5,0,8474682,0,0.89888,809,20212022,L,900,1,BUF,,100286,10
1,31,28,Thomas Greiss,0,92,3.66112,Greiss,15,1,2,8471306,1,0.89073,750,20212022,L,842,0,DET,,90464,10
0,31,29,Semyon Varlamov,0,87,2.91248,Varlamov,17,2,0,8473575,0,0.91104,891,20212022,L,978,2,NYI,,107537,10
0,25,24,Mackenzie Blackwood,0,79,3.38801,Blackwood,10,4,0,8478406,0,0.89192,652,20212022,L,731,2,NJD,,83943,9
