assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
0,65,63,Pelle Lindbergh,0,194,3.02418,Lindbergh,17,,4,8448853,0,0.89927,1732,19841985,L,1926,2,PHI,7,230938,40
4,61,58,Brian Hayward,0,219,3.83364,Hayward,17,,10,8447701,4,0.87556,1541,19841985,L,1760,0,WIN,7,205653,33
0,56,51,Rejean Lemelin,0,183,3.46793,Lemelin,12,,4,8448759,0,0.88807,1452,19841985,L,1635,1,CGY,10,189969,30
1,57,55,Pat Riggin,0,168,2.98386,Riggin,20,,2,8450835,1,0.88586,1304,19841985,L,1472,2,WSH,7,202690,28
1,60,59,Murray Bannerman,0,215,3.83565,Bannerman,25,,8,8445249,1,0.8834,1629,19841985,R,1844,0,CHI,4,201791,27
3,46,42,Grant Fuhr,0,165,3.87182,Fuhr,8,,6,8446991,3,0.88445,1263,19841985,R,1428,1,EDM,7,153416,26
1,54,54,Steve Penney,0,167,3.08873,Penney,18,,8,8450311,1,0.87583,1178,19841985,R,1345,1,MTL,8,194643,26
6,54,54,Tom Barrasso,0,144,2.67018,Barrasso,18,,41,8445275,6,0.88741,1135,19841985,R,1279,5,BUF,10,194144,25
1,40,39,Rick Wamsley,0,126,3.2654,Wamsley,12,,0,8452287,1,0.88472,967,19841985,L,1093,0,STL,5,138911,23
2,52,51,Bob Janecyk,0,186,3.65578,Janecyk,21,,29,8448219,2,0.87714,1328,19841985,L,1514,2,LAK,8,183162,23
0,39,34,Andy Moog,0,111,3.30231,Moog,9,,8,8449681,0,0.89458,942,19841985,L,1053,1,EDM,3,121006,22
2,46,45,Greg Stefan,0,190,4.33726,Stefan,19,,23,8451701,2,0.86029,1170,19841985,L,1360,0,DET,3,157703,21
0,35,31,Mario Gosselin,0,108,3.31189,Gosselin,10,,2,8447303,0,0.87427,751,19841985,L,859,1,QUE,3,117395,19
1,41,39,Kelly Hrudey,0,141,3.63082,Hrudey,17,,17,8448020,1,0.88573,1093,19841985,L,1234,2,NYI,3,139803,19
0,51,51,Pete Peeters,0,172,3.47369,Peeters,26,,20,8450343,0,0.8689,1140,19841985,L,1312,1,BOS,4,178254,19
0,37,34,Billy Smith,0,133,3.8262,Smith,14,,25,8451525,0,0.87898,966,19841985,L,1099,0,NYI,3,125137,18
0,54,54,Greg Millen,0,222,4.09061,Millen,29,,4,8449627,0,0.8575,1336,19841985,R,1558,1,"HFD,STL",7,195374,18
0,25,24,Doug Keans,0,82,3.28807,Keans,6,,6,8448410,0,0.87742,587,19841985,L,669,1,BOS,3,89779,16
1,44,43,Mike Liut,0,155,3.58743,Liut,19,,6,8448865,1,0.88784,1227,19841985,L,1382,2,"STL,HFD",7,155543,16
1,51,49,Richard Brodeur,0,228,4.68223,Brodeur,27,,4,8445694,1,0.85705,1367,19841985,L,1595,0,VAN,6,175301,16
0,51,46,Glenn Resch,0,200,4.17052,Resch,27,,6,8450802,0,0.85805,1209,19841985,L,1409,0,NJD,5,172640,15
0,28,26,Doug Soetaert,0,91,3.41207,Soetaert,9,,4,8451595,0,0.85346,530,19841985,L,621,0,MTL,4,96012,14
0,44,42,Glen Hanlon,0,175,4.18919,Hanlon,20,,4,8447505,0,0.8788,1269,19841985,R,1444,0,NYR,7,150387,14
1,17,16,Bob Froese,0,37,2.39378,Froese,2,,2,8446982,1,0.91334,390,19841985,L,427,1,PHI,0,55644,13
1,27,25,Bob Sauve,0,84,3.23228,Sauve,10,,4,8451143,1,0.85517,496,19841985,L,580,0,BUF,3,93556,13
2,37,36,Tim Bernhardt,0,136,3.75209,Bernhardt,19,,4,8445449,2,0.87835,982,19841985,L,1118,0,TOR,4,130487,13
1,30,30,Dan Bouchard,0,103,3.44811,Bouchard,14,,2,8445609,1,0.87939,751,19841985,L,854,0,QUE,4,107537,12
5,42,38,John Vanbiesbrouck,0,165,4.20608,Vanbiesbrouck,24,,17,8452157,5,0.87858,1194,19841985,L,1359,1,NYR,3,141224,12
0,27,20,Warren Skorodenski,0,75,3.23477,Skorodenski,9,,2,8451407,0,0.90284,697,19841985,L,772,2,CHI,3,83468,11
0,32,29,Darren Eliot,0,134,4.41794,Eliot,11,,0,8446637,0,0.85226,773,19841985,R,907,0,LAK,6,109191,11
0,34,29,Don Edwards,0,115,4.08816,Edwards,15,,4,8446597,0,0.86581,742,19841985,L,857,1,CGY,2,101268,11
0,14,13,Al Jensen,0,34,2.54358,Jensen,3,,6,8448275,0,0.88435,260,19841985,L,294,1,WSH,1,48121,10
0,20,19,Richard Sevigny,0,62,3.38048,Sevigny,6,,8,8451308,0,0.87398,430,19841985,L,492,1,QUE,2,66026,10
0,24,24,Steve Weeks,0,92,3.7962,Weeks,12,,0,8452355,0,0.87327,634,19841985,L,726,2,HFD,2,87245,10
0,31,28,Don Beaupre,0,109,3.70255,Beaupre,17,,4,8445381,0,0.88416,832,19841985,L,941,1,MNS,3,105981,10
0,32,31,Gilles Meloche,0,115,3.80189,Meloche,13,,2,8449550,0,0.87881,834,19841985,R,949,0,MNS,6,108893,10
0,42,39,Denis Herron,0,169,4.63804,Herron,22,,4,8447755,0,0.87546,1188,19841985,L,1357,1,PIT,3,131176,10
0,31,26,Roberto Romano,0,120,4.44696,Romano,17,,2,8450993,0,0.87866,869,19841985,L,989,1,PIT,2,97145,9
1,12,12,Bob Mason,0,31,2.81811,Mason,2,,0,8449286,1,0.89347,260,19841985,R,291,1,WSH,1,39601,8
0,24,20,Marc Behrend,0,91,4.48982,Behrend,10,,0,8445457,0,0.86377,577,19841985,L,668,1,WIN,3,72965,8
2,28,24,Frank Caprice,0,122,4.83711,Caprice,14,,0,8445919,2,0.8503,693,19841985,L,815,0,VAN,3,90798,8
0,28,25,Roland Melanson,0,113,4.33975,Melanson,13,,9,8449547,0,0.86595,730,19841985,L,843,0,"NYI,MNS",3,93738,8
0,26,23,Ron Low,0,85,3.84895,Low,11,,21,8448891,0,0.86443,542,19841985,L,627,1,NJD,4,79502,6
3,36,29,Corrado Micalef,0,136,4.41697,Micalef,19,,6,8449582,3,0.86178,848,19841985,R,984,0,DET,7,110845,5
1,10,8,Michel Dion,0,43,4.69147,Dion,6,,0,8446429,1,0.86349,272,19841985,L,315,0,PIT,0,32996,3
1,15,14,Allan Bester,0,54,4.25085,Bester,9,,4,8445458,1,0.87441,376,19841985,L,430,1,TOR,1,45732,3
1,4,2,Mark Holden,0,15,4.22039,Holden,0,,0,8447940,1,0.85576,89,19841985,L,104,0,WIN,0,12795,2
0,8,7,Brian Ford,0,48,6.31578,Ford,6,,0,8446899,0,0.83838,249,19841985,L,297,0,PIT,0,27360,2
0,12,11,Rick St. Croix,0,56,5.35188,St. Croix,9,,0,8451626,0,0.82445,263,19841985,L,319,0,TOR,0,37669,2
