assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
0,68,67,Mike Richter,0,159,2.57109,Richter,12,,2,8450833,0,0.90955,1599,19931994,L,1758,5,NYR,6,222629,42
4,70,70,Ed Belfour,0,178,2.6715,Belfour,24,,61,8445386,4,0.90591,1714,19931994,L,1892,7,CHI,6,239865,37
3,71,71,Curtis Joseph,0,213,3.09694,Joseph,23,,4,8448382,3,0.91057,2169,19931994,L,2382,1,STL,11,247599,36
1,68,65,Patrick Roy,0,161,2.49778,Roy,17,,30,8451033,1,0.91768,1795,19931994,L,1956,7,MTL,11,232046,35
4,66,66,Felix Potvin,0,187,2.88948,Potvin,22,,4,8457714,4,0.90696,1823,19931994,L,2010,3,TOR,9,232983,34
2,57,56,Jon Casey,0,153,2.87613,Casey,15,,14,8446011,2,0.8813,1136,19931994,L,1289,4,BOS,9,191507,30
3,58,53,Dominik Hasek,0,109,1.94772,Hasek,20,,6,8447687,3,0.92976,1443,19931994,L,1552,7,BUF,6,201466,30
2,74,73,Arturs Irbe,0,209,2.84248,Irbe,28,,16,8456692,2,0.89874,1855,19931994,L,2064,3,SJS,16,264698,30
1,60,55,Dominic Roussel,0,183,3.34251,Roussel,20,,4,8457866,1,0.89614,1579,19931994,L,1762,1,PHI,5,197097,29
0,47,47,Martin Brodeur,0,105,2.39993,Brodeur,11,,2,8455710,0,0.91518,1133,19931994,L,1238,3,NJD,8,157504,27
3,65,61,Ron Hextall,0,184,3.08326,Hextall,26,,52,8447775,3,0.89783,1617,19931994,L,1801,5,NYI,6,214837,27
0,48,46,Mike Vernon,0,131,2.80918,Vernon,17,,14,8452217,0,0.89164,1078,19931994,L,1209,3,CGY,5,167878,26
1,53,47,Don Beaupre,0,135,2.83946,Beaupre,16,,16,8445381,1,0.87967,987,19931994,L,1122,2,WSH,8,171159,24
1,55,51,Andy Moog,0,170,3.26772,Moog,20,,16,8449681,1,0.89401,1434,19931994,L,1604,2,DAL,7,187286,24
0,41,37,Chris Osgood,0,105,2.85569,Osgood,8,,2,8458568,0,0.89489,894,19931994,L,999,2,DET,5,132367,23
4,52,52,Kirk McLean,0,156,2.99218,McLean,26,,2,8449474,4,0.8909,1274,19931994,L,1430,3,VAN,3,187689,23
2,69,66,Bob Essensa,0,235,3.60225,Essensa,37,,6,8446719,2,0.88542,1816,19931994,L,2051,2,"WIN,DET",8,234853,23
1,44,44,Tom Barrasso,0,139,3.36021,Barrasso,15,,42,8445275,1,0.8934,1165,19931994,R,1304,2,PIT,5,148919,22
1,63,62,Daren Puppa,0,165,2.71047,Puppa,33,,2,8450627,1,0.8992,1472,19931994,R,1637,4,TBL,6,219150,22
