assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
5,54,50,Patrick Roy,0,134,2.53383,Roy,16,,0,8451033,5,0.91195,1388,19891990,L,1522,3,MTL,5,190383,31
4,56,53,Daren Puppa,0,156,2.88825,Puppa,16,,4,8450627,4,0.90298,1452,19891990,R,1608,1,BUF,6,194443,31
3,61,60,Jon Casey,0,183,3.22255,Casey,22,,18,8446011,3,0.89554,1569,19891990,L,1752,3,MNS,4,204434,31
3,46,40,Andy Moog,0,122,2.88662,Moog,10,,18,8449681,3,0.89344,1023,19891990,L,1145,3,BOS,7,152150,24
2,56,52,Bill Ranford,0,165,3.18611,Ranford,16,,18,8450651,2,0.88683,1293,19891990,L,1458,1,EDM,9,186434,24
3,47,45,Mike Vernon,0,146,3.13409,Vernon,14,,21,8452217,3,0.86964,974,19891990,L,1120,0,CGY,9,167704,23
1,48,48,Don Beaupre,0,150,3.22247,Beaupre,18,,24,8445381,1,0.88962,1209,19891990,L,1359,2,WSH,5,167573,23
0,43,40,Rejean Lemelin,0,108,2.80462,Lemelin,15,,32,8448759,0,0.892,892,19891990,L,1000,2,BOS,2,138628,22
2,51,50,Ken Wregget,0,169,3.42395,Wregget,24,,12,8452535,2,0.89145,1388,19891990,L,1557,0,PHI,3,177689,22
1,52,49,Sean Burke,0,175,3.60374,Burke,22,,38,8445769,1,0.87955,1278,19891990,L,1453,0,NJD,6,174818,22
0,52,50,Kelly Hrudey,0,194,4.07009,Hrudey,21,,18,8448020,0,0.87278,1331,19891990,L,1525,2,LAK,6,171593,22
3,63,62,Kirk McLean,0,216,3.46633,McLean,30,,6,8449474,3,0.87979,1581,19891990,L,1797,0,VAN,10,224329,21
2,42,39,Allan Bester,0,165,4.48786,Bester,16,,4,8445458,2,0.87229,1127,19891990,L,1292,0,TOR,0,132357,20
0,37,37,Mike Liut,0,91,2.52701,Liut,16,,0,8448865,0,0.90481,865,19891990,L,956,4,"HFD,WSH",1,129639,19
1,46,44,Peter Sidorkiewicz,0,161,3.57398,Sidorkiewicz,19,,4,8451369,1,0.86572,1038,19891990,L,1199,1,HFD,7,162172,19
2,47,45,Mark Fitzpatrick,0,150,3.39232,Fitzpatrick,19,,18,8446829,2,0.89782,1318,19891990,L,1468,3,NYI,5,159183,19
2,47,44,John Vanbiesbrouck,0,154,3.37933,Vanbiesbrouck,19,,24,8452157,2,0.88684,1207,19891990,L,1361,1,NYR,7,164056,19
1,49,48,Greg Millen,0,188,3.88965,Millen,25,,0,8449627,1,0.87167,1277,19891990,R,1465,1,"STL,QUE,CHI",5,174000,19
2,36,33,Bob Essensa,0,107,3.15481,Essensa,9,,0,8446719,2,0.89126,877,19891990,L,984,1,WIN,5,122099,18
0,36,33,Rick Wamsley,0,107,3.26136,Wamsley,8,,4,8452287,0,0.87456,746,19891990,L,853,2,CGY,6,118110,18
0,43,33,Jacques Cloutier,0,112,3.08502,Cloutier,15,,8,8446089,0,0.87944,817,19891990,L,929,2,CHI,2,130696,18
3,42,38,Alain Chevrier,0,146,4.25318,Chevrier,16,,8,8446052,3,0.85192,840,19891990,L,986,0,"CHI,PIT",3,123578,17
0,43,42,Vincent Riendeau,0,149,3.50517,Riendeau,19,,6,8450834,0,0.88258,1120,19891990,L,1269,1,STL,5,153031,17
4,43,37,Wendell Young,0,161,4.1669,Young,20,,8,8452576,4,0.87252,1102,19891990,L,1263,1,PIT,3,139096,16
0,35,31,Chris Terreri,0,110,3.41747,Terreri,12,,0,8451860,0,0.8901,891,19891990,L,1001,0,NJD,3,115875,15
3,45,38,Glen Hanlon,0,154,4.03493,Hanlon,18,,24,8447505,3,0.86678,1002,19891990,R,1156,1,DET,5,137400,15
2,29,27,Clint Malarchuk,0,89,3.3453,Malarchuk,11,,14,8449096,2,0.90251,824,19891990,L,913,0,BUF,2,95776,14
3,23,22,Mike Richter,0,66,2.99977,Richter,5,,0,8450833,3,0.90379,620,19891990,L,686,0,NYR,5,79206,12
1,39,35,Glenn Healy,0,128,3.4949,Healy,19,,7,8447709,1,0.89368,1076,19891990,L,1204,2,NYI,6,131849,12
1,29,28,Daniel Berthiaume,0,100,3.68735,Berthiaume,14,,8,8445462,1,0.86996,669,19891990,L,769,1,"WIN,MNS",3,97631,11
1,28,27,Tim Cheveldae,0,101,3.78828,Cheveldae,9,,2,8446082,1,0.88159,752,19891990,L,853,0,DET,8,95980,10
0,29,29,Brian Hayward,0,94,3.36947,Hayward,12,,4,8447701,0,0.87776,675,19891990,L,769,1,MTL,6,100431,10
1,15,14,Curtis Joseph,0,48,3.38153,Joseph,5,,0,8448382,1,0.88965,387,19891990,L,435,0,STL,1,51101,9
0,21,19,Grant Fuhr,0,70,3.88636,Fuhr,7,,2,8446991,0,0.86842,462,19891990,R,532,1,EDM,3,64842,9
1,21,18,Jeff Reese,0,81,4.41323,Reese,6,,10,8450743,1,0.87142,549,19891990,L,630,0,TOR,3,66074,9
1,27,20,Mark Laforest,0,87,3.88768,Laforest,14,,23,8448628,1,0.88597,676,19891990,L,763,0,TOR,0,80562,9
0,21,17,Frank Pietrangelo,0,77,4.33219,Pietrangelo,6,,2,8450390,0,0.86724,503,19891990,L,580,0,PIT,2,63986,8
0,19,17,Stephane Beauregard,0,59,3.28091,Beauregard,8,,4,8445382,0,0.89575,507,19891990,R,566,0,WIN,3,64738,7
0,24,23,Tom Barrasso,0,101,4.682,Barrasso,12,,8,8445275,0,0.86461,645,19891990,R,746,0,PIT,3,77659,7
0,26,18,Mario Gosselin,0,79,3.8678,Gosselin,11,,0,8447303,0,0.86449,504,19891990,L,583,0,LAK,1,73530,7
1,11,10,Jim Hrivnak,0,36,3.54631,Hrivnak,5,,0,8448014,1,0.87628,255,19891990,L,291,0,WSH,0,36545,5
0,11,8,Eldon Reddick,0,31,3.08159,Reddick,4,,0,8450727,0,0.88967,250,19891990,L,281,0,EDM,2,36215,5
0,12,10,Ron Scott,0,40,3.66935,Scott,6,,2,8451236,0,0.8746,279,19891990,L,319,0,LAK,0,39244,5
0,15,14,Bob Froese,0,45,3.32614,Froese,7,,0,8446982,0,0.87288,309,19891990,L,354,0,NYR,1,48705,5
0,35,32,Ron Tugnutt,0,152,4.61106,Tugnutt,24,,2,8451837,0,0.85873,924,19891990,L,1076,0,QUE,3,118671,5
