assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
1,53,50,Jimmy Howard,0,121,2.4439,Howard,13,11,2,8470657,1,0.91037,1229,20142015,L,1350,2,DET,,178239,23
2,37,32,Jake Allen,0,79,2.2821,Allen,7,4,2,8474596,2,0.91309,830,20142015,L,909,4,STL,,124622,22
0,50,46,Ondrej Pavelec,0,108,2.28341,Pavelec,16,8,2,8471715,0,0.92017,1245,20142015,L,1353,5,WPG,,170271,22
0,51,50,Cam Ward,0,121,2.39943,Ward,24,5,4,8470320,0,0.91043,1230,20142015,L,1351,1,CAR,,181543,22
0,36,34,Cam Talbot,0,77,2.2053,Talbot,9,4,0,8475660,0,0.92581,961,20142015,L,1038,5,NYR,,125697,21
0,38,36,Michael Hutchinson,0,85,2.38499,Hutchinson,10,5,0,8474636,0,0.91379,901,20142015,R,986,2,WPG,,128302,21
1,58,55,Jonathan Bernier,0,152,2.87049,Bernier,28,7,0,8473541,1,0.91239,1583,20142015,L,1735,2,TOR,,190629,21
1,24,23,Andrew Hammond,0,42,1.78598,Hammond,1,2,0,8477202,1,0.94059,665,20142015,L,707,3,OTT,,84659,20
0,41,35,Eddie Lack,0,95,2.4527,Lack,13,4,2,8475663,0,0.92089,1106,20142015,L,1201,2,VAN,,139438,18
0,50,44,Jhonas Enroth,0,145,3.07029,Enroth,26,2,0,8473523,0,0.90359,1359,20142015,L,1504,2,"BUF,DAL",,170016,18
3,51,48,Steve Mason,0,108,2.2458,Mason,18,11,2,8473461,3,0.92751,1382,20142015,R,1490,3,PHI,,173123,18
0,29,26,Petr Mrazek,0,63,2.3848,Mrazek,9,2,0,8475852,0,0.91796,705,20142015,L,768,3,DET,,95102,16
0,34,32,Karri Ramo,0,75,2.59847,Ramo,9,3,0,8471403,0,0.91197,777,20142015,L,852,2,CGY,,103907,15
1,57,53,Ben Scrivens,0,170,3.16027,Scrivens,26,11,4,8475681,1,0.88975,1372,20142015,L,1542,1,EDM,,193654,15
0,31,28,Darcy Kuemper,0,68,2.60085,Kuemper,12,2,0,8475311,0,0.90529,650,20142015,L,718,3,MIN,,94123,14
0,35,35,Craig Anderson,0,87,2.4946,Anderson,13,8,4,8467950,0,0.92328,1047,20142015,L,1134,3,OTT,,125551,14
1,62,61,Mike Smith,0,187,3.15542,Smith,42,5,10,8469608,1,0.90434,1768,20142015,L,1955,0,ARI,,213347,14
0,23,21,John Gibson,0,58,2.59717,Gibson,8,0,0,8476434,0,0.91394,616,20142015,L,674,1,ANA,,80395,13
0,32,28,Curtis McElhinney,0,82,2.87716,McElhinney,14,2,0,8470147,0,0.91359,867,20142015,L,949,0,CBJ,,102601,12
0,31,25,Ray Emery,0,80,3.05826,Emery,11,7,4,8469548,0,0.89445,678,20142015,L,758,0,PHI,,94171,10
0,14,13,Scott Darling,0,27,1.9459,Darling,4,0,0,8474152,0,0.93556,392,20142015,L,419,1,CHI,,49951,9
0,20,18,Thomas Greiss,0,50,2.58706,Greiss,6,3,0,8471306,0,0.90842,496,20142015,L,546,0,PIT,,69577,9
1,25,24,Robin Lehner,0,74,3.01715,Lehner,12,3,0,8475215,1,0.905,705,20142015,L,779,0,OTT,,88295,9
0,35,27,James Reimer,0,93,3.1581,Reimer,16,1,2,8473503,0,0.90709,908,20142015,L,1001,0,TOR,,106013,9
0,19,17,Chad Johnson,0,54,3.07745,Johnson,8,1,0,8473434,0,0.88934,434,20142015,L,488,0,NYI,,63169,8
0,22,19,Alex Stalock,0,54,2.62029,Stalock,9,2,2,8471774,0,0.90235,499,20142015,L,553,2,SJS,,74190,8
0,34,32,Anton Khudobin,0,87,2.71825,Khudobin,17,6,0,8471418,0,0.90045,787,20142015,L,874,1,CAR,,115221,8
0,14,12,Antti Raanta,0,25,1.8935,Raanta,4,1,0,8477293,0,0.93573,364,20142015,L,389,2,CHI,,47531,7
0,16,13,Andrei Vasilevskiy,0,34,2.36079,Vasilevskiy,5,1,0,8476883,0,0.91807,381,20142015,L,415,1,TBL,,51847,7
0,18,14,Niklas Svedberg,0,35,2.33281,Svedberg,5,1,0,8476844,0,0.91764,390,20142015,L,425,2,BOS,,54012,7
0,32,32,Michal Neuvirth,0,92,2.98418,Neuvirth,20,4,0,8473607,0,0.91377,975,20142015,L,1067,0,"BUF,NYI",,110985,7
0,16,13,Calvin Pickard,0,35,2.3461,Pickard,7,3,0,8475717,0,0.9315,476,20142015,L,511,0,COL,,53706,6
1,17,16,Dustin Tokarski,0,46,2.74635,Tokarski,6,4,0,8474682,1,0.90962,463,20142015,L,509,0,MTL,,60298,6
0,18,17,Carter Hutton,0,44,2.61424,Hutton,7,4,0,8475622,0,0.90222,406,20142015,L,450,1,NSH,,60591,6
0,19,13,Keith Kinkaid,0,40,2.59337,Kinkaid,5,4,0,8476234,0,0.91471,429,20142015,L,469,0,NJD,,55526,6
0,20,13,Al Montoya,0,49,3.00941,Montoya,7,2,2,8471219,0,0.89183,404,20142015,L,453,0,FLA,,58616,6
1,26,22,Anders Lindback,0,73,3.11086,Lindback,16,2,4,8474765,1,0.90852,725,20142015,L,798,0,"DAL,BUF",,84478,6
0,26,24,Viktor Fasth,0,76,3.41193,Fasth,15,3,0,8476839,0,0.88839,605,20142015,L,681,0,EDM,,80189,6
0,10,9,Rob Zepp,0,25,2.89008,Zepp,2,0,0,8467972,0,0.88789,198,20142015,L,223,0,PHI,,31141,5
0,19,14,Niklas Backstrom,0,51,3.04512,Backstrom,7,3,2,8473404,0,0.88716,401,20142015,L,452,0,MIN,,60293,5
0,19,12,Reto Berra,0,33,2.64546,Berra,4,1,0,8473499,0,0.91811,370,20142015,L,403,1,COL,,44907,5
0,6,6,Joni Ortio,0,14,2.52037,Ortio,2,0,0,8475299,0,0.90849,139,20142015,L,153,1,CGY,,19997,4
0,8,8,Dan Ellis,0,19,2.34342,Ellis,3,1,0,8468540,0,0.91402,202,20142015,L,221,1,FLA,,29188,4
1,15,11,Martin Jones,0,29,2.24409,Jones,5,2,0,8474889,1,0.90553,278,20142015,L,307,3,LAK,,46522,4
0,7,5,Martin Brodeur,0,17,2.86745,Brodeur,3,0,0,8455710,0,0.8994,152,20142015,L,169,1,STL,,21343,3
0,7,4,Richard Bachman,0,15,2.84165,Bachman,2,0,0,8473614,0,0.91071,153,20142015,L,168,1,EDM,,19003,3
0,7,6,Jonas Gustavsson,0,15,2.56264,Gustavsson,3,1,2,8475361,0,0.91071,153,20142015,L,168,1,DET,,21072,3
1,11,9,Evgeni Nabokov,0,29,3.14401,Nabokov,6,2,2,8460705,1,0.88163,216,20142015,L,245,0,TBL,,33206,3
0,12,9,Justin Peters,0,35,3.24583,Peters,6,1,0,8471251,0,0.88095,259,20142015,L,294,0,WSH,,38819,3
0,2,2,Mackenzie Skapski,0,1,0.50384,Skapski,0,0,0,8477084,0,0.97777,44,20142015,L,45,1,NYR,,7145,2
0,5,2,Jason LaBarbera,0,9,2.60282,LaBarbera,0,1,0,8467391,0,0.90909,90,20142015,L,99,0,ANA,,12448,2
0,1,1,Philipp Grubauer,0,2,1.84615,Grubauer,0,0,0,8475831,0,0.92,23,20142015,L,25,0,WSH,,3900,1
0,2,0,Tom McCollum,0,1,0.91047,McCollum,0,0,0,8474591,0,0.96,24,20142015,L,25,0,DET,,3954,1
0,2,2,Troy Grosenick,0,3,1.52069,Grosenick,1,0,0,8477234,0,0.94827,55,20142015,L,58,1,SJS,,7102,1
0,3,2,Jacob Markstrom,0,4,3.09145,Markstrom,1,0,0,8474593,0,0.87878,29,20142015,L,33,0,VAN,,4658,1
0,7,4,Louis Domingue,0,14,2.72948,Domingue,2,1,0,8475839,0,0.91139,144,20142015,R,158,0,ARI,,18465,1
2,8,6,Ilya Bryzgalov,0,23,4.18837,Bryzgalov,4,1,0,8468524,2,0.84666,127,20142015,L,150,0,ANA,,19769,1
0,1,1,Mike McKenna,0,5,5.0,McKenna,1,0,0,8470093,0,0.85294,29,20142015,R,34,0,ARI,,3600,0
0,1,0,Jeff Zatkoff,0,1,1.63265,Zatkoff,1,0,0,8473553,0,0.94117,16,20142015,L,17,0,PIT,,2205,0
0,1,1,Kevin Poulin,0,3,2.76923,Poulin,0,1,0,8474690,0,0.88461,23,20142015,L,26,0,NYI,,3900,0
0,1,0,Tyler Bunz,0,3,9.0,Bunz,0,0,0,8475781,0,0.75,9,20142015,L,12,0,EDM,,1200,0
0,1,1,Laurent Brossoit,0,2,2.01342,Brossoit,1,0,0,8476316,0,0.96078,49,20142015,L,51,0,EDM,,3576,0
0,1,1,Malcolm Subban,0,3,5.76,Subban,1,0,0,8476876,0,0.5,3,20142015,L,6,0,BOS,,1875,0
0,1,0,Chris Driedger,0,0,0.0,Driedger,0,0,0,8476904,0,1.0,10,20142015,L,10,0,OTT,,1372,0
0,1,1,Andrey Makarov,0,3,3.0,Makarov,1,0,0,8477092,0,0.91666,33,20142015,L,36,0,BUF,,3600,0
0,2,1,John Curry,0,5,4.17536,Curry,0,1,0,8474202,0,0.8,20,20142015,L,25,0,MIN,,4311,0
0,2,1,Jussi Rynnas,0,7,4.54463,Rynnas,1,0,0,8475680,0,0.8409,37,20142015,L,44,0,DAL,,5545,0
0,2,1,Marek Mazanec,0,4,2.26986,Mazanec,1,0,0,8476992,0,0.91489,43,20142015,R,47,0,NSH,,6344,0
0,3,1,Scott Clemmensen,0,8,4.72518,Clemmensen,0,1,0,8466339,0,0.85185,46,20142015,L,54,0,NJD,,6095,0
0,5,4,Matt Hackett,0,18,4.31568,Hackett,4,1,0,8475252,0,0.88387,137,20142015,L,155,0,BUF,,15015,0
0,5,5,Anton Forsberg,0,20,4.69269,Forsberg,4,0,0,8476341,0,0.86577,129,20142015,L,149,0,CBJ,,15343,0
