playerId,topShotSpeed,skatingSpeed,totalDistanceSkated,distanceMaxGame,longShots,longGoals,midShots,midGoals,highShots,highGoals,offensiveZonePctg,neutralZonePctg,defensiveZonePctg,Behind the Net Shots,Beyond Red Line Shots,Center Point Shots,Crease Shots,High Slot Shots,L Circle Shots,L Corner Shots,L Net Side Shots,L Point Shots,Low Slot Shots,Offensive Neutral Zone Shots,Outside L Shots,Outside R Shots,R Circle Shots,R Corner Shots,R Net Side Shots,R Point Shots
8475200,163.4128,34.825,353.537,6.0371,51,3,32,5,13,3,0.43072691,0.18522401,0.38404908,0,2,14,1,13,11,0,5,25,12,10,12,2,8,0,0,12
8478115,147.1745,37.073,281.9825,5.1876,20,0,62,6,39,8,0.41672159,0.18456502,0.39871339,0,2,9,1,23,34,0,3,6,38,3,7,8,5,0,10,5
8476892,164.0726,36.179,423.6946,6.7783,60,1,37,1,14,4,0.39943187,0.17989074,0.42067739,0,15,17,1,10,2,0,0,1,13,1,0,7,25,0,1,42
8470610,141.6866,35.54,323.3014,4.7738,7,1,37,5,67,8,0.40536221,0.18088116,0.41375662,1,3,1,6,16,15,0,4,4,61,1,8,2,6,0,8,2
8474031,148.0596,34.218,385.2467,6.4496,61,0,46,4,11,2,0.40644076,0.18125436,0.41230488,0,16,14,0,10,8,0,2,6,11,11,2,10,28,0,4,41
8480797,146.5308,34.658,289.7146,5.7277,16,1,40,4,43,11,0.42309173,0.17950809,0.39740018,0,2,2,3,12,17,0,7,6,40,3,3,4,11,0,1,8
8478474,153.2578,38.105,273.3899,5.2749,10,0,41,6,52,12,0.39002696,0.17312823,0.43684481,3,1,2,2,22,10,0,3,7,50,1,7,6,9,0,7,1
8477947,132.6904,35.518,255.0789,5.5809,10,0,21,2,45,12,0.44515328,0.18459008,0.37025664,2,0,4,1,4,10,0,5,3,44,1,3,3,7,2,2,3
8476871,150.1196,35.707,262.21,4.8933,15,0,51,4,58,9,0.42247074,0.1703048,0.40722446,5,1,3,0,23,22,0,6,9,58,5,8,4,6,0,6,3
8478463,137.438,35.423,332.349,5.8529,11,0,69,4,55,7,0.41839676,0.18260403,0.39899921,0,0,5,3,21,30,0,5,5,52,1,5,3,18,0,5,1
8480145,152.5175,36.02,373.873,5.8921,92,1,15,1,7,0,0.42576651,0.18169767,0.39253583,0,9,51,1,4,5,0,0,10,6,7,2,3,6,0,5,31
8475855,143.0224,35.427,303.9996,4.6713,9,1,17,3,52,8,0.4605301,0.19172787,0.34774203,1,4,4,4,9,4,0,5,1,48,0,1,7,4,0,1,4
8477989,144.6317,36.504,243.4089,5.8605,10,1,22,1,34,7,0.3890316,0.17237104,0.43859735,1,0,3,1,8,10,0,3,4,33,1,9,5,4,0,2,3
8475151,149.4276,36.089,271.3612,5.0221,8,0,48,4,66,7,0.40333079,0.18455416,0.41211505,0,0,3,6,17,9,0,6,4,60,2,3,13,22,0,10,1
8477456,134.5412,37.107,285.4313,5.7011,14,0,32,6,40,11,0.41034901,0.17272816,0.41692282,1,2,8,5,19,6,0,2,3,35,1,4,4,7,0,2,3
8481618,140.0612,36.076,253.2676,4.9232,11,0,48,5,39,8,0.41211365,0.17976793,0.40811842,0,1,5,1,23,14,0,1,5,38,1,4,3,11,0,5,1
8478046,147.7861,35.45,260.5326,4.7502,14,0,65,10,47,7,0.44317228,0.18153757,0.37529015,0,0,4,3,31,20,0,2,7,44,2,4,1,14,1,2,3
8476624,132.4007,35.986,328.2243,5.1955,10,1,26,2,59,10,0.39393955,0.1695814,0.43647906,0,5,4,0,10,9,0,1,4,59,4,4,5,7,0,2,2
8478882,153.1774,37.063,382.5616,6.0616,47,1,19,0,16,2,0.37131662,0.17854984,0.45013354,0,15,8,0,7,8,0,1,33,16,3,5,1,4,0,1,6
8476399,148.1884,35.907,319.5317,4.7647,30,1,64,2,73,11,0.42041969,0.18364217,0.39593815,0,1,8,9,31,21,0,5,16,64,17,7,9,12,0,6,6
8481624,138.6933,37.669,210.7577,5.0574,12,0,40,2,67,15,0.42104808,0.18323538,0.39571654,0,2,3,1,10,21,0,9,6,66,2,8,3,9,1,3,3
8476981,146.7561,37.575,315.0183,5.689,6,0,52,7,54,8,0.39973224,0.18494264,0.41532512,1,3,3,2,20,18,1,9,2,52,1,9,12,14,0,3,1
8478366,151.5519,36.991,241.9626,4.7942,35,2,66,9,38,7,0.42634931,0.19086243,0.38278826,0,1,7,1,23,24,0,3,22,37,7,3,3,19,0,5,6
8481577,134.2515,36.489,228.304,4.1919,7,0,45,4,38,6,0.42064486,0.18284852,0.39650662,1,0,1,0,17,7,0,2,0,38,1,1,9,21,2,5,6
8477220,160.7091,36.47,348.7558,5.9592,80,3,15,0,3,0,0.43484583,0.18884382,0.37631034,0,7,38,1,7,1,0,0,15,2,7,3,2,7,0,0,27
8477330,149.8782,35.299,280.3898,4.8539,31,3,49,0,53,11,0.41076447,0.17635404,0.4128815,1,2,15,1,18,14,0,6,6,52,1,9,4,17,1,4,10
8477953,160.4516,37.803,305.5742,5.5719,10,0,58,3,40,8,0.43887865,0.18163733,0.37948401,0,1,2,0,19,16,0,3,3,40,4,1,9,23,0,3,5
8479346,143.3765,36.826,280.1914,4.7145,16,0,51,10,53,5,0.43225305,0.17812794,0.38961902,0,2,4,2,21,10,0,4,3,51,4,5,2,20,0,6,9
8480029,137.8081,38.969,320.891,5.9181,6,0,51,5,69,12,0.39135197,0.17567079,0.43297724,1,4,2,4,17,22,0,6,1,65,2,10,3,12,0,10,3
8477426,152.598,35.803,329.413,5.8597,18,1,59,6,58,8,0.39741799,0.17427415,0.42830787,0,3,4,1,28,18,0,2,8,57,7,6,7,13,0,6,6
8482142,154.5775,37.072,371.0567,5.892,69,1,26,0,17,1,0.42941662,0.18197335,0.38861003,0,1,31,0,8,4,0,2,2,17,1,1,18,14,0,2,36
8470600,148.2367,33.259,438.1809,6.7444,67,5,21,1,6,1,0.42407395,0.1788901,0.39703596,0,7,18,0,10,8,1,0,42,6,2,13,1,3,0,0,7
8474563,158.1341,34.644,221.5977,7.1475,55,2,20,3,6,2,0.43727427,0.17586805,0.38685768,0,7,16,1,10,3,0,1,15,5,0,2,6,7,0,2,24
8473563,135.7482,33.349,204.9017,5.5052,4,0,20,3,22,3,0.46025379,0.17355698,0.36618923,1,0,1,0,5,10,0,2,0,22,4,4,7,5,1,3,3
8475763,156.0581,33.336,227.0816,5.8278,13,0,33,0,25,6,0.41762567,0.17501768,0.40735664,0,4,3,1,19,6,2,13,4,24,12,12,5,8,0,7,6
8474189,159.9527,36.918,296.4604,5.8029,10,0,38,4,38,8,0.40950681,0.17822409,0.4122691,0,4,6,0,20,9,0,3,2,38,2,8,9,9,0,4,2
8478430,162.6564,37.261,318.3105,5.5825,75,3,28,1,12,3,0.43660044,0.18373162,0.37966794,0,4,23,0,10,11,0,0,50,12,5,10,3,7,0,1,2
8478495,151.6968,39.589,273.2456,5.5567,19,1,42,2,44,8,0.40962269,0.18446391,0.4059134,0,1,4,2,15,8,1,7,8,42,3,13,11,19,0,3,7
8476875,159.9366,36.916,341.7868,6.3362,63,4,44,4,10,2,0.44374605,0.18334086,0.37291309,0,6,24,2,9,25,0,4,29,8,1,8,3,10,0,1,10
8477987,141.7188,36.176,261.2219,5.1114,9,0,47,5,69,9,0.43565752,0.18558527,0.37875721,1,1,2,7,18,6,0,3,7,62,2,10,4,23,0,13,0
8475218,150.3288,35.001,395.509,6.5174,84,2,19,0,20,3,0.41014451,0.17680755,0.41304794,0,6,26,1,5,11,0,0,47,19,4,12,0,3,0,0,11
8478500,150.3932,35.708,466.3227,6.9461,97,3,30,1,9,3,0.41291867,0.17463071,0.41245061,0,9,32,1,13,15,0,3,55,8,6,10,6,2,0,0,10
8482109,138.4841,37.461,298.4383,5.3505,11,0,23,1,48,17,0.41647553,0.18203075,0.40149372,0,2,4,3,7,8,0,1,4,45,5,9,8,8,0,3,3
8482705,145.0341,35.575,291.7837,4.8734,10,1,65,6,57,8,0.39302628,0.18176941,0.42520432,0,4,3,4,29,25,0,1,5,53,1,2,6,11,0,2,2
8477948,151.053,36.146,430.5359,7.0434,47,0,19,4,17,2,0.407909,0.18092528,0.41116572,0,11,18,0,10,9,0,5,22,17,2,17,4,0,0,1,7
8474040,149.1057,33.989,262.1173,4.7147,16,1,32,3,30,3,0.37270351,0.17789123,0.44940526,2,3,2,4,14,7,0,10,4,26,10,3,14,11,1,11,10
8475913,151.8416,33.674,168.7099,5.6368,5,0,21,1,32,7,0.43081663,0.19790052,0.37128285,4,2,1,5,9,3,0,2,1,27,1,0,2,9,0,2,3
8477952,152.1313,35.278,238.3402,6.1314,11,0,35,4,48,12,0.43184009,0.17492814,0.39323177,0,0,2,2,10,10,0,7,3,46,2,9,6,15,0,5,6
8476462,157.8606,32.929,304.296,6.1851,95,1,42,2,17,4,0.42806213,0.18032525,0.39161262,0,4,20,0,20,8,0,1,17,17,4,1,28,14,0,5,58
8475714,148.0918,36.195,260.8221,5.2032,11,0,45,5,27,6,0.4257952,0.17160779,0.40259701,0,1,3,0,18,11,0,1,4,27,1,6,8,16,0,1,4
8476872,148.5103,36.335,295.9309,5.7894,16,0,27,3,48,8,0.39450891,0.17948459,0.42600649,1,2,11,2,8,12,0,2,3,46,1,9,3,7,0,1,2
8478472,143.7144,36.593,250.3782,5.3698,6,0,30,3,36,6,0.40429971,0.18174508,0.41395521,0,2,4,0,12,8,0,1,1,36,1,4,3,10,0,3,1
8471274,143.4247,34.423,313.3965,5.5168,48,1,20,1,3,0,0.42537625,0.18239166,0.39223209,0,3,16,0,6,7,0,0,23,3,1,5,0,7,0,0,9
8476463,143.3121,35.94,393.6584,6.7665,66,3,20,0,9,1,0.42361654,0.17872468,0.39765878,0,7,27,0,7,10,0,1,35,9,11,11,1,3,0,0,4
8476480,135.1849,36.306,275.8278,4.6955,11,1,15,2,48,12,0.39197046,0.18059149,0.42743804,1,1,3,5,8,4,0,6,7,43,0,5,3,3,0,1,1
8475193,134.6055,34.867,289.5377,5.4348,16,0,47,4,51,11,0.42032354,0.18647893,0.39319754,0,0,3,3,15,21,0,2,7,48,1,9,4,11,0,2,6
8476374,147.9792,36.17,329.5248,5.5954,13,0,33,3,35,8,0.36469203,0.17642208,0.45888589,0,8,6,1,7,11,2,3,5,34,10,11,3,15,0,3,2
8478851,139.9325,34.913,375.3179,5.9185,39,0,20,0,14,2,0.40849497,0.17657273,0.41493231,0,7,10,0,9,3,0,1,3,14,1,2,8,8,0,3,26
8480829,140.544,35.234,210.32,4.7685,12,0,17,2,36,10,0.4813255,0.18301333,0.33566117,0,1,3,4,12,4,0,1,7,32,2,6,3,1,0,3,2
8475149,147.4642,35.835,298.9866,5.515,12,0,37,2,47,6,0.43812157,0.17533672,0.38654171,1,1,7,4,20,9,0,1,1,43,2,2,5,8,1,2,4
8474683,141.4613,35.08,236.5842,4.4612,18,0,15,2,52,13,0.36447403,0.17548118,0.4600448,3,3,3,1,7,8,2,1,10,51,8,5,8,0,0,2,5
8478133,144.1328,35.15,296.751,5.3186,17,1,37,3,45,6,0.38203876,0.17983028,0.43813096,1,5,7,1,17,10,0,2,7,44,4,3,8,10,0,2,3
8475171,152.3566,34.233,412.2164,6.5198,98,3,22,2,6,0,0.41332396,0.17079356,0.41588247,0,14,37,0,7,11,0,5,48,6,6,15,1,4,0,1,13
8480806,132.8192,36.449,319.2793,5.4937,7,0,17,1,45,15,0.37476849,0.18188067,0.44335084,1,0,6,1,6,10,0,4,1,44,2,3,2,1,0,2,0
8470606,138.0656,35.832,223.6136,5.201,15,0,36,1,50,6,0.41866285,0.18984109,0.39149606,1,2,3,6,9,13,0,5,2,44,5,8,19,14,0,5,10
8471887,142.5396,35.803,212.0296,4.6627,21,0,34,1,73,6,0.45893367,0.19152228,0.34954405,3,1,5,10,9,4,0,7,4,63,1,5,14,21,2,4,12
8476927,134.686,36.403,250.4513,5.6339,11,0,31,1,37,8,0.40312443,0.176867,0.42000858,0,2,3,1,9,10,0,1,4,36,1,4,4,12,0,2,4
8479398,153.4831,36.137,332.7929,6.8611,54,2,13,2,1,0,0.43099149,0.18189803,0.38711048,0,5,20,0,8,4,0,0,25,1,4,1,1,1,0,0,9
8477488,140.4153,34.306,333.4111,6.2864,102,2,15,3,9,2,0.45090925,0.18402786,0.36506289,0,8,19,0,7,1,0,1,4,9,1,0,12,7,0,0,79
8477435,153.5636,34.831,343.9573,5.766,65,2,28,3,9,1,0.39323064,0.18678488,0.41998448,0,3,12,1,8,17,1,0,48,8,2,2,0,3,0,1,5
8476879,154.7867,36.539,364.2951,5.83,54,2,19,1,4,2,0.42296263,0.17905345,0.39798392,0,8,9,0,4,0,0,0,0,4,7,0,10,15,0,0,45
8476917,154.8028,35.669,354.0726,5.349,57,2,15,0,14,1,0.40590237,0.18035549,0.41374213,1,2,27,0,8,5,0,2,28,14,4,7,1,2,0,1,2
8476925,143.988,35.897,313.8328,5.893,10,0,20,3,30,2,0.38833757,0.17052314,0.44113929,2,3,3,0,5,4,0,1,2,30,3,2,8,11,1,7,5
8474673,145.533,36.252,403.6865,6.3815,42,3,11,0,4,1,0.42555132,0.18593747,0.38851121,0,6,16,1,3,4,0,0,19,3,1,2,1,4,0,1,7
8475690,145.9514,35.653,389.0267,5.4782,41,2,18,3,5,1,0.40659232,0.17820087,0.41520681,0,7,10,0,7,0,0,0,1,5,4,0,11,11,0,2,30
8478131,144.9697,36.069,184.7606,5.6645,9,0,39,3,41,9,0.42210768,0.183991,0.39390132,0,3,3,3,13,8,0,1,0,38,3,2,15,18,1,5,6
8476856,162.238,36.108,268.7983,6.2916,63,1,23,2,11,3,0.42162124,0.17739205,0.40098672,0,4,20,1,10,5,0,1,1,10,2,3,6,8,0,3,42
8478413,151.3749,36.219,232.577,4.8308,8,0,30,1,39,6,0.40761448,0.18261161,0.40977391,0,2,2,4,11,11,0,5,3,35,2,12,6,8,0,6,3
8475227,154.3683,34.656,216.5169,4.4825,39,1,14,2,4,1,0.43947776,0.17870205,0.3818202,0,3,13,0,6,3,0,0,2,4,7,1,7,5,1,0,24
8480434,144.7122,35.362,278.7694,6.2771,71,1,25,1,12,1,0.44348333,0.17505465,0.38146202,0,3,27,0,11,5,0,3,8,12,2,0,3,9,0,0,36
8480762,135.6838,37.666,244.6289,4.9455,3,0,26,4,34,5,0.37342524,0.17562358,0.45095118,1,5,1,2,9,11,0,4,1,32,5,14,8,6,0,4,1
8473507,160.0171,36.359,339.2743,6.2047,67,2,13,0,8,2,0.39839138,0.18121336,0.42039526,0,16,30,1,4,1,0,0,10,7,5,4,9,8,0,2,27
8476854,154.7545,36.111,361.1439,6.741,79,3,27,1,11,1,0.42161722,0.18417653,0.39420624,1,8,28,1,10,14,0,1,47,10,3,9,2,3,0,1,4
8479335,135.201,36.587,294.8208,5.3751,23,0,31,2,43,4,0.41398262,0.18341084,0.40260653,1,3,3,1,8,17,0,1,11,42,3,13,9,6,0,3,9
8479992,139.9807,35.829,283.0744,4.4821,6,1,30,6,67,8,0.39572832,0.17610947,0.42816221,1,1,3,4,9,13,1,7,2,63,2,8,1,8,0,4,1
8481560,159.0193,37.45,273.6872,5.2698,34,3,64,5,43,6,0.44882943,0.17983424,0.37133633,0,6,8,4,16,33,0,5,18,39,6,15,16,15,0,5,8
8474034,130.2925,33.46,248.383,4.6097,10,0,25,2,48,9,0.43845006,0.18110736,0.38044258,0,0,1,2,7,15,0,3,7,46,3,7,3,3,0,3,2
8481523,134.2837,35.648,348.3092,7.3785,11,0,29,0,49,8,0.42482546,0.17583897,0.39933557,1,3,4,1,8,7,0,6,2,48,3,1,10,14,0,3,5
8474151,156.1225,36.548,333.8939,6.1563,47,0,20,2,8,2,0.39557996,0.18043903,0.423981,0,3,16,1,8,10,0,1,26,7,1,4,0,2,0,1,5
8475279,157.3617,35.1,379.636,6.7343,59,1,34,4,14,4,0.4036439,0.17919022,0.41716588,0,13,15,0,12,14,0,0,33,14,7,12,4,8,0,0,11
8477903,144.8249,37.394,264.5663,4.7518,13,0,33,6,50,6,0.40332563,0.18193592,0.41473845,0,4,3,4,18,9,0,2,4,46,2,3,9,6,1,7,6
8480185,137.7759,35.632,287.7044,5.5687,2,0,23,2,39,7,0.41391891,0.19645384,0.38962725,0,2,0,1,10,5,1,3,2,38,1,7,1,8,0,5,0
8478067,130.2925,34.672,279.21,4.7986,16,1,34,3,42,7,0.39441078,0.17934105,0.42624817,1,2,5,4,10,12,0,6,9,38,9,7,4,12,1,5,2
8481617,144.1972,35.519,264.0607,4.9662,8,0,36,7,44,6,0.41357831,0.17882287,0.40759882,0,5,0,3,14,11,0,5,4,41,5,7,2,11,0,3,4
8474009,138.4036,34.484,321.5624,5.1667,13,1,37,6,61,9,0.37510999,0.18563695,0.43925305,1,6,1,8,10,15,1,2,10,53,7,5,1,12,1,2,2
8477998,144.2133,36.544,272.71,5.0348,9,0,44,2,62,8,0.43968703,0.18619016,0.37412281,0,1,4,9,18,20,0,5,4,53,3,12,4,6,0,2,1
8480144,141.6384,35.683,330.7515,5.107,9,0,33,5,36,6,0.38353107,0.18371266,0.43275627,2,1,2,1,20,4,0,5,3,35,3,8,2,9,0,3,4
8478403,143.8271,37.362,175.4112,6.5784,12,0,37,5,42,9,0.45222867,0.19006425,0.35770707,0,3,5,1,14,17,0,8,4,41,6,11,9,6,1,4,3
8471698,136.8103,36.868,195.7833,5.6752,8,1,24,2,32,6,0.43488902,0.17784358,0.3872674,0,1,2,2,14,4,0,3,3,30,1,1,5,6,0,2,3
8476994,136.7138,36.951,240.3924,5.1404,20,0,24,4,22,6,0.39380742,0.18724946,0.41894312,0,2,5,0,14,2,0,4,6,22,3,6,9,8,0,2,9
8477406,125.4323,37.277,239.4797,4.6699,3,0,18,2,42,7,0.41008054,0.18620664,0.40371282,2,3,1,5,10,4,1,4,1,37,5,6,2,4,1,2,1
8479402,140.1578,34.347,312.6735,6.1378,42,0,22,5,8,2,0.40455397,0.17918217,0.41626386,0,8,18,0,4,9,0,1,10,8,0,5,4,9,0,0,14
8469455,150.9726,36.097,203.9888,5.1261,18,1,15,3,25,6,0.4464851,0.17938929,0.37412562,1,1,6,1,2,4,0,2,3,24,3,3,17,9,2,10,9
8476902,145.9353,35.904,356.3035,6.8699,63,1,29,1,7,0,0.39095009,0.18031682,0.4287331,0,17,12,0,13,11,0,1,43,7,4,12,2,5,0,1,8
8473446,162.5437,35.787,294.263,5.5478,73,1,23,4,11,1,0.40223211,0.17320877,0.42455913,0,7,23,0,9,6,1,1,11,11,5,5,10,8,0,3,39
8478507,157.2007,36.587,368.6414,6.0842,45,0,15,0,6,1,0.42258189,0.17392896,0.40348916,0,9,20,0,9,2,0,1,2,6,0,2,9,4,0,3,23
8476457,153.0647,36.662,419.2045,6.3413,70,1,19,3,5,3,0.40816059,0.17940636,0.41243305,0,9,16,0,10,4,0,1,7,5,3,2,10,5,0,0,47
8475848,134.2193,35.589,197.8739,4.3593,15,0,39,1,57,5,0.4273153,0.18328999,0.38939471,2,2,3,6,16,7,0,5,3,51,2,3,12,16,0,5,9
8474589,140.4153,36.073,178.0866,4.9289,15,1,25,1,28,6,0.42332858,0.17395019,0.40272123,0,1,2,0,4,12,0,2,8,28,3,3,5,9,0,7,5
8480849,137.6633,34.866,243.4683,5.8262,9,0,29,2,31,5,0.39157271,0.17255999,0.43586731,0,1,6,1,15,6,0,3,1,30,1,4,0,8,0,4,2
8475343,140.2221,34.908,233.4654,4.7709,7,0,28,1,32,7,0.38989939,0.17988812,0.43021249,0,2,2,1,11,7,0,5,1,31,2,3,5,10,1,5,4
8479371,149.2667,32.715,274.2073,5.5791,50,1,13,1,1,0,0.41933259,0.18713363,0.39353378,0,7,21,0,4,4,0,0,5,1,7,1,8,5,0,1,24
8481481,137.3092,36.781,218.9545,4.6375,7,1,35,3,30,6,0.41560173,0.19041226,0.393986,0,1,2,0,17,13,0,7,4,30,0,9,0,5,0,2,1
8476891,152.083,34.559,308.1188,5.4661,73,2,27,2,1,0,0.43995338,0.18727633,0.37277029,0,5,22,0,7,15,0,0,47,1,1,9,2,5,0,0,4
8480789,159.0676,34.349,226.3122,4.3749,21,1,74,6,36,4,0.42052033,0.1868274,0.39265227,1,0,6,5,30,19,0,5,12,31,0,2,14,25,0,4,3
8480821,139.8842,34.869,282.442,4.9241,13,0,62,6,43,4,0.40338752,0.18168818,0.4149243,0,1,2,3,24,15,1,4,5,40,2,13,12,23,1,2,6
8475181,147.1745,37.778,354.575,5.5581,47,2,12,1,7,0,0.41529623,0.18310038,0.40160339,0,2,15,0,5,7,0,0,28,7,0,1,0,0,0,2,4
8478434,143.0868,36.081,246.8178,4.5423,7,0,28,2,42,3,0.42188064,0.19014894,0.38797042,0,6,5,3,12,7,1,2,0,39,1,0,2,9,0,5,2
8475179,152.3566,35.768,334.7287,5.577,29,1,18,1,9,5,0.40196334,0.18166928,0.41636737,0,4,17,2,8,4,0,0,4,7,1,9,3,6,0,1,8
8478508,146.563,37.215,306.9142,4.8266,12,0,42,4,51,11,0.40831613,0.17697478,0.41470909,1,1,7,0,19,13,1,4,2,51,1,9,11,10,0,3,3
8481186,151.2301,38.162,298.6877,5.4703,9,0,45,3,47,4,0.39836584,0.18027842,0.42135574,1,7,4,4,14,14,0,4,3,43,4,2,5,17,0,3,2
8475768,153.0969,35.487,181.9981,5.7182,17,0,28,1,38,6,0.44342905,0.18252979,0.37404116,0,0,5,0,14,6,0,3,4,38,1,4,5,8,2,3,8
8477511,153.7728,36.915,145.8437,5.1555,7,0,33,2,26,7,0.42913682,0.18665499,0.38420819,0,1,5,1,6,14,0,2,1,25,3,4,3,13,0,3,1
8480003,137.2288,36.341,200.5454,5.3174,8,0,25,1,26,8,0.40475651,0.18655583,0.40868766,0,0,1,3,6,12,0,3,5,23,1,9,2,7,0,0,2
8477941,153.5797,33.963,183.1165,4.4214,5,0,24,1,51,10,0.42083615,0.17945908,0.39970478,1,1,1,7,9,9,0,3,3,44,0,4,2,6,0,2,1
8476897,139.0634,34.647,198.4275,4.4322,4,1,28,3,22,3,0.36922491,0.17695096,0.45382413,0,5,0,3,13,6,0,3,3,19,2,1,1,9,0,4,1
8478870,136.8908,36.991,262.1234,5.6655,10,1,36,4,37,5,0.38475674,0.19932756,0.4159157,0,6,4,0,16,12,0,0,4,37,2,4,1,8,0,2,2
8480043,154.3683,34.601,235.0062,5.1267,46,2,12,2,4,0,0.42761283,0.18600983,0.38637733,0,5,20,0,4,2,0,1,6,4,1,0,9,6,0,1,20
8479393,156.4604,37.068,247.0901,5.3418,25,0,62,2,37,5,0.38709281,0.1877912,0.42511599,0,0,5,2,28,21,0,7,12,35,6,9,5,13,0,5,8
8477497,138.0012,35.363,251.9848,4.9205,13,0,40,3,43,5,0.46073911,0.1799709,0.35928999,0,0,8,2,21,13,1,3,2,41,2,7,1,6,0,1,3
8475718,145.3399,34.569,326.2977,5.8308,28,0,14,0,12,2,0.42798572,0.18015913,0.39185515,0,1,8,1,2,1,0,0,1,11,0,0,8,11,0,1,19
8471873,148.9609,34.492,336.908,5.7173,54,2,15,3,11,3,0.36268414,0.17626723,0.46104863,0,8,8,0,8,1,0,0,3,11,1,1,4,6,0,1,43
8474602,155.6236,35.933,292.4704,5.2315,50,1,20,3,10,0,0.43804501,0.18721334,0.37474165,0,1,21,0,8,5,0,0,7,10,1,1,9,7,0,0,22
8477979,153.9338,37.294,202.9957,4.1864,7,0,32,6,33,4,0.40171115,0.18769939,0.41058945,0,0,1,0,10,10,0,1,0,33,0,7,6,12,0,1,6
8480009,155.7523,34.993,256.6761,5.2836,22,1,71,4,31,6,0.4307921,0.18244615,0.38676176,0,0,6,0,20,37,0,3,7,31,3,8,9,14,0,4,9
8480871,143.473,34.375,215.7555,5.6916,24,1,20,6,11,4,0.41882879,0.17662434,0.40454686,0,1,9,0,9,5,0,0,4,11,0,0,5,6,0,3,11
8481522,129.5683,36.457,212.5715,4.9466,5,0,28,3,16,4,0.41868137,0.19087118,0.39044744,0,1,2,0,10,10,0,0,2,16,1,3,2,8,0,0,1
8479373,141.7671,34.126,217.0212,4.8946,13,1,31,4,44,6,0.40554684,0.19206531,0.40238785,0,3,3,6,13,6,0,2,3,38,2,3,2,12,0,5,7
8476934,143.3604,36.946,256.3823,4.9213,6,0,36,3,32,7,0.39169287,0.17771697,0.43059016,1,2,1,1,11,12,0,4,2,31,2,5,4,13,0,7,3
8475163,144.4064,34.019,189.4089,4.4114,8,0,32,3,45,10,0.43650122,0.17375082,0.38974796,2,0,1,7,14,7,0,2,3,38,2,2,3,11,0,2,4
8480078,139.337,37.019,249.1321,5.9781,9,0,37,3,60,5,0.43182195,0.17410924,0.39406882,1,0,5,5,20,9,0,5,2,55,3,6,6,8,0,8,2
8476393,150.9887,34.909,225.8607,4.5016,10,0,34,4,36,4,0.42127104,0.17855362,0.40017534,0,1,3,1,19,9,0,4,4,35,2,9,5,6,0,2,3
8471228,138.8381,34.907,254.3236,6.1007,10,0,21,0,45,4,0.4307247,0.17614832,0.39312698,3,0,2,6,14,4,0,4,3,39,2,3,2,3,0,2,5
8479987,160.4194,34.45,243.0539,4.8316,11,0,43,2,29,5,0.43067205,0.18208643,0.38724152,1,0,5,1,9,14,0,4,3,28,0,3,4,20,1,1,3
8477507,159.9527,36.9,306.8284,5.1075,56,1,28,3,4,0,0.44613557,0.18778287,0.36608156,0,3,11,0,14,11,0,2,41,4,5,7,0,3,0,1,4
8479390,149.5563,36.638,226.4599,4.66,8,0,33,4,51,7,0.41417587,0.17812214,0.40770199,0,1,1,3,15,3,0,2,2,48,2,1,2,15,0,4,5
8475820,127.8624,35.994,300.5396,5.301,2,0,30,1,42,0,0.40952002,0.17571761,0.41476238,1,3,2,1,16,5,0,3,0,41,0,0,4,9,0,4,0
8476931,147.2711,36.069,343.7973,6.8609,45,2,16,0,4,1,0.39314553,0.16995342,0.43690105,0,8,12,0,6,8,0,2,25,4,0,5,0,2,0,0,8
8478585,124.5954,35.338,233.722,4.4959,8,0,16,4,30,5,0.40979479,0.17659738,0.41360783,0,1,2,2,5,1,0,1,1,28,1,2,8,10,1,4,5
8474056,160.3228,33.223,318.1351,5.9963,86,5,17,0,2,0,0.41718397,0.18363477,0.39918126,0,6,30,0,7,5,0,0,8,2,0,1,2,5,0,0,48
8482245,161.0149,34.856,368.5243,6.459,60,3,13,2,8,1,0.40539779,0.18204995,0.41255226,1,2,18,0,3,2,0,0,10,8,2,1,5,8,0,0,32
8479316,141.8154,36.025,273.361,4.7188,6,0,55,5,45,8,0.39852307,0.1818574,0.41961952,0,0,1,1,24,9,0,1,2,44,4,3,7,22,0,4,3
8475728,135.539,35.702,164.1634,5.2097,8,1,18,2,11,2,0.39326647,0.17866207,0.42807145,0,0,3,0,12,4,0,0,2,11,1,2,1,2,0,3,3
8476437,131.7248,33.245,145.4011,4.8243,7,0,26,5,12,3,0.4320518,0.18612868,0.38181952,0,0,3,1,8,11,0,2,3,11,4,5,2,7,0,0,1
8479345,162.9139,36.616,228.7749,6.793,80,1,36,5,6,1,0.40492182,0.17339007,0.42168811,0,6,19,1,9,20,0,2,39,5,4,5,1,7,0,1,22
8475164,147.0136,36.375,225.7482,5.727,12,0,44,0,32,4,0.39407481,0.18298386,0.42294133,0,2,2,3,7,16,0,1,3,29,10,4,9,21,0,6,7
8477506,163.5898,36.726,254.872,5.5622,75,4,18,0,5,0,0.41103699,0.17925172,0.40971129,0,10,30,0,8,3,0,2,5,5,2,2,6,7,0,2,40
8476851,148.301,35.885,216.8919,5.1479,7,0,40,1,23,4,0.37095217,0.1809227,0.44812513,0,1,0,0,10,12,0,2,4,23,1,7,3,18,0,5,3
