playerId,topShotSpeed,skatingSpeed,totalDistanceSkated,distanceMaxGame,longShots,longGoals,midShots,midGoals,highShots,highGoals,offensiveZonePctg,neutralZonePctg,defensiveZonePctg,Behind the Net Shots,Beyond Red Line Shots,Center Point Shots,Crease Shots,High Slot Shots,L Circle Shots,L Corner Shots,L Net Side Shots,L Point Shots,Low Slot Shots,Offensive Neutral Zone Shots,Outside L Shots,Outside R Shots,R Circle Shots,R Corner Shots,R Net Side Shots,R Point Shots
8471214,159.2607,35.381,274.2253,5.2218,42,5,107,16,40,12,0.43909959,0.17414799,0.38675242,2,4,13,3,27,64,1,5,20,37,7,18,9,16,0,2,9
8477960,151.9221,37.437,408.343,7.0954,39,1,95,12,57,16,0.41959886,0.17534124,0.4050599,2,9,14,5,24,25,0,2,9,52,9,7,10,46,0,7,16
8481557,147.6412,37.019,417.3445,6.3794,38,1,94,13,62,9,0.44821656,0.17413127,0.37765217,2,5,14,8,33,28,1,6,7,54,11,15,22,33,2,13,17
8479420,170.5905,36.715,366.6494,6.0673,46,4,100,16,41,18,0.43466151,0.18072853,0.38460996,1,6,22,8,41,35,0,9,15,33,3,12,20,24,0,4,9
8477493,140.0129,36.199,351.152,6.6485,17,1,54,8,45,9,0.47963222,0.16482846,0.35553932,0,1,6,6,19,14,0,1,7,39,2,16,10,21,0,3,4
8482740,140.1256,35.651,406.7166,5.9747,8,0,66,8,100,22,0.42185232,0.1815514,0.39659628,1,6,3,5,26,19,0,7,1,95,0,0,11,21,0,3,4
8481559,138.9669,37.552,369.9159,7.6143,14,0,79,11,58,15,0.44726197,0.18286867,0.36986936,4,0,6,9,29,26,0,18,5,49,1,23,16,24,1,15,3
8476468,158.0698,35.993,321.374,5.3343,16,0,52,11,42,7,0.43790574,0.17202559,0.39006867,0,7,9,5,21,18,0,6,3,37,5,6,3,13,0,0,4
8476483,147.8182,35.148,415.2645,6.4444,16,0,60,10,86,22,0.45277081,0.17929011,0.36793908,2,2,7,9,25,19,0,8,5,77,7,5,8,16,1,8,4
8477946,147.2228,36.709,441.3596,6.6876,21,1,72,6,80,21,0.4480515,0.17054404,0.38140446,3,3,12,6,27,27,4,8,5,74,9,16,9,18,0,9,4
8479337,142.5557,36.249,387.5843,6.0225,17,2,88,15,64,14,0.44252785,0.17644115,0.381031,1,4,6,8,30,29,0,26,7,56,5,15,14,29,2,8,4
8479385,138.2105,37.24,372.6163,5.8857,31,0,111,16,59,13,0.43972968,0.18226846,0.37800185,3,2,15,7,44,26,0,2,6,52,3,8,11,41,1,8,10
8481540,142.9902,35.667,398.759,6.4425,10,0,77,10,63,18,0.44280659,0.17184325,0.38535016,3,1,4,8,22,23,1,30,2,55,5,20,20,32,2,8,4
8480002,137.1,36.086,368.9426,5.9688,10,1,55,8,94,23,0.43324091,0.17162098,0.39513811,3,1,4,16,20,18,0,3,1,78,4,6,7,17,0,4,5
8480839,159.8722,35.037,437.193,7.5177,106,5,43,8,14,3,0.44999778,0.17933836,0.37066386,1,9,45,1,13,17,1,2,31,13,2,20,2,13,0,0,30
8482175,138.7576,36.04,349.4917,6.3611,18,0,71,10,36,9,0.43306156,0.17837992,0.38855852,0,1,7,5,14,17,3,4,7,31,2,14,12,40,0,12,4
8480208,152.26,36.418,386.7265,5.7456,19,1,55,7,63,13,0.44903866,0.17365387,0.37730746,0,1,4,8,17,15,0,17,6,55,2,18,11,23,1,5,9
8475913,152.6463,34.882,297.1067,5.4469,5,0,51,5,50,13,0.44567978,0.18041004,0.37391018,0,7,1,7,22,10,0,2,1,43,11,0,1,19,0,4,3
8482093,139.6911,39.299,361.3846,6.0953,9,1,61,9,93,19,0.49052645,0.17547518,0.33399836,1,2,4,4,14,20,0,6,2,89,4,10,14,27,0,4,3
8478449,145.4042,38.138,356.4742,6.0225,13,2,53,7,74,18,0.41607375,0.18472166,0.39920458,1,3,3,4,26,17,0,3,6,70,3,5,2,10,1,2,4
8471685,138.999,34.561,416.8954,6.516,7,0,28,5,43,14,0.42285505,0.17525976,0.40188518,2,0,1,7,9,11,0,4,4,36,0,10,1,8,0,3,2
8475172,137.4863,35.264,426.3029,6.3658,31,1,119,16,63,12,0.45089198,0.18345229,0.36565573,3,8,11,7,40,36,1,12,13,56,17,11,9,43,0,5,7
8477949,144.3582,36.293,402.9581,6.2232,16,0,63,12,68,19,0.41937253,0.17590651,0.40472096,1,5,3,6,19,15,0,3,3,62,2,4,24,29,1,9,10
8480803,159.0515,35.821,444.552,6.7756,131,4,75,8,13,2,0.49144378,0.17175007,0.33680615,0,6,55,0,26,15,0,1,13,13,4,1,3,34,0,1,63
8484144,133.7526,34.497,457.6842,7.0399,19,0,98,17,36,3,0.41341048,0.17871428,0.40787524,0,2,11,7,22,30,0,6,2,29,1,8,16,46,1,8,6
8481656,143.1833,37.308,311.8119,5.4199,13,0,42,13,52,13,0.39882758,0.17923357,0.42193885,1,8,2,4,13,18,0,2,7,48,4,7,6,11,0,7,4
8475167,159.2768,36.261,422.997,7.0487,96,6,47,5,2,0,0.45352007,0.17844218,0.36803775,0,6,53,0,28,14,0,5,37,2,3,21,1,5,0,0,6
8479400,149.3632,36.779,367.9117,5.5528,13,2,39,3,70,15,0.4120807,0.17574989,0.4121694,2,1,6,8,14,11,0,4,2,62,3,4,3,14,0,3,5
8483457,142.8132,38.256,446.8865,7.3187,41,2,17,1,6,0,0.4489329,0.16906326,0.38200384,0,2,23,0,3,12,0,4,13,6,4,15,2,2,0,0,5
8475798,136.8264,35.78,396.5243,6.3275,20,3,54,3,39,9,0.41109016,0.18755948,0.40135035,4,4,10,5,9,28,2,9,7,34,3,21,10,17,0,3,3
8475810,130.55,36.633,351.758,5.934,9,2,46,9,81,14,0.43685945,0.17456181,0.38857874,3,4,3,20,13,15,0,14,2,61,7,11,9,18,1,6,4
8483431,136.923,37.273,341.8253,5.9546,13,0,49,7,56,14,0.42124375,0.18460802,0.39414824,3,3,6,7,15,19,1,2,6,49,2,12,7,15,0,10,1
8476880,146.2411,37.366,385.216,5.9288,12,0,58,8,74,23,0.42102535,0.17369185,0.4052828,1,2,2,10,24,19,0,3,3,64,2,2,12,15,0,3,7
8477940,151.1496,37.499,285.0979,5.3399,21,3,58,9,40,8,0.44654771,0.17613252,0.37731977,3,3,8,8,24,24,0,4,12,32,8,17,12,10,0,8,1
8484801,144.2616,37.172,373.2862,7.0343,14,0,119,10,48,9,0.44209136,0.17850583,0.37940281,1,8,4,3,34,44,0,4,7,45,2,11,22,41,0,7,3
8482077,157.6996,36.246,360.2749,5.7871,29,3,67,11,48,11,0.43464649,0.18188339,0.38347012,0,0,11,4,22,18,0,3,10,44,4,9,14,27,1,3,8
8484387,129.9062,35.255,352.9073,5.7976,26,1,63,8,51,12,0.43416819,0.18029151,0.3855403,8,0,15,7,17,31,9,13,8,44,0,10,10,15,1,8,3
8477951,134.2998,35.717,403.3636,6.011,26,0,65,4,71,15,0.46070747,0.17828008,0.36101245,0,2,9,6,30,8,0,5,7,65,3,4,8,27,0,2,10
8477504,152.9521,37.104,467.3488,7.6407,90,6,38,2,10,4,0.45775598,0.17360815,0.36863588,0,3,39,0,14,19,0,5,43,10,2,19,5,5,0,0,8
8477987,142.7971,35.327,334.2806,5.9949,14,1,68,10,56,17,0.40576053,0.18390329,0.41033618,3,0,4,11,19,26,1,6,8,45,4,11,10,23,0,9,2
8476456,137.0517,36.081,397.4207,6.3496,13,0,49,6,66,19,0.43858861,0.18211542,0.37929597,0,2,6,9,19,21,0,1,5,57,5,7,3,9,0,7,2
8476459,159.7918,36.248,397.8206,6.3142,31,1,66,8,48,9,0.42490872,0.17020148,0.40488981,0,5,12,5,17,29,0,5,10,43,5,3,14,20,0,6,9
8480014,134.6377,33.858,314.507,5.5801,3,0,28,4,73,22,0.44874852,0.17118849,0.380063,0,4,0,9,12,4,1,3,0,64,1,2,9,12,2,4,3
8476881,144.9214,35.142,312.7544,5.8019,6,2,38,6,97,24,0.45799877,0.17637014,0.36563109,0,2,2,12,15,21,0,5,2,85,5,14,3,2,0,7,2
8479323,139.0473,34.324,380.0581,6.2235,38,1,39,3,15,4,0.46596786,0.16967215,0.36435999,1,10,19,1,14,3,0,4,1,14,1,1,20,22,0,6,18
8477955,160.2585,35.95,352.0427,5.7435,35,0,86,8,39,12,0.41462102,0.17526374,0.41011524,2,11,8,3,21,45,0,2,19,36,8,14,4,20,0,1,8
8482699,144.2294,37.188,303.1931,5.7633,28,1,91,14,36,7,0.44978093,0.17877875,0.37144031,0,2,9,3,21,49,0,5,8,33,3,19,18,21,1,1,11
8477942,150.8277,35.722,384.0271,6.4922,40,1,92,19,53,11,0.44928398,0.18485409,0.36586194,4,2,17,4,29,37,0,5,18,49,5,25,12,26,0,6,5
8482079,134.5412,36.701,376.5269,6.2356,13,0,35,4,67,18,0.44365654,0.17369816,0.3826453,2,0,7,7,12,13,0,4,2,60,3,4,4,10,0,4,4
8474141,127.4118,35.66,347.0042,6.2398,18,0,57,10,39,9,0.44386442,0.17662727,0.37950831,1,1,3,6,13,17,0,8,4,33,5,14,20,27,0,12,11
8478519,138.7576,37.258,354.9326,5.8252,14,0,51,10,74,16,0.41422181,0.18295054,0.40282765,1,3,5,5,18,16,0,3,5,69,3,5,4,17,0,2,4
8476389,148.2689,38.604,441.045,6.6269,15,0,66,8,76,17,0.4356555,0.17008021,0.39426429,2,6,4,9,27,15,1,10,6,67,0,10,7,24,2,7,5
8482667,150.7794,36.311,379.8478,6.1833,12,0,43,5,52,8,0.44251614,0.16941152,0.38807234,1,0,4,8,14,15,1,6,6,44,1,13,11,14,0,11,2
8482720,145.6617,37.227,347.9463,5.3575,9,1,37,6,85,22,0.42729598,0.17736746,0.39533656,0,5,3,19,17,14,0,2,6,66,4,5,4,6,0,1,0
8476882,145.195,34.182,356.2677,5.4616,19,0,41,7,19,4,0.42517444,0.17994854,0.39487702,1,4,5,3,13,12,0,2,6,16,2,10,10,16,1,2,8
8479314,135.6516,33.32,228.4892,5.3114,15,0,37,3,55,13,0.47517175,0.17512484,0.34970341,2,1,4,9,8,11,3,3,2,46,2,18,11,18,2,7,9
8477497,130.1316,34.908,256.9536,6.004,13,0,41,6,45,11,0.42028012,0.17882457,0.40089531,4,4,4,6,17,18,0,2,6,39,8,4,2,6,0,5,3
8477447,149.6529,36.228,354.2797,6.855,70,2,40,2,5,1,0.46407506,0.18362869,0.35229625,0,4,38,0,14,13,0,0,12,5,4,1,3,13,0,1,20
8482660,134.1388,35.72,300.3549,5.7067,10,0,52,10,23,8,0.42675254,0.18348931,0.38975815,0,4,2,3,12,16,0,4,5,20,3,9,15,24,0,3,3
8477402,144.0524,35.777,367.642,5.8867,5,0,54,4,52,14,0.43986482,0.17501373,0.38512144,1,5,1,4,23,12,0,2,2,48,6,5,5,19,2,8,2
8479987,155.7362,37.041,331.6246,5.6096,14,2,67,11,42,18,0.44026472,0.18144923,0.37828605,2,2,7,5,21,21,0,3,6,37,7,8,3,25,0,2,1
8482105,153.1774,37.868,438.134,7.1611,96,4,39,4,6,2,0.43447922,0.1688972,0.39662357,0,18,51,1,12,23,0,3,41,5,6,27,0,4,0,0,4
8477500,149.331,37.86,427.919,6.4948,21,1,97,8,68,14,0.43003824,0.17086676,0.399095,4,4,10,3,29,41,1,3,6,65,3,11,19,27,0,12,5
8481580,139.337,36.671,352.193,5.3615,14,1,46,7,85,15,0.40295886,0.17540205,0.42163909,3,4,7,10,21,17,0,5,2,75,1,7,5,8,0,7,5
8478864,147.3837,34.768,240.9766,7.4484,17,1,45,3,37,12,0.44715415,0.17853732,0.37430853,5,1,7,6,16,13,2,5,6,31,5,8,12,16,0,8,4
8476539,143.1833,34.155,366.462,6.0197,19,0,59,3,66,17,0.45760965,0.18246737,0.35992299,0,1,8,12,18,20,0,6,6,54,11,3,23,21,1,17,5
8475754,137.1322,36.345,418.2376,6.6101,7,0,77,9,65,14,0.41606015,0.17339129,0.41054856,1,2,5,6,28,21,0,5,2,59,1,10,9,28,0,16,0
8480801,149.8299,35.526,299.2282,5.1548,33,1,93,10,114,17,0.46065206,0.17740607,0.36194187,3,1,8,19,23,38,0,8,18,95,8,19,10,32,0,7,7
8478873,137.5989,36.358,374.2936,6.407,9,0,91,10,60,7,0.42761446,0.17489002,0.39749552,1,2,5,10,36,32,0,2,2,50,1,13,6,23,0,3,2
8475692,143.119,34.829,322.3862,5.785,27,0,45,3,28,9,0.44567863,0.17072843,0.38359295,1,2,13,5,15,24,0,4,10,23,10,14,15,6,1,4,4
8475726,139.6911,35.114,309.1817,5.2427,29,1,77,4,64,17,0.45766954,0.17277048,0.36955998,1,3,9,10,29,23,0,11,9,54,16,9,12,25,0,11,11
8482124,149.669,37.663,422.534,6.353,15,0,48,11,60,10,0.43293136,0.18456841,0.38250023,2,2,5,2,14,23,0,2,5,58,10,12,5,11,0,1,5
8475314,141.6062,35.779,336.5709,4.9652,7,0,42,4,132,23,0.4342644,0.17408201,0.39165359,6,1,1,19,14,19,0,9,4,113,2,15,6,9,0,13,2
8484166,153.1452,37.76,388.9032,6.8407,19,1,62,6,43,19,0.39395681,0.18956149,0.41648169,1,3,8,3,19,22,0,11,3,40,5,20,16,21,0,11,8
8475722,139.2726,36.019,282.3815,5.2216,12,0,25,3,58,17,0.43983541,0.18017519,0.3799894,2,6,4,6,8,13,0,5,7,52,4,16,8,4,0,7,1
8479410,151.7933,36.043,415.7792,6.7735,70,5,32,7,3,2,0.43450773,0.17530557,0.3901867,0,10,35,1,24,3,0,4,30,2,6,4,2,5,0,1,5
8475158,137.5345,36.189,385.1066,5.8172,12,1,34,4,78,14,0.46540247,0.18381999,0.35077754,2,0,6,9,9,13,0,5,1,69,2,10,3,12,0,5,5
8480802,131.9823,36.922,389.4549,6.8436,10,2,31,5,36,11,0.39882394,0.17778371,0.42339235,0,7,3,5,9,13,0,3,5,31,1,5,2,9,0,2,2
8478414,145.7261,36.111,371.0674,5.7152,30,1,77,12,65,10,0.43163234,0.18235976,0.38600789,1,4,15,7,25,21,0,6,8,58,5,22,16,31,0,13,7
8477409,141.751,37.683,387.4551,6.3715,27,2,87,3,73,11,0.47710867,0.1735382,0.34935313,3,2,6,6,28,39,1,5,12,67,3,16,9,20,1,15,9
8474564,150.9726,38.954,370.3019,5.5376,16,1,69,10,43,8,0.4587114,0.18283577,0.35845283,0,0,8,1,10,50,1,8,5,42,4,23,5,9,0,5,3
8474578,156.9432,38.095,424.284,6.7363,93,3,36,4,7,0,0.45679723,0.1755767,0.36762608,1,8,33,0,13,8,0,4,13,7,3,6,26,15,0,7,47
8482745,146.9009,35.102,315.6314,5.5491,10,0,70,6,61,10,0.41619899,0.17262319,0.41117782,1,3,3,9,20,21,0,1,6,52,3,13,13,29,0,5,1
8481604,147.2067,36.803,332.6342,4.9619,19,1,101,16,61,13,0.44777669,0.17930729,0.37291602,4,1,6,3,22,34,0,10,7,58,2,26,13,45,1,16,6
8477964,150.1196,35.681,305.6856,5.5218,4,0,44,6,47,15,0.41710192,0.19035535,0.39254273,2,1,0,5,12,24,0,3,3,42,3,1,1,8,0,5,1
8473419,131.8053,36.132,329.3132,6.1079,12,1,55,7,72,10,0.45028229,0.17547786,0.37423985,3,5,4,14,11,25,0,4,5,58,10,15,6,19,0,12,3
8477935,141.5418,36.045,369.6487,6.1931,29,2,70,2,90,19,0.45453398,0.1782719,0.36719412,2,4,6,12,25,21,0,4,9,78,5,19,11,24,0,7,14
8476905,137.3253,36.735,389.826,6.28,4,0,27,7,19,3,0.40233406,0.17015412,0.42751182,0,5,2,3,8,12,0,3,1,16,2,9,1,7,0,3,1
8474590,160.2102,35.745,399.024,6.1826,92,1,30,4,9,0,0.42183887,0.17091381,0.40724732,0,17,22,1,9,11,0,0,13,8,7,3,7,10,0,2,57
8483515,143.2155,35.468,341.6849,5.7348,4,0,37,5,56,7,0.44257934,0.17263448,0.38478618,1,0,1,3,12,18,2,8,2,53,3,11,2,7,0,9,1
8471215,145.3881,35.422,337.5786,6.3071,9,0,43,2,50,11,0.44782544,0.18087412,0.37130045,1,2,2,8,13,13,0,4,2,42,0,2,8,17,0,6,5
8478444,152.6624,35.011,320.1466,5.2964,14,0,60,7,48,17,0.4452038,0.17271396,0.38208224,1,0,8,10,24,17,0,2,5,38,3,5,10,19,0,2,1
8481581,148.0275,35.837,437.6806,7.4481,86,4,39,6,11,4,0.43216786,0.18565033,0.38218181,0,13,41,1,16,21,0,5,31,10,0,12,5,2,0,0,14
8473512,148.8965,36.291,375.7997,5.886,16,1,41,6,30,5,0.42881694,0.16835191,0.40283115,2,15,7,1,15,10,0,1,4,29,8,11,10,16,1,3,5
8478856,143.5213,36.819,399.7826,6.5785,11,0,55,3,46,14,0.44984053,0.17059046,0.37956901,0,6,4,16,12,27,0,9,4,30,5,17,16,16,3,3,3
8475170,142.4269,36.509,369.8563,5.4108,11,2,53,4,47,9,0.41905068,0.18069815,0.40025118,0,2,4,7,17,21,1,5,5,40,1,12,7,15,0,6,2
8482149,135.6999,34.537,339.2491,5.2246,8,2,50,6,49,8,0.43711043,0.17865294,0.38423662,1,3,1,5,13,19,0,2,5,44,8,6,10,18,0,6,2
8476454,133.3824,36.554,379.3453,6.1201,20,0,53,7,71,11,0.44854849,0.16570388,0.38574762,1,2,7,12,18,22,0,3,9,59,2,4,2,13,0,6,4
8473994,134.8791,35.184,317.0832,5.0693,9,1,37,3,61,11,0.41958692,0.18288103,0.39753206,2,3,3,10,15,15,0,4,4,51,3,3,3,7,0,11,2
8475768,146.9653,35.393,365.9038,5.5878,22,1,42,7,74,13,0.43376245,0.17504478,0.39119277,3,0,8,14,12,17,2,3,11,60,10,13,9,13,2,14,3
8480830,139.9968,36.436,305.344,5.4175,25,1,50,7,62,10,0.4924168,0.17763096,0.32995224,2,3,9,11,14,22,0,8,11,51,1,11,12,14,1,5,5
8475151,153.7728,36.321,389.9674,5.8389,12,0,56,8,57,14,0.40841113,0.17195506,0.4196338,0,2,7,8,13,21,0,8,2,49,1,8,15,22,3,7,3
8478498,137.0356,36.634,362.2873,5.6811,8,0,36,3,89,24,0.42997338,0.17846697,0.39155965,1,3,3,9,11,17,0,6,5,80,9,6,8,8,0,5,0
8478975,139.1439,35.057,245.622,4.8494,16,0,45,7,51,12,0.43241885,0.19206018,0.37552097,0,5,7,6,13,13,0,2,4,45,4,5,4,19,0,2,5
8481716,135.9735,36.105,287.2647,5.1822,9,0,31,3,82,17,0.40914721,0.18668826,0.40416453,0,2,2,12,11,10,0,5,5,70,7,7,4,10,0,7,2
8479345,157.9893,36.249,364.5855,6.5501,77,4,68,13,8,1,0.43331887,0.17659508,0.39008606,0,8,33,1,28,30,0,4,36,7,1,9,4,10,0,0,8
8482679,136.5528,36.96,352.0739,5.8506,18,2,92,12,32,7,0.44214733,0.18409678,0.3737559,1,3,10,3,27,30,1,4,3,29,2,8,16,35,0,3,5
8477346,146.1606,37.41,464.535,6.9952,108,4,36,3,9,1,0.44537942,0.18723315,0.36738743,1,9,49,0,14,4,0,0,24,9,3,2,15,18,0,1,35
8477496,146.7883,35.275,364.3562,5.668,17,1,35,4,71,10,0.43176048,0.17134747,0.39689205,0,4,7,13,14,7,0,3,3,58,4,6,9,14,0,3,7
8478401,143.2155,35.682,409.9233,6.3369,2,0,58,3,48,9,0.43044062,0.17468019,0.39487919,0,4,1,3,19,21,0,3,0,45,1,7,4,18,0,5,1
8481528,140.2543,36.229,348.0464,5.3141,21,0,91,10,53,5,0.43453672,0.1721944,0.39326888,0,1,6,7,33,23,0,2,4,46,3,5,9,35,0,3,11
8477416,142.0246,34.836,305.419,5.2047,27,0,56,7,38,13,0.43505025,0.17721417,0.38773557,1,4,10,0,26,13,0,3,5,38,4,5,15,17,0,1,12
8480459,136.1827,33.907,362.1859,6.0838,9,0,56,11,48,11,0.40039629,0.17094846,0.42865525,0,5,3,3,19,24,0,2,4,45,2,3,5,13,0,8,2
8477479,136.4241,34.438,310.9694,5.1698,11,0,30,3,64,20,0.41536383,0.18059141,0.40404477,0,3,2,13,5,9,1,3,3,51,4,3,9,16,0,3,6
8477998,143.7305,37.314,343.28,5.2518,25,0,51,2,82,21,0.41048922,0.19165243,0.39785835,2,7,9,18,15,21,0,8,12,64,4,11,9,15,0,0,4
8480849,136.0057,37.085,341.6343,5.3281,7,0,34,3,93,17,0.4443139,0.17946211,0.37622398,2,1,4,11,11,14,0,1,0,82,0,6,8,9,0,3,3
8481542,153.7567,36.826,468.7788,6.765,75,3,30,4,6,0,0.42886718,0.17102492,0.4001079,0,14,41,0,9,4,0,3,6,6,10,4,20,17,0,0,28
8482089,143.2477,35.866,318.5585,5.0256,11,1,34,5,64,14,0.43861108,0.17839972,0.3829892,0,2,5,11,11,13,0,1,1,53,5,3,1,10,0,1,5
8480012,150.3771,36.576,303.5177,5.8161,10,2,35,5,39,7,0.44262377,0.17279471,0.38458152,2,1,5,4,13,7,0,1,3,35,6,4,6,15,0,5,2
8477476,143.3604,35.715,340.592,6.1679,4,1,45,6,80,17,0.44054871,0.18134062,0.37811067,0,4,0,6,19,15,0,1,2,74,3,6,4,11,0,1,2
