playerId,topShotSpeed,skatingSpeed,totalDistanceSkated,distanceMaxGame,longShots,longGoals,midShots,midGoals,highShots,highGoals,offensiveZonePctg,neutralZonePctg,defensiveZonePctg,Behind the Net Shots,Beyond Red Line Shots,Center Point Shots,Crease Shots,High Slot Shots,L Circle Shots,L Corner Shots,L Net Side Shots,L Point Shots,Low Slot Shots,Offensive Neutral Zone Shots,Outside L Shots,Outside R Shots,R Circle Shots,R Corner Shots,R Net Side Shots,R Point Shots
8482116,145.0019,37.8795,420.6046,6.9112,9,0,68,11,81,20,0.46505416,0.17121101,0.36373482,0,2,6,9,27,19,0,6,1,72,3,10,9,22,0,6,2
8478460,153.4188,37.117,465.2591,7.9739,93,4,91,13,17,1,0.44233128,0.18003248,0.37763624,0,7,33,1,36,27,1,3,48,16,0,30,16,28,0,2,12
8479420,157.6192,36.7659,387.3652,6.0216,41,3,110,19,73,15,0.4437141,0.17729474,0.37899116,8,1,21,6,30,43,0,7,8,67,0,11,17,37,1,3,12
8478427,143.5213,35.6957,405.0851,6.4003,22,3,74,13,63,11,0.48226122,0.17889159,0.3388472,4,0,9,8,25,26,0,2,8,55,1,17,7,23,0,5,5
8478483,138.9025,35.4138,406.7034,6.438,35,3,53,4,42,12,0.45632691,0.17797357,0.36569951,3,1,21,3,19,12,0,0,6,39,4,4,18,22,1,4,8
8477939,149.0413,37.7837,315.8353,6.4266,24,1,46,6,46,20,0.42563681,0.17914713,0.39521606,1,3,11,6,13,18,0,6,10,40,6,6,15,15,0,3,3
8480069,158.0537,38.1083,438.7984,7.3284,90,4,64,10,18,2,0.45257357,0.17526085,0.37216557,0,5,51,1,24,11,0,2,11,17,0,1,15,29,0,4,28
8476459,155.1247,35.9166,433.9284,6.6101,39,2,65,9,53,14,0.43388219,0.17655067,0.38956714,1,9,21,4,21,24,0,12,8,49,6,13,10,20,0,7,10
8483457,145.1306,36.9627,475.0721,7.0925,39,0,41,7,19,3,0.46205132,0.17487784,0.36307084,1,3,17,3,20,14,0,3,17,16,3,12,2,7,0,1,5
8481559,134.7343,36.194,368.7629,7.4003,15,2,98,14,64,7,0.45070778,0.18594847,0.36334375,2,2,10,6,25,43,2,11,3,58,1,12,10,30,0,11,2
8478420,140.2221,36.7557,314.3516,5.9725,9,0,56,3,47,18,0.44508354,0.17695571,0.37796075,1,3,6,4,22,17,0,5,2,43,2,2,9,17,0,5,1
8480800,152.9521,36.2275,494.7805,8.1872,77,0,65,3,10,2,0.46743364,0.1715013,0.36106506,0,5,41,0,28,28,0,5,25,10,1,13,8,9,0,3,11
8482078,145.5974,36.6102,384.7755,5.9783,19,0,71,9,44,14,0.44555183,0.17508123,0.37936695,1,2,10,3,21,32,0,10,7,41,6,6,11,18,0,3,2
8484144,146.0319,35.9889,378.1367,6.7145,20,2,102,10,54,13,0.42303335,0.18004062,0.39692603,1,4,9,8,34,19,0,4,7,46,3,10,16,49,1,11,4
8476887,145.5813,35.3545,396.1154,5.9304,33,1,101,14,58,15,0.45296056,0.18471559,0.36232385,2,3,9,10,31,34,0,4,9,48,3,12,23,36,0,7,15
8471675,144.2294,36.7886,333.1109,6.3472,7,1,41,6,62,16,0.46189913,0.17615213,0.36194874,6,6,1,9,13,11,1,7,5,53,3,8,10,17,0,9,1
8479542,140.9463,37.3729,334.1777,6.5098,19,0,92,14,74,20,0.42852631,0.18004074,0.39143295,1,4,13,11,30,41,0,5,5,63,0,7,6,21,0,6,1
8480839,154.7706,36.1765,446.1959,6.9433,84,1,65,8,18,6,0.45543217,0.17832165,0.36624618,0,7,37,2,29,20,0,5,25,16,0,13,2,16,0,0,22
8475158,136.5046,35.6332,427.6985,6.3008,4,0,37,5,93,19,0.44641602,0.17822047,0.37536352,2,3,1,12,16,14,0,0,1,81,1,10,2,7,0,2,2
8477951,143.6822,37.4039,425.291,6.4873,28,0,61,8,88,22,0.45426189,0.17786763,0.36787048,1,1,9,4,23,17,0,8,5,84,1,6,8,21,0,4,14
8475913,156.5409,36.0615,275.7953,5.6019,15,0,21,3,69,22,0.46600498,0.18104122,0.3529538,2,5,4,17,11,5,0,6,2,52,5,1,3,5,0,3,9
8482699,147.0779,37.0429,348.6758,5.9547,40,3,97,17,59,16,0.45206699,0.17770853,0.37022448,2,1,13,6,20,43,0,7,13,53,1,22,12,34,0,1,14
8477960,153.3705,38.1387,405.6869,6.948,46,2,80,15,59,17,0.43372728,0.18281464,0.38345808,1,2,26,7,26,23,0,3,8,52,13,10,7,31,0,5,12
8483515,139.8359,37.068,379.1793,5.8859,5,0,59,9,67,17,0.44958188,0.17424768,0.37617044,1,5,2,4,17,22,1,8,1,63,1,9,13,20,1,10,2
8478445,135.0079,36.1707,441.4869,6.9457,26,1,49,3,52,11,0.45423223,0.16733845,0.37842932,0,3,12,6,11,29,3,7,7,46,3,19,11,9,0,11,7
8480208,145.8227,35.5712,353.3816,5.9933,13,0,49,7,70,24,0.48307217,0.17236161,0.34456622,1,0,7,10,20,17,0,6,4,60,1,10,13,12,0,4,2
8475166,142.3626,36.4674,367.8307,6.0532,7,1,57,7,106,22,0.43210644,0.17743817,0.39045539,1,1,1,20,24,20,0,4,3,86,3,7,2,13,0,4,3
8477940,150.6829,37.1959,356.9571,5.523,39,4,70,9,32,9,0.46897186,0.18230896,0.34871918,1,3,10,3,21,24,3,4,19,29,6,27,15,25,0,7,10
8479407,135.6677,36.4454,413.1753,6.3046,25,2,59,3,60,14,0.45528424,0.18023941,0.36447635,2,2,10,6,19,17,0,6,9,54,7,7,4,23,2,4,6
8478178,161.1436,34.0392,357.9204,6.1645,130,9,45,10,11,1,0.45547598,0.18391844,0.36060558,0,5,72,2,15,10,0,0,1,9,5,2,13,20,0,1,57
8480830,154.5936,37.1876,337.0984,5.4381,19,0,82,15,61,14,0.49256099,0.178577,0.32886202,3,1,9,8,29,24,1,4,7,53,3,13,13,29,0,3,3
8483445,160.7735,37.1054,352.0631,5.9027,37,2,117,18,52,13,0.43668916,0.18413498,0.37917586,2,2,11,5,29,40,2,7,12,47,8,30,17,48,0,11,14
8480014,132.1271,34.967,373.9607,5.8955,6,0,35,6,85,23,0.4476621,0.17508798,0.37724992,1,0,4,14,13,8,0,7,0,71,1,4,6,14,0,5,2
8478439,143.8271,35.9617,365.2112,5.8708,19,2,67,13,51,8,0.43283417,0.17826449,0.38890134,1,0,9,6,20,22,0,5,4,45,7,5,6,25,1,6,6
8479987,165.8107,35.7009,349.4167,5.8412,24,4,64,14,58,17,0.42661545,0.1837645,0.38962005,2,1,6,2,23,28,0,5,11,56,2,12,7,13,0,6,7
8484153,137.5828,36.1504,387.3913,7.2697,15,0,85,12,62,16,0.44554698,0.18510291,0.36935011,0,1,8,0,20,38,0,4,5,62,1,11,7,27,1,6,2
8477946,147.6251,36.2249,391.0357,6.5037,22,1,64,9,93,17,0.42742197,0.17058798,0.40199006,5,6,11,15,26,22,0,7,6,78,6,16,6,16,1,3,5
8480893,142.7488,37.6007,395.9021,6.7928,19,1,102,18,41,6,0.43897775,0.18669877,0.37432348,1,1,10,3,34,42,0,11,3,38,4,23,11,26,0,5,6
8481533,133.2376,35.5584,391.5836,6.2561,12,0,64,8,53,13,0.4450681,0.18025488,0.37467702,1,6,6,6,23,17,0,3,4,47,4,7,11,24,0,6,2
8482093,141.8798,37.6266,344.1873,5.9714,14,0,77,12,96,13,0.48229181,0.17946863,0.33823957,2,1,5,15,20,19,0,5,4,81,1,8,14,38,0,6,5
8474578,155.527,38.2045,382.8643,6.9045,81,6,44,6,14,0,0.45440818,0.17551,0.37008183,1,10,42,0,12,12,0,0,11,14,1,3,21,20,0,1,28
8477949,143.7305,36.6746,377.0339,6.1335,19,2,54,8,66,18,0.40206233,0.17825694,0.41968073,1,4,5,8,15,12,0,7,7,58,1,6,31,27,1,5,7
8482720,140.3509,35.8698,352.5424,5.4874,10,2,33,6,84,13,0.41050984,0.17507227,0.41441789,1,1,2,10,11,14,0,1,8,74,4,3,1,8,0,2,0
8474564,152.8877,36.9372,358.6684,5.4182,16,2,71,13,63,19,0.45557121,0.17761393,0.36681485,4,3,6,12,13,42,0,11,6,51,2,28,7,16,0,1,4
8480002,143.8914,36.683,404.5054,6.1713,13,0,79,9,103,18,0.42859993,0.17907421,0.39232585,0,2,7,16,32,20,0,2,4,87,1,4,4,27,0,3,2
8475810,142.2338,36.6846,353.2818,5.9352,8,0,66,11,71,14,0.44581645,0.17292749,0.38125606,4,3,6,17,18,23,1,8,1,54,5,7,7,25,0,3,1
8478401,149.5885,36.0393,334.9936,5.3986,7,0,46,8,61,19,0.42379236,0.18239373,0.39381391,1,2,3,5,15,22,0,1,3,56,4,3,3,9,0,3,1
8475754,139.1439,36.431,423.8431,6.7323,5,0,87,14,74,15,0.44015034,0.17781285,0.38203681,2,1,1,6,36,22,0,3,3,68,1,3,8,29,0,2,1
8480023,131.6443,37.4919,317.4992,6.1586,4,0,33,10,43,11,0.4499177,0.17680642,0.37327588,1,3,0,7,13,10,0,6,1,36,4,2,4,10,0,2,3
8477511,154.4166,36.7825,309.6981,5.176,14,1,50,5,65,24,0.42968888,0.17784917,0.39246194,1,1,2,7,14,20,0,6,7,58,1,6,1,16,0,7,5
8471214,156.5892,34.8203,313.5355,5.153,42,3,108,9,61,14,0.44563147,0.17131601,0.38305252,0,6,11,2,19,68,0,4,18,59,1,13,6,21,0,3,13
8481604,150.2001,36.0969,353.3418,5.5961,23,1,77,10,82,15,0.47149899,0.17764805,0.35085296,0,1,5,11,29,10,0,3,9,71,2,14,11,38,1,16,9
8480036,144.1328,36.1359,432.8877,7.4384,62,3,46,2,8,2,0.43352049,0.1734277,0.3930518,0,10,28,0,20,9,0,4,12,8,0,10,5,17,0,3,22
8476880,146.7722,36.7181,350.3416,6.4078,22,3,31,7,73,16,0.4230895,0.17430976,0.40260074,2,6,10,5,15,6,0,1,2,68,4,4,7,10,1,2,10
8484984,145.0663,36.04,333.602,5.5439,10,0,50,7,29,7,0.45728967,0.17041731,0.37229301,0,2,2,8,17,12,0,4,2,21,4,8,14,21,1,5,6
8471215,149.7816,34.6103,263.8284,6.1977,14,0,56,3,55,10,0.44911292,0.17926489,0.37162219,4,0,6,10,17,15,1,3,4,45,3,5,5,24,0,2,4
8477933,136.4241,36.3085,342.1427,6.3889,10,1,52,7,69,14,0.45283054,0.17356007,0.37360939,2,1,4,5,26,12,0,7,1,64,8,1,10,14,0,6,5
8479325,149.6529,35.9791,411.1357,7.2899,44,3,28,3,19,5,0.41476692,0.18233927,0.40289381,0,7,24,1,15,4,0,0,0,18,1,0,11,9,0,1,20
8477964,140.5923,36.2776,345.0597,5.3043,8,1,34,4,64,16,0.42520911,0.19027682,0.38451408,4,3,3,8,16,14,0,2,2,56,7,4,1,4,1,5,3
8474590,160.5643,36.2433,353.5062,6.3048,67,5,34,6,15,0,0.43428114,0.17553016,0.39018869,0,15,30,0,13,7,0,4,6,15,3,2,10,14,0,3,31
8479345,159.4216,37.1446,425.4603,6.6698,99,6,63,13,26,4,0.44158105,0.17659971,0.38181923,0,5,53,2,24,21,0,2,36,24,2,14,6,18,0,4,10
8481542,159.2124,34.9499,482.5363,7.4948,115,6,38,4,5,0,0.43579397,0.17528174,0.38892429,0,5,61,0,19,2,0,1,10,5,7,1,15,17,0,0,44
8484762,153.6119,36.7795,377.0465,6.6389,23,0,59,6,88,14,0.43894735,0.18454805,0.37650459,1,1,11,14,24,21,0,9,9,74,3,1,8,14,1,3,3
8480801,148.5103,35.5435,228.4373,4.6738,14,1,74,7,89,11,0.48589532,0.17016832,0.34393636,1,4,8,16,18,27,0,2,3,73,6,12,4,29,0,15,3
8484227,145.2594,35.5668,317.986,5.6661,12,0,89,9,44,11,0.44289316,0.1819751,0.37513173,1,2,3,4,21,43,0,8,3,40,2,4,1,25,0,3,6
8479410,159.3251,38.3604,414.1283,6.1752,90,6,30,4,5,0,0.43833252,0.1729611,0.38870638,0,17,52,2,12,7,0,1,27,3,1,13,1,11,0,1,11
8481528,144.9053,38.217,350.4366,6.1824,11,2,86,15,83,10,0.47968587,0.17533162,0.34498251,1,1,8,8,40,24,0,5,0,75,4,2,7,22,0,5,3
8484166,142.266,37.6386,412.9751,6.6916,15,1,80,11,63,9,0.43571292,0.18679367,0.37749341,1,2,4,4,16,32,0,8,6,59,1,20,16,32,0,8,5
8485366,151.1335,37.1659,480.5345,7.6409,102,8,81,12,18,3,0.4365936,0.16805754,0.39534885,0,10,46,2,28,30,0,1,45,16,0,9,0,23,0,1,11
8477935,149.4598,35.7874,385.6106,6.5545,17,0,71,8,70,16,0.45568797,0.17766116,0.36665087,1,4,6,11,27,32,1,8,9,59,8,12,2,12,0,7,2
8477479,134.8952,33.9811,341.6171,5.5783,9,0,35,2,92,29,0.43029676,0.17746268,0.39224056,0,6,2,22,11,16,0,1,6,70,7,7,5,8,0,2,1
8478440,134.9918,35.4369,381.9325,6.4873,20,2,35,3,50,13,0.42784271,0.17363171,0.39852559,0,8,9,5,12,8,1,4,5,45,9,3,5,15,1,7,6
8475745,144.4547,37.1144,367.0743,5.6949,5,0,25,3,76,16,0.40654377,0.17373485,0.41972137,0,3,3,10,7,4,0,7,0,66,3,3,10,14,0,12,2
8476881,144.0524,35.3466,336.6815,5.0886,12,0,52,6,113,17,0.47712517,0.17524431,0.34763052,1,1,4,9,30,13,0,2,4,104,7,3,5,9,0,6,4
8481605,153.4992,36.4126,476.1143,7.2121,71,4,30,1,22,2,0.43572287,0.18374997,0.38052716,3,2,34,7,5,22,3,3,29,15,0,19,2,3,0,2,8
8478873,133.9135,36.3438,287.7045,6.1778,7,0,77,3,55,13,0.44781067,0.17870166,0.37348766,1,3,1,6,28,23,0,3,3,49,3,5,4,26,0,3,3
8474141,123.0343,36.6947,313.0853,5.6668,19,1,59,4,44,10,0.43537589,0.17763807,0.38698604,0,0,6,5,18,17,1,7,5,39,5,7,18,24,5,4,8
8477500,150.3127,37.14,358.5796,6.3937,16,0,105,17,60,12,0.43653191,0.1674742,0.39599389,0,3,5,5,31,31,1,4,7,55,1,11,14,43,0,11,4
8482109,135.6999,35.9246,372.2633,5.5435,7,0,61,5,68,17,0.45800451,0.17901032,0.36298517,1,0,1,7,16,16,0,5,2,61,3,10,4,29,0,5,4
8476454,142.3626,36.642,342.3603,5.9777,10,1,49,5,50,14,0.45953097,0.16328979,0.37717925,1,3,6,5,14,23,0,2,2,45,2,5,4,12,0,7,2
8482146,129.4556,36.0666,345.729,5.3745,29,2,47,1,54,8,0.46215453,0.17848166,0.35936382,1,1,3,8,8,11,1,4,3,46,7,3,26,28,0,3,23
8474600,155.6879,34.4042,394.9327,7.0738,75,3,56,7,11,0,0.44670319,0.1787952,0.37450161,0,8,34,1,20,14,0,3,18,10,1,10,14,22,0,3,23
8477409,138.4358,36.042,360.5934,5.9506,20,1,70,8,62,11,0.45776027,0.17702005,0.36521968,1,2,9,7,19,38,1,3,10,55,1,17,7,13,1,2,1
8477504,149.3793,35.1763,454.2475,7.4756,77,5,34,6,5,3,0.44266608,0.17478212,0.3825518,0,3,43,2,11,17,4,2,28,3,5,14,0,6,1,1,6
8474586,132.626,34.928,379.9664,5.7766,13,1,39,8,80,16,0.44520956,0.17599002,0.37880042,4,2,3,12,12,10,0,10,1,68,3,2,12,17,0,3,9
8477505,143.5696,37.185,372.5738,6.4535,4,0,20,4,53,13,0.43104829,0.16767736,0.40127435,0,3,2,11,9,5,0,2,1,42,6,3,1,6,0,1,1
8473419,135.0079,36.0574,243.3891,6.5838,17,0,48,7,51,16,0.45975224,0.17701009,0.36323767,0,4,5,6,17,17,0,1,8,45,4,9,3,14,0,1,4
8475692,142.5557,33.9677,259.0994,5.9909,12,0,42,11,33,3,0.46711471,0.17610771,0.35677758,3,4,6,2,17,20,1,3,4,31,5,12,5,5,0,2,2
8482105,160.4838,39.2125,373.7284,7.2921,74,5,33,4,12,5,0.44813487,0.17391073,0.37795439,1,4,36,3,13,18,0,2,33,9,2,17,2,2,0,0,5
8478042,152.2922,36.5448,252.9079,4.6284,18,0,53,6,61,12,0.41322629,0.18598425,0.40078946,3,4,6,10,18,19,0,2,7,51,7,9,16,16,0,2,5
8480802,138.3714,37.298,421.0741,6.8187,7,0,36,6,22,6,0.4039165,0.17937168,0.41671182,1,5,2,0,15,12,1,3,3,22,0,9,5,9,0,1,2
8479323,136.746,33.9188,281.8211,6.3346,44,4,18,2,9,0,0.48021838,0.17527417,0.34450745,1,5,23,0,8,5,0,0,4,9,1,1,9,5,1,2,17
8479318,142.1855,35.572,335.0816,6.9899,20,0,85,10,84,14,0.41922034,0.17441623,0.40636343,3,4,12,14,27,28,0,6,6,70,2,5,4,30,0,14,2
8476389,146.6434,37.0758,352.0624,6.478,11,0,35,6,43,8,0.44197013,0.17010929,0.38792057,1,2,4,1,23,4,1,8,1,42,0,2,6,8,2,3,6
8476468,165.0865,36.6372,330.52,5.7501,12,1,38,4,73,12,0.44859689,0.17178262,0.37962049,0,4,5,18,15,12,1,3,5,55,4,4,3,11,1,1,2
8482667,143.65,35.9018,369.3734,6.3533,12,0,50,1,74,12,0.45888352,0.17369214,0.36742434,1,0,3,11,12,15,0,3,3,63,3,13,9,23,0,11,6
8482809,135.539,35.0458,363.7567,6.5912,4,1,57,5,91,15,0.47671255,0.1820685,0.34121895,1,1,1,17,20,13,0,0,1,74,2,3,8,24,0,7,2
8475786,126.8324,37.1145,253.8334,5.4385,1,0,27,5,112,24,0.4846114,0.16873748,0.34665113,1,0,0,27,10,8,0,5,0,85,2,1,4,9,2,4,1
8478519,137.438,36.1224,286.1165,5.4354,6,2,34,4,68,15,0.40480245,0.17861462,0.41658293,2,1,5,12,15,12,0,3,0,56,1,5,5,7,0,0,1
8481656,143.5052,37.2449,331.8309,5.6481,18,0,39,5,47,12,0.39943854,0.17945862,0.42110285,0,7,6,3,12,15,3,8,6,44,7,18,9,12,0,3,6
8482659,143.3282,35.7337,340.9696,5.2961,13,0,36,4,95,17,0.4462737,0.17720944,0.37651687,2,2,1,13,8,13,0,5,8,82,0,7,6,15,0,4,4
8482077,149.7495,35.6427,292.9035,6.3735,18,0,82,14,38,6,0.4480447,0.17592294,0.37603237,1,1,9,5,26,30,0,3,4,33,3,6,7,26,0,3,5
8478493,147.0458,36.1066,321.7814,5.9124,17,1,40,2,80,13,0.44346088,0.16934569,0.38719343,3,0,6,11,10,17,0,4,6,69,6,17,16,13,0,11,5
8483516,153.7889,35.4955,300.0222,5.5154,11,0,74,8,48,11,0.42990983,0.1813983,0.38869188,2,5,1,6,24,21,0,10,3,42,1,5,10,29,0,3,7
8480012,147.7539,36.4894,352.1399,5.975,15,0,49,6,39,6,0.42828585,0.16703449,0.40467966,4,4,10,6,18,9,1,3,3,33,3,8,4,22,1,1,2
8477989,130.7109,35.9628,389.9514,6.083,5,0,43,5,77,12,0.40732027,0.17651151,0.41616822,5,5,2,15,17,15,0,6,3,62,3,3,0,11,0,4,0
8482122,149.1379,37.0943,456.3657,7.1744,104,5,31,8,12,1,0.41085261,0.17198516,0.41716224,1,5,42,3,15,8,0,2,12,9,1,2,13,8,0,2,50
8480015,149.9104,38.5821,363.0163,5.9297,24,4,88,10,60,10,0.42924815,0.17609662,0.39465523,1,8,12,8,30,37,1,10,4,52,3,8,13,21,1,3,8
8484387,132.7709,34.5841,318.8349,4.9151,23,1,42,7,53,9,0.44936642,0.17669224,0.37394135,6,1,9,11,13,14,6,2,7,42,2,18,6,15,0,4,7
8482097,141.1073,37.0783,339.4626,5.2744,12,1,97,9,41,7,0.42686881,0.18116244,0.39196876,1,2,4,1,35,31,0,9,2,40,3,9,12,31,0,5,6
8476906,151.2301,34.9725,243.9943,6.1826,55,3,32,9,3,0,0.49576938,0.17822173,0.32600889,0,8,20,1,12,11,0,3,29,2,3,10,2,9,0,0,6
8478010,124.354,37.7602,303.325,5.9549,4,0,38,4,69,13,0.44791619,0.18348332,0.36860049,2,0,2,8,17,6,0,3,1,61,1,4,3,15,0,5,1
8475184,139.8842,36.8433,304.2388,5.0373,12,1,41,6,73,14,0.44540207,0.18613181,0.36846613,0,2,3,9,16,15,0,1,7,64,1,5,2,10,0,2,2
8475172,137.9208,35.5917,382.6435,6.5217,15,0,68,5,70,8,0.44983512,0.1813165,0.36884838,2,5,6,9,16,20,0,8,6,61,2,21,13,32,0,9,3
8482665,145.4203,35.5158,430.7445,6.5203,7,0,53,2,63,16,0.43882635,0.17435537,0.38681828,0,1,4,6,23,14,0,5,0,57,0,4,10,16,0,6,3
8477501,141.1073,37.8215,355.0025,6.5571,26,0,43,5,61,11,0.42997157,0.18521123,0.3848172,0,2,14,8,20,11,1,4,5,53,5,10,7,12,0,1,7
8475149,139.3531,37.1127,302.418,5.3517,9,0,33,4,32,8,0.43139881,0.17314484,0.39545635,3,5,3,5,10,8,0,5,4,27,4,4,6,15,0,5,2
8475726,143.5857,34.4979,273.5898,4.5647,24,4,47,6,69,8,0.45191414,0.17761048,0.37047538,2,1,11,9,15,9,0,6,5,60,9,5,8,23,0,1,8
8482124,143.1351,37.2784,431.2746,6.7922,17,0,65,9,63,13,0.4161961,0.18071012,0.40309378,2,1,9,6,22,20,1,1,4,57,6,14,9,23,0,1,4
8476905,137.7438,37.4463,396.3836,6.4139,5,0,33,4,27,8,0.40123801,0.17136188,0.42740011,0,4,4,3,9,14,0,4,0,24,6,10,3,10,0,1,1
8473512,143.1351,35.1457,335.1112,4.9968,16,0,43,1,35,6,0.44197203,0.17470576,0.38332222,0,10,6,10,17,3,0,3,2,25,17,4,7,23,0,3,8
8479425,153.8533,35.5286,470.4135,7.0099,74,1,25,3,7,3,0.41537869,0.17159251,0.4130288,0,16,36,0,9,1,0,1,10,7,5,1,8,15,0,0,28
8476483,141.6223,36.7671,299.5953,6.321,4,0,45,7,90,16,0.44650993,0.17434502,0.37914505,1,2,2,18,20,12,0,6,1,72,1,7,5,13,0,5,1
8477496,142.1051,33.8094,300.1424,5.4444,17,1,33,7,45,8,0.41722294,0.18067248,0.40210457,0,1,9,8,12,7,0,0,0,37,6,4,4,14,0,4,8
8477476,141.4452,34.9276,309.0457,5.5293,5,0,48,4,80,14,0.42885011,0.18384995,0.38729994,0,2,3,6,22,13,0,3,2,74,6,4,2,13,0,3,0
8478444,155.1408,34.7113,327.3818,5.5129,18,0,69,7,47,10,0.42996973,0.16589289,0.40413738,0,4,6,6,27,22,0,8,3,41,4,8,6,20,0,2,9
8475791,142.0568,36.768,315.5886,4.989,17,0,37,3,58,13,0.4772639,0.18030063,0.34243547,0,0,8,8,11,16,0,6,5,50,1,10,3,10,0,5,4
8477402,143.0063,34.6595,377.9245,5.6754,16,1,43,8,55,9,0.42852892,0.1733938,0.39807728,4,2,6,6,17,13,0,5,4,49,3,3,5,13,1,5,6
8475765,135.9574,35.299,274.0041,4.9045,16,1,60,10,39,6,0.4178867,0.17389416,0.40821915,1,3,8,4,15,25,0,5,4,35,3,6,5,20,0,10,4
8480865,150.4576,36.1481,390.7347,6.1282,79,5,26,4,14,1,0.41942803,0.17042894,0.41014303,1,3,20,3,2,10,0,0,11,11,3,8,21,14,1,2,48
8478397,161.3528,35.1534,437.2034,6.8288,73,4,38,4,19,6,0.42504309,0.17683586,0.39812105,0,9,28,2,9,6,0,2,11,17,3,1,31,23,0,2,34
8480220,132.5456,36.0676,342.638,5.2926,7,1,37,6,66,9,0.417911,0.1753424,0.4067466,3,4,4,10,10,13,0,1,3,56,4,4,2,14,0,4,0
8482175,135.9574,36.3268,328.4407,5.547,18,0,65,9,33,10,0.42998973,0.18010166,0.38990861,2,1,6,3,19,22,0,6,6,30,3,11,15,24,0,5,6
