playerId,topShotSpeed,skatingSpeed,totalDistanceSkated,distanceMaxGame,longShots,longGoals,midShots,midGoals,highShots,highGoals,offensiveZonePctg,neutralZonePctg,defensiveZonePctg,Behind the Net Shots,Beyond Red Line Shots,Center Point Shots,Crease Shots,High Slot Shots,L Circle Shots,L Corner Shots,L Net Side Shots,L Point Shots,Low Slot Shots,Offensive Neutral Zone Shots,Outside L Shots,Outside R Shots,R Circle Shots,R Corner Shots,R Net Side Shots,R Point Shots
8470794,140.2865,34.556,384.8026,5.5942,8,1,41,5,105,20,0.45433727,0.18794823,0.3577145,1,0,4,5,19,10,1,7,2,100,2,4,10,12,0,5,2
8477504,158.0054,34.543,446.3588,7.0312,86,5,45,8,18,2,0.46946476,0.17308966,0.35744558,0,1,39,1,23,15,0,1,42,17,0,17,4,7,0,0,5
8480800,150.6668,36.092,466.8354,7.4743,89,3,29,2,5,1,0.46667339,0.16636607,0.36696054,0,5,54,0,13,15,0,1,27,5,2,21,1,1,0,1,8
8478864,149.1701,36.289,371.9615,6.9409,20,2,104,13,91,19,0.47712392,0.17509454,0.34778154,0,1,8,7,32,44,2,8,7,84,5,12,11,28,0,7,5
8471214,157.4421,34.548,348.1416,6.1379,39,1,130,19,75,13,0.44261302,0.17658635,0.38080064,1,3,8,10,34,70,1,9,22,65,1,22,12,26,0,1,9
8478449,145.4525,37.02,364.1607,6.5506,8,0,70,9,86,23,0.45217872,0.18491942,0.36290186,0,2,3,6,25,33,0,1,3,80,2,4,7,12,0,4,2
8475754,148.4781,36.424,420.4649,6.2688,16,3,96,14,76,12,0.44718664,0.17170665,0.38110671,5,1,5,3,30,16,0,5,7,73,3,5,8,50,0,7,4
8476346,144.1328,37.394,390.2059,6.4931,14,1,82,4,56,12,0.42479866,0.17505366,0.40014768,6,1,3,4,33,29,3,20,8,52,4,11,13,20,0,10,3
8483808,147.3837,34.142,314.2667,5.26,5,2,37,5,84,31,0.4588638,0.17529799,0.36583821,2,0,3,6,18,7,0,4,0,78,6,0,3,12,0,2,2
8471685,154.5614,35.668,422.4147,6.4514,14,1,43,6,74,19,0.41695229,0.17085337,0.41219435,0,6,4,2,21,10,0,5,5,72,0,9,7,12,0,11,5
8476462,157.249,33.96,418.2007,6.31,130,8,79,10,9,2,0.45589176,0.18596888,0.35813936,0,14,37,1,30,12,0,2,15,8,2,3,30,37,0,6,78
8477404,141.8637,35.556,406.4018,6.585,13,2,75,10,119,18,0.46199167,0.17849359,0.35951474,3,3,3,6,37,21,1,4,6,113,6,5,6,17,1,8,4
8480839,158.0376,34.714,476.5611,7.4649,106,3,50,9,25,2,0.44327655,0.17956769,0.37715576,1,10,53,1,31,9,0,1,23,24,2,4,4,10,0,1,30
8479385,146.6917,36.808,369.2281,6.3566,30,0,120,20,62,13,0.43686311,0.18579017,0.37734672,2,3,11,0,56,26,0,2,9,62,19,8,18,38,0,8,10
8480036,152.9681,36.106,465.7096,7.305,85,5,50,1,25,2,0.4451287,0.18256139,0.37230991,0,7,34,0,18,22,2,6,38,25,0,25,3,10,1,2,13
8477986,157.5548,36.352,455.3172,7.4118,126,2,53,6,29,7,0.4658163,0.17685682,0.35732688,1,5,49,1,24,12,1,6,26,28,6,4,8,17,0,3,51
8477409,143.6983,36.337,376.9838,6.4055,25,3,103,13,96,17,0.45802037,0.18530688,0.35667276,1,3,8,3,39,38,0,11,11,93,2,5,15,26,1,13,6
8475726,155.5753,35.153,338.4795,5.384,36,1,110,13,63,15,0.4647048,0.1766154,0.35867979,3,7,9,2,46,35,0,14,14,61,6,13,12,29,0,4,13
8479407,140.5279,37.714,379.8725,6.1545,18,1,74,12,64,13,0.45661109,0.1875418,0.35584711,2,1,9,7,19,32,0,8,4,57,2,9,18,23,0,16,5
8477942,154.8028,35.345,307.5516,5.5048,23,2,69,5,76,14,0.43205593,0.17989171,0.38805236,0,2,11,1,28,25,0,7,9,75,3,13,8,16,0,7,3
8479323,144.7927,33.882,434.9147,6.4317,56,2,48,3,22,7,0.46152847,0.16929929,0.36917223,1,8,28,1,17,7,0,1,7,21,3,5,9,24,0,6,21
8480039,155.8167,36.455,408.4106,6.6391,35,1,92,11,58,12,0.47385355,0.18192063,0.34422582,0,2,12,3,32,33,0,4,12,55,3,17,23,27,1,5,11
8477500,145.2594,36.837,410.5739,6.5858,12,2,90,14,96,17,0.44744156,0.16741128,0.38514716,2,3,4,5,46,25,1,5,5,91,1,9,4,19,0,6,3
8477955,152.598,35.168,326.913,5.3609,34,3,86,17,38,14,0.44135925,0.17633146,0.3823093,2,6,11,1,20,48,0,6,17,37,8,16,6,18,0,8,6
8476460,151.7933,36.497,427.0531,6.5747,6,0,78,13,91,27,0.46879282,0.17033727,0.3608699,0,2,2,8,40,25,0,5,0,83,1,15,5,13,0,3,4
8481528,145.9675,37.016,331.7058,5.3422,7,0,98,12,68,13,0.41479713,0.17753758,0.4076653,1,3,1,4,35,21,0,4,0,64,5,3,17,42,0,5,6
8477402,144.8249,35.883,310.8007,6.2773,4,0,33,9,50,14,0.4178477,0.1801508,0.4020015,3,1,2,5,17,5,0,5,2,45,2,6,8,11,0,11,0
8473419,143.6018,34.814,340.8217,5.8965,18,0,62,6,62,10,0.47054928,0.17846119,0.35098953,1,1,5,2,23,18,0,6,6,60,2,12,11,21,0,8,7
8478427,143.7466,36.414,383.0707,6.4041,18,2,62,8,104,24,0.49099779,0.17877831,0.3302239,0,0,5,9,23,19,1,5,6,95,1,12,9,20,1,5,7
8475692,141.3326,35.407,376.3018,6.3447,35,2,78,6,46,11,0.47077303,0.17502643,0.35420054,1,2,6,2,27,33,1,7,22,44,1,11,12,18,0,4,7
8474053,147.1584,35.32,406.6362,6.3218,20,2,54,5,81,13,0.41503634,0.17751872,0.40744494,3,4,4,6,19,21,2,2,12,75,6,9,9,14,1,7,4
8477933,146.9331,34.575,411.9006,6.2583,11,1,67,10,108,16,0.46508288,0.17305881,0.36185831,0,7,3,1,32,13,1,6,5,107,5,10,6,22,1,5,3
8477960,153.5797,37.504,388.8024,6.0175,41,0,95,15,65,15,0.41737772,0.17302996,0.40959232,0,9,8,2,38,20,0,1,25,63,4,8,24,37,0,3,8
8480069,162.0931,37.662,347.6873,7.3786,78,5,67,7,16,3,0.45108917,0.16916058,0.37975025,0,6,46,1,33,12,0,1,10,15,0,3,5,22,0,0,22
8478403,157.4421,38.303,339.2276,6.2594,17,0,73,7,54,12,0.44182853,0.18033429,0.37783718,2,7,5,2,20,24,2,14,5,52,20,16,13,29,1,4,7
8478414,154.9637,36.473,395.1009,6.3533,23,1,110,12,119,21,0.44815767,0.18528656,0.36655577,2,1,6,10,34,39,0,11,8,109,9,15,23,37,0,14,9
8479337,139.0634,35.986,418.1803,6.3367,30,0,114,8,60,11,0.44651611,0.17071532,0.38276857,1,1,12,6,32,55,0,24,9,54,3,17,9,27,1,3,9
8480018,142.089,36.309,447.3043,6.9146,14,1,54,7,50,14,0.41624146,0.1686357,0.41512284,6,5,3,7,14,14,0,6,3,43,2,9,14,26,0,2,8
8480023,142.4913,35.239,373.7987,6.5288,3,0,42,10,36,4,0.43396243,0.18325989,0.38277768,1,3,0,2,20,9,0,5,2,34,2,4,6,13,0,4,1
8476905,134.3319,37.003,397.1502,6.2004,4,0,38,4,52,7,0.43346454,0.17096267,0.39557279,0,1,2,7,20,13,1,5,1,45,2,3,8,5,0,6,1
8478440,139.8037,34.595,346.4762,5.3716,6,0,47,5,72,15,0.44091173,0.17459665,0.38449162,0,4,1,2,21,10,0,1,2,70,8,4,4,16,0,8,3
8481533,140.3831,34.723,397.3285,6.4314,18,1,74,7,39,14,0.42381671,0.1867238,0.38945949,3,0,9,0,27,20,1,7,6,39,7,17,12,27,0,6,3
8475170,143.5052,35.844,379.9619,6.0063,6,0,67,8,49,9,0.41315142,0.18342712,0.40342146,1,1,3,0,14,27,0,3,0,49,2,7,6,26,0,2,3
8479410,161.208,35.641,407.399,6.6268,100,7,33,3,6,0,0.43082118,0.17850062,0.39067821,0,3,46,0,16,9,0,4,44,6,2,7,0,8,0,1,10
8477496,147.6412,36.262,382.0235,5.9995,14,0,73,5,70,16,0.44079131,0.17289908,0.38630961,2,1,9,9,29,10,0,4,1,61,0,8,10,34,1,3,4
8478407,155.1086,35.02,440.6301,6.5945,80,5,49,8,8,1,0.44872238,0.17748754,0.37379008,0,2,37,0,22,22,0,0,39,8,0,10,0,5,0,0,4
8479542,135.2976,36.391,365.3236,5.6606,4,2,57,8,82,16,0.42764501,0.18055146,0.39180353,0,11,0,3,27,18,1,3,3,79,2,7,5,12,0,6,1
8473986,140.544,35.988,328.3028,4.9683,5,0,47,11,64,15,0.41774815,0.18105446,0.40119739,1,9,0,3,21,22,0,4,4,61,4,2,5,4,0,2,1
8476389,148.9126,36.404,418.9167,6.2804,11,1,72,5,98,15,0.45445109,0.17384281,0.3717061,1,0,1,11,34,17,0,8,1,87,6,5,12,21,2,10,9
8479400,147.609,35.808,333.4077,5.4781,14,0,61,4,98,18,0.46593443,0.17525043,0.35881515,1,0,6,4,21,14,0,9,4,94,1,6,6,26,0,9,4
8476881,141.4774,35.075,370.9312,6.01,15,0,42,4,100,15,0.45118073,0.18317923,0.36564005,2,0,3,17,18,13,0,6,4,83,4,2,3,11,0,9,8
8481557,154.6258,36.094,377.7288,6.3842,25,0,95,9,83,20,0.47152509,0.17293947,0.35553544,1,3,5,8,27,34,0,7,10,75,5,13,11,34,0,12,10
8474586,140.0129,34.858,352.4421,5.4477,16,1,56,5,66,14,0.43992854,0.17963833,0.38043313,1,3,3,3,19,15,1,8,2,63,3,2,15,22,1,5,11
8480208,143.0546,36.124,402.0021,6.422,19,0,74,6,90,13,0.45122883,0.17455698,0.3742142,0,1,4,5,33,20,0,8,8,85,4,17,30,21,0,6,7
8478439,145.6778,36.194,308.1453,6.4292,28,1,71,11,66,18,0.42131864,0.17008043,0.40860093,0,3,12,3,22,17,0,5,9,63,2,2,12,32,0,2,7
8478873,138.7094,35.874,337.1559,6.4376,8,1,69,6,83,13,0.41970472,0.18813333,0.39216195,1,1,1,3,25,20,0,4,4,80,2,6,5,24,0,9,3
8478493,140.9142,36.346,357.7762,5.5601,27,0,49,2,114,20,0.4392254,0.17127836,0.38949624,3,2,8,15,20,17,0,6,12,99,18,18,4,12,0,6,7
8470613,160.9988,36.83,445.7785,6.7164,164,7,36,7,23,4,0.49135972,0.1826352,0.32600508,0,7,43,3,13,12,0,2,10,20,1,1,20,11,0,1,111
8476483,150.6507,35.039,388.9959,6.0587,30,1,73,8,94,17,0.45873136,0.17642716,0.36484148,3,2,8,6,36,17,0,10,13,88,4,8,8,20,3,8,9
8474600,156.5892,33.47,376.7527,6.9703,130,8,64,4,37,5,0.45538676,0.17461514,0.3699981,1,4,62,1,16,24,1,2,32,36,4,13,9,24,0,4,36
8478042,160.3228,37.271,321.6533,5.1571,20,1,85,7,56,10,0.42445449,0.18111517,0.39443034,1,6,7,3,27,36,0,11,2,53,2,30,15,22,0,2,11
8479999,142.9419,36.339,335.8908,5.6388,10,0,46,4,45,10,0.42689619,0.17722896,0.39587485,0,5,2,1,18,15,0,3,5,44,3,12,7,13,0,4,3
8477951,133.2537,36.726,325.9304,6.4381,15,0,43,6,41,10,0.43383288,0.18356143,0.38260568,1,1,5,4,19,9,0,6,6,37,1,9,11,15,1,3,4
8470638,141.912,35.941,330.165,5.3527,14,0,98,11,86,14,0.4776987,0.17278088,0.34952042,1,7,3,1,59,8,0,6,2,85,9,4,18,31,0,6,9
8474141,137.3414,35.962,365.3247,6.4934,30,1,78,8,37,6,0.42261145,0.17804116,0.39934739,3,2,16,2,20,31,1,5,7,35,4,26,29,27,0,12,7
8476539,143.6179,34.274,331.6389,5.6688,39,1,88,9,51,13,0.45363764,0.18330908,0.36305328,4,5,11,3,34,32,1,12,19,48,9,8,8,22,0,9,9
8482665,141.2038,36.393,375.8955,5.7811,10,1,49,10,55,10,0.42991602,0.18330714,0.38677684,2,4,1,4,23,8,0,3,2,51,2,6,10,18,0,7,7
8478401,154.2878,36.117,336.8368,5.2246,9,1,61,8,47,10,0.42289487,0.18275296,0.39435217,0,0,5,0,27,17,0,2,1,47,2,4,4,17,0,2,3
8471276,150.3932,33.511,305.9513,5.7227,15,1,39,4,45,10,0.43457787,0.18176085,0.38366128,0,0,5,0,17,15,0,1,5,45,2,3,5,7,0,2,5
8475168,153.7406,35.955,306.2047,5.5044,6,0,57,5,51,10,0.44823517,0.17741231,0.37435252,1,2,3,4,19,14,0,4,1,47,3,4,23,24,0,17,2
8475191,136.8747,35.351,361.5114,6.0443,6,1,75,8,66,17,0.43765301,0.18255091,0.37979608,2,3,3,3,21,23,0,1,1,63,4,7,11,31,2,3,2
8477503,146.5791,36.621,349.459,5.3633,24,0,70,7,53,11,0.42400073,0.18062614,0.39537313,1,2,9,3,29,20,0,4,6,50,1,11,8,21,1,4,9
8474102,146.6273,33.432,336.6304,5.4905,18,1,84,6,55,14,0.46502785,0.17331825,0.3616539,0,0,10,5,19,51,0,7,5,50,2,21,3,14,1,4,3
8474150,156.3639,37.161,405.027,6.4803,26,0,81,5,83,10,0.43056037,0.1798436,0.38959602,4,6,9,7,26,27,1,6,12,76,7,21,15,28,1,9,5
8475172,142.2016,35.174,386.2307,6.2166,26,0,94,9,66,13,0.46163594,0.18320365,0.35516041,0,3,8,8,45,26,1,14,12,58,24,21,8,23,0,10,6
8482110,134.8791,36.746,346.5763,5.6638,6,0,53,4,81,23,0.41633762,0.18956498,0.3940974,0,5,5,4,15,10,0,1,0,77,2,3,6,28,1,3,1
8480830,149.1701,36.358,292.5628,5.697,21,1,90,10,51,9,0.48598037,0.18453706,0.32948257,7,1,12,3,49,18,2,2,8,48,3,16,10,23,0,2,1
8471218,155.6236,36.141,303.1255,5.0205,14,0,44,2,47,12,0.45589669,0.1774604,0.36664291,1,2,2,2,11,14,0,0,3,45,4,3,10,19,0,1,9
8478444,150.1035,34.659,306.4731,5.6395,14,1,65,4,73,12,0.45502416,0.16631233,0.37866351,1,3,7,3,23,16,0,7,3,70,0,8,5,26,0,2,4
8476456,136.7299,35.014,335.2452,5.2199,12,0,49,3,46,10,0.45946032,0.18334826,0.35719142,0,2,3,6,20,21,0,7,8,40,3,4,1,8,0,2,1
8475744,151.1174,36.532,401.3803,6.2211,18,0,65,4,40,6,0.41674112,0.17961812,0.40364076,2,3,8,2,20,17,0,7,5,38,3,4,17,28,1,12,5
8475197,154.9315,34.977,384.2399,5.7769,99,8,27,2,11,3,0.44899355,0.16673972,0.38426672,0,3,56,0,8,5,1,1,16,11,6,1,9,14,0,5,27
8474565,159.3733,34.591,390.1537,7.6809,104,5,28,1,7,3,0.43955749,0.17373914,0.38670336,1,18,27,2,11,3,0,0,14,5,5,2,4,14,0,1,63
8475184,142.7971,37.357,336.4498,5.3136,9,0,43,2,125,30,0.44659289,0.17074994,0.38265716,2,3,3,5,17,17,0,7,3,120,4,23,6,9,0,7,3
8475763,149.9104,34.006,357.8811,5.6325,27,1,49,4,45,6,0.44124654,0.17348178,0.38527168,4,4,5,4,19,14,6,13,14,41,18,18,16,16,2,7,8
8476479,145.5008,35.749,377.829,5.8999,13,0,45,5,63,9,0.40758795,0.17626572,0.41614633,2,2,5,10,13,23,3,6,5,53,6,8,1,9,0,3,3
8476854,152.5175,36.684,406.2761,6.8582,78,3,32,3,15,1,0.44507467,0.18483795,0.37008738,2,12,40,1,19,9,0,1,33,14,4,10,3,4,0,1,5
8476448,144.7927,37.018,379.1984,5.5619,7,1,59,6,59,6,0.42997395,0.18304843,0.38697763,1,5,2,6,23,23,1,4,4,53,4,7,9,13,1,4,1
8479339,162.6725,36.306,260.5096,6.2196,39,1,80,9,27,2,0.43703168,0.17225122,0.3907171,0,2,10,0,19,35,1,5,21,27,5,15,8,26,0,2,8
8479325,147.3515,35.734,356.9417,6.9377,47,2,22,1,16,4,0.45566687,0.17586761,0.36846552,1,5,28,0,7,7,0,2,6,16,2,1,8,8,0,1,13
8474563,154.8672,34.285,468.8271,6.9966,88,2,25,4,8,1,0.40630999,0.17448193,0.41920808,0,8,46,0,13,4,0,2,14,8,2,2,8,8,1,1,28
8477456,137.3575,37.226,395.297,7.1322,15,0,66,3,57,14,0.42834572,0.16738633,0.40426795,1,0,9,2,33,17,0,2,4,55,0,6,3,16,0,4,2
8478445,139.9486,38.096,293.6518,6.7535,11,0,64,6,42,7,0.47438442,0.16829994,0.35731564,0,0,2,2,21,28,0,2,4,40,2,6,6,15,0,6,5
8477476,141.7349,36.73,311.8981,6.6388,9,0,55,4,62,13,0.45156936,0.17200299,0.37642765,0,6,3,8,25,20,0,3,4,54,1,4,7,10,1,2,2
8478498,132.7548,37.378,270.6682,5.8253,12,0,55,6,88,18,0.47123744,0.17733395,0.35142861,1,5,5,3,28,11,0,8,6,85,10,2,6,16,0,4,1
8475765,141.8315,36.235,288.7719,5.4026,6,0,73,11,47,5,0.43063465,0.18024086,0.38912449,1,2,2,3,28,20,0,4,2,44,2,5,10,25,0,19,2
8475794,151.4232,35.183,329.6959,5.6618,9,0,87,8,59,11,0.43524498,0.1863797,0.37837532,1,1,0,6,29,33,0,5,0,53,3,7,10,25,0,7,9
8478038,151.3749,36.37,445.2619,6.9641,97,2,25,1,20,3,0.41998576,0.17579279,0.40422144,0,6,46,1,17,5,0,5,42,19,3,7,1,3,0,1,9
8475314,151.9543,35.01,328.9529,5.0931,6,0,41,6,134,21,0.46341763,0.17033985,0.36624251,4,1,3,15,16,15,0,5,2,119,7,5,2,10,0,9,1
8475753,159.1963,35.781,408.7494,6.125,88,2,50,4,17,3,0.41691058,0.18483402,0.39825539,0,13,34,1,19,12,0,2,9,16,8,3,13,19,0,2,45
8481711,146.9814,37.213,260.0254,5.2481,6,1,25,2,20,6,0.40601587,0.18033924,0.41364489,0,0,2,3,9,12,0,2,4,17,0,3,4,4,0,1,0
8475167,163.0587,36.708,419.1611,6.8231,91,3,48,4,8,1,0.43831058,0.17831608,0.38337335,0,8,39,0,22,20,0,3,43,8,3,21,1,6,0,2,9
8480015,157.941,36.753,344.5632,6.9116,43,5,88,9,57,13,0.42103179,0.17665609,0.40231212,0,1,14,4,26,37,1,5,11,53,4,10,16,25,0,6,18
8480865,151.4232,34.949,355.5658,5.9693,136,9,37,2,7,1,0.46694189,0.16842452,0.36463359,0,9,53,0,14,10,0,0,11,7,4,1,10,13,0,2,72
8478397,156.1707,35.885,453.9956,7.1912,69,5,33,3,10,2,0.44389493,0.1760082,0.38009687,0,7,33,0,11,4,0,1,9,10,9,1,22,18,0,7,27
8478047,143.296,36.165,318.1271,5.0263,9,0,44,4,96,17,0.4369559,0.17601254,0.38703156,0,1,3,9,23,12,0,6,5,87,1,7,5,9,0,5,1
8475722,152.5175,36.478,318.8406,5.2349,21,1,41,7,96,17,0.44020533,0.18448778,0.37530688,2,4,5,11,14,14,0,1,7,85,4,8,7,13,0,13,9
8476826,149.0574,35.677,373.3717,5.4076,21,1,41,5,43,6,0.41941109,0.17718317,0.40340574,2,1,4,4,13,13,0,3,11,39,4,8,9,15,0,9,6
8475193,143.9397,35.058,311.3644,4.7237,9,1,50,6,70,11,0.43648471,0.19204093,0.37147436,0,3,2,7,19,17,0,2,3,63,6,4,4,14,0,5,4
8475764,154.2395,35.265,455.6493,8.2782,78,6,30,2,10,2,0.38816868,0.18357223,0.42825909,0,5,30,0,12,10,0,1,34,10,3,2,1,8,0,0,14
8477501,140.9785,37.811,273.543,6.5343,22,0,60,2,60,14,0.44272236,0.169905,0.38737264,1,3,11,2,27,16,0,0,10,58,4,2,3,17,0,3,1
8482222,137.6311,34.881,322.5709,6.1645,4,1,41,3,55,10,0.44176608,0.18684917,0.37138476,0,0,1,4,21,8,1,5,2,51,2,5,3,12,0,4,1
8478466,157.8766,36.314,192.2701,4.2608,26,0,59,9,29,8,0.43482343,0.17718745,0.38798913,3,0,6,3,14,31,0,1,14,26,1,12,10,14,0,6,6
8475149,138.307,36.596,345.1913,6.1756,11,0,41,6,56,12,0.4394048,0.17266238,0.38793282,0,1,4,6,14,15,0,3,3,50,8,6,4,12,0,7,4
8475810,148.4298,35.842,362.3656,5.8496,15,0,63,4,95,13,0.43275845,0.1764589,0.39078265,1,3,6,10,25,21,0,7,3,85,6,9,5,17,1,6,6
8478856,150.6346,34.754,315.4312,5.1311,12,0,51,6,41,7,0.43853922,0.17613916,0.38532162,3,3,2,0,15,16,1,16,2,41,3,15,12,20,1,9,8
8480028,142.8615,37.143,359.4172,5.9312,16,2,48,6,66,10,0.4199135,0.17747576,0.40261074,2,0,7,6,20,18,0,3,8,60,2,11,5,10,0,2,1
8476432,150.184,35.235,331.0319,6.1195,18,0,51,7,91,17,0.4175622,0.17185946,0.41057834,1,9,3,11,28,13,0,5,11,80,11,14,6,10,0,8,4
8480078,138.7737,36.848,300.8844,5.2393,10,0,58,7,68,11,0.42003232,0.17639426,0.40357342,0,0,0,3,19,23,0,8,6,65,7,8,11,16,0,7,4
