assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
51,21,46,0.56255,7,82,34,McDonald,0,32,8468434,24,85,1.03658,C,13,38,20052006,0,1,0.14847,L,229,Andy McDonald,ANA,1008.1341
51,24,51,0.5258,5,82,33,Gomez,0,42,8467351,8,84,1.02439,C,9,33,20052006,0,0,0.13524,L,244,Scott Gomez,NJD,1126.9878
41,26,53,0.5,6,82,40,Shanahan,0,105,8451302,29,81,0.9878,L,14,28,20052006,0,0,0.1384,R,289,Brendan Shanahan,DET,995.2804
64,7,30,,2,80,16,Lidstrom,0,50,8457063,21,80,1.0,D,9,50,20052006,0,0,0.06584,L,243,Nicklas Lidstrom,DET,1649.3375
55,15,53,0.45318,3,81,25,Prospal,1,50,8459492,-3,80,0.98765,L,10,27,20052006,0,0,0.10593,L,236,Vinny Prospal,TBL,1150.395
32,33,51,0.38888,7,72,47,Gagne,1,38,8467346,31,79,1.09722,L,12,23,20052006,2,5,0.14071,L,334,Simon Gagne,PHI,1246.125
47,19,37,0.28571,2,81,32,Naslund,0,66,8458530,-19,79,0.9753,L,13,42,20052006,0,0,0.12121,L,264,Markus Naslund,VAN,1108.4691
56,17,62,0.46544,4,81,23,Nylander,1,76,8458573,31,79,0.9753,C,6,17,20052006,0,0,0.13372,L,172,Michael Nylander,NYR,1159.9506
45,14,42,0.46401,7,82,34,Rolston,0,50,8458525,14,79,0.96341,R,15,32,20052006,5,5,0.11604,L,293,Brian Rolston,MIN,1221.1463
47,13,32,0.54014,2,70,31,Sundin,1,58,8451774,7,78,1.11428,C,16,42,20052006,2,4,0.1409,R,220,Mats Sundin,TOR,1198.8714
49,21,49,0.3,4,71,29,Tanguay,1,46,8467338,8,78,1.09859,L,8,29,20052006,0,0,0.232,L,125,Alex Tanguay,COL,1102.0422
50,14,41,0.5109,4,78,27,Modano,0,58,8449645,23,77,0.98717,C,12,34,20052006,1,2,0.13043,L,207,Mike Modano,DAL,1173.9358
58,11,34,0.42857,4,81,19,Hemsky,0,64,8469466,-5,77,0.95061,R,7,42,20052006,1,1,0.10674,R,178,Ales Hemsky,EDM,1018.716
55,11,42,0.27272,3,72,21,Stillman,0,32,8458943,-9,76,1.05555,L,10,34,20052006,0,0,0.11864,L,177,Cory Stillman,CAR,1120.1111
44,20,46,0.51148,5,81,32,Arnott,1,102,8459429,13,76,0.93827,C,11,29,20052006,1,1,0.19161,R,167,Jason Arnott,DAL,1031.8148
54,18,43,0.39662,4,82,22,Straka,0,42,8458955,17,76,0.92682,C,4,33,20052006,0,0,0.12865,L,171,Martin Straka,NYR,1149.1829
45,19,45,0.29411,4,82,31,Williams,0,60,8468508,1,76,0.92682,R,8,25,20052006,4,6,0.12156,R,255,Justin Williams,CAR,1268.1341
56,10,42,0.50584,2,60,19,Forsberg,0,46,8458520,21,75,1.25,C,8,32,20052006,1,1,0.14393,L,132,Peter Forsberg,PHI,1127.4833
40,20,40,0.51244,7,80,35,Lecavalier,1,90,8467329,0,75,0.9375,C,13,32,20052006,2,3,0.11326,L,309,Vincent Lecavalier,TBL,1207.5875
57,12,40,0.50726,0,82,18,Sedin,0,56,8467876,11,75,0.91463,C,5,32,20052006,1,3,0.15929,L,113,Henrik Sedin,VAN,1014.4024
51,11,42,0.17647,3,77,22,Afinogenov,2,84,8466202,6,73,0.94805,R,11,31,20052006,0,0,0.09128,L,241,Maxim Afinogenov,BUF,980.1038
51,16,43,0.52709,5,79,22,Horcoff,1,85,8467423,0,73,0.92405,C,3,24,20052006,3,6,0.13173,L,167,Shawn Horcoff,EDM,1198.7088
42,18,42,0.54664,6,81,31,Bergeron,1,22,8470638,3,73,0.90123,C,12,29,20052006,1,2,0.1,R,310,Patrice Bergeron,BOS,1235.716
58,4,32,,0,78,13,Zubov,0,46,8458494,20,71,0.91025,D,9,39,20052006,0,0,0.09219,R,141,Sergei Zubov,DAL,1574.6025
46,17,46,0.39747,1,82,25,Kozlov,0,33,8456887,14,71,0.86585,L,8,24,20052006,0,1,0.12135,L,206,Vyacheslav Kozlov,ATL,1066.6707
46,13,39,0.43801,3,82,25,Bertuzzi,0,120,8459444,-17,71,0.86585,R,12,32,20052006,0,0,0.125,L,200,Todd Bertuzzi,VAN,1147.5609
49,11,37,0.42857,4,82,22,Sedin,1,34,8467875,7,71,0.86585,L,11,32,20052006,0,2,0.10784,L,204,Daniel Sedin,VAN,999.756
39,10,30,0.59114,5,78,31,Brind'Amour,0,68,8445735,8,70,0.89743,C,19,35,20052006,2,5,0.15656,L,198,Rod Brind'Amour,CAR,1457.6025
43,18,47,0.53584,3,82,26,Boyes,0,30,8468504,11,69,0.84146,R,8,22,20052006,0,0,0.12807,R,203,Brad Boyes,BOS,946.2926
37,14,30,0.5238,5,69,31,Sullivan,1,50,8460719,2,68,0.9855,L,13,34,20052006,4,4,0.16145,R,192,Steve Sullivan,NSH,1145.6086
49,6,19,0.0,6,73,19,McCabe,1,116,8459462,-1,68,0.9315,D,13,45,20052006,0,4,0.09178,L,207,Bryan McCabe,TOR,1697.7397
46,10,35,0.5675,4,82,22,Stoll,1,74,8468526,4,68,0.82926,C,11,31,20052006,1,2,0.09053,R,243,Jarret Stoll,EDM,1102.5365
50,7,26,1.0,3,80,17,Visnovsky,1,50,8468598,7,67,0.8375,D,10,41,20052006,0,0,0.11184,L,152,Lubomir Visnovsky,LAK,1396.15
37,12,28,0.55514,5,81,30,Drury,1,32,8460562,-11,67,0.82716,C,16,37,20052006,2,2,0.17441,R,172,Chris Drury,BUF,1085.8271
32,17,33,0.54158,6,82,35,Iginla,0,86,8462042,5,67,0.81707,R,17,31,20052006,1,3,0.11945,R,293,Jarome Iginla,CGY,1301.5731
58,3,16,,2,82,9,Kaberle,2,46,8465200,-1,67,0.81707,D,6,51,20052006,0,0,0.05521,L,163,Tomas Kaberle,TOR,1678.3536
28,26,41,0.27272,7,65,38,Gaborik,0,64,8468483,6,66,1.01538,R,10,22,20052006,2,3,0.15079,L,252,Marian Gaborik,MIN,1105.7538
30,15,31,0.47798,3,75,36,Smyth,1,58,8460496,-5,66,0.88,L,19,31,20052006,2,4,0.15652,L,230,Ryan Smyth,EDM,1212.5466
44,14,39,0.51224,3,78,22,Conroy,0,78,8455919,13,66,0.84615,C,5,21,20052006,3,6,0.14285,R,154,Craig Conroy,LAK,1153.1538
38,18,34,0.50179,2,82,28,Yashin,0,68,8458939,-14,66,0.80487,C,10,32,20052006,0,0,0.11067,R,253,Alexei Yashin,NYI,1110.2317
31,18,38,0.53216,2,82,35,Satan,0,54,8459534,-8,66,0.80487,R,17,27,20052006,0,1,0.13833,L,253,Miroslav Satan,NYI,1150.0609
36,13,24,0.4365,7,82,30,Doan,0,123,8462038,-9,66,0.80487,R,17,41,20052006,0,1,0.11811,R,254,Shane Doan,PHX,1147.5487
42,14,32,0.48936,5,69,23,Kovalev,1,76,8458529,-1,65,0.94202,R,9,33,20052006,0,0,0.11165,L,206,Alex Kovalev,MTL,1168.4057
43,15,31,0.30136,6,80,22,Vyborny,1,50,8459455,-9,65,0.8125,R,5,32,20052006,2,2,0.15172,L,145,David Vyborny,CBJ,1241.4625
42,14,45,0.375,4,81,23,Morrow,0,183,8466160,30,65,0.80246,L,8,17,20052006,1,3,0.15753,L,146,Brenden Morrow,DAL,1155.2716
31,19,40,0.32298,6,82,34,Knuble,0,80,8458590,25,65,0.79268,R,13,23,20052006,2,2,0.15668,R,217,Mike Knuble,PHI,1220.8292
36,15,28,0.48091,3,83,28,Recchi,0,68,8450725,-36,64,0.77108,R,13,34,20052006,0,2,0.1407,L,199,Mark Recchi,"PIT,CAR",1224.1807
31,17,31,0.55862,2,79,32,Sillinger,0,63,8451359,-17,63,0.79746,C,14,30,20052006,1,2,0.15165,R,211,Mike Sillinger,"STL,NSH",1154.6582
50,4,25,0.28571,3,82,13,Niedermayer,1,96,8458517,8,63,0.76829,D,9,36,20052006,0,2,0.07182,L,181,Scott Niedermayer,ANA,1530.3902
39,13,35,0.33333,2,82,24,Brunette,0,48,8459596,9,63,0.76829,L,11,28,20052006,0,0,0.18604,L,129,Andrew Brunette,COL,900.5853
37,13,29,0.49122,7,58,25,Demitra,1,42,8459648,21,62,1.06896,R,7,26,20052006,5,7,0.13586,L,184,Pavol Demitra,LAK,1264.4137
42,12,38,0.5029,3,72,20,Lang,1,72,8456966,17,62,0.86111,C,8,24,20052006,0,0,0.11695,R,171,Robert Lang,DET,974.8472
45,12,35,0.53753,4,72,17,Koivu,3,70,8459442,1,62,0.86111,C,5,27,20052006,0,0,0.12318,L,138,Saku Koivu,MTL,1111.2777
37,15,34,0.41379,5,82,25,Kotalik,0,62,8467502,-3,62,0.75609,R,10,28,20052006,0,0,0.09578,R,261,Ales Kotalik,BUF,933.8658
33,10,25,0.5862,4,74,28,Tucker,0,100,8459574,-12,61,0.82432,R,18,36,20052006,0,0,0.14814,L,189,Darcy Tucker,TOR,1058.3108
30,19,37,0.23076,7,80,31,St. Louis,1,38,8466378,-3,61,0.7625,R,9,20,20052006,3,4,0.14027,L,221,Martin St. Louis,TBL,1259.225
43,8,21,0.50114,2,66,17,Allison,0,76,8459439,-18,60,0.90909,C,9,39,20052006,0,0,0.15315,R,111,Jason Allison,TOR,1121.5757
30,20,35,0.52752,4,80,30,Comrie,0,55,8467964,2,60,0.75,C,10,25,20052006,0,0,0.15789,L,190,Mike Comrie,PHX,961.175
29,24,41,0.36842,8,60,30,Cole,0,54,8467396,19,59,0.98333,L,3,14,20052006,3,4,0.18292,L,164,Erik Cole,CAR,1157.65
38,10,30,0.25,4,72,21,Schneider,0,86,8451224,33,59,0.81944,D,11,29,20052006,0,0,0.1117,L,188,Mathieu Schneider,DET,1470.5
30,21,40,0.41666,6,74,29,Sturm,0,48,8464979,6,59,0.79729,L,8,17,20052006,0,2,0.16111,L,180,Marco Sturm,"SJS,BOS",1100.527
33,18,44,0.46153,6,79,26,Calder,3,52,8466260,-4,59,0.74683,L,6,13,20052006,2,2,0.14207,L,183,Kyle Calder,CHI,1103.1392
42,10,28,0.46666,3,80,17,Bouchard,0,28,8470153,3,59,0.7375,C,7,31,20052006,0,0,0.14406,L,118,Pierre-Marc Bouchard,MIN,915.175
30,18,35,,8,81,29,Holmstrom,0,66,8460743,14,59,0.72839,L,11,24,20052006,0,0,0.20714,L,140,Tomas Holmstrom,DET,838.6172
34,14,28,0.47345,7,82,25,Langkow,1,46,8462036,2,59,0.71951,C,11,29,20052006,0,2,0.14619,L,171,Daymond Langkow,CGY,1086.7926
33,14,29,0.50676,4,48,25,Brière,1,48,8464975,3,58,1.20833,C,11,28,20052006,0,1,0.17006,R,147,Daniel Brière,BUF,1144.3333
34,9,33,0.17391,2,74,24,Hejduk,0,24,8460577,13,58,0.78378,R,14,23,20052006,1,2,0.10859,R,221,Milan Hejduk,COL,1113.0675
46,4,18,,2,75,12,Gonchar,1,100,8458951,-13,58,0.77333,D,8,38,20052006,0,2,0.0625,L,192,Sergei Gonchar,PIT,1480.1066
37,15,34,0.55172,4,80,21,Williams,0,26,8468789,4,58,0.725,C,6,24,20052006,0,0,0.11864,R,177,Jason Williams,DET,895.0125
35,12,30,0.6218,2,69,22,Perreault,0,30,8458561,-3,57,0.82608,C,10,27,20052006,0,0,0.15172,L,145,Yanic Perreault,NSH,896.7101
42,6,28,0.48769,1,70,15,Weight,0,75,8458361,-17,57,0.81428,C,9,28,20052006,0,1,0.08571,L,175,Doug Weight,"STL,CAR",1244.4857
34,10,29,0.50268,5,71,23,Zubrus,0,84,8464977,3,57,0.80281,C,13,26,20052006,0,2,0.12707,L,181,Dainius Zubrus,WSH,1222.2676
29,14,33,0.42763,2,76,28,Blake,0,60,8467844,0,57,0.75,L,12,22,20052006,2,2,0.0921,L,304,Jason Blake,NYI,1126.9473
36,16,38,0.46153,2,77,21,Ekman,0,54,8460595,20,57,0.74025,R,5,19,20052006,0,0,0.11931,L,176,Nisse Ekman,SJS,912.1038
41,7,25,0.40277,4,51,15,Nagy,1,74,8466304,8,56,1.09803,L,7,29,20052006,1,2,0.11363,L,132,Ladislav Nagy,PHX,1133.3921
30,19,36,0.59395,3,65,26,Nieuwendyk,1,46,8449893,-2,56,0.86153,C,7,20,20052006,0,0,0.13333,L,195,Joe Nieuwendyk,FLA,982.6615
44,2,14,0.0,3,80,12,Pronger,1,74,8459424,2,56,0.7,D,10,42,20052006,0,0,0.07741,L,155,Chris Pronger,EDM,1679.4
37,11,33,0.50451,5,82,19,Morrison,2,84,8459461,-1,56,0.68292,C,8,23,20052006,0,0,0.12179,L,156,Brendan Morrison,VAN,1170.939
39,12,29,0.3409,4,52,16,Rucinsky,1,56,8458534,10,55,1.05769,L,4,26,20052006,0,0,0.10526,L,152,Martin Rucinsky,NYR,1105.25
38,5,19,0.38461,2,63,17,Whitney,1,42,8458537,0,55,0.87301,L,12,36,20052006,0,0,0.11564,R,147,Ray Whitney,CAR,1031.4761
39,9,29,0.42535,3,63,16,Connolly,0,28,8467878,5,55,0.87301,C,7,23,20052006,0,3,0.16161,R,99,Tim Connolly,BUF,1080.2857
29,11,20,0.5346,4,80,26,Cammalleri,0,50,8469500,-14,55,0.6875,L,15,34,20052006,0,1,0.12621,L,206,Michael Cammalleri,LAK,1005.25
22,18,30,0.39285,7,81,33,Carter,0,41,8459156,-1,55,0.67901,R,15,25,20052006,0,0,0.22602,R,146,Anson Carter,VAN,873.5432
25,12,23,0.52941,6,81,30,Ryder,2,40,8467545,-5,55,0.67901,R,18,32,20052006,0,0,0.12345,R,243,Michael Ryder,MTL,970.2345
38,9,24,0.30434,2,81,17,Jokinen,0,30,8469638,2,55,0.67901,L,8,31,20052006,0,0,0.15887,L,107,Jussi Jokinen,DAL,814.432
23,20,35,0.5,4,54,31,Nash,0,51,8470041,5,54,1.0,L,11,19,20052006,0,0,0.18235,L,170,Rick Nash,CBJ,1095.7592
33,14,35,0.5,4,69,21,Frolov,0,40,8468500,17,54,0.7826,L,4,14,20052006,3,5,0.12068,R,174,Alex Frolov,LAK,1158.4347
27,17,31,0.1,0,73,27,Zherdev,0,50,8470597,-13,54,0.73972,R,10,22,20052006,0,1,0.13917,R,194,Nikolay Zherdev,CBJ,1055.6986
23,18,35,0.51461,4,77,31,Modin,0,56,8460556,5,54,0.70129,L,12,16,20052006,1,3,0.14027,L,221,Freddy Modin,TBL,1175.3896
38,9,35,0.44444,3,80,16,Johnson,0,50,8466109,7,54,0.675,R,6,18,20052006,1,1,0.11034,R,145,Mike Johnson,PHX,994.15
29,17,31,0.28571,3,64,24,Murray,1,52,8458532,-8,53,0.82812,R,6,19,20052006,1,3,0.12307,R,195,Glen Murray,BOS,1211.6562
30,13,27,0.33333,1,74,23,Samsonov,0,28,8466035,-3,53,0.71621,L,10,26,20052006,0,0,0.16083,R,143,Sergei Samsonov,"BOS,EDM",990.5405
38,9,28,0.0,4,79,15,Boyle,1,38,8467096,-8,53,0.67088,D,6,25,20052006,0,0,0.09803,R,153,Dan Boyle,TBL,1391.6582
34,10,27,0.43902,1,80,19,Langenbrunner,0,74,8459457,-1,53,0.6625,R,8,25,20052006,1,1,0.07818,R,243,Jamie Langenbrunner,NJD,1116.3625
25,14,28,0.37623,2,81,28,Lupul,0,48,8470207,-13,53,0.65432,L,12,23,20052006,2,2,0.09459,R,296,Joffrey Lupul,ANA,997.9259
37,11,35,0.49126,1,74,15,Stumpel,0,26,8458554,11,52,0.7027,L,3,16,20052006,1,1,0.13043,R,115,Jozef Stumpel,FLA,1066.7297
39,8,28,0.46082,2,75,13,York,0,30,8466266,-9,52,0.69333,L,4,22,20052006,1,2,0.08904,R,146,Mike York,NYI,1194.6533
19,18,30,0.21428,6,80,33,Lehtinen,0,30,8459024,9,52,0.65,R,14,21,20052006,1,1,0.15277,R,216,Jere Lehtinen,DAL,1122.0875
30,12,33,0.48152,3,80,22,Reinprecht,1,32,8468432,11,52,0.65,C,9,18,20052006,1,1,0.16923,L,130,Steve Reinprecht,"CGY,PHX",978.8625
29,13,23,0.46153,0,73,22,LeClair,0,61,8448622,-24,51,0.69863,L,8,27,20052006,1,1,0.16296,L,135,John LeClair,PIT,945.4246
28,15,29,0.37837,0,74,23,Sykora,0,50,8460465,6,51,0.68918,R,8,22,20052006,0,0,0.1,L,230,Petr Sykora,"ANA,NYR",965.9324
35,8,26,0.44721,2,79,16,Ribeiro,1,36,8467371,-6,51,0.64556,C,8,25,20052006,0,0,0.12307,L,130,Mike Ribeiro,MTL,994.7341
37,6,25,0.0,1,81,14,Blake,0,94,8445550,2,51,0.62962,D,7,24,20052006,1,2,0.05303,R,264,Rob Blake,COL,1462.358
18,20,28,0.2,9,61,32,Svatos,0,60,8469670,0,50,0.81967,R,12,22,20052006,0,0,0.19393,R,165,Marek Svatos,COL,824.6885
40,2,18,1.0,4,65,10,Redden,0,63,8462033,35,50,0.76923,D,8,30,20052006,0,2,0.06535,L,153,Wade Redden,OTT,1408.1846
39,3,11,0.8,1,79,11,Timonen,0,74,8459670,-3,50,0.63291,D,8,38,20052006,0,1,0.07051,L,156,Kimmo Timonen,NSH,1346.4177
30,12,35,0.37037,2,82,20,Schaefer,0,40,8462093,16,50,0.60975,L,4,10,20052006,4,5,0.14598,L,137,Peter Schaefer,OTT,949.3048
37,2,20,,1,67,12,Zidlicky,0,82,8469623,8,49,0.73134,D,10,29,20052006,0,0,0.10619,R,113,Marek Zidlicky,NSH,1203.5074
20,13,19,0.16666,5,76,29,Parrish,1,20,8465026,-23,49,0.64473,R,16,30,20052006,0,0,0.21167,R,137,Mark Parrish,"NYI,LAK",1112.6447
24,17,30,0.52144,5,78,25,Cullen,1,40,8464989,4,49,0.6282,C,8,18,20052006,0,1,0.11682,L,214,Matt Cullen,CAR,986.3076
31,8,16,0.0,1,79,18,Young,0,52,8452569,-32,49,0.62025,R,10,33,20052006,0,0,0.06338,R,284,Scott Young,STL,1103.0886
29,15,33,0.16,1,80,20,Erat,0,76,8468064,0,49,0.6125,R,5,16,20052006,0,0,0.13986,L,143,Martin Erat,NSH,884.7375
43,3,21,0.0,2,82,6,Rafalski,1,36,8467856,0,49,0.59756,D,3,27,20052006,0,1,0.04761,R,126,Brian Rafalski,NJD,1531.5487
35,8,21,1.0,1,82,14,Liles,0,44,8468639,5,49,0.59756,D,6,28,20052006,0,0,0.0909,L,154,John-Michael Liles,COL,1111.317
29,4,15,,7,82,20,Phaneuf,1,93,8470602,5,49,0.59756,D,16,33,20052006,0,1,0.08264,L,242,Dion Phaneuf,CGY,1303.6951
31,13,32,0.49759,5,81,17,Smolinski,0,46,8458069,8,48,0.59259,C,4,16,20052006,0,0,0.0955,R,178,Bryan Smolinski,OTT,887.8641
23,13,27,0.37931,8,81,25,Hartnell,0,101,8468486,8,48,0.59259,L,10,17,20052006,2,4,0.11848,L,211,Scott Hartnell,NSH,965.4444
23,14,24,0.21739,4,81,25,Vanek,0,72,8470598,-11,48,0.59259,L,11,24,20052006,0,0,0.12254,R,204,Thomas Vanek,BUF,883.9506
23,13,26,0.48452,1,82,25,Bell,0,107,8467335,-14,48,0.58536,C,11,21,20052006,1,1,0.11013,L,227,Mark Bell,CHI,1056.939
17,14,25,0.52,2,68,30,Prucha,0,32,8470072,3,47,0.69117,R,16,22,20052006,0,0,0.23076,R,130,Petr Prucha,NYR,821.5
19,25,38,0.45833,1,71,28,Horton,0,89,8470596,8,47,0.66197,R,3,9,20052006,0,0,0.17283,R,162,Nathan Horton,FLA,1013.3661
32,7,18,0.0,0,78,15,Mara,0,70,8466144,-12,47,0.60256,D,8,29,20052006,0,0,0.09554,L,157,Paul Mara,PHX,1289.3333
27,12,19,0.5,4,78,20,Huselius,0,40,8466181,-9,47,0.60256,L,8,28,20052006,0,0,0.12195,L,164,Kristian Huselius,"FLA,CGY",891.5
33,8,26,,3,58,13,Pitkanen,3,78,8470137,22,46,0.7931,D,5,19,20052006,0,1,0.11016,L,118,Joni Pitkanen,PHI,1422.7758
30,9,26,0.4862,1,62,16,Turgeon,0,32,8451991,1,46,0.74193,C,7,20,20052006,0,0,0.17021,L,94,Pierre Turgeon,COL,767.0161
36,3,19,0.0,1,67,10,Markov,0,74,8467496,13,46,0.68656,D,6,24,20052006,1,3,0.11363,L,88,Andrei Markov,MTL,1412.8805
28,12,30,0.47955,1,70,18,Roy,0,57,8469485,1,46,0.65714,C,5,15,20052006,1,1,0.1192,L,151,Derek Roy,BUF,1021.7142
21,13,27,0.50833,1,77,25,Sanderson,0,58,8457921,-15,46,0.5974,L,11,18,20052006,1,1,0.15723,L,159,Geoff Sanderson,"CBJ,PHX",822.4935
41,5,30,0.0,0,82,5,Bouwmeester,0,79,8470151,1,46,0.56097,D,0,16,20052006,0,0,0.02645,L,189,Jay Bouwmeester,FLA,1529.439
29,10,24,0.2,3,38,16,Elias,0,20,8460542,11,45,1.18421,C,6,21,20052006,0,0,0.11267,L,142,Patrik Elias,NJD,1114.0526
22,16,32,0.27272,3,71,23,Samuelsson,0,42,8467463,27,45,0.6338,R,7,13,20052006,0,0,0.12299,R,187,Mikael Samuelsson,DET,811.3239
27,8,25,0.24137,3,75,18,Steen,0,42,8470257,-9,45,0.6,L,9,19,20052006,1,1,0.10227,L,176,Alexander Steen,TOR,1057.4133
32,8,30,0.46536,1,79,13,Arnason,1,44,8467483,1,45,0.56962,C,5,15,20052006,0,0,0.06403,L,203,Tyler Arnason,"CHI,OTT",859.6835
34,8,23,0.56323,0,81,11,Wellwood,0,14,8469581,0,45,0.55555,C,3,22,20052006,0,0,0.09401,R,117,Kyle Wellwood,TOR,766.7654
24,19,42,0.45898,3,82,21,Laperriere,1,116,8459094,3,45,0.54878,R,1,1,20052006,1,2,0.15789,R,133,Ian Laperriere,COL,1029.7195
32,8,25,0.52041,2,67,12,Fedorov,1,66,8446788,-2,44,0.65671,C,3,17,20052006,1,2,0.075,L,160,Sergei Fedorov,"ANA,CBJ",1261.9552
22,16,28,0.50283,3,68,22,Fisher,0,64,8467370,23,44,0.64705,C,2,9,20052006,4,7,0.14666,R,150,Mike Fisher,OTT,1029.0441
33,5,23,0.55226,1,70,11,Halpern,0,79,8467831,-8,44,0.62857,C,6,20,20052006,0,1,0.07284,R,151,Jeff Halpern,WSH,1200.1857
33,8,24,0.53193,1,73,11,Handzus,0,38,8462129,-2,44,0.60273,C,2,15,20052006,1,5,0.09734,L,113,Michal Handzus,PHI,1108.2602
38,5,26,,3,77,6,Kaberle,2,46,8467949,8,44,0.57142,D,1,17,20052006,0,1,0.04761,L,126,Frantisek Kaberle,CAR,1176.5714
22,7,20,0.3956,1,77,22,Malone,0,63,8467988,-22,44,0.57142,L,10,17,20052006,5,7,0.14379,L,153,Ryan Malone,PIT,1085.5454
32,7,17,,5,79,12,Campbell,1,16,8466285,-14,44,0.55696,D,5,27,20052006,0,0,0.11428,L,105,Brian Campbell,BUF,1062.7974
27,8,22,1.0,3,66,16,Boucher,1,77,8458527,28,43,0.65151,D,8,19,20052006,0,2,0.09195,R,174,Philippe Boucher,DAL,1404.8787
27,5,18,0.41666,3,71,16,Chara,1,135,8465009,17,43,0.60563,D,10,22,20052006,1,3,0.07547,L,212,Zdeno Chara,OTT,1631.2957
32,9,20,0.0,2,74,11,Preissing,2,26,8470575,17,43,0.58108,D,2,22,20052006,0,1,0.08396,R,131,Tom Preissing,SJS,1229.9864
31,8,21,,0,76,12,Spacek,0,96,8467439,11,43,0.56578,D,4,21,20052006,0,1,0.08,L,150,Jaroslav Spacek,"CHI,EDM",1419.4605
31,5,19,,2,78,12,Stuart,1,52,8467331,-8,43,0.55128,D,7,21,20052006,0,3,0.07361,L,163,Brad Stuart,"SJS,BOS",1497.6666
31,9,31,0.5,2,42,11,Palffy,0,12,8458540,5,42,1.0,R,2,11,20052006,0,0,0.09821,L,112,Ziggy Palffy,PIT,1159.4047
