assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
56,21,62,0.52941,6,82,32,Rantanen,0,60,8478420,13,88,1.07317,R,11,26,20242025,0,0,0.15094,L,212,Mikko Rantanen,"COL,CAR,DAL",1274.9512
48,28,62,0.49447,11,82,39,Scheifele,3,61,8476460,12,87,1.06097,C,11,25,20242025,0,0,0.21546,R,181,Mark Scheifele,WPG,1226.3902
39,33,54,0.49673,8,82,45,Nylander,2,26,8477939,10,84,1.02439,R,12,30,20242025,0,0,0.17786,R,253,William Nylander,TOR,1170.5731
56,15,46,0.37777,8,79,27,Necas,0,16,8480039,5,83,1.05063,C,12,37,20242025,0,0,0.13917,R,194,Martin Necas,"CAR,COL",1139.9113
40,26,51,0.48532,7,77,42,Point,2,7,8478010,17,82,1.06493,C,16,31,20242025,0,0,0.22222,R,189,Brayden Point,TBL,1168.7532
59,17,54,,5,81,23,Werenski,2,31,8478460,12,82,1.01234,D,5,25,20242025,1,3,0.07718,L,298,Zach Werenski,CBJ,1604.716
52,22,55,0.5238,6,82,30,Duchene,1,12,8475168,13,82,1.0,C,8,27,20242025,0,0,0.19736,L,152,Matt Duchene,DAL,1028.5731
53,20,48,0.5369,3,82,29,Strome,0,34,8478440,2,82,1.0,C,9,34,20242025,0,0,0.19463,L,149,Dylan Strome,WSH,1043.0243
60,17,61,0.54783,5,70,21,Thomas,1,20,8480023,20,81,1.15714,C,3,19,20242025,1,1,0.14482,R,145,Robert Thomas,STL,1197.4857
42,21,45,0.41245,4,79,39,Reinhart,0,27,8477933,6,81,1.02531,C,13,30,20242025,5,6,0.18309,R,213,Sam Reinhart,FLA,1230.1392
39,23,51,0.46093,5,80,41,Guentzel,0,24,8477404,18,80,1.0,C,17,28,20242025,1,1,0.18894,L,217,Jake Guentzel,TBL,1199.5625
45,26,61,0.36842,6,82,35,Robertson,1,18,8480027,10,80,0.9756,L,9,19,20242025,0,0,0.16587,L,211,Jason Robertson,DAL,1067.6097
53,18,42,0.125,5,82,27,Raymond,1,18,8482078,-15,80,0.9756,L,8,37,20242025,1,1,0.14062,R,192,Lucas Raymond,DET,1127.0
55,19,46,0.47794,2,82,24,Stützle,2,46,8482116,0,79,0.96341,C,5,33,20242025,0,0,0.14814,L,162,Tim Stützle,OTT,1188.7804
45,21,51,0.56827,2,67,33,Matthews,1,20,8479318,11,78,1.16417,C,10,25,20242025,2,2,0.12643,L,261,Auston Matthews,TOR,1228.3283
60,12,47,,3,68,16,Hughes,0,29,8480800,2,76,1.11764,D,4,29,20242025,0,0,0.08333,L,192,Quinn Hughes,VAN,1543.75
45,21,50,0.23529,3,82,31,Forsberg,0,44,8476887,-27,76,0.92682,L,10,26,20242025,0,0,0.11032,R,281,Filip Forsberg,NSH,1117.6707
52,15,56,0.39,3,82,24,Konecny,0,53,8478439,-17,76,0.92682,R,8,17,20242025,1,3,0.12765,R,188,Travis Konecny,PHI,1236.1707
36,26,54,0.58256,8,75,38,Tavares,1,46,8475166,10,74,0.98666,C,12,20,20242025,0,0,0.19,L,200,John Tavares,TOR,1093.5333
45,21,44,0.55342,9,79,29,Aho,5,46,8478427,7,74,0.9367,C,5,23,20242025,3,7,0.14009,L,207,Sebastian Aho,CAR,1206.0126
43,29,55,0.31707,2,79,31,Marchenko,1,20,8480893,29,74,0.9367,R,2,19,20242025,0,0,0.14975,R,207,Kirill Marchenko,CBJ,1114.9873
29,30,51,0.0,7,65,44,Ovechkin,1,14,8471214,15,73,1.12307,L,14,22,20242025,0,0,0.18565,R,237,Alex Ovechkin,WSH,1063.4615
38,27,54,0.45833,5,81,35,Kempe,1,36,8477960,22,73,0.90123,R,7,18,20242025,1,1,0.14767,L,237,Adrian Kempe,LAK,1149.3209
46,21,52,0.464,10,82,27,Boldy,2,51,8481557,1,73,0.89024,L,6,21,20242025,0,0,0.09963,L,271,Matt Boldy,MIN,1217.2926
28,37,56,0.42755,6,76,44,Thompson,0,35,8479420,-2,72,0.94736,C,7,16,20242025,0,0,0.18181,R,242,Tage Thompson,BUF,1125.3815
51,10,39,0.5653,4,67,20,Barkov,2,16,8477493,1,71,1.0597,C,9,28,20242025,1,4,0.13422,L,149,Aleksander Barkov,FLA,1215.4776
38,19,43,0.51155,4,82,33,Johnston,1,14,8482740,2,71,0.86585,C,11,25,20242025,3,3,0.16336,R,202,Wyatt Johnston,DAL,1135.5487
43,20,41,0.37631,7,62,27,Hughes,2,18,8481559,12,70,1.12903,C,6,27,20242025,1,2,0.1179,L,229,Jack Hughes,NJD,1254.0483
48,17,44,0.58256,2,72,22,Miller,1,55,8476468,-6,70,0.97222,C,5,22,20242025,0,4,0.16058,L,137,J.T. Miller,"VAN,NYR",1092.0138
35,26,51,0.42222,1,81,35,Rakell,1,14,8476483,-22,70,0.86419,R,9,19,20242025,0,0,0.17241,R,203,Rickard Rakell,PIT,1157.8518
40,17,43,0.54471,3,82,30,Larkin,0,40,8477946,-16,70,0.85365,C,13,27,20242025,0,0,0.1282,L,234,Dylan Larkin,DET,1204.2439
31,26,41,0.44827,4,82,39,DeBrincat,1,29,8479337,-13,70,0.85365,R,13,29,20242025,0,0,0.15983,R,244,Alex DeBrincat,DET,1072.2682
34,29,53,0.33333,4,82,36,Kyrou,0,20,8479385,23,70,0.85365,R,7,17,20242025,0,0,0.15062,R,239,Jordan Kyrou,STL,1048.9512
33,27,53,0.4,8,82,37,Caufield,1,14,8481540,9,70,0.85365,R,10,17,20242025,0,0,0.15416,R,240,Cole Caufield,MTL,1084.5609
34,21,38,0.55543,3,75,35,Hischier,0,20,8480002,9,69,0.92,C,14,29,20242025,0,2,0.18716,L,187,Nico Hischier,NJD,1223.28
51,12,46,,1,73,17,Dahlin,1,54,8480839,11,68,0.9315,D,5,21,20242025,0,1,0.085,L,200,Rasmus Dahlin,BUF,1454.1369
41,21,50,0.16666,3,77,27,Peterka,0,34,8482175,-1,68,0.88311,R,6,18,20242025,0,0,0.15606,L,173,JJ Peterka,BUF,1091.0389
42,13,37,0.5,3,82,26,Batherson,0,30,8480208,-9,68,0.82926,R,13,31,20242025,0,0,0.13541,R,192,Drake Batherson,OTT,1088.5487
48,14,41,0.33333,4,66,19,Stone,0,14,8475913,22,67,1.01515,R,5,25,20242025,0,1,0.14503,R,131,Mark Stone,VGK,1155.2575
35,20,41,0.3421,2,73,32,Jarvis,0,16,8482093,12,67,0.9178,R,7,19,20242025,5,7,0.15686,R,204,Seth Jarvis,CAR,1161.3561
39,20,45,0.53882,7,76,28,Hintz,0,30,8478449,18,67,0.88157,C,7,20,20242025,1,2,0.175,L,160,Roope Hintz,DAL,1013.4736
46,17,44,0.57189,7,81,21,Kopitar,0,4,8471685,14,67,0.82716,C,4,22,20242025,0,1,0.21428,L,98,Anze Kopitar,LAK,1137.3456
32,26,45,0.46243,5,82,35,Kadri,2,72,8475172,-17,67,0.81707,C,9,22,20242025,0,0,0.12544,L,279,Nazem Kadri,CGY,1161.2926
31,27,47,0.40957,4,82,36,Tuch,1,47,8477949,16,67,0.81707,R,3,11,20242025,6,9,0.18367,R,196,Alex Tuch,BUF,1155.256
53,11,41,,2,82,14,Bouchard,1,32,8480803,14,67,0.81707,D,3,26,20242025,0,0,0.05957,R,235,Evan Bouchard,EDM,1407.5
44,12,38,0.38262,5,82,23,Bedard,1,70,8484144,-36,67,0.81707,C,11,29,20242025,0,0,0.11794,R,195,Connor Bedard,CHI,1217.1341
36,27,60,0.24,6,76,30,Protas,1,18,8481656,40,66,0.86842,L,0,1,20242025,3,5,0.21126,L,142,Aliaksei Protas,WSH,987.3684
51,11,40,,1,79,15,Hedman,0,30,8475167,18,66,0.83544,D,4,26,20242025,0,0,0.08287,L,181,Victor Hedman,TBL,1384.7848
46,16,52,0.49698,4,82,20,Dubois,1,76,8479400,27,66,0.80487,C,4,14,20242025,0,0,0.14084,L,142,Pierre-Luc Dubois,WSH,1037.9878
60,5,40,,0,82,6,Hutson,0,34,8483457,-2,66,0.80487,D,1,26,20242025,0,0,0.06593,L,91,Lane Hutson,MTL,1363.9878
44,16,46,0.49585,4,83,22,Granlund,1,28,8475798,0,66,0.79518,C,5,19,20242025,1,1,0.13017,L,169,Mikael Granlund,"SJS,DAL",1166.9879
34,26,47,0.52941,5,71,31,Rust,2,18,8475810,-21,65,0.91549,R,5,18,20242025,0,0,0.1623,R,191,Bryan Rust,PIT,1185.0422
40,18,45,0.44736,2,75,25,Cooley,0,46,8483431,1,65,0.86666,C,7,20,20242025,0,0,0.15822,L,158,Logan Cooley,UTA,1071.68
32,20,43,0.26315,6,81,33,Wilson,2,100,8476880,20,65,0.80246,R,11,17,20242025,2,5,0.19526,R,169,Tom Wilson,WSH,1123.6049
39,18,41,0.26315,5,69,24,Ehlers,2,17,8477940,14,63,0.91304,L,6,22,20242025,0,0,0.13793,L,174,Nikolaj Ehlers,WPG,947.6956
38,17,41,0.48239,4,70,25,Celebrini,1,28,8484801,-31,63,0.9,C,8,22,20242025,0,0,0.10593,L,236,Macklin Celebrini,SJS,1187.2857
37,20,50,0.42657,8,77,26,Holloway,1,10,8482077,21,63,0.81818,L,6,13,20242025,0,0,0.14606,L,178,Dylan Holloway,STL,1009.4675
37,18,46,0.46341,3,80,26,Michkov,3,46,8484387,-18,63,0.7875,R,8,17,20242025,0,0,0.13065,L,199,Matvei Michkov,PHI,1001.0625
43,11,38,0.49202,3,82,20,Schmaltz,0,14,8477951,-15,63,0.76829,C,9,25,20242025,0,0,0.10752,R,186,Nick Schmaltz,UTA,1115.2926
48,11,40,,2,80,14,Morrissey,1,22,8477504,17,62,0.775,D,3,22,20242025,0,0,0.08139,L,172,Josh Morrissey,WPG,1463.475
31,26,48,0.44571,3,80,31,Donato,0,41,8477987,-15,62,0.775,C,5,14,20242025,0,0,0.17032,L,182,Ryan Donato,CHI,978.55
34,15,35,0.33333,6,81,28,Huberdeau,1,34,8476456,-13,62,0.76543,L,10,23,20242025,3,4,0.183,L,153,Jonathan Huberdeau,CGY,1172.5185
42,13,37,0.51988,0,82,20,Zibanejad,0,22,8476459,-22,62,0.75609,C,7,19,20242025,0,6,0.10928,R,183,Mika Zibanejad,NYR,1125.7439
34,15,36,0.49342,6,71,27,Vilardi,0,14,8480014,9,61,0.85915,C,12,25,20242025,0,0,0.20769,R,130,Gabriel Vilardi,WPG,1088.169
29,18,38,0.55949,3,73,32,Hertl,0,20,8476881,-3,61,0.83561,C,14,23,20242025,0,0,0.18079,L,177,Tomas Hertl,VGK,1027.0
51,8,40,,2,74,10,Fox,0,32,8479323,9,61,0.82432,D,1,18,20242025,1,3,0.07407,R,135,Adam Fox,NYR,1394.9324
39,18,44,0.44672,3,82,22,McCann,1,18,8477955,8,61,0.7439,L,4,16,20242025,0,1,0.10891,L,202,Jared McCann,SEA,1032.6463
33,15,31,0.34482,9,70,27,Guenther,3,26,8482699,-4,60,0.85714,R,12,29,20242025,0,0,0.13235,R,204,Dylan Guenther,UTA,1019.8285
25,21,35,0.4054,6,81,35,Fiala,0,38,8477942,-7,60,0.74074,L,14,25,20242025,0,0,0.14344,L,244,Kevin Fiala,LAK,1110.8148
36,17,44,0.46774,3,82,24,Rossi,2,26,8482079,3,60,0.7317,C,7,16,20242025,0,0,0.17647,L,136,Marco Rossi,MIN,1094.7439
38,9,30,0.38461,6,72,21,Kane,2,12,8474141,-16,59,0.81944,R,12,29,20242025,0,0,0.12,L,175,Patrick Kane,DET,1078.7638
32,20,47,0.50077,2,80,27,Cirelli,0,28,8478519,30,59,0.7375,C,3,5,20242025,4,7,0.16875,L,160,Anthony Cirelli,TBL,1121.425
33,15,40,0.59322,7,82,26,Trocheck,1,44,8476389,0,59,0.71951,C,5,12,20242025,6,7,0.12871,R,202,Vincent Trocheck,NYR,1265.939
41,10,39,0.30555,2,77,17,Eklund,1,29,8482667,-7,58,0.75324,L,6,16,20242025,1,3,0.11258,L,151,William Eklund,SJS,1173.1948
29,24,42,0.0,6,78,29,Knies,1,43,8482720,7,58,0.74358,L,5,15,20242025,0,1,0.19078,L,152,Matthew Knies,TOR,1110.8974
43,8,32,0.39215,0,82,15,Teravainen,0,12,8476882,-23,58,0.70731,C,7,24,20242025,0,2,0.13513,L,111,Teuvo Teravainen,CHI,1023.939
35,11,34,0.2,2,52,22,Tkachuk,0,54,8479314,-3,57,1.09615,L,11,23,20242025,0,0,0.14102,L,156,Matthew Tkachuk,FLA,1093.8846
38,12,40,0.52604,2,54,19,Monahan,0,20,8477497,19,57,1.05555,C,7,14,20242025,0,3,0.14843,L,128,Sean Monahan,CBJ,1140.8888
50,5,38,,2,67,7,Theodore,0,26,8477447,18,57,0.85074,D,2,19,20242025,0,0,0.05468,L,128,Shea Theodore,VGK,1319.5223
33,19,39,0.0,4,68,24,Johnson,0,16,8482660,2,57,0.83823,C,4,15,20242025,1,3,0.19512,L,123,Kent Johnson,CBJ,1037.6323
37,18,43,0.3728,3,76,20,Buchnevich,0,23,8477402,10,57,0.75,L,2,12,20242025,0,2,0.13793,L,145,Pavel Buchnevich,STL,1141.5921
24,29,48,0.46524,4,77,33,Geekie,0,22,8479987,3,57,0.74025,C,4,9,20242025,0,0,0.22,R,150,Morgan Geekie,BOS,1015.2207
46,6,23,,4,80,11,Sanderson,1,12,8482105,-14,57,0.7125,D,5,30,20242025,0,4,0.05641,L,195,Jake Sanderson,OTT,1466.525
29,23,48,0.5815,7,81,28,Horvat,3,16,8477500,-4,57,0.7037,C,3,7,20242025,2,2,0.11522,L,243,Bo Horvat,NYI,1210.4074
31,22,46,0.46788,5,82,26,McMichael,0,49,8481580,19,57,0.69512,L,4,10,20242025,0,1,0.14689,L,177,Connor McMichael,WSH,1008.5121
31,21,42,0.0,5,41,25,Kaprizov,2,16,8478864,19,56,1.36585,L,4,14,20242025,0,0,0.17241,L,145,Kirill Kaprizov,MIN,1348.0243
35,17,33,0.25373,4,78,21,Marchessault,1,37,8476539,-29,56,0.71794,R,4,23,20242025,0,0,0.10194,R,206,Jonathan Marchessault,NSH,1078.6153
30,20,46,0.52109,7,80,26,Nelson,1,18,8475754,8,56,0.7,C,3,7,20242025,3,3,0.13471,L,193,Brock Nelson,"NYI,COL",1134.75
26,15,32,0.51296,5,72,29,Tkachuk,4,123,8480801,0,55,0.76388,L,14,23,20242025,0,0,0.09797,L,296,Brady Tkachuk,OTT,1094.25
34,17,44,0.375,4,77,21,Terry,1,20,8478873,0,55,0.71428,R,4,11,20242025,0,0,0.1117,R,188,Troy Terry,ANA,1130.948
35,16,38,0.4,6,69,19,Zuccarello,1,22,8475692,0,54,0.7826,R,3,16,20242025,0,0,0.12582,L,151,Mats Zuccarello,MIN,1179.3768
24,24,39,0.54166,1,78,30,Toffoli,0,14,8475726,-21,54,0.6923,C,6,15,20242025,0,0,0.12875,R,233,Tyler Toffoli,SJS,1015.7692
31,19,46,0.44055,4,81,23,Byfield,3,46,8482124,16,54,0.66666,R,3,7,20242025,1,1,0.14649,L,157,Quinton Byfield,LAK,1117.4074
25,24,45,0.44444,3,82,29,Lee,0,35,8475314,3,54,0.65853,L,5,9,20242025,0,0,0.12446,L,233,Anders Lee,NYI,1023.6219
23,28,48,0.41216,3,82,31,Fantilli,0,18,8484166,4,54,0.65853,C,2,4,20242025,1,2,0.1623,L,191,Adam Fantilli,CBJ,1048.6707
32,10,32,0.39622,4,73,21,Zucker,0,57,8475722,4,53,0.72602,L,11,21,20242025,0,0,0.14685,L,143,Jason Zucker,BUF,959.6301
38,11,29,,3,77,15,Sergachev,2,32,8479410,-8,53,0.68831,D,3,23,20242025,1,1,0.11363,L,132,Mikhail Sergachev,UTA,1507.0129
32,12,36,0.55713,3,79,21,O'Reilly,0,24,8475158,-23,53,0.67088,C,9,17,20242025,0,0,0.13907,L,151,Ryan O'Reilly,NSH,1139.3037
33,17,45,0.52325,2,79,20,McLeod,0,16,8480802,13,53,0.67088,C,0,2,20242025,3,6,0.20618,L,97,Ryan McLeod,BUF,1009.6075
27,19,40,0.30769,5,80,26,Meier,0,58,8478414,7,53,0.6625,R,7,13,20242025,0,0,0.10878,L,239,Timo Meier,NJD,1071.575
33,15,37,0.36363,5,81,20,Verhaeghe,0,46,8477409,-14,53,0.65432,C,5,16,20242025,0,0,0.08264,L,242,Carter Verhaeghe,FLA,1072.1481
26,13,32,0.49874,6,82,27,Stamkos,1,48,8474564,-36,53,0.64634,C,14,21,20242025,0,0,0.15517,R,174,Steven Stamkos,NSH,1079.9878
42,9,38,,1,82,11,Karlsson,1,20,8474578,-24,53,0.64634,D,2,15,20242025,0,0,0.05759,R,191,Erik Karlsson,PIT,1394.1463
30,16,40,0.50676,2,76,22,McTavish,1,38,8482745,0,52,0.68421,C,6,12,20242025,0,0,0.12222,L,180,Mason McTavish,ANA,1012.5394
17,22,35,0.1875,7,82,35,Dorofeyev,0,30,8481604,2,52,0.63414,R,13,17,20242025,0,0,0.13779,L,254,Pavel Dorofeyev,VGK,991.5975
28,21,48,0.36363,3,70,23,Barbashev,1,10,8477964,26,51,0.72857,L,2,3,20242025,0,0,0.2072,L,111,Ivan Barbashev,VGK,1007.9
28,18,37,0.38461,5,71,23,Marchand,2,64,8473419,-7,51,0.7183,L,5,13,20242025,0,1,0.11855,L,194,Brad Marchand,"BOS,FLA",1099.4507
26,18,40,0.46248,4,76,25,Bennett,1,90,8477935,-15,51,0.67105,C,7,11,20242025,0,0,0.10373,L,241,Sam Bennett,FLA,1047.2105
38,10,31,0.51628,1,78,13,Stephenson,0,24,8476905,-9,51,0.65384,C,1,18,20242025,2,2,0.17808,L,73,Chandler Stephenson,SEA,1170.5641
46,4,37,,0,79,5,Carlson,0,22,8474590,17,51,0.64556,D,1,14,20242025,0,0,0.02994,R,167,John Carlson,WSH,1413.8481
33,13,41,0.26315,1,79,18,Slafkovský,0,45,8483515,4,51,0.64556,L,5,10,20242025,0,0,0.13533,L,133,Juraj Slafkovský,MTL,1040.9367
34,12,34,0.45813,3,68,16,Malkin,1,42,8471215,-24,50,0.73529,C,4,16,20242025,0,0,0.128,L,125,Evgeni Malkin,PIT,1067.1323
25,16,30,0.27272,3,75,25,Boeser,0,16,8478444,-25,50,0.66666,R,9,20,20242025,0,0,0.17241,R,145,Brock Boeser,VAN,1089.68
34,15,35,,3,78,16,Harley,2,16,8481581,32,50,0.64102,D,1,15,20242025,0,0,0.09356,L,171,Thomas Harley,DAL,1402.9358
35,11,31,0.61475,3,81,15,Giroux,0,18,8473512,-8,50,0.61728,R,4,18,20242025,0,1,0.10869,R,138,Claude Giroux,OTT,1092.3209
31,12,34,0.27777,4,81,19,Garland,2,52,8478856,-13,50,0.61728,R,7,16,20242025,0,0,0.11111,R,171,Conor Garland,VAN,1119.2716
32,16,43,0.52284,5,82,18,Schenn,2,61,8475170,3,50,0.60975,C,2,7,20242025,0,0,0.12413,L,145,Brayden Schenn,STL,1053.6585
32,13,35,0.31343,2,82,18,Perfetti,0,20,8482149,14,50,0.60975,C,5,15,20242025,0,0,0.12587,L,143,Cole Perfetti,WPG,911.2195
29,11,27,0.48473,5,78,20,Nugent-Hopkins,1,24,8476454,4,49,0.6282,C,7,20,20242025,2,2,0.12195,L,164,Ryan Nugent-Hopkins,EDM,1138.3717
33,15,39,0.55954,4,80,16,Benn,1,70,8473994,3,49,0.6125,L,1,10,20242025,0,0,0.11764,L,136,Jamie Benn,DAL,918.075
23,20,39,0.5,6,81,26,Schwartz,0,24,8475768,-6,49,0.60493,L,6,10,20242025,0,0,0.13402,L,194,Jaden Schwartz,SEA,1072.9629
28,10,30,0.25,2,72,20,Svechnikov,0,59,8480830,-8,48,0.66666,R,10,18,20242025,0,0,0.11111,L,180,Andrei Svechnikov,CAR,1026.8194
24,19,38,0.39393,2,82,24,Palmieri,0,20,8475151,-17,48,0.58536,C,5,9,20242025,0,1,0.14201,R,169,Kyle Palmieri,NYI,1110.9756
20,14,29,0.37931,4,82,28,DeBrusk,2,18,8478498,-15,48,0.58536,L,14,19,20242025,0,0,0.16374,L,171,Jake DeBrusk,VAN,998.9512
25,17,37,0.48,4,62,22,Marchment,0,53,8478975,15,47,0.75806,L,5,10,20242025,0,0,0.16417,L,134,Mason Marchment,DAL,920.387
24,15,36,0.41573,1,73,23,Voronkov,0,55,8481716,17,47,0.64383,L,8,11,20242025,0,0,0.14935,L,154,Dmitri Voronkov,CBJ,1007.2191
27,15,32,,6,74,20,Chychrun,1,52,8479345,17,47,0.63513,D,5,15,20242025,0,0,0.11173,L,179,Jakob Chychrun,WSH,1263.8513
23,19,30,0.42767,4,77,24,Coronato,1,25,8482679,6,47,0.61038,R,5,17,20242025,0,0,0.13333,R,180,Matt Coronato,CGY,1054.7792
39,4,24,0.0,0,81,8,Weegar,0,33,8477346,18,47,0.58024,D,4,21,20242025,0,2,0.04347,R,184,MacKenzie Weegar,CGY,1449.8641
30,14,30,0.5524,3,82,17,Lindholm,0,14,8477496,-4,47,0.57317,C,2,14,20242025,1,3,0.11184,R,152,Elias Lindholm,BOS,1084.6707
33,10,37,0.53179,5,82,14,Zacha,2,21,8478401,-8,47,0.57317,C,2,7,20242025,2,3,0.10606,L,132,Pavel Zacha,BOS,1143.7439
31,11,35,0.50603,2,82,16,Cozens,0,68,8481528,-17,47,0.57317,C,5,12,20242025,0,0,0.0851,R,188,Dylan Cozens,"BUF,OTT",1023.6463
25,16,34,0.3,2,79,21,Bjorkstrand,0,18,8477416,2,46,0.58227,R,5,12,20242025,0,0,0.13636,R,154,Oliver Bjorkstrand,"SEA,TBL",908.8987
21,22,39,0.42562,3,81,25,Suter,0,18,8480459,2,46,0.5679,C,2,5,20242025,1,2,0.18115,L,138,Pius Suter,VAN,1040.6419
23,13,26,0.46808,1,82,23,Bertuzzi,0,51,8477479,-39,46,0.56097,L,10,20,20242025,0,0,0.17557,L,131,Tyler Bertuzzi,CHI,960.1707
22,23,44,0.40677,7,82,24,Foegele,0,24,8477998,36,46,0.56097,L,1,2,20242025,0,0,0.1206,L,199,Warren Foegele,LAK,970.1341
26,13,31,0.54117,7,82,20,Hayton,0,45,8480849,-6,46,0.56097,C,7,15,20242025,0,0,0.12903,L,155,Barrett Hayton,UTA,966.0853
38,4,22,,0,82,8,Seider,0,40,8481542,-5,46,0.56097,D,4,24,20242025,0,0,0.04938,R,162,Moritz Seider,DET,1504.3292
24,16,34,0.27777,3,82,22,Neighbours,1,56,8482089,0,46,0.56097,L,6,12,20242025,0,0,0.18032,L,122,Jake Neighbours,STL,953.6829
30,8,29,0.4751,1,64,15,Pettersson,0,14,8480012,-10,45,0.70312,C,7,16,20242025,0,0,0.13761,L,109,Elias Pettersson,VAN,1119.625
18,25,39,0.4375,5,69,27,Lehkonen,0,34,8477476,36,45,0.65217,L,1,5,20242025,1,1,0.18243,L,148,Artturi Lehkonen,COL,1222.8985
38,3,18,,0,70,7,Gostisbehere,0,52,8476906,1,45,0.64285,D,4,27,20242025,0,0,0.05737,L,122,Shayne Gostisbehere,CAR,1111.2571
27,13,33,0.36516,1,74,18,Smith,0,18,8484227,-15,45,0.6081,C,5,12,20242025,0,0,0.14173,R,127,Will Smith,SJS,951.1621
25,17,35,0.2,3,75,20,Holmstrom,0,8,8481601,5,45,0.6,R,2,6,20242025,1,4,0.20833,L,96,Simon Holmstrom,NYI,1011.8933
25,15,36,0.41369,5,76,20,Carlsson,2,14,8484153,6,45,0.5921,C,4,7,20242025,1,2,0.17543,L,114,Leo Carlsson,ANA,974.421
30,14,41,0.56066,2,79,15,Couturier,1,41,8476461,1,45,0.56962,C,1,4,20242025,0,0,0.09677,L,155,Sean Couturier,PHI,1037.6202
28,13,37,0.52981,1,79,17,Lundell,0,36,8482113,17,45,0.56962,C,2,6,20242025,2,2,0.10759,L,158,Anton Lundell,FLA,1002.7468
36,8,37,,1,80,9,Chabot,1,24,8478469,17,45,0.5625,D,1,8,20242025,0,0,0.05027,L,179,Thomas Chabot,OTT,1381.45
24,17,39,0.47058,1,81,21,Vatrano,0,80,8478366,-9,45,0.55555,R,3,5,20242025,1,1,0.08974,L,234,Frank Vatrano,ANA,1052.716
28,15,41,0.33333,4,82,17,Lafrenière,0,38,8482109,-13,45,0.54878,L,2,4,20242025,0,0,0.11111,L,153,Alexis Lafrenière,NYR,1020.3292
25,16,39,0.33333,3,82,20,Cuylle,0,42,8482157,12,45,0.54878,L,2,3,20242025,2,3,0.13157,L,152,Will Cuylle,NYR,904.6463
37,7,28,0.0,1,71,7,Hughes,0,16,8482684,-9,44,0.61971,D,0,16,20242025,0,0,0.05785,L,121,Luke Hughes,NJD,1269.4788
17,21,32,0.4,7,73,27,Hyman,1,32,8475786,9,44,0.60273,L,6,12,20242025,0,0,0.12857,R,210,Zach Hyman,EDM,1132.8904
34,9,41,,4,76,10,Toews,2,26,8478038,30,44,0.57894,D,1,3,20242025,0,0,0.07246,L,138,Devon Toews,COL,1475.3684
