assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
43,14,40,0.42857,2,48,17,St. Louis,0,14,8466378,0,60,1.25,R,3,20,20122013,0,0,0.15178,L,112,Martin St. Louis,TBL,1319.0
28,19,39,0.49572,2,48,29,Stamkos,0,32,8474564,-4,57,1.1875,C,10,18,20122013,0,0,0.18471,R,157,Steven Stamkos,TBL,1321.375
41,12,39,0.54316,1,36,15,Crosby,0,16,8471675,26,56,1.55555,C,3,17,20122013,0,0,0.12096,L,124,Sidney Crosby,PIT,1266.25
24,16,29,0.0,4,48,32,Ovechkin,0,36,8471214,2,56,1.16666,L,16,27,20122013,0,0,0.14545,R,220,Alex Ovechkin,WSH,1253.0625
32,15,38,0.2,3,47,23,Kane,0,8,8474141,11,55,1.17021,R,8,17,20122013,0,0,0.16666,L,138,Patrick Kane,CHI,1203.3617
35,14,43,0.51972,4,48,18,Staal,0,54,8470595,5,53,1.10416,C,3,9,20122013,1,1,0.11842,L,152,Eric Staal,CAR,1259.75
30,13,36,0.44444,5,48,22,Kunitz,0,39,8470543,30,52,1.08333,L,9,16,20122013,0,0,0.19469,L,113,Chris Kunitz,PIT,1081.3333
32,14,31,0.625,4,48,20,Kessel,0,18,8473548,-3,52,1.08333,R,6,21,20122013,0,0,0.12422,R,161,Phil Kessel,TOR,1188.6041
34,12,36,0.54716,4,45,16,Hall,0,33,8475791,5,50,1.11111,L,4,14,20122013,0,0,0.10389,L,154,Taylor Hall,EDM,1117.2222
34,8,31,0.48037,3,44,15,Getzlaf,0,41,8470612,14,49,1.11363,C,4,15,20122013,3,3,0.15151,R,99,Ryan Getzlaf,ANA,1211.6136
34,7,30,0.55016,6,47,15,Datsyuk,2,14,8467514,21,49,1.04255,C,8,16,20122013,0,3,0.14018,L,107,Pavel Datsyuk,DET,1210.8723
36,7,22,0.44752,1,48,13,Ribeiro,0,53,8467371,-4,49,1.02083,C,6,27,20122013,0,0,0.20634,L,63,Mike Ribeiro,WSH,1070.0
37,5,23,0.48345,5,46,11,Zetterberg,0,18,8468083,2,48,1.04347,C,4,23,20122013,2,2,0.06358,L,173,Henrik Zetterberg,DET,1231.3695
25,19,39,0.59914,5,47,23,Toews,0,27,8473604,28,48,1.02127,C,2,6,20122013,2,3,0.16083,L,143,Jonathan Toews,CHI,1160.5319
35,6,26,0.54483,2,48,13,Giroux,0,22,8473512,-7,48,1.0,R,6,21,20122013,1,1,0.09489,R,137,Claude Giroux,PHI,1270.2916
40,5,30,0.51428,1,48,8,Backstrom,0,20,8473563,8,48,1.0,C,3,18,20122013,0,0,0.09756,L,82,Nicklas Backstrom,WSH,1194.0416
19,19,31,0.49354,5,48,28,Tavares,0,18,8475166,-2,47,0.97916,C,9,16,20122013,0,0,0.17283,L,162,John Tavares,NYI,1246.4791
28,15,40,0.53703,4,48,18,Ladd,0,22,8471217,10,46,0.95833,L,3,6,20122013,0,0,0.14876,L,121,Andrew Ladd,WPG,1180.8333
24,14,29,0.4,3,48,22,Voracek,0,35,8474161,-7,46,0.95833,R,8,17,20122013,0,0,0.17054,L,129,Jakub Voracek,PHI,1034.25
34,9,31,0.49382,1,48,11,Sedin,0,24,8467876,19,45,0.9375,C,1,13,20122013,1,1,0.15714,L,70,Henrik Sedin,VAN,1160.8541
31,9,34,0.23809,1,44,13,Semin,0,46,8470120,14,44,1.0,R,4,9,20122013,0,1,0.08666,R,150,Alexander Semin,CAR,1256.5681
29,7,29,1.0,0,47,15,Moulson,0,4,8470852,-3,44,0.93617,L,8,15,20122013,0,0,0.0974,L,154,Matt Moulson,NYI,1149.3404
26,13,30,0.45854,6,48,18,Stepan,0,12,8474613,25,44,0.91666,C,4,10,20122013,1,4,0.16666,R,108,Derek Stepan,NYR,1255.3541
26,13,36,0.44247,1,48,18,Kadri,0,23,8475172,15,44,0.91666,C,5,8,20122013,0,0,0.16822,L,107,Nazem Kadri,TOR,963.125
26,15,33,0.54647,3,47,17,Duchene,1,12,8475168,-12,43,0.91489,C,2,9,20122013,0,1,0.12878,L,132,Matt Duchene,COL,1255.234
25,12,30,0.07692,1,48,18,Parenteau,0,38,8469707,-11,43,0.89583,R,6,13,20122013,0,0,0.17142,R,105,PA Parenteau,COL,1148.7916
21,17,32,0.41666,3,44,21,Nash,0,26,8470041,16,42,0.95454,L,3,9,20122013,1,1,0.11931,L,176,Rick Nash,NYR,1198.2272
32,10,26,0.53265,1,47,10,Kopitar,0,16,8471685,14,42,0.89361,C,0,16,20122013,0,0,0.10204,L,98,Anze Kopitar,LAK,1228.7446
21,10,26,0.66666,2,38,20,Vanek,0,20,8470598,-1,41,1.07894,L,9,14,20122013,1,1,0.16806,R,119,Thomas Vanek,BUF,1104.3421
22,17,34,0.22222,2,48,19,Wheeler,0,28,8471218,-3,41,0.85416,R,2,7,20122013,0,0,0.14728,R,129,Blake Wheeler,WPG,1128.0208
28,9,28,0.42857,3,47,12,Sedin,0,18,8467875,12,40,0.85106,L,3,12,20122013,0,0,0.08695,L,138,Daniel Sedin,VAN,1141.2765
33,5,19,0.58487,1,48,7,Thornton,0,26,8466138,6,40,0.83333,C,2,21,20122013,0,0,0.08235,L,85,Joe Thornton,SJS,1102.6875
24,11,27,0.28571,0,44,15,Pacioretty,0,28,8474157,8,39,0.88636,L,4,12,20122013,0,0,0.09202,L,163,Max Pacioretty,MTL,990.5681
33,4,25,,1,35,5,Letang,0,8,8471724,16,38,1.08571,D,1,13,20122013,0,0,0.05263,R,95,Kris Letang,PIT,1538.1714
27,4,12,,0,42,11,Subban,0,57,8474056,12,38,0.90476,D,7,26,20122013,0,0,0.0873,R,126,P.K. Subban,MTL,1394.6428
18,17,34,0.47368,2,48,20,Dupuis,0,26,8466393,31,38,0.79166,R,2,3,20122013,1,1,0.14285,L,140,Pascal Dupuis,PIT,1050.4166
20,11,25,0.33333,4,48,18,Parise,1,16,8470610,2,38,0.79166,L,7,13,20122013,0,0,0.0989,L,182,Zach Parise,MIN,1240.0
15,19,30,0.16666,3,48,23,Tlusty,0,18,8473482,15,38,0.79166,L,4,8,20122013,0,0,0.19658,L,117,Jiri Tlusty,CAR,1094.7291
24,10,21,0.43859,1,48,14,Gagner,1,23,8474040,-6,38,0.79166,C,4,15,20122013,0,2,0.12389,R,113,Sam Gagner,EDM,1164.6875
26,11,24,0.53964,3,48,11,Koivu,1,26,8469459,2,37,0.77083,C,0,13,20122013,0,0,0.08661,L,127,Mikko Koivu,MIN,1265.8125
16,14,24,0.51533,5,48,21,Couture,0,4,8474053,7,37,0.77083,C,7,12,20122013,0,1,0.13907,L,151,Logan Couture,SJS,1085.8125
21,13,28,0.42105,3,48,16,Eberle,0,16,8474586,-4,37,0.77083,R,3,9,20122013,0,0,0.1203,R,133,Jordan Eberle,EDM,1139.7083
15,12,20,0.16666,6,40,21,Neal,0,26,8471707,5,36,0.9,L,9,16,20122013,0,0,0.15441,L,136,James Neal,PIT,1048.125
21,10,25,0.20689,5,44,15,Perry,1,72,8470621,10,36,0.81818,R,5,10,20122013,0,1,0.11718,R,128,Corey Perry,ANA,1144.1818
18,12,30,0.5,5,45,18,Marchand,0,27,8473419,23,36,0.8,L,4,4,20122013,2,2,0.1978,L,91,Brad Marchand,BOS,1017.8666
22,8,21,0.43558,0,48,14,Elias,0,22,8460542,5,36,0.75,C,5,14,20122013,1,1,0.11864,L,118,Patrik Elias,NJD,1123.1666
18,12,24,0.29629,3,48,18,Stewart,1,40,8473485,0,36,0.75,R,6,12,20122013,0,0,0.18556,R,97,Chris Stewart,STL,949.125
25,8,23,0.33333,2,48,11,Purcell,0,12,8473962,-1,36,0.75,L,3,13,20122013,0,0,0.11702,R,94,Teddy Purcell,TBL,1004.5625
19,10,24,0.0,4,45,16,Jagr,1,22,8448208,-2,35,0.77777,R,6,11,20122013,0,0,0.13913,L,115,Jaromir Jagr,"DAL,BOS",1099.8
19,8,18,0.33333,5,46,16,Ryder,0,16,8467545,2,35,0.76086,R,8,17,20122013,0,0,0.15841,R,101,Michael Ryder,"DAL,MTL",962.913
25,9,22,0.25,1,48,10,Boyes,1,16,8468504,-6,35,0.72916,R,1,13,20122013,0,0,0.10309,R,97,Brad Boyes,NYI,1092.6458
23,9,21,0.5,2,48,12,Fleischmann,0,16,8470039,-10,35,0.72916,L,2,13,20122013,1,1,0.09917,L,121,Tomas Fleischmann,FLA,1124.0416
23,8,25,0.50582,1,46,11,Richards,0,14,8467389,8,34,0.73913,C,3,9,20122013,0,0,0.1,L,110,Brad Richards,NYR,1128.7826
20,11,24,0.48571,2,47,14,Pominville,0,8,8469506,1,34,0.7234,R,2,9,20122013,1,1,0.11864,R,118,Jason Pominville,"BUF,MIN",1210.7872
19,11,27,0.46798,1,48,15,Hodgson,0,20,8474570,-4,34,0.70833,C,3,5,20122013,1,2,0.13157,R,114,Cody Hodgson,BUF,1103.8958
