assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
56,22,53,0.33333,7,82,38,St. Louis,1,24,8466378,35,94,1.14634,R,8,30,20032004,8,11,0.17924,L,212,Martin St. Louis,TBL,1234.9512
54,19,49,0.52609,3,81,33,Sakic,0,42,8451101,11,87,1.07407,C,13,37,20032004,1,1,0.13043,L,253,Joe Sakic,COL,1215.8024
46,24,52,0.32142,6,81,41,Kovalchuk,1,63,8469454,-10,87,1.07407,L,16,33,20032004,1,2,0.12023,R,341,Ilya Kovalchuk,ATL,1386.0
49,30,58,0.35714,6,78,35,Naslund,4,58,8458530,24,84,1.07692,L,5,26,20032004,0,0,0.11824,L,296,Markus Naslund,VAN,1162.9871
46,21,42,0.4,5,81,36,Hossa,0,46,8466148,4,82,1.01234,R,14,39,20032004,1,1,0.1545,L,233,Marian Hossa,OTT,1117.432
43,26,57,0.36734,9,82,38,Elias,4,44,8460542,26,81,0.9878,C,9,20,20032004,3,4,0.12666,L,300,Patrik Elias,NJD,1126.1097
48,23,41,0.24242,5,77,32,Alfredsson,0,24,8460621,12,80,1.03896,R,9,38,20032004,0,1,0.13913,R,230,Daniel Alfredsson,OTT,1164.3246
55,13,53,0.31578,6,81,25,Stillman,0,36,8458943,18,80,0.98765,L,11,26,20032004,1,1,0.14044,L,178,Cory Stillman,TBL,1171.7407
49,20,42,0.45595,3,69,30,Lang,0,24,8456966,4,79,1.14492,C,10,37,20032004,0,0,0.18404,R,163,Robert Lang,"WSH,DET",1264.3913
54,18,53,0.40845,5,69,25,Tanguay,1,42,8467338,30,79,1.14492,L,7,25,20032004,0,1,0.21367,L,117,Alex Tanguay,COL,1101.1159
