assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
47,43,75,0.38888,11,82,65,Ovechkin,2,40,8471214,28,112,1.36585,L,22,37,20072008,0,0,0.14573,R,446,Alex Ovechkin,WSH,1375.0609
59,30,66,0.39325,5,82,47,Malkin,0,78,8471215,16,106,1.29268,C,17,40,20072008,0,0,0.17279,L,272,Evgeni Malkin,PIT,1279.2804
48,35,65,0.55056,9,82,50,Iginla,2,83,8462042,27,98,1.19512,R,15,33,20072008,0,0,0.14792,R,338,Jarome Iginla,CGY,1286.2073
66,20,56,0.54381,6,82,31,Datsyuk,0,20,8467514,41,97,1.18292,C,10,40,20072008,1,1,0.11742,L,264,Pavel Datsyuk,DET,1283.0
67,18,59,0.52861,5,82,29,Thornton,2,59,8466138,18,96,1.17073,C,11,37,20072008,0,0,0.16292,L,178,Joe Thornton,SJS,1272.3536
49,26,55,0.55041,7,75,43,Zetterberg,0,34,8468083,30,92,1.22666,C,16,36,20072008,1,1,0.12011,L,358,Henrik Zetterberg,DET,1324.24
58,23,59,0.50449,6,76,34,Spezza,0,66,8469455,26,92,1.21052,C,11,33,20072008,0,0,0.1619,R,210,Jason Spezza,OTT,1240.1052
52,29,59,0.48773,7,81,40,Lecavalier,0,89,8467329,-17,92,1.1358,C,10,29,20072008,1,4,0.12578,L,318,Vincent Lecavalier,TBL,1377.0987
49,24,55,0.53846,5,70,40,Alfredsson,1,34,8460621,15,89,1.27142,R,9,25,20072008,7,9,0.18433,R,217,Daniel Alfredsson,OTT,1337.0571
35,34,55,0.4375,4,79,52,Kovalchuk,1,52,8469454,-12,87,1.10126,L,16,30,20072008,2,2,0.18374,R,283,Ilya Kovalchuk,ATL,1290.1645
49,18,35,0.55172,5,82,35,Kovalev,1,70,8458529,18,84,1.02439,R,17,47,20072008,0,2,0.15217,L,230,Alex Kovalev,MTL,1173.2682
56,20,52,0.4496,5,76,27,Ribeiro,1,46,8467371,21,83,1.0921,C,7,31,20072008,0,0,0.25233,L,107,Mike Ribeiro,DAL,1105.5526
41,30,58,0.28571,8,77,42,Gaborik,3,63,8468483,17,83,1.07792,R,11,24,20072008,1,1,0.15107,L,278,Marian Gaborik,MIN,1175.8441
58,13,51,0.25,5,82,25,St. Louis,0,26,8466378,-23,83,1.01219,R,10,29,20072008,2,3,0.10373,L,241,Martin St. Louis,TBL,1457.0365
41,28,57,0.57692,8,71,41,Heatley,1,76,8468482,33,82,1.15492,L,13,25,20072008,0,0,0.18303,L,224,Dany Heatley,OTT,1304.014
58,19,45,0.47309,2,77,24,Getzlaf,0,94,8470612,32,82,1.06493,C,4,36,20072008,1,1,0.12972,R,185,Ryan Getzlaf,ANA,1178.8311
44,24,47,0.44906,7,82,38,Staal,0,50,8470595,-2,82,1.0,C,14,35,20072008,0,0,0.12258,L,310,Eric Staal,CAR,1298.0853
49,23,53,0.51184,4,78,32,Roy,0,46,8469485,13,81,1.03846,C,6,23,20072008,3,5,0.14678,L,218,Derek Roy,BUF,1258.0769
53,24,50,0.37313,1,82,27,Pominville,0,20,8469506,16,80,0.9756,R,2,27,20072008,1,3,0.11637,R,232,Jason Pominville,BUF,1198.0853
46,21,48,0.55166,4,74,32,Sundin,0,76,8451774,17,78,1.05405,C,10,29,20072008,1,1,0.12355,R,259,Mats Sundin,TOR,1204.4054
63,11,45,0.51575,2,74,15,Savard,0,66,8462118,3,78,1.05405,C,4,31,20072008,0,2,0.07653,L,196,Marc Savard,BOS,1231.2972
50,17,42,0.41176,5,80,28,Doan,1,59,8462038,4,78,0.975,R,9,27,20072008,2,9,0.11522,R,243,Shane Doan,PHX,1245.5
45,18,39,0.49217,3,82,32,Kopitar,1,22,8471685,-15,77,0.93902,C,12,34,20072008,2,4,0.1592,L,201,Anze Kopitar,LAK,1241.2682
61,10,46,0.46968,2,82,15,Sedin,1,56,8467876,6,76,0.92682,C,4,29,20072008,1,1,0.10638,L,141,Henrik Sedin,VAN,1170.9634
47,15,38,0.50543,6,73,28,Richards,1,76,8470617,14,75,1.02739,C,8,31,20072008,5,6,0.13207,L,212,Mike Richards,PHI,1290.7808
42,18,44,0.39024,7,82,32,Morrow,1,105,8466160,23,74,0.90243,L,12,28,20072008,2,2,0.15458,L,207,Brenden Morrow,DAL,1199.5365
45,17,42,0.44736,7,82,29,Sedin,2,50,8467875,6,74,0.90243,L,12,32,20072008,0,0,0.1174,L,247,Daniel Sedin,VAN,1143.2317
48,18,44,0.51405,4,53,24,Crosby,0,39,8471675,18,72,1.35849,C,6,27,20072008,0,1,0.13872,L,173,Sidney Crosby,PIT,1250.8113
44,15,50,0.4873,3,79,28,Arnott,0,54,8459429,19,72,0.91139,C,13,22,20072008,0,0,0.1129,R,248,Jason Arnott,NSH,1139.1139
41,17,34,0.5048,3,79,31,Brière,0,68,8464975,-22,72,0.91139,C,14,37,20072008,0,1,0.17032,R,182,Daniel Brière,PHI,1131.9113
43,22,56,0.23076,8,80,29,Dumont,1,34,8464957,5,72,0.9,R,7,16,20072008,0,0,0.15104,L,192,J-P Dumont,NSH,1109.725
51,14,44,0.61538,4,82,21,Kane,1,52,8474141,-5,72,0.87804,R,7,28,20072008,0,0,0.10994,L,191,Patrick Kane,CHI,1101.939
47,21,49,0.50953,4,66,24,Stastny,1,24,8471669,22,71,1.07575,C,3,21,20072008,0,1,0.17391,L,138,Paul Stastny,COL,1264.9393
51,12,41,0.2,2,74,20,Hemsky,0,34,8469466,-9,71,0.95945,R,8,30,20072008,0,0,0.10869,R,184,Ales Hemsky,EDM,1114.6216
38,23,52,0.55725,5,80,33,Prospal,1,45,8459492,0,71,0.8875,L,10,19,20072008,0,0,0.15348,L,215,Vinny Prospal,"TBL,PHI",1162.375
46,18,42,0.33333,5,82,25,Jagr,0,58,8448208,8,71,0.86585,R,7,29,20072008,0,0,0.1004,L,249,Jaromir Jagr,NYR,1228.0609
37,16,38,0.4307,5,82,34,Jokinen,1,67,8466140,-19,71,0.86585,C,18,33,20072008,0,0,0.0997,L,341,Olli Jokinen,FLA,1194.2439
60,5,35,,4,76,10,Lidstrom,0,40,8457063,40,70,0.92105,D,5,34,20072008,0,1,0.05319,L,188,Nicklas Lidstrom,DET,1576.3289
54,9,40,0.52532,3,81,16,Gomez,0,36,8467351,3,70,0.86419,C,7,29,20072008,0,1,0.06611,L,242,Scott Gomez,NYR,1193.6049
31,24,43,0.31818,6,80,38,Nash,0,95,8470041,2,69,0.8625,L,10,22,20072008,4,4,0.1155,L,329,Rick Nash,CBJ,1229.2625
40,15,41,0.49456,6,81,29,Plekanec,0,42,8469521,15,69,0.85185,C,12,25,20072008,2,3,0.15591,L,186,Tomas Plekanec,MTL,1084.7654
55,11,44,0.46338,4,82,14,Backstrom,1,24,8473563,13,69,0.84146,C,3,25,20072008,0,0,0.0915,L,153,Nicklas Backstrom,WSH,1139.5731
44,18,49,0.18181,7,71,23,Frolov,0,22,8468500,1,67,0.94366,L,5,18,20072008,0,0,0.14375,R,160,Alex Frolov,LAK,1127.9014
37,19,35,0.26666,4,72,29,Hossa,2,36,8466148,-14,66,0.91666,R,8,29,20072008,2,2,0.10984,L,264,Marian Hossa,"ATL,PIT",1281.5555
41,19,41,0.25,5,81,25,Huselius,0,40,8466181,10,66,0.81481,L,6,25,20072008,0,0,0.12376,L,202,Kristian Huselius,CGY,1061.5061
