assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
90,34,82,0.49512,4,82,48,McDavid,1,44,8478402,17,138,1.68292,C,13,54,20252026,1,2,0.15686,L,306,Connor McDavid,EDM,1379.1219
86,35,92,0.0,8,76,44,Kucherov,2,50,8476453,43,130,1.71052,R,8,37,20252026,1,1,0.19047,L,231,Nikita Kucherov,TBL,1220.1052
74,42,97,0.51049,7,80,53,MacKinnon,1,39,8477492,57,127,1.5875,C,11,30,20252026,0,0,0.15142,R,350,Nathan MacKinnon,COL,1335.7125
70,37,82,0.48638,5,82,45,Celebrini,2,44,8484801,8,115,1.40243,C,8,33,20252026,0,0,0.15679,L,287,Macklin Celebrini,SJS,1278.9512
67,29,80,0.46661,6,82,36,Scheifele,1,43,8476460,0,103,1.25609,C,7,22,20252026,0,1,0.20571,R,175,Mark Scheifele,WPG,1290.2439
72,17,57,0.50448,2,82,29,Suzuki,1,28,8480018,37,101,1.2317,C,11,43,20252026,1,1,0.15846,R,183,Nick Suzuki,MTL,1249.2317
71,19,67,0.22222,4,77,29,Pastrnak,1,72,8477956,4,100,1.2987,R,10,33,20252026,0,0,0.11111,R,261,David Pastrnak,BOS,1239.3376
62,29,76,0.42857,5,78,38,Necas,0,30,8480039,47,100,1.28205,C,9,24,20252026,0,0,0.18446,R,206,Martin Necas,COL,1289.8846
62,18,54,0.56935,3,65,35,Draisaitl,1,26,8477934,13,97,1.4923,C,16,42,20252026,1,1,0.18817,L,186,Leon Draisaitl,EDM,1294.5076
51,30,55,0.33333,9,82,45,Robertson,1,32,8480027,22,96,1.17073,L,15,41,20252026,0,0,0.15306,L,294,Jason Robertson,DAL,1215.1829
74,14,60,,5,82,21,Bouchard,3,30,8480803,25,95,1.15853,D,7,33,20252026,0,2,0.09502,R,221,Evan Bouchard,EDM,1480.6585
53,32,70,0.0,5,82,39,Connor,2,16,8478398,-2,92,1.12195,L,5,19,20252026,2,3,0.14233,L,274,Kyle Connor,WPG,1290.378
63,25,59,0.47651,6,74,27,Eichel,3,18,8478403,23,90,1.21621,C,1,28,20252026,1,3,0.10384,R,260,Jack Eichel,VGK,1272.054
44,26,57,0.0,7,78,45,Kaprizov,4,28,8478864,10,89,1.14102,L,19,32,20252026,0,0,0.16728,L,269,Kirill Kaprizov,MIN,1328.8076
50,28,56,0.47826,5,81,38,Guentzel,2,61,8477404,13,88,1.08641,C,8,30,20252026,2,2,0.17272,L,220,Jake Guentzel,TBL,1214.753
37,40,59,0.33333,12,81,51,Caufield,5,14,8481540,29,88,1.08641,R,11,29,20252026,0,0,0.19767,R,258,Cole Caufield,MTL,1091.0123
62,23,61,0.38235,6,82,26,Keller,4,38,8479343,21,88,1.07317,R,3,27,20252026,0,0,0.11555,L,225,Clayton Keller,UTA,1145.1463
41,18,44,0.4763,4,82,45,Johnston,1,32,8482740,-5,86,1.04878,C,27,42,20252026,0,0,0.21844,R,206,Wyatt Johnston,DAL,1207.4024
43,27,51,0.44354,3,76,42,Boldy,1,30,8481557,18,85,1.11842,L,11,30,20252026,4,4,0.16535,L,254,Matt Boldy,MIN,1234.1447
44,26,62,0.38,6,82,41,DeBrincat,2,19,8479337,8,85,1.03658,R,15,23,20252026,0,0,0.14285,R,287,Alex DeBrincat,DET,1110.0121
56,24,61,1.0,4,78,28,Panarin,0,20,8478550,-7,84,1.07692,L,4,23,20252026,0,0,0.125,R,224,Artemi Panarin,"NYR,LAK",1250.5384
49,23,52,0.52978,5,80,34,Stützle,2,39,8482116,7,83,1.0375,C,9,29,20252026,2,2,0.17525,L,194,Tim Stützle,OTT,1216.05
59,18,59,,2,75,22,Werenski,0,18,8478460,7,81,1.08,D,4,21,20252026,0,1,0.08461,L,260,Zach Werenski,CBJ,1596.8533
41,34,56,0.45454,5,81,40,Thompson,0,35,8479420,-6,81,1.0,C,6,24,20252026,0,1,0.14705,R,272,Tage Thompson,BUF,1154.6172
53,18,47,0.50465,4,79,27,Aho,2,46,8478427,11,80,1.01265,C,7,27,20252026,2,6,0.13846,L,195,Sebastian Aho,CAR,1176.7468
56,19,55,0.40322,2,81,24,Marner,0,24,8478483,17,80,0.98765,R,5,24,20252026,0,1,0.14545,R,165,Mitch Marner,VGK,1197.4567
49,23,57,0.38271,4,65,30,Nylander,3,16,8477939,-14,79,1.21538,R,7,22,20252026,0,0,0.1923,R,156,William Nylander,TOR,1164.9384
59,16,50,,4,75,20,Makar,0,24,8480069,32,79,1.05333,D,4,29,20252026,0,0,0.1005,R,199,Cale Makar,COL,1490.8533
44,16,41,0.52468,3,81,34,Zibanejad,0,14,8476459,-20,78,0.96296,C,16,35,20252026,2,2,0.15813,R,215,Mika Zibanejad,NYR,1253.8518
