assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
46,17,50,0.49099,7,80,30,Roenick,1,114,8450978,-1,76,0.95,C,13,26,20002001,0,0,0.15625,R,192,Jeremy Roenick,PHX,1259.8875
47,18,48,0.47976,2,81,29,Ferraro,1,91,8446823,-11,76,0.93827,C,11,28,20002001,0,0,0.1686,L,172,Ray Ferraro,ATL,1098.5432
45,15,39,0.43478,7,81,31,Shanahan,2,81,8451302,9,76,0.93827,L,15,36,20002001,1,1,0.11151,R,278,Brendan Shanahan,DET,1102.4444
34,22,40,0.5,5,72,41,Naslund,0,58,8458530,-2,75,1.04166,L,18,34,20002001,1,1,0.14801,L,277,Markus Naslund,VAN,1142.6388
41,20,49,0.42372,3,81,34,Sullivan,1,54,8460719,3,75,0.92592,L,6,16,20002001,8,10,0.16666,R,204,Steve Sullivan,CHI,1232.2222
43,19,48,0.42857,7,81,32,Hossa,1,44,8466148,19,75,0.92592,R,11,23,20002001,2,4,0.12851,L,249,Marian Hossa,OTT,1081.395
46,26,56,0.42857,3,82,29,Samsonov,1,18,8466035,6,75,0.91463,L,3,18,20002001,0,1,0.13488,R,215,Sergei Samsonov,BOS,1163.2317
44,15,34,0.47482,3,62,30,Fleury,2,122,8446847,0,74,1.19354,R,8,31,20002001,7,9,0.12605,R,238,Theo Fleury,NYR,1307.258
46,19,51,0.56631,6,82,28,Sundin,1,76,8451774,15,74,0.90243,C,9,22,20002001,0,1,0.12389,R,226,Mats Sundin,TOR,1161.2804
39,23,50,0.53451,4,71,34,Primeau,1,76,8450550,17,73,1.02816,C,11,22,20002001,0,1,0.20606,L,165,Keith Primeau,PHI,1198.4084
33,23,39,0.25,7,81,40,Young,1,30,8452569,15,73,0.90123,R,14,30,20002001,3,4,0.12461,R,321,Scott Young,STL,1157.6172
39,21,41,0.625,7,73,33,Selanne,0,36,8457981,-7,72,0.9863,R,12,31,20002001,0,0,0.14163,R,233,Teemu Selanne,"ANA,SJS",1275.3972
40,23,53,0.48809,1,82,32,McEachern,0,62,8457297,10,72,0.87804,L,9,19,20002001,0,0,0.13852,L,231,Shawn McEachern,OTT,1104.9756
34,17,44,0.52089,5,72,37,Thornton,1,107,8466138,-4,71,0.98611,C,19,26,20002001,1,1,0.20441,L,181,Joe Thornton,BOS,1292.6805
40,21,42,0.51724,4,77,31,Iginla,0,62,8462042,-2,71,0.92207,R,10,28,20002001,0,1,0.13537,R,229,Jarome Iginla,CGY,1197.8701
56,7,27,,0,82,15,Lidstrom,0,18,8457063,9,71,0.86585,D,8,43,20002001,0,1,0.05514,L,272,Nicklas Lidstrom,DET,1669.939
46,14,45,0.5,3,68,24,Alfredsson,0,30,8460621,11,70,1.02941,R,10,25,20002001,0,0,0.1165,R,206,Daniel Alfredsson,OTT,1126.7205
39,20,43,0.35294,6,82,31,Smyth,0,58,8460496,10,70,0.85365,L,11,25,20002001,0,2,0.12653,L,245,Ryan Smyth,EDM,1198.0121
37,16,29,0.55777,7,75,32,Fedorov,2,40,8446788,12,69,0.92,C,14,37,20002001,2,3,0.1194,L,268,Sergei Fedorov,DET,1265.16
34,12,30,0.44295,3,66,33,Kariya,0,20,8459426,-9,67,1.01515,L,18,34,20002001,3,3,0.14347,L,230,Paul Kariya,ANA,1381.9696
43,9,32,0.55508,2,82,24,Messier,0,89,8449573,-25,67,0.81707,C,12,29,20002001,3,6,0.1832,L,131,Mark Messier,NYR,1154.4756
26,24,38,0.5,5,82,41,O'Neill,1,106,8460495,-18,67,0.81707,C,17,29,20002001,0,0,0.16942,R,242,Jeff O'Neill,CAR,1100.2804
36,24,50,0.3,3,82,31,Dvorak,0,20,8462041,9,67,0.81707,R,5,13,20002001,2,4,0.13478,R,230,Radek Dvorak,NYR,1144.2682
41,13,35,0.55072,5,71,24,Drury,0,47,8460562,6,65,0.91549,C,11,30,20002001,0,0,0.11764,R,204,Chris Drury,COL,1082.9436
42,12,38,0.53047,5,77,23,Savard,1,46,8462118,-12,65,0.84415,C,10,25,20002001,1,2,0.11675,L,197,Marc Savard,CGY,1153.3506
50,8,32,0.57513,4,82,15,Francis,1,32,8446951,-15,65,0.79268,C,7,33,20002001,0,0,0.11538,L,130,Ron Francis,CAR,1215.3536
36,23,47,,6,79,28,Hlavac,0,20,8462081,3,64,0.81012,L,5,17,20002001,0,0,0.14358,L,195,Jan Hlavac,NYR,998.2911
29,25,40,0.4074,3,82,35,Amonte,0,54,8455429,-22,64,0.78048,R,9,23,20002001,1,1,0.13671,L,256,Tony Amonte,CHI,1328.8292
39,21,47,0.48262,5,82,25,Nylander,0,32,8458573,7,64,0.78048,C,4,15,20002001,0,2,0.14204,L,176,Michael Nylander,CHI,1131.6707
37,19,39,0.4,6,76,26,Doan,1,89,8462038,0,63,0.82894,R,6,23,20002001,1,1,0.11818,R,220,Shane Doan,PHX,1172.4868
49,12,46,0.44554,4,76,14,Gomez,1,46,8467351,-1,63,0.82894,C,2,17,20002001,0,0,0.09032,L,155,Scott Gomez,NJD,946.0921
43,13,31,0.45015,4,80,19,Ronning,1,28,8451005,4,62,0.775,C,6,31,20002001,0,0,0.08016,L,237,Cliff Ronning,NSH,1042.85
32,19,39,0.5,0,82,30,Czerkawski,0,48,8458620,-24,62,0.75609,R,10,21,20002001,1,2,0.10452,R,287,Mariusz Czerkawski,NYI,1123.9878
33,19,37,0.36363,4,82,29,Satan,0,36,8459534,5,62,0.75609,R,8,20,20002001,2,5,0.14077,L,206,Miroslav Satan,BUF,1196.1097
41,14,36,0.41361,3,82,21,Richards,1,14,8467389,-10,62,0.75609,C,7,26,20002001,0,0,0.11731,L,179,Brad Richards,TBL,1014.4756
40,9,29,,2,67,19,Blake,0,77,8445550,3,59,0.88059,D,10,29,20002001,0,1,0.07116,R,267,Rob Blake,"LAK,COL",1621.7313
32,21,42,0.28571,7,69,27,Gagne,0,18,8467346,24,59,0.85507,L,6,17,20002001,0,0,0.14136,L,191,Simon Gagne,PHI,1084.5072
36,16,38,0.51195,3,74,23,Bonk,0,52,8460105,27,59,0.79729,C,5,17,20002001,2,4,0.16546,L,139,Radek Bonk,OTT,1096.2297
44,9,37,0.54545,4,77,15,Brunette,0,26,8459596,-5,59,0.76623,L,6,22,20002001,0,0,0.14423,L,104,Andrew Brunette,ATL,1018.1558
32,19,34,0.48739,5,78,27,Smolinski,2,40,8458069,10,59,0.75641,C,5,21,20002001,3,4,0.14754,R,183,Bryan Smolinski,LAK,1111.8076
52,3,24,,0,80,7,Bourque,0,48,8445621,25,59,0.7375,D,2,33,20002001,2,2,0.0324,L,216,Ray Bourque,COL,1565.8
39,14,31,0.45645,4,77,19,Rolston,1,28,8458525,6,58,0.75324,R,5,23,20002001,0,4,0.06643,L,286,Brian Rolston,BOS,1159.4415
38,11,23,1.0,2,76,19,Gonchar,0,70,8458951,12,57,0.75,D,8,34,20002001,0,0,0.07883,L,241,Sergei Gonchar,WSH,1345.8157
24,23,41,0.33333,8,79,33,Daze,0,16,8459515,1,57,0.72151,L,9,12,20002001,1,4,0.16097,L,205,Eric Daze,CHI,1064.9113
30,14,33,0.53145,8,82,27,Lapointe,0,127,8458524,3,57,0.69512,R,13,23,20002001,0,1,0.14917,R,181,Martin Lapointe,DET,966.0487
37,13,30,0.16666,4,82,20,Kapanen,0,24,8462114,-12,57,0.69512,R,7,26,20002001,0,1,0.08968,L,223,Sami Kapanen,CAR,1135.7682
44,10,33,0.49914,1,66,12,Cassels,0,10,8446003,1,56,0.84848,C,2,21,20002001,0,2,0.11538,L,104,Andrew Cassels,VAN,1162.0151
26,21,37,0.49035,7,68,30,Sanderson,1,46,8457921,4,56,0.82352,L,9,19,20002001,0,0,0.15075,L,199,Geoff Sanderson,CBJ,997.4117
24,24,37,0.42857,4,76,32,Modin,0,48,8460556,-1,56,0.73684,L,8,19,20002001,0,0,0.14746,L,217,Freddy Modin,TBL,1035.4078
36,14,37,0.60409,5,79,20,Brind'Amour,1,47,8445735,-7,56,0.70886,C,5,17,20002001,1,2,0.12269,L,163,Rod Brind'Amour,CAR,1327.2911
34,13,40,0.49605,3,54,21,Arnott,0,75,8459429,23,55,1.01851,C,8,15,20002001,0,0,0.15217,R,138,Jason Arnott,NJD,972.2222
39,7,36,0.52738,6,63,16,Stumpel,0,14,8458554,20,55,0.87301,L,9,18,20002001,0,1,0.16842,R,95,Jozef Stumpel,LAK,1175.2539
28,11,28,0.11111,2,78,27,Bure,1,26,8458969,-21,55,0.70512,R,16,27,20002001,0,0,0.09782,R,276,Valeri Bure,CGY,1140.7435
30,11,31,0.45238,3,79,25,Bertuzzi,0,93,8459444,-18,55,0.6962,R,14,24,20002001,0,0,0.12315,L,203,Todd Bertuzzi,VAN,1032.7215
42,5,16,,3,59,12,MacInnis,1,52,8448960,23,54,0.91525,D,6,35,20002001,1,3,0.05504,R,218,Al MacInnis,STL,1557.3389
41,10,41,0.47163,2,71,13,Langkow,0,50,8462036,12,54,0.76056,C,3,13,20002001,0,0,0.06842,L,190,Daymond Langkow,PHI,1117.8732
29,13,26,0.51386,1,74,25,Walker,0,66,8459547,-2,54,0.72972,R,9,23,20002001,3,5,0.15723,R,159,Scott Walker,NSH,1156.9189
27,12,31,0.28947,4,79,27,Heinze,0,46,8456556,-13,54,0.68354,R,15,23,20002001,0,0,0.1875,R,144,Steve Heinze,"CBJ,BUF",1092.7848
38,11,34,0.50089,3,82,16,Morrison,1,42,8459461,2,54,0.65853,C,3,15,20002001,2,5,0.08938,L,179,Brendan Morrison,VAN,1102.0121
42,9,26,0.528,0,66,11,Knutsen,0,30,8456857,-3,53,0.80303,C,2,27,20002001,0,0,0.17741,L,62,Espen Knutsen,CBJ,958.606
24,19,39,0.46153,3,82,29,Roberts,1,109,8450900,16,53,0.64634,L,8,12,20002001,2,2,0.21014,L,138,Gary Roberts,TOR,1027.9634
39,6,17,,3,82,14,Tverdovsky,1,32,8460493,-11,53,0.64634,D,8,36,20002001,0,0,0.07446,L,188,Oleg Tverdovsky,ANA,1464.6097
34,13,31,0.59565,7,54,18,Yzerman,3,18,8452578,4,52,0.96296,C,5,20,20002001,0,1,0.11612,R,155,Steve Yzerman,DET,1316.8703
23,17,32,0.5721,4,69,29,Nieuwendyk,1,30,8449893,5,52,0.75362,C,12,20,20002001,0,0,0.17469,L,166,Joe Nieuwendyk,DAL,970.7391
29,19,42,0.44186,0,75,23,Brylin,0,24,8458978,25,52,0.69333,L,3,9,20002001,1,1,0.17692,L,130,Sergei Brylin,NJD,930.7866
28,19,34,0.62654,2,76,24,Perreault,0,52,8458561,0,52,0.68421,C,5,18,20002001,0,0,0.1791,L,134,Yanic Perreault,TOR,841.3552
28,14,34,0.45549,4,78,24,Stillman,0,51,8458943,-8,52,0.66666,L,10,18,20002001,0,0,0.13793,L,174,Cory Stillman,"CGY,STL",1128.1923
43,3,30,1.0,1,78,9,Rafalski,0,26,8467856,36,52,0.66666,D,6,22,20002001,0,0,0.06338,R,142,Brian Rafalski,NJD,1300.5897
29,16,38,0.0,4,79,23,Gelinas,0,59,8447091,-4,52,0.65822,L,6,12,20002001,1,2,0.13529,L,170,Martin Gelinas,CAR,1073.8101
27,20,40,0.44761,6,81,25,Marleau,0,22,8466139,7,52,0.64197,C,5,12,20002001,0,0,0.17123,L,146,Patrick Marleau,SJS,977.1728
28,16,34,0.44913,3,68,23,Lecavalier,0,66,8467329,-26,51,0.75,C,7,17,20002001,0,0,0.13939,L,165,Vincent Lecavalier,TBL,1196.5882
35,8,22,,2,73,16,Schneider,0,56,8451224,0,51,0.69863,D,7,27,20002001,1,2,0.08743,L,183,Mathieu Schneider,LAK,1384.3972
41,4,23,,1,79,10,Zubov,0,24,8458494,22,51,0.64556,D,6,26,20002001,0,2,0.0578,R,173,Sergei Zubov,DAL,1584.5443
28,14,37,0.33333,5,79,23,Dumont,1,54,8464957,1,51,0.64556,R,9,14,20002001,0,0,0.14743,L,156,J-P Dumont,BUF,901.0126
28,12,35,0.75,3,79,22,Berezin,0,8,8460742,2,50,0.63291,L,10,15,20002001,0,0,0.08593,R,256,Sergei Berezin,TOR,940.8101
35,12,34,0.56043,3,80,15,Holik,1,97,8447958,19,50,0.625,C,3,16,20002001,0,0,0.07281,R,206,Bobby Holik,NJD,949.325
25,13,27,0.46928,4,57,24,Nolan,0,75,8449895,0,49,0.85964,R,10,21,20002001,1,1,0.12565,R,191,Owen Nolan,SJS,1309.035
36,9,27,0.48048,3,63,13,Zhamnov,0,40,8458487,-12,49,0.77777,C,3,20,20002001,1,2,0.11111,L,117,Alexei Zhamnov,CHI,1275.3492
26,18,36,0.5,5,82,23,Hoglund,0,14,8459158,1,49,0.59756,R,5,13,20002001,0,0,0.11734,R,196,Jonas Hoglund,TOR,908.0365
35,10,26,0.0,4,82,14,McGillis,2,86,8459174,13,49,0.59756,D,4,22,20002001,0,1,0.06763,L,207,Dan McGillis,PHI,1403.4756
39,5,33,0.30769,0,82,10,Sundstrom,0,28,8459430,10,49,0.59756,R,4,13,20002001,1,3,0.1,L,100,Niklas Sundstrom,SJS,1004.0
33,9,36,0.66666,2,73,15,Dahlen,0,6,8446295,11,48,0.65753,R,6,12,20002001,0,0,0.10344,L,145,Ulf Dahlen,WSH,888.1095
33,8,27,1.0,4,79,15,Desjardins,0,50,8446407,-3,48,0.60759,D,6,19,20002001,1,2,0.08021,R,187,Eric Desjardins,PHI,1574.1012
34,10,31,0.52,1,79,14,Friesen,0,66,8460501,5,48,0.60759,L,4,15,20002001,0,2,0.09395,L,149,Jeff Friesen,"SJS,ANA",1160.6582
39,4,18,,0,51,8,Pronger,0,75,8459424,21,47,0.92156,D,4,27,20002001,0,2,0.06611,L,121,Chris Pronger,STL,1622.9411
30,10,28,0.47619,3,54,17,Koivu,0,40,8459442,2,47,0.87037,C,7,17,20002001,0,2,0.15044,L,113,Saku Koivu,MTL,1282.9629
37,6,25,,0,78,10,Redden,0,49,8462033,22,47,0.60256,D,4,22,20002001,0,0,0.06289,L,159,Wade Redden,OTT,1517.2435
35,8,23,,2,79,12,Jovanovski,1,102,8460492,-1,47,0.59493,D,4,23,20002001,0,1,0.06217,L,193,Ed Jovanovski,VAN,1497.0886
37,2,20,0.0,1,81,10,Sydor,1,34,8458172,5,47,0.58024,D,8,27,20002001,0,0,0.07142,L,140,Darryl Sydor,DAL,1285.3333
30,11,32,0.25,1,81,17,Petrov,0,24,8458641,-11,47,0.58024,R,4,13,20002001,2,2,0.10759,L,158,Oleg Petrov,MTL,1113.0617
23,18,36,0.54945,5,82,24,Konowalchuk,0,87,8458572,8,47,0.57317,L,6,11,20002001,0,0,0.14723,L,163,Steve Konowalchuk,WSH,1024.3536
37,5,27,0.52677,3,45,9,Damphousse,0,62,8446303,17,46,1.02222,C,4,17,20002001,0,2,0.0891,L,101,Vincent Damphousse,SJS,1248.8222
30,10,25,1.0,4,76,16,Hamrlik,2,92,8458938,-20,46,0.60526,D,5,18,20002001,1,3,0.06896,L,232,Roman Hamrlik,NYI,1512.3815
34,4,22,,1,82,12,Niinimaa,0,90,8459458,6,46,0.56097,D,8,23,20002001,0,1,0.09836,L,122,Janne Niinimaa,EDM,1508.0121
25,15,34,0.375,5,44,20,Demitra,0,16,8459648,27,45,1.02272,R,5,11,20002001,0,0,0.16129,L,124,Pavol Demitra,STL,1082.8409
24,9,25,0.56666,1,62,21,Savage,1,26,8458682,-13,45,0.7258,L,12,20,20002001,0,0,0.12209,L,172,Brian Savage,MTL,1130.0967
25,13,32,0.28571,1,74,20,Lehtinen,0,24,8459024,14,45,0.6081,R,7,11,20002001,0,2,0.13513,R,148,Jere Lehtinen,DAL,1156.9324
31,9,29,0.33333,2,81,14,Kjellberg,0,12,8456848,-2,45,0.55555,L,5,16,20002001,0,0,0.10071,L,139,Patric Kjellberg,NSH,1059.4197
24,17,33,0.55143,5,81,21,Scatchard,0,114,8460533,-9,45,0.55555,C,4,11,20002001,0,1,0.11931,R,176,Dave Scatchard,NYI,1009.679
39,6,27,0.0,1,82,6,Kaberle,0,24,8465200,10,45,0.54878,D,0,17,20002001,0,1,0.0625,L,96,Tomas Kaberle,TOR,1360.6097
32,6,22,,2,72,12,Ozolinsh,1,71,8458544,-25,44,0.61111,D,4,19,20002001,2,3,0.08275,L,145,Sandis Ozolinsh,CAR,1331.9166
25,8,26,0.4375,1,72,19,Hecht,1,48,8462077,11,44,0.61111,C,8,15,20002001,3,3,0.09134,L,208,Jochen Hecht,STL,1075.7777
24,11,26,0.2,6,73,20,Willis,1,45,8462085,-6,44,0.60273,R,9,18,20002001,0,0,0.11627,R,172,Shane Willis,CAR,958.1917
25,14,36,0.0,3,74,19,Zednik,0,71,8460735,-4,44,0.59459,R,5,8,20002001,0,0,0.10674,L,178,Richard Zednik,"WSH,MTL",961.0675
33,7,30,0.38383,2,77,11,Pellerin,0,51,8457646,2,44,0.57142,L,2,11,20002001,2,3,0.07971,L,138,Scott Pellerin,"MIN,CAR",1054.2337
22,11,22,0.5144,4,81,22,Ricci,1,60,8450817,3,44,0.5432,C,9,18,20002001,2,4,0.15602,L,141,Mike Ricci,SJS,1079.6049
24,13,32,0.45454,6,82,20,Morrow,0,128,8466160,18,44,0.53658,L,7,12,20002001,0,0,0.16528,L,121,Brenden Morrow,DAL,929.1951
24,14,30,0.48299,5,75,19,Barnes,1,26,8455521,-2,43,0.57333,C,3,11,20002001,2,2,0.11875,R,160,Stu Barnes,BUF,1146.08
30,8,26,0.0,0,76,13,Johnson,0,42,8466109,-10,43,0.56578,R,4,14,20002001,1,3,0.10483,R,124,Mike Johnson,"TBL,PHX",1036.4473
20,11,28,0.5,5,77,23,McKay,0,50,8449450,3,43,0.55844,R,12,15,20002001,0,0,0.19166,R,120,Randy McKay,NJD,838.4415
28,12,34,0.53795,1,78,15,Hrdina,0,48,8462159,19,43,0.55128,C,3,8,20002001,0,1,0.16853,R,89,Jan Hrdina,PIT,955.6282
26,8,29,0.475,4,61,16,Carter,1,23,8459156,1,42,0.68852,R,7,12,20002001,1,1,0.15686,R,102,Anson Carter,EDM,1093.0819
23,12,28,0.3,5,73,19,Havlat,1,20,8467899,8,42,0.57534,R,7,12,20002001,0,2,0.14285,L,133,Martin Havlat,OTT,826.5479
22,10,21,0.47107,1,75,20,McInnis,0,40,8457319,-21,42,0.56,L,10,21,20002001,0,0,0.14705,R,136,Marty McInnis,ANA,1109.56
21,18,33,0.52358,5,80,21,Halpern,0,60,8467831,13,42,0.525,C,2,8,20002001,1,1,0.1909,R,110,Jeff Halpern,WSH,967.925
25,15,27,0.60337,2,68,16,Sillinger,0,48,8451359,-11,41,0.60294,C,1,13,20002001,0,1,0.13445,R,119,Mike Sillinger,"FLA,OTT",1082.3088
28,10,32,0.40315,3,81,13,Legwand,2,38,8467330,1,41,0.50617,C,3,9,20002001,0,0,0.07558,L,172,David Legwand,NSH,914.1604
29,10,30,0.45454,3,82,12,Drake,0,71,8456106,18,41,0.5,R,2,11,20002001,0,0,0.0845,L,142,Dallas Drake,STL,883.6707
31,5,21,0.41658,0,82,10,Connolly,0,42,8467878,-14,41,0.5,C,5,19,20002001,0,1,0.05847,R,171,Tim Connolly,NYI,1201.6951
31,5,24,0.46557,1,65,9,Larionov,0,38,8448669,-5,40,0.61538,C,4,16,20002001,0,0,0.19565,L,46,Igor Larionov,"FLA,DET",994.8
24,7,21,0.5,2,73,16,Holmstrom,0,40,8460743,-12,40,0.54794,L,9,19,20002001,0,0,0.21621,L,74,Tomas Holmstrom,DET,700.6438
22,12,29,0.41666,4,78,18,St. Louis,0,12,8466378,-4,40,0.51282,R,3,7,20002001,3,4,0.12765,L,141,Martin St. Louis,TBL,914.4102
21,14,26,0.57278,5,82,19,Gratton,0,102,8459425,0,40,0.4878,C,5,14,20002001,0,0,0.12179,L,156,Chris Gratton,BUF,877.3048
30,6,25,0.48037,1,82,10,Cullen,0,38,8464989,-23,40,0.4878,C,4,15,20002001,0,0,0.06289,L,159,Matt Cullen,ANA,1094.7073
21,14,32,0.42857,1,64,18,Murray,0,32,8458532,9,39,0.60937,R,3,4,20002001,1,3,0.13043,R,138,Glen Murray,LAK,1092.0156
26,9,28,0.53841,2,71,13,Marchant,1,51,8459587,1,39,0.54929,C,0,4,20002001,4,7,0.11504,L,113,Todd Marchant,EDM,1073.8028
32,4,25,,3,81,7,Visnovsky,0,36,8468598,16,39,0.48148,D,3,14,20002001,0,0,0.06666,L,105,Lubomir Visnovsky,LAK,1018.358
22,10,23,0.4,4,57,16,Rucinsky,0,66,8458534,-5,38,0.66666,L,5,14,20002001,1,1,0.11347,L,141,Martin Rucinsky,MTL,1151.0175
25,7,18,0.41666,4,70,13,Khristich,0,16,8448484,0,38,0.54285,R,6,19,20002001,0,1,0.16883,R,77,Dmitri Khristich,"TOR,WSH",896.2
31,3,23,0.51048,0,71,7,Gilmour,0,70,8447206,3,38,0.53521,C,4,15,20002001,0,0,0.07692,L,91,Doug Gilmour,BUF,1082.1408
18,16,29,0.47058,5,72,20,Kozlov,0,30,8456887,9,38,0.52777,L,4,9,20002001,0,0,0.10695,L,187,Vyacheslav Kozlov,DET,883.4305
25,13,28,0.50652,1,80,13,Hrkac,0,29,8448017,0,38,0.475,C,0,10,20002001,0,0,0.14772,L,88,Tony Hrkac,ANA,826.25
15,20,35,0.46611,4,80,23,Madden,0,12,8466371,24,38,0.475,C,0,0,20002001,3,3,0.1411,L,163,John Madden,NJD,935.1
25,9,28,0.55354,2,81,13,Nikolishin,1,34,8458983,9,38,0.46913,C,4,7,20002001,0,3,0.08965,L,145,Andrei Nikolishin,WSH,932.4197
23,8,24,0.41615,2,51,14,Kozlov,0,10,8459428,-4,37,0.72549,C,6,13,20002001,0,0,0.10071,R,139,Viktor Kozlov,FLA,1102.9607
22,9,23,0.53163,3,69,15,Linden,0,60,8448825,0,37,0.53623,C,6,14,20002001,0,0,0.11904,R,126,Trevor Linden,"MTL,WSH",1218.7681
24,9,22,0.5625,1,75,13,Marshall,0,64,8458959,1,37,0.49333,R,4,15,20002001,0,0,0.13978,R,93,Grant Marshall,DAL,665.4
21,8,26,0.29411,3,76,16,Kovalenko,1,27,8456882,-14,37,0.48684,R,7,10,20002001,1,1,0.13445,L,119,Andrei Kovalenko,BOS,927.1578
29,3,15,,1,78,8,Zhitnik,0,75,8458595,-3,37,0.47435,D,5,22,20002001,0,0,0.05369,L,149,Alexei Zhitnik,BUF,1455.1153
18,16,33,0.35802,4,79,19,Zamuner,0,52,8458477,7,37,0.46835,L,1,2,20002001,2,2,0.15447,L,123,Rob Zamuner,OTT,886.0126
