assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
27,20,37,0.5,7,82,29,Tatar,0,28,8475193,6,56,0.68292,L,9,19,20142015,0,0,0.13744,L,211,Tomas Tatar,DET,973.3902
22,29,48,0.25,3,67,33,Perry,1,67,8470621,13,55,0.82089,R,4,7,20142015,0,0,0.17098,R,193,Corey Perry,ANA,1086.0447
39,11,40,0.44074,3,68,16,Stepan,1,22,8474613,26,55,0.80882,C,3,10,20142015,2,5,0.10322,R,155,Derek Stepan,NYR,1090.8529
36,16,42,0.23076,4,72,19,Oshie,1,51,8471698,17,55,0.76388,R,3,13,20142015,0,0,0.11728,R,162,T.J. Oshie,STL,1130.0277
33,19,40,0.42857,4,80,22,Tanguay,0,40,8467338,-1,55,0.6875,L,2,14,20142015,1,1,0.21153,L,104,Alex Tanguay,COL,1089.65
32,18,39,0.60225,4,81,23,Bergeron,1,44,8470638,2,55,0.67901,C,4,14,20142015,1,2,0.09829,R,234,Patrice Bergeron,BOS,1087.8641
40,12,37,0.0,4,81,15,Josi,1,26,8474600,15,55,0.67901,D,3,15,20142015,0,3,0.07462,L,201,Roman Josi,NSH,1588.4567
43,8,38,,3,82,12,Carlson,0,28,8474590,11,55,0.67073,D,3,16,20142015,1,1,0.06217,R,193,John Carlson,WSH,1384.3658
38,14,41,0.53448,1,82,17,O'Reilly,1,12,8475158,-5,55,0.67073,C,2,12,20142015,1,2,0.09941,L,171,Ryan O'Reilly,COL,1183.2439
34,19,48,0.52177,4,82,21,Duchene,0,16,8475168,3,55,0.67073,C,2,7,20142015,0,0,0.10144,L,207,Matt Duchene,COL,1114.3048
43,8,29,0.0,1,69,11,Letang,0,79,8471724,12,54,0.7826,D,2,24,20142015,1,1,0.05583,R,197,Kris Letang,PIT,1529.3478
31,16,37,0.5127,4,77,23,Staal,0,41,8470595,-13,54,0.70129,C,7,17,20142015,0,0,0.09426,L,244,Eric Staal,CAR,1130.8831
30,14,38,0.48387,4,77,24,Callahan,0,41,8471339,9,54,0.70129,R,10,16,20142015,0,0,0.12565,R,191,Ryan Callahan,TBL,1064.1168
36,14,40,0.36363,5,78,18,Ryan,1,24,8471676,5,54,0.6923,R,4,14,20142015,0,0,0.08144,R,221,Bobby Ryan,OTT,1048.3589
39,15,42,0.25,0,79,15,Huberdeau,0,38,8476456,10,54,0.68354,L,0,12,20142015,0,0,0.08875,L,169,Jonathan Huberdeau,FLA,1004.8734
36,15,40,0.44827,4,82,18,Pominville,0,8,8469506,9,54,0.65853,R,3,14,20142015,0,0,0.07142,R,252,Jason Pominville,MIN,1097.1219
27,13,30,0.11111,4,82,27,Nyquist,1,26,8474679,-11,54,0.65853,R,14,24,20142015,0,0,0.13846,L,195,Gustav Nyquist,DET,999.4024
41,10,37,,0,80,12,Barrie,0,26,8475197,5,53,0.6625,D,2,16,20142015,0,0,0.08633,R,139,Tyson Barrie,COL,1281.925
28,14,33,0.49129,3,70,24,Little,1,24,8473412,8,52,0.74285,C,9,18,20142015,1,1,0.16216,R,148,Bryan Little,WPG,1195.1714
31,16,39,0.46363,1,74,21,St. Louis,0,20,8466378,12,52,0.7027,R,5,13,20142015,0,0,0.14583,L,144,Martin St. Louis,NYR,1053.7702
31,16,35,0.5,2,80,21,Vanek,0,37,8470598,-6,52,0.65,L,5,17,20142015,0,0,0.1228,R,171,Thomas Vanek,MIN,972.5125
43,5,22,,0,81,9,Streit,0,36,8468309,-8,52,0.64197,D,4,30,20142015,0,0,0.0625,L,144,Mark Streit,PHI,1342.074
29,21,42,0.43181,6,82,23,Saad,1,12,8476438,7,52,0.63414,L,2,10,20142015,0,0,0.1133,L,203,Brandon Saad,CHI,1035.1951
46,4,23,,2,84,6,Yandle,0,40,8471735,-26,52,0.61904,D,2,29,20142015,0,0,0.02586,L,232,Keith Yandle,"ARI,NYR",1374.7857
33,12,33,0.49689,2,60,18,Okposo,0,12,8473449,-8,51,0.85,R,6,18,20142015,0,0,0.0923,R,195,Kyle Okposo,NYI,1173.2666
26,19,36,0.28571,4,64,25,Hornqvist,1,38,8471887,12,51,0.79687,R,6,15,20142015,0,0,0.11363,R,220,Patric Hornqvist,PIT,1059.2343
22,14,26,0.8,6,75,28,Simmonds,0,66,8474190,-5,50,0.66666,R,14,24,20142015,0,0,0.14893,R,188,Wayne Simmonds,PHI,1008.4666
40,6,24,,1,81,10,Markov,0,38,8467496,22,50,0.61728,D,4,25,20142015,0,1,0.07407,L,135,Andrei Markov,MTL,1494.6172
33,15,41,0.46708,2,81,17,Strome,0,47,8476458,23,50,0.61728,C,1,8,20142015,1,1,0.09497,R,179,Ryan Strome,NYI,923.8765
26,15,38,0.44444,3,76,23,Toffoli,0,37,8475726,25,49,0.64473,C,3,5,20142015,5,6,0.115,R,200,Tyler Toffoli,LAK,875.3421
34,15,43,0.43243,3,78,15,Zuccarello,0,45,8475692,17,49,0.6282,R,0,6,20142015,0,0,0.0974,L,154,Mats Zuccarello,NYR,1035.5384
26,9,29,0.53183,3,82,23,Bozak,0,44,8475098,-34,49,0.59756,C,12,18,20142015,2,2,0.14935,R,154,Tyler Bozak,TOR,1148.8536
34,6,27,,4,82,15,Faulk,0,30,8475753,-19,49,0.59756,D,7,20,20142015,2,2,0.06302,R,238,Justin Faulk,CAR,1465.5609
34,12,36,0.42857,2,82,15,Scheifele,0,24,8476460,11,49,0.59756,C,3,13,20142015,0,0,0.08823,R,170,Mark Scheifele,WPG,1115.3048
37,8,33,,2,61,11,Giordano,1,37,8470966,13,48,0.78688,D,2,14,20142015,1,1,0.07006,L,157,Mark Giordano,CGY,1510.377
21,26,45,0.5,4,79,27,Hoffman,1,14,8474884,16,48,0.60759,C,1,3,20142015,0,0,0.13567,L,199,Mike Hoffman,OTT,873.2405
34,10,33,0.5522,4,80,14,Koivu,1,38,8469459,2,48,0.6,C,4,15,20142015,0,0,0.07821,L,179,Mikko Koivu,MIN,1156.225
36,10,31,0.52405,0,82,12,Filppula,0,24,8470047,-14,48,0.58536,C,2,17,20142015,0,0,0.13186,L,91,Valtteri Filppula,TBL,1141.0
34,12,37,0.52901,4,82,14,Desharnais,2,24,8471976,22,48,0.58536,C,2,11,20142015,0,0,0.15555,L,90,David Desharnais,MTL,1034.939
20,16,29,1.0,2,69,27,Gaborik,0,16,8468483,7,47,0.68115,R,11,18,20142015,0,0,0.15517,L,174,Marian Gaborik,LAK,1014.8985
30,13,36,1.0,5,77,17,Jagr,1,48,8448208,-3,47,0.61038,R,4,11,20142015,0,0,0.10059,L,169,Jaromir Jagr,"NJD,FLA",1054.2077
27,14,33,0.5631,4,81,20,Kesler,2,75,8470616,-5,47,0.58024,C,5,11,20142015,1,3,0.09756,R,205,Ryan Kesler,ANA,1170.7407
25,16,35,0.33333,4,81,22,Eriksson,2,14,8470626,1,47,0.58024,L,6,11,20142015,0,1,0.13017,L,169,Loui Eriksson,BOS,1108.6172
27,17,32,0.4375,1,82,20,Johansson,0,10,8475149,6,47,0.57317,L,3,15,20142015,0,0,0.14492,L,138,Marcus Johansson,WSH,988.5
29,11,28,0.46739,6,82,18,Schenn,1,34,8475170,-5,47,0.57317,C,7,19,20142015,0,0,0.11538,L,156,Brayden Schenn,PHI,1024.8048
23,21,39,0.43434,6,82,24,Gallagher,0,31,8475848,18,47,0.57317,R,3,8,20142015,0,0,0.09448,R,254,Brendan Gallagher,MTL,995.2682
30,9,31,0.57944,7,74,16,Stastny,0,40,8471669,5,46,0.62162,C,7,15,20142015,0,0,0.11188,L,143,Paul Stastny,STL,1057.6486
26,13,28,0.36612,2,78,20,Ennis,0,37,8474589,-19,46,0.58974,R,6,17,20142015,1,1,0.1081,L,185,Tyler Ennis,BUF,1146.9102
25,14,38,0.42857,5,80,21,Kreider,0,88,8475184,24,46,0.575,L,7,8,20142015,0,0,0.11666,L,180,Chris Kreider,NYR,942.6875
26,16,32,0.4877,0,80,20,Zibanejad,0,20,8476459,0,46,0.575,C,4,14,20142015,0,0,0.13333,R,150,Mika Zibanejad,OTT,986.2375
26,17,34,0.47126,1,80,20,Galchenyuk,0,39,8476851,8,46,0.575,C,3,12,20142015,0,0,0.12269,L,163,Alex Galchenyuk,MTL,985.725
39,6,34,,2,81,7,Pietrangelo,0,28,8474565,-2,46,0.5679,D,1,12,20142015,0,0,0.03589,R,195,Alex Pietrangelo,STL,1524.5308
39,6,28,0.0,2,82,7,Doughty,0,56,8474563,3,46,0.56097,D,1,17,20142015,0,1,0.03196,R,219,Drew Doughty,LAK,1739.756
27,13,27,0.0,3,69,18,Byfuglien,1,124,8470834,5,45,0.65217,D,5,17,20142015,0,1,0.08612,R,209,Dustin Byfuglien,WPG,1361.2753
35,9,28,,2,72,10,Green,0,34,8471242,15,45,0.625,D,1,17,20142015,0,0,0.06289,R,159,Mike Green,WSH,1146.4444
30,9,29,,2,78,15,Weber,1,72,8470642,15,45,0.57692,D,5,15,20142015,1,1,0.06329,R,237,Shea Weber,NSH,1582.1538
28,15,39,0.3627,1,79,17,Hayes,0,22,8475763,15,45,0.56962,R,1,5,20142015,1,1,0.15315,L,111,Kevin Hayes,NYR,782.4556
35,7,28,,2,80,10,Keith,0,20,8470281,12,45,0.5625,D,3,16,20142015,0,1,0.05847,L,171,Duncan Keith,CHI,1533.75
36,4,19,,1,56,8,Shattenkirk,0,52,8474031,19,44,0.78571,D,4,25,20142015,0,0,0.05925,R,135,Kevin Shattenkirk,STL,1353.5714
21,15,30,0.46666,5,71,23,Abdelkader,2,72,8471716,3,44,0.61971,L,8,14,20142015,0,0,0.14935,L,154,Justin Abdelkader,DET,1074.5915
30,11,35,0.51178,2,75,14,Lehtera,0,48,8474627,21,44,0.58666,C,2,7,20142015,1,2,0.13592,L,103,Jori Lehtera,STL,972.64
35,6,21,1.0,1,80,9,Kronwall,1,40,8468509,-4,44,0.55,D,3,23,20142015,0,0,0.0891,L,101,Niklas Kronwall,DET,1430.2875
36,6,35,0.504,0,81,8,Jokinen,0,34,8469638,-2,44,0.5432,L,2,9,20142015,0,0,0.0597,L,134,Jussi Jokinen,FLA,1004.2839
26,16,36,0.44736,4,81,18,Lucic,0,81,8473473,13,44,0.5432,L,2,8,20142015,0,0,0.12765,L,141,Milan Lucic,BOS,981.4567
31,8,36,0.48172,3,82,13,Soderberg,0,26,8471262,10,44,0.53658,C,5,8,20142015,0,0,0.07975,L,163,Carl Soderberg,BOS,1008.5975
21,17,35,0.4,4,82,23,Smith,1,44,8475225,11,44,0.53658,C,6,9,20142015,0,0,0.09126,R,252,Craig Smith,NSH,944.4268
27,8,29,0.49074,2,68,16,Sharp,1,33,8469544,-8,43,0.63235,L,8,14,20142015,0,0,0.06956,R,230,Patrick Sharp,CHI,1008.647
19,17,31,0.48893,3,72,24,Bjugstad,0,38,8475760,-7,43,0.59722,C,7,12,20142015,0,0,0.11594,R,207,Nick Bjugstad,FLA,994.9305
27,11,26,0.52023,3,75,16,Henrique,0,34,8474641,-6,43,0.57333,C,5,16,20142015,0,1,0.12598,L,127,Adam Henrique,NJD,1064.6133
25,14,33,0.49425,1,76,18,Stafford,0,47,8471226,-12,43,0.56578,R,4,9,20142015,0,1,0.12244,R,147,Drew Stafford,"BUF,WPG",989.921
29,9,22,0.4819,4,78,14,Nielsen,0,12,8470144,8,43,0.55128,C,4,18,20142015,1,3,0.08917,L,157,Frans Nielsen,NYI,994.782
22,11,27,0.56916,3,82,21,Brouwer,0,53,8471426,11,43,0.52439,R,8,14,20142015,2,2,0.14482,R,145,Troy Brouwer,WSH,1051.3902
20,12,22,,7,82,23,Ekman-Larsson,3,40,8475171,-18,43,0.52439,D,10,20,20142015,1,1,0.08712,L,264,Oliver Ekman-Larsson,ARI,1512.7682
15,16,29,0.42198,8,68,27,Cammalleri,0,28,8469500,2,42,0.61764,L,9,11,20142015,2,2,0.17307,L,156,Michael Cammalleri,NJD,1099.8676
32,5,27,,2,72,10,Hamilton,1,41,8476462,-3,42,0.58333,D,5,15,20142015,0,0,0.05319,R,188,Dougie Hamilton,BOS,1280.1527
18,20,37,0.39393,5,77,24,Marchand,3,95,8473419,5,42,0.54545,L,2,2,20142015,2,3,0.13333,L,180,Brad Marchand,BOS,1014.0259
22,17,35,0.39887,5,77,20,Wilson,0,22,8474569,19,42,0.54545,C,3,7,20142015,0,0,0.11627,L,172,Colin Wilson,NSH,972.6883
23,13,32,0.34146,4,82,19,Frolik,0,18,8473564,4,42,0.51219,R,3,7,20142015,3,3,0.09223,L,206,Michael Frolik,WPG,1050.3048
22,10,27,0.44305,3,82,20,Nelson,0,24,8475754,6,42,0.51219,C,10,15,20142015,0,0,0.10526,L,190,Brock Nelson,NYI,952.9878
23,13,29,0.51598,2,62,18,Perreault,1,38,8473618,7,41,0.66129,C,5,12,20142015,0,0,0.13953,L,129,Mathieu Perreault,WPG,975.3387
26,13,37,0.45454,1,70,15,Bailey,0,12,8474573,3,41,0.58571,R,2,4,20142015,0,0,0.10714,L,140,Josh Bailey,NYI,1006.8428
31,6,26,,3,76,10,Muzzin,0,22,8474162,-4,41,0.53947,D,4,14,20142015,0,1,0.0578,L,173,Jake Muzzin,LAK,1361.9868
16,20,35,1.0,6,76,25,Lee,0,33,8475314,9,41,0.53947,L,5,6,20142015,0,0,0.1269,L,197,Anders Lee,NYI,863.5921
28,10,30,0.5909,2,77,13,Moulson,0,4,8470852,-11,41,0.53246,L,3,11,20142015,0,0,0.08333,L,156,Matt Moulson,BUF,1061.2727
23,14,28,0.5,2,81,18,Williams,0,29,8468508,8,41,0.50617,R,4,13,20142015,0,0,0.10344,R,174,Justin Williams,LAK,949.1975
26,9,29,0.46822,1,81,15,Gagner,1,28,8474040,-28,41,0.50617,C,6,12,20142015,0,0,0.08196,R,183,Sam Gagner,ARI,1034.5185
24,14,32,0.25,2,81,17,Perron,0,62,8474102,-25,41,0.50617,L,3,9,20142015,0,0,0.08673,R,196,David Perron,"EDM,PIT",1039.679
30,7,29,,3,81,11,Brodie,1,30,8474673,15,41,0.50617,D,3,9,20142015,1,3,0.0827,L,133,TJ Brodie,CGY,1512.4691
29,9,28,,3,65,11,Klingberg,1,32,8475906,5,40,0.61538,D,2,12,20142015,0,0,0.11224,R,98,John Klingberg,DAL,1310.4923
23,7,23,0.53846,5,74,17,Kunitz,0,56,8470543,2,40,0.54054,L,9,16,20142015,1,1,0.1,L,170,Chris Kunitz,PIT,1073.3378
18,14,29,0.44444,7,78,22,Atkinson,0,22,8474715,-2,40,0.51282,R,7,10,20142015,1,1,0.10377,R,212,Cam Atkinson,CBJ,1019.4615
21,15,33,0.50773,6,78,19,Eakin,2,26,8475236,-1,40,0.51282,C,2,4,20142015,2,3,0.1338,L,142,Cody Eakin,DAL,1031.6025
32,5,19,,1,79,8,Johnson,1,44,8471677,-13,40,0.50632,D,3,21,20142015,0,0,0.05673,L,141,Jack Johnson,CBJ,1449.9493
27,12,29,0.25,0,81,13,Smith,0,20,8475191,7,40,0.49382,R,1,11,20142015,0,0,0.0909,L,143,Reilly Smith,BOS,924.0246
20,11,28,0.52306,1,59,19,Fisher,0,39,8467370,4,39,0.66101,C,7,10,20142015,1,1,0.17117,R,111,Mike Fisher,NSH,1106.0338
18,17,29,0.3125,0,68,21,Cole,0,14,8467396,2,39,0.57352,L,3,9,20142015,1,1,0.17213,L,122,Erik Cole,"DAL,DET",872.8382
31,8,31,0.48373,2,68,8,Granlund,0,20,8475798,17,39,0.57352,C,0,8,20142015,0,0,0.0808,L,99,Mikael Granlund,MIN,1073.8088
21,14,31,0.46153,1,73,18,Kadri,0,28,8475172,-7,39,0.53424,C,3,7,20142015,1,1,0.10227,L,176,Nazem Kadri,TOR,1056.1506
24,14,34,0.47389,6,75,15,Bonino,0,22,8474009,7,39,0.52,C,1,5,20142015,0,0,0.10067,L,149,Nick Bonino,VAN,1015.24
27,10,25,,0,78,12,Krug,0,20,8476792,13,39,0.5,D,2,14,20142015,0,0,0.05853,L,205,Torey Krug,BOS,1175.641
26,10,32,0.46,2,81,13,Silfverberg,0,24,8475164,15,39,0.48148,R,2,4,20142015,1,3,0.06878,R,189,Jakob Silfverberg,ANA,939.6913
22,13,24,0.52272,4,81,17,Lindholm,1,14,8477496,-23,39,0.48148,C,4,15,20142015,0,0,0.1,R,170,Elias Lindholm,CAR,985.4074
27,6,26,,4,81,12,Ekblad,0,32,8477932,12,39,0.48148,D,6,13,20142015,0,0,0.07058,R,170,Aaron Ekblad,FLA,1308.6049
30,7,25,,0,82,9,Stralman,0,26,8471873,22,39,0.4756,D,2,14,20142015,0,0,0.06521,R,138,Anton Stralman,TBL,1316.7682
24,11,32,0.45918,0,53,14,Hall,0,40,8475791,-1,38,0.71698,L,3,6,20142015,0,0,0.0886,L,158,Taylor Hall,EDM,1153.1886
28,7,27,,2,59,10,Hedman,1,40,8475167,12,38,0.64406,D,3,11,20142015,0,0,0.08695,L,115,Victor Hedman,TBL,1361.0338
24,11,31,0.46962,2,64,14,MacKinnon,0,34,8477492,-7,38,0.59375,C,3,7,20142015,0,0,0.07291,R,192,Nathan MacKinnon,COL,1022.875
22,8,24,,2,68,16,Daley,0,34,8470110,-13,38,0.55882,D,6,12,20142015,2,2,0.14159,L,113,Trevor Daley,DAL,1372.5147
23,13,34,0.4375,5,71,15,Killorn,0,36,8473986,8,38,0.53521,L,1,3,20142015,1,1,0.11538,L,130,Alex Killorn,TBL,1015.5633
36,1,26,,1,77,2,Suter,0,48,8470600,7,38,0.4935,D,1,11,20142015,0,1,0.01333,L,150,Ryan Suter,MIN,1743.5714
