assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
44,35,64,0.55194,7,82,52,Iginla,1,77,8462042,27,96,1.17073,R,16,30,20012002,1,2,0.1672,R,311,Jarome Iginla,CGY,1341.7195
50,32,59,0.2,6,81,40,Naslund,0,50,8458530,22,90,1.11111,L,8,31,20012002,0,0,0.13245,L,302,Markus Naslund,VAN,1170.7037
49,22,55,0.49006,3,72,36,Bertuzzi,0,110,8459444,21,85,1.18055,R,14,30,20012002,0,0,0.17733,L,203,Todd Bertuzzi,VAN,1179.9027
39,29,53,0.5745,9,82,41,Sundin,2,94,8451774,6,80,0.9756,C,10,24,20012002,2,3,0.15648,R,262,Mats Sundin,TOR,1160.0487
48,21,54,0.5,3,69,31,Jagr,1,30,8448208,0,79,1.14492,R,10,25,20012002,0,0,0.15736,L,197,Jaromir Jagr,WSH,1302.9275
53,16,53,0.52234,4,82,26,Sakic,1,18,8451101,12,79,0.96341,C,9,25,20012002,1,1,0.1,L,260,Joe Sakic,COL,1320.5
64,11,49,0.56386,1,80,14,Oates,0,28,8449951,-4,78,0.975,C,3,29,20012002,0,0,0.13725,R,102,Adam Oates,"WSH,PHI",1312.4875
43,24,49,0.4812,10,82,35,Demitra,2,46,8459648,13,78,0.95121,R,11,29,20012002,0,0,0.16509,L,212,Pavol Demitra,STL,1150.817
43,26,49,0.53742,5,78,34,Modano,1,38,8449645,14,77,0.98717,C,6,24,20012002,2,4,0.15525,L,219,Mike Modano,DAL,1347.4487
50,13,34,0.5889,5,80,27,Francis,1,18,8446951,4,77,0.9625,C,14,42,20012002,0,1,0.16363,L,165,Ron Francis,CAR,1240.875
44,23,53,0.45251,3,67,32,Kovalev,1,80,8458529,2,76,1.13432,R,8,22,20012002,1,1,0.1203,L,266,Alex Kovalev,PIT,1429.4776
37,25,54,0.43181,7,73,38,Tkachuk,2,117,8458229,21,75,1.02739,L,13,21,20012002,0,0,0.15573,L,244,Keith Tkachuk,STL,1178.0136
43,17,45,0.46739,5,78,32,Yashin,1,25,8458939,-3,75,0.96153,C,15,30,20012002,0,0,0.13389,R,239,Alexei Yashin,NYI,1237.3461
38,22,44,0.47142,7,80,37,Shanahan,2,118,8451302,23,75,0.9375,L,12,27,20012002,3,4,0.13357,R,277,Brendan Shanahan,DET,1134.85
48,18,48,0.54292,4,81,27,Conroy,1,32,8455919,24,75,0.92592,C,7,24,20012002,2,3,0.18493,R,146,Craig Conroy,CGY,1256.0864
55,14,37,0.54475,2,73,19,Allison,0,68,8459439,2,74,1.01369,C,5,37,20012002,0,0,0.13669,R,139,Jason Allison,LAK,1307.3013
36,24,57,0.54422,4,72,37,Lindros,1,138,8458515,19,73,1.01388,C,12,15,20012002,1,1,0.18877,R,196,Eric Lindros,NYR,1263.2777
36,17,44,0.5,5,82,37,Satan,0,33,8459534,14,73,0.89024,R,15,24,20012002,5,5,0.13857,L,267,Miroslav Satan,BUF,1269.5853
34,27,47,0.3,4,78,37,Alfredsson,0,45,8460621,3,71,0.91025,R,9,23,20012002,1,1,0.15226,R,243,Daniel Alfredsson,OTT,1218.5256
30,32,56,0.25,9,82,41,Murray,2,40,8458532,31,71,0.86585,R,9,14,20012002,0,1,0.16666,R,246,Glen Murray,"LAK,BOS",1185.4512
41,26,55,0.0,4,74,29,Samsonov,0,27,8466035,21,70,0.94594,L,3,15,20012002,0,0,0.15104,R,192,Sergei Samsonov,BOS,1127.0675
31,21,40,0.5,8,77,39,Bondra,2,80,8445575,-2,70,0.90909,R,17,28,20012002,1,2,0.11711,L,333,Peter Bondra,WSH,1302.7792
32,26,45,0.0,5,82,38,Daze,2,36,8459515,17,70,0.85365,L,12,25,20012002,0,0,0.14393,L,264,Eric Daze,CHI,1027.4756
45,17,40,0.5098,5,82,25,Bonk,0,52,8460105,3,70,0.85365,C,6,27,20012002,2,3,0.14705,L,170,Radek Bonk,OTT,1077.378
35,21,44,0.25,2,68,34,Bure,0,62,8455738,-5,69,1.0147,R,12,24,20012002,1,1,0.11846,L,287,Pavel Bure,"FLA,NYR",1417.9264
42,16,37,0.14285,4,77,27,Kapanen,1,23,8462114,9,69,0.8961,R,11,32,20012002,0,0,0.10887,L,248,Sami Kapanen,CAR,1238.1948
48,11,37,0.58558,2,81,21,Brunette,0,18,8459596,-4,69,0.85185,L,10,32,20012002,0,0,0.19811,L,106,Andrew Brunette,MIN,961.9135
46,16,46,0.49067,5,66,22,Thornton,2,127,8466138,7,68,1.0303,C,6,22,20012002,0,0,0.14473,L,152,Joe Thornton,BOS,1199.0
37,21,45,0.51724,6,81,31,Fedorov,1,36,8446788,20,68,0.8395,C,10,21,20012002,0,2,0.12109,L,256,Sergei Fedorov,DET,1172.6419
46,16,50,0.49134,3,75,21,Roenick,0,74,8450978,32,67,0.89333,C,5,15,20012002,0,2,0.12574,R,167,Jeremy Roenick,PHI,1093.7466
