playerId,goalsAgainstAvg,gamesAbove900,goalDifferentialPer60,goalSupportAvg,pointPctg,Behind the Net Saves,Behind the Net Save Pctg,Beyond Red Line Saves,Beyond Red Line Save Pctg,Center Point Saves,Center Point Save Pctg,Crease Saves,Crease Save Pctg,High Slot Saves,High Slot Save Pctg,L Circle Saves,L Circle Save Pctg,L Corner Saves,L Corner Save Pctg,L Net Side Saves,L Net Side Save Pctg,L Point Saves,L Point Save Pctg,Low Slot Saves,Low Slot Save Pctg,Offensive Neutral Zone Saves,Offensive Neutral Zone Save Pctg,Outside L Saves,Outside L Save Pctg,Outside R Saves,Outside R Save Pctg,R Circle Saves,R Circle Save Pctg,R Corner Saves,R Corner Save Pctg,R Net Side Saves,R Net Side Save Pctg,R Point Saves,R Point Save Pctg
8478492,2.32671,0.7,1.01793,3.34464,0.7024,5,0.714286,31,1.0,86,0.966292,24,0.827586,102,0.87931,100,0.862069,1,1.0,31,1.0,91,1.0,257,0.880137,38,1.0,56,0.965517,67,0.930556,98,0.899083,1,1.0,34,0.944444,66,0.985075
8474889,2.99354,0.4286,0.77695,3.77049,0.5938,6,0.857143,34,1.0,100,0.980392,19,0.730769,92,0.836364,82,0.901099,2,1.0,24,0.857143,88,0.967033,230,0.766667,39,1.0,58,0.95082,52,0.981132,95,0.913462,0,0.0,32,0.941176,63,1.0
8476412,3.31053,0.5,-0.10239,3.20814,0.4918,16,0.941176,37,1.0,124,0.946565,21,0.677419,216,0.885246,154,0.922156,1,1.0,31,0.885714,105,1.0,401,0.813387,33,1.0,91,0.947917,84,0.933333,151,0.883041,0,0.0,59,0.951613,108,0.955752
8478024,3.11157,0.4643,-0.31675,2.79483,0.5268,7,1.0,45,1.0,100,0.917431,26,0.866667,140,0.869565,110,0.873016,3,1.0,41,0.911111,117,0.959016,332,0.803874,59,1.0,79,0.963415,79,0.975309,131,0.891156,4,1.0,64,0.941176,99,0.980198
8477831,2.6418,0.6,0.89017,3.53197,0.6892,5,1.0,25,1.0,63,0.940299,8,0.8,105,0.882353,76,0.883721,0,0.0,28,0.933333,70,0.985915,189,0.818182,29,1.0,47,0.959184,50,0.909091,71,0.910256,2,1.0,33,0.970588,54,0.964286
8480280,2.26529,0.6364,1.78839,4.05368,0.7027,5,0.833333,27,1.0,54,1.0,11,0.846154,100,0.869565,74,0.891566,2,1.0,20,1.0,72,0.96,225,0.862069,28,1.0,55,0.964912,54,1.0,73,0.924051,4,1.0,18,0.9,55,1.0
8470594,2.84823,0.5778,0.06781,2.91604,0.5652,11,1.0,29,1.0,98,0.951456,19,0.826087,135,0.870968,91,0.90099,0,0.0,35,0.945946,89,0.988889,302,0.836565,33,1.0,75,0.9375,72,0.911392,115,0.958333,0,0.0,33,0.891892,104,0.962963
8477465,2.89808,0.617,0.27169,3.16977,0.5851,11,1.0,44,1.0,122,0.96063,14,0.823529,149,0.925466,120,0.909091,5,1.0,22,0.916667,108,0.990826,288,0.8,41,1.0,57,0.982759,55,0.932203,114,0.912,2,1.0,29,0.90625,105,0.981308
8475683,3.06947,0.6122,0.27519,3.34466,0.51,9,0.818182,48,1.0,114,0.95,25,0.78125,127,0.888112,89,0.908163,4,1.0,34,0.85,115,0.974576,348,0.84058,30,1.0,47,0.959184,63,0.851351,127,0.927007,0,0.0,44,0.88,97,0.989796
8474593,2.9201,0.431,-0.08795,2.83215,0.4915,11,0.916667,40,1.0,101,0.990196,30,0.731707,166,0.873684,135,0.89404,1,1.0,33,0.916667,77,0.9625,349,0.815421,48,1.0,69,0.945205,60,0.983607,133,0.892617,3,1.0,27,0.9,93,0.958763
8479406,2.10304,0.7297,0.64909,2.75213,0.6539,4,0.8,25,1.0,97,0.97,19,0.863636,100,0.917431,107,0.90678,4,1.0,26,0.928571,77,0.987179,236,0.845878,30,1.0,56,1.0,79,1.0,108,0.947368,1,1.0,35,0.972222,88,0.988764
8479394,2.93953,0.463,-0.41722,2.52231,0.4909,7,1.0,43,0.977273,121,0.975806,33,0.846154,150,0.867052,121,0.902985,3,1.0,35,0.853659,136,0.992701,362,0.828375,49,1.0,93,0.958763,70,0.933333,140,0.933333,2,1.0,39,0.928571,106,0.954955
8475311,2.86619,0.5,-0.11167,2.75453,0.4474,17,1.0,45,1.0,117,0.95122,20,0.666667,171,0.881443,140,0.89172,3,1.0,41,0.931818,103,0.953704,363,0.830664,43,1.0,80,0.987654,86,0.977273,119,0.929688,3,1.0,49,0.960784,121,0.991803
8475883,2.4794,0.4849,0.69544,3.17484,0.6324,10,1.0,33,1.0,38,1.0,23,0.92,62,0.837838,59,0.936508,1,0.5,21,0.954545,62,0.984127,193,0.807531,38,1.0,54,0.964286,41,0.97619,54,0.870968,0,0.0,26,0.866667,52,1.0
8475789,3.40508,0.4118,0.79945,4.20453,0.6389,2,0.4,22,1.0,83,0.943182,20,0.666667,85,0.876289,67,0.82716,2,1.0,28,0.933333,69,0.945205,195,0.78629,35,1.0,61,0.983871,50,0.980392,79,0.929412,1,1.0,41,0.931818,72,0.986301
8480313,2.65271,0.5833,0.27632,2.92903,0.6081,6,1.0,34,1.0,72,0.986301,17,0.68,81,0.826531,100,0.900901,2,1.0,27,0.931034,88,0.977778,224,0.861538,25,0.961538,59,0.967213,70,0.958904,112,0.957265,2,1.0,33,0.868421,84,0.965517
8477293,2.22903,0.4615,1.30667,3.5357,0.7593,7,1.0,22,1.0,36,0.972973,8,0.666667,56,0.835821,46,0.851852,2,1.0,14,0.933333,35,0.972222,158,0.854054,28,1.0,35,0.972222,29,0.90625,52,1.0,2,1.0,22,0.956522,34,1.0
8476914,2.87299,0.6757,0.0,2.87299,0.5128,4,0.666667,31,1.0,76,0.974359,24,0.685714,117,0.879699,109,0.939655,1,1.0,22,0.846154,83,0.976471,273,0.880645,34,1.0,65,1.0,49,0.98,102,0.87931,0,0.0,29,0.852941,84,0.976744
8478872,3.4276,0.4898,-0.59167,2.83593,0.42,9,0.9,29,1.0,124,0.939394,26,0.83871,146,0.879518,165,0.942857,5,1.0,32,1.0,123,0.991935,402,0.813765,31,1.0,64,0.941176,71,0.922078,140,0.921053,2,1.0,33,0.846154,101,0.980583
8480045,3.61215,0.4688,0.12564,3.73779,0.5758,2,1.0,21,1.0,72,0.986301,10,0.714286,104,0.888889,115,0.927419,2,1.0,22,0.814815,81,0.964286,239,0.804714,25,1.0,39,0.975,42,0.913043,82,0.863158,1,1.0,12,0.8,71,1.0
8475660,2.92758,0.625,0.03082,2.9584,0.5,5,1.0,36,1.0,64,0.969697,13,0.722222,78,0.917647,76,0.826087,0,0.0,30,0.9375,54,0.981818,196,0.834043,31,1.0,46,1.0,54,0.964286,73,0.829545,3,1.0,25,0.862069,56,0.965517
8475831,2.84661,0.5278,0.29047,3.13708,0.4872,7,0.875,26,1.0,49,0.924528,19,0.791667,87,0.852941,68,0.931507,2,1.0,13,0.866667,73,0.986486,209,0.80695,25,1.0,58,1.0,58,0.966667,59,0.880597,0,0.0,21,0.84,58,0.983051
8478499,2.49513,0.64,0.6439,3.13904,0.6111,5,0.714286,15,1.0,47,0.979167,17,0.85,65,0.915493,70,0.945946,1,1.0,15,1.0,47,0.979167,127,0.798742,25,1.0,42,0.954545,43,0.977273,65,0.902778,1,1.0,18,0.9,57,1.0
8478470,3.41924,0.5641,-0.5913,2.82794,0.4375,7,1.0,29,1.0,84,0.965517,20,0.769231,102,0.886957,122,0.903704,2,0.666667,37,0.948718,90,0.978261,330,0.812808,24,1.0,58,0.983051,67,0.985294,110,0.916667,3,1.0,42,0.913043,85,0.988372
8471734,3.40978,0.3333,-0.42958,2.9802,0.4634,6,0.857143,31,1.0,77,0.950617,20,0.769231,110,0.859375,66,0.846154,5,1.0,25,0.925926,78,0.962963,236,0.8,38,1.0,58,0.966667,41,0.953488,73,0.829545,2,1.0,31,0.96875,56,0.965517
8479193,3.16561,0.5455,0.02904,3.19465,0.4474,6,0.857143,30,1.0,89,0.988889,21,0.913043,131,0.916084,92,0.884615,4,0.8,15,0.882353,67,0.971014,268,0.817073,26,1.0,42,0.954545,47,0.959184,100,0.925926,2,1.0,21,0.913043,72,0.972973
8474596,3.55041,0.4878,-0.93045,2.61996,0.3929,7,0.777778,40,1.0,86,0.988506,28,0.777778,106,0.876033,137,0.913333,3,1.0,23,0.851852,72,0.972973,312,0.789873,23,1.0,66,1.0,60,0.983607,116,0.928,0,0.0,26,0.896552,85,0.965909
8476899,3.01391,0.4615,0.52947,3.54339,0.5769,3,0.75,15,1.0,57,1.0,11,0.916667,55,0.846154,71,0.910256,0,0.0,14,0.933333,49,0.942308,176,0.82243,18,1.0,33,0.916667,36,0.9,66,0.929577,3,1.0,20,0.952381,60,1.0
8478435,2.91121,0.3913,0.8491,3.76032,0.6111,2,1.0,17,1.0,42,0.913043,8,0.727273,89,0.855769,58,0.935484,2,1.0,15,0.882353,42,0.976744,149,0.846591,25,1.0,25,0.892857,20,1.0,50,0.847458,0,0.0,8,0.888889,45,0.978261
8477967,3.16207,0.4063,-0.09582,3.06625,0.5,3,1.0,34,1.0,70,0.958904,12,0.631579,85,0.867347,102,0.918919,2,1.0,28,0.933333,61,0.983871,219,0.820225,32,1.0,41,0.97619,40,0.930233,84,0.954545,1,1.0,27,0.9,65,0.928571
8476434,3.99345,0.4808,-1.67725,2.3162,0.3396,14,0.933333,26,1.0,141,0.946309,22,0.758621,173,0.860697,166,0.907104,0,0.0,48,0.941176,139,0.965278,506,0.825449,40,1.0,95,0.969388,89,0.956989,138,0.907895,4,1.0,52,0.945455,130,1.0
8479292,3.04952,0.5769,0.39005,3.43958,0.4677,8,0.888889,16,1.0,61,0.968254,4,0.4,90,0.918367,69,0.958333,1,1.0,16,0.941176,52,0.962963,189,0.818182,26,1.0,40,0.952381,45,0.978261,80,0.879121,1,1.0,19,0.904762,50,0.909091
8470880,3.39691,0.4091,0.09058,3.48749,0.5909,6,0.857143,17,1.0,48,0.941176,11,0.785714,60,0.821918,54,0.947368,1,1.0,14,0.875,52,0.981132,152,0.795812,16,1.0,25,0.892857,43,0.955556,58,0.95082,4,1.0,8,0.8,45,1.0
8481611,2.43601,0.5652,0.04274,2.47875,0.6042,2,0.666667,27,1.0,28,0.903226,15,0.833333,60,0.909091,44,0.916667,0,0.0,13,0.866667,47,1.0,175,0.862069,16,1.0,29,1.0,27,0.964286,30,0.857143,1,1.0,23,0.884615,33,0.970588
8473503,3.47518,0.4878,-0.92199,2.55319,0.3721,5,1.0,36,1.0,92,0.978723,35,0.853659,129,0.848684,119,0.868613,4,1.0,41,0.953488,69,1.0,276,0.793103,31,1.0,64,0.941176,49,0.98,109,0.908333,0,0.0,37,0.860465,92,0.978723
8473575,2.69717,0.6364,-0.04495,2.65221,0.5217,3,1.0,23,1.0,73,0.973333,10,0.909091,63,0.818182,51,0.927273,0,0.0,19,0.791667,49,1.0,162,0.861702,23,1.0,25,1.0,23,0.958333,56,0.918033,1,1.0,15,0.882353,33,1.0
8467950,3.06033,0.5,0.04027,3.1006,0.4615,3,0.75,21,1.0,56,0.965517,9,0.818182,78,0.847826,64,0.876712,0,0.0,11,1.0,75,0.986842,197,0.856522,19,1.0,44,1.0,40,0.930233,63,0.875,0,0.0,15,0.9375,52,0.981132
8476341,3.2615,0.52,0.0,3.2615,0.4286,2,0.5,19,1.0,45,0.978261,14,0.7,85,0.885417,82,0.911111,1,1.0,20,0.952381,68,0.985507,177,0.830986,31,1.0,36,1.0,32,1.0,57,0.838235,2,1.0,17,0.894737,49,0.98
8477484,3.98712,0.3333,-0.81978,3.16734,0.3966,3,0.75,29,1.0,52,0.945455,12,0.6,75,0.872093,72,0.888889,2,1.0,22,0.916667,51,0.980769,169,0.786047,16,0.941176,39,0.928571,45,0.978261,66,0.814815,1,1.0,23,0.851852,46,0.958333
8480420,3.27561,0.4444,0.0,3.27561,0.55,3,0.75,14,1.0,34,0.871795,9,0.75,49,0.844828,35,0.897436,0,0.0,12,1.0,35,1.0,134,0.802395,6,1.0,26,0.962963,24,1.0,36,0.923077,1,1.0,11,0.846154,35,0.972222
8478406,3.19843,0.45,0.10661,3.30505,0.5,7,0.875,13,1.0,44,0.977778,3,0.6,46,0.821429,42,0.857143,0,0.0,10,1.0,44,1.0,122,0.818792,14,1.0,20,0.952381,28,0.933333,46,0.901961,3,1.0,13,0.866667,48,0.96
8470860,2.72364,0.5833,0.16507,2.88872,0.5,2,1.0,15,1.0,49,0.98,12,0.857143,59,0.867647,62,0.953846,2,1.0,19,0.95,45,0.978261,163,0.819095,16,1.0,38,0.926829,33,0.868421,43,0.955556,2,0.666667,11,0.916667,43,0.977273
8475852,3.65792,0.5263,-1.41328,2.24463,0.2949,5,0.714286,27,1.0,75,0.914634,35,0.673077,111,0.874016,105,0.897436,2,1.0,27,0.931034,74,0.973684,270,0.825688,18,1.0,75,0.9375,75,0.961538,101,0.943925,0,0.0,37,0.925,79,1.0
8479312,2.88854,0.6429,0.87328,3.76182,0.6667,2,1.0,12,1.0,23,1.0,13,0.764706,36,0.857143,34,0.971429,1,1.0,9,0.9,37,1.0,130,0.866667,12,1.0,24,0.923077,29,1.0,44,0.916667,1,1.0,12,0.923077,27,0.9
8481033,2.13014,0.5714,1.13163,3.26177,0.5556,1,1.0,11,1.0,25,1.0,4,0.8,45,0.918367,33,0.970588,1,1.0,11,0.846154,34,1.0,77,0.785714,9,1.0,21,1.0,21,1.0,38,0.95,2,1.0,9,0.9,34,1.0
8477480,3.66912,0.4211,0.16187,3.83099,0.5,2,1.0,16,1.0,37,0.948718,8,0.888889,60,0.821918,46,0.884615,1,1.0,9,0.9,44,0.977778,150,0.824176,11,1.0,22,1.0,16,0.888889,49,0.890909,0,0.0,17,0.85,38,0.974359
8480947,2.7498,0.6667,-0.05612,2.69369,0.5,4,1.0,16,1.0,40,0.97561,7,0.875,55,0.846154,53,0.883333,1,1.0,16,1.0,42,0.954545,132,0.88,17,1.0,35,0.945946,28,1.0,43,0.86,0,0.0,12,0.923077,33,1.0
8475809,2.71573,0.6667,0.7455,3.46123,0.5,4,1.0,23,1.0,35,0.972222,7,0.7,44,0.956522,48,0.941176,1,1.0,11,0.916667,47,1.0,141,0.849398,10,1.0,33,0.970588,39,0.975,44,0.88,0,0.0,16,0.727273,49,0.960784
8479496,2.67455,0.5,0.0,2.67455,0.4524,2,1.0,13,1.0,39,0.95122,3,0.6,57,0.890625,33,0.916667,3,1.0,13,0.928571,41,0.931818,104,0.859504,13,1.0,20,0.869565,30,0.909091,34,0.894737,1,0.5,10,0.769231,40,0.97561
8481519,3.18289,0.4211,0.20534,3.38823,0.5,3,0.6,19,1.0,42,0.976744,7,1.0,65,0.844156,40,0.8,2,1.0,14,0.933333,45,1.0,137,0.835366,15,1.0,21,0.954545,25,1.0,51,0.894737,2,1.0,25,0.961538,52,0.981132
8471774,3.00949,0.5833,-0.32535,2.68414,0.3704,5,1.0,18,1.0,40,0.952381,28,0.848485,79,0.918605,75,0.925926,2,1.0,16,0.941176,70,0.958904,149,0.805405,17,1.0,42,0.976744,46,0.978723,82,0.911111,0,0.0,18,0.857143,43,0.977273
8478039,3.8457,0.4054,-0.8546,2.9911,0.3378,11,1.0,27,1.0,83,0.922222,24,0.774194,106,0.80303,108,0.892562,1,1.0,19,0.904762,84,0.988235,216,0.791209,23,1.0,51,0.980769,52,0.962963,104,0.896552,5,1.0,24,0.827586,76,0.974359
8480925,2.61266,0.5625,0.24882,2.86149,0.5313,4,1.0,11,1.0,42,0.976744,8,0.8,43,0.934783,32,0.941176,0,0.0,12,1.0,36,0.972973,105,0.807692,18,1.0,27,0.964286,26,0.962963,39,0.928571,0,0.0,11,0.916667,37,0.948718
8481544,3.3222,0.4706,0.11456,3.43675,0.5,1,1.0,10,1.0,46,0.92,6,0.666667,60,0.869565,39,0.8125,0,0.0,12,1.0,33,0.970588,116,0.811189,14,1.0,24,1.0,27,0.964286,36,0.923077,0,0.0,12,0.923077,30,1.0
8476316,2.16969,0.7,0.94334,3.11304,0.7727,0,0.0,6,1.0,13,0.866667,7,1.0,26,0.928571,46,0.978723,0,0.0,4,1.0,14,1.0,70,0.833333,10,1.0,16,1.0,22,1.0,26,0.866667,0,0.0,6,1.0,28,1.0
8471306,3.63519,0.375,-0.82618,2.80901,0.3333,4,0.666667,17,1.0,34,1.0,8,0.727273,69,0.92,55,0.948276,1,1.0,7,0.7,47,1.0,135,0.780347,22,1.0,27,0.964286,26,0.962963,51,0.87931,1,1.0,9,1.0,48,0.979592
8478007,4.23023,0.3333,-1.53826,2.69196,0.2667,4,1.0,24,1.0,64,0.969697,9,0.642857,70,0.833333,89,0.864078,0,0.0,10,0.909091,75,0.961538,173,0.789954,14,1.0,46,0.958333,48,0.941176,75,0.815217,1,1.0,23,0.958333,54,0.964286
8479361,2.16121,0.8571,1.29672,3.45793,0.8571,3,1.0,2,1.0,14,0.933333,4,1.0,22,0.88,20,0.952381,0,0.0,3,0.75,14,1.0,48,0.857143,7,1.0,13,1.0,17,1.0,24,1.0,2,1.0,5,0.833333,6,1.0
8481035,3.07016,0.6,0.09303,3.1632,0.5,2,1.0,10,1.0,19,1.0,3,0.6,35,0.795455,23,0.92,1,1.0,6,0.857143,23,0.958333,78,0.886364,8,1.0,14,0.933333,22,0.956522,26,0.866667,0,0.0,7,0.875,17,0.944444
8478971,3.36554,0.6539,-0.98319,2.38235,0.3704,2,0.666667,21,1.0,63,0.969231,15,0.652174,103,0.911504,106,0.929825,1,1.0,27,0.964286,65,0.970149,197,0.838298,25,1.0,44,1.0,41,0.953488,81,0.880435,1,1.0,15,0.833333,64,0.955224
8483530,2.80605,0.6667,0.99037,3.79642,0.8333,3,1.0,6,1.0,7,0.875,3,0.6,23,0.851852,20,0.833333,0,0.0,7,0.875,13,1.0,47,0.921569,5,1.0,9,1.0,8,1.0,9,0.9,0,0.0,4,1.0,10,1.0
8482221,2.93695,0.7143,0.27971,3.21666,0.7143,1,1.0,3,1.0,12,1.0,4,0.8,20,0.909091,26,0.896552,0,0.0,5,0.714286,9,0.9,60,0.857143,6,1.0,12,0.923077,7,1.0,14,0.933333,0,0.0,5,1.0,17,1.0
8477361,3.75368,0.3333,-0.2208,3.53287,0.6,0,0.0,5,1.0,11,0.785714,2,0.333333,23,0.958333,33,0.891892,0,0.0,10,0.909091,25,1.0,52,0.825397,6,1.0,3,1.0,14,1.0,17,0.73913,0,0.0,7,0.777778,15,0.882353
8477968,3.53096,0.3846,-0.64854,2.88242,0.4,4,1.0,15,1.0,24,0.888889,9,0.818182,43,0.934783,30,1.0,0,0.0,10,0.909091,43,0.977273,100,0.793651,5,1.0,25,0.892857,25,0.925926,31,0.837838,1,1.0,16,1.0,36,0.947368
8476433,3.20393,0.4286,-0.64079,2.56314,0.3056,2,1.0,7,1.0,34,0.871795,2,0.666667,41,0.803922,33,0.891892,1,1.0,15,0.882353,28,1.0,115,0.827338,13,1.0,21,0.954545,16,1.0,32,0.914286,1,1.0,12,1.0,24,1.0
8476932,3.73148,0.5,-1.24383,2.48765,0.2632,2,0.5,9,1.0,26,0.83871,14,0.933333,54,0.931034,49,0.907407,2,1.0,8,1.0,25,0.925926,126,0.84,14,1.0,22,0.956522,19,1.0,36,0.878049,0,0.0,13,1.0,25,0.961538
8481031,3.98073,0.4286,-1.42169,2.55904,0.5714,1,1.0,4,1.0,14,1.0,9,0.818182,22,0.6875,23,0.821429,0,0.0,4,0.8,13,1.0,41,0.87234,2,1.0,13,1.0,11,0.846154,25,0.925926,0,0.0,1,1.0,23,1.0
8480193,3.91244,0.375,-1.51007,2.40238,0.2647,1,1.0,8,1.0,36,1.0,6,0.75,48,0.90566,42,0.857143,0,0.0,6,0.75,50,0.961538,110,0.785714,8,1.0,34,0.944444,30,0.909091,35,0.897436,0,0.0,12,1.0,45,1.0
8480843,3.78276,0.7647,-1.29856,2.4842,0.2895,3,0.75,9,1.0,50,0.943396,7,0.7,70,0.958904,67,0.881579,2,1.0,13,0.928571,39,0.906977,151,0.82967,17,1.0,37,0.925,31,0.939394,59,0.921875,0,0.0,12,0.857143,45,1.0
8481668,2.74569,0.8,0.39224,3.13794,0.6,0,0.0,6,1.0,18,0.947368,1,1.0,10,0.833333,9,0.9,0,0.0,5,0.833333,11,1.0,32,0.820513,3,1.0,7,1.0,8,1.0,10,0.909091,0,0.0,3,1.0,15,0.9375
8480981,3.21564,0.5,0.0,3.21564,0.5833,2,1.0,3,1.0,14,1.0,2,1.0,19,0.95,22,0.916667,0,0.0,2,0.5,9,1.0,35,0.853659,3,1.0,11,0.846154,10,0.909091,13,0.928571,0,0.0,3,0.75,14,0.933333
8478902,2.67062,0.3333,0.0,2.67062,0.5,0,0.0,9,1.0,13,0.928571,3,0.75,23,0.958333,16,0.842105,0,0.0,3,1.0,17,1.0,56,0.8,8,1.0,19,1.0,15,0.9375,21,0.913043,1,1.0,4,0.8,13,1.0
8478433,3.72018,0.2778,-1.18614,2.53403,0.225,2,1.0,13,1.0,36,1.0,5,0.416667,56,0.8,53,0.868852,0,0.0,10,1.0,38,0.95,106,0.785185,14,1.0,41,0.97619,32,0.969697,53,0.913793,0,0.0,6,0.857143,41,0.97619
8480238,2.5,1.0,3.5,6.0,1.0,2,1.0,2,1.0,2,1.0,0,0.0,10,1.0,3,1.0,0,0.0,1,1.0,5,1.0,21,0.913043,3,1.0,4,0.8,3,1.0,4,1.0,0,0.0,4,1.0,1,1.0
8477992,2.09863,0.5,2.09863,4.19727,0.6667,2,1.0,1,1.0,6,1.0,2,1.0,5,0.833333,9,1.0,0,0.0,1,1.0,4,1.0,18,0.818182,0,0.0,6,1.0,7,1.0,3,1.0,0,0.0,1,1.0,3,1.0
8478916,3.14347,0.25,-0.2418,2.90166,0.5,0,0.0,3,1.0,10,0.909091,4,1.0,19,0.95,11,0.916667,1,1.0,0,0.0,11,1.0,21,0.75,3,1.0,3,1.0,7,1.0,12,0.923077,0,0.0,7,1.0,5,1.0
8482821,3.44814,0.4615,-1.72407,1.72407,0.2,1,1.0,11,1.0,27,0.964286,7,0.7,38,0.844444,35,0.945946,0,0.0,9,0.9,34,1.0,102,0.816,14,1.0,20,1.0,17,0.894737,44,0.897959,0,0.0,11,0.846154,35,0.945946
8474636,4.28883,0.2,-2.38269,1.90615,0.2188,5,1.0,11,1.0,28,0.965517,5,0.555556,40,0.909091,34,0.894737,0,0.0,5,1.0,27,0.964286,107,0.781022,6,1.0,21,0.913043,19,1.0,31,0.885714,0,0.0,13,0.866667,27,1.0
8481692,1.00167,1.0,2.00334,3.00501,1.0,0,0.0,2,1.0,2,1.0,0,0.0,2,1.0,2,1.0,0,0.0,1,1.0,1,1.0,4,0.8,4,1.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0,3,1.0
8476234,1.36596,1.0,2.04894,3.41491,0.5,0,0.0,2,1.0,4,1.0,1,1.0,3,1.0,5,1.0,1,1.0,1,1.0,1,1.0,9,0.818182,0,0.0,3,1.0,3,1.0,3,1.0,0,0.0,0,0.0,2,1.0
8480199,2.13439,1.0,3.55731,5.6917,0.75,0,0.0,0,0.0,3,1.0,0,0.0,2,1.0,3,0.6,0,0.0,1,1.0,0,0.0,9,1.0,2,1.0,3,1.0,3,1.0,2,1.0,0,0.0,0,0.0,1,1.0
8480263,2.52383,0.5,0.0,2.52383,0.5,1,1.0,2,1.0,7,1.0,0,0.0,10,0.909091,5,1.0,1,1.0,0,0.0,7,1.0,23,0.92,1,1.0,3,1.0,5,1.0,8,0.888889,0,0.0,2,0.666667,3,1.0
8481020,3.57954,0.5,1.02272,4.60227,0.5,0,0.0,1,1.0,5,1.0,3,1.0,3,1.0,2,1.0,0,0.0,1,0.5,4,1.0,13,0.764706,1,1.0,1,1.0,0,0.0,1,0.5,0,0.0,0,0.0,6,1.0
8476903,4.57046,0.0,-1.52348,3.04697,0.3333,0,0.0,1,1.0,6,1.0,0,0.0,10,0.666667,3,1.0,0,0.0,2,1.0,5,1.0,11,0.785714,1,1.0,3,1.0,4,1.0,6,0.857143,0,0.0,2,1.0,3,1.0
