playerId,goalsAgainstAvg,gamesAbove900,goalDifferentialPer60,goalSupportAvg,pointPctg,Behind the Net Saves,Behind the Net Save Pctg,Beyond Red Line Saves,Beyond Red Line Save Pctg,Center Point Saves,Center Point Save Pctg,Crease Saves,Crease Save Pctg,High Slot Saves,High Slot Save Pctg,L Circle Saves,L Circle Save Pctg,L Corner Saves,L Corner Save Pctg,L Net Side Saves,L Net Side Save Pctg,L Point Saves,L Point Save Pctg,Low Slot Saves,Low Slot Save Pctg,Offensive Neutral Zone Saves,Offensive Neutral Zone Save Pctg,Outside L Saves,Outside L Save Pctg,Outside R Saves,Outside R Save Pctg,R Circle Saves,R Circle Save Pctg,R Corner Saves,R Corner Save Pctg,R Net Side Saves,R Net Side Save Pctg,R Point Saves,R Point Save Pctg
8474593,3.06602,0.3488,-0.44811,2.61791,0.5341,11,1.0,30,1.0,107,0.955357,22,0.6875,80,0.8,92,0.893204,5,1.0,17,0.944444,74,0.973684,231,0.804878,23,1.0,64,0.941176,45,0.9,91,0.883495,1,1.0,15,0.9375,75,0.961538
8479973,2.91586,0.46,0.28748,3.20334,0.55,12,0.923077,30,1.0,91,0.90099,31,0.645833,96,0.849558,111,0.925,3,1.0,30,0.909091,69,1.0,270,0.820669,21,1.0,62,0.953846,64,0.941176,129,0.889655,6,1.0,23,0.92,77,0.987179
8476945,2.8576,0.4912,-0.21167,2.64593,0.5,16,0.941176,34,1.0,114,0.934426,45,0.818182,121,0.852113,142,0.940397,7,1.0,35,0.945946,107,1.0,332,0.807786,28,1.0,86,0.934783,66,0.956522,117,0.879699,2,1.0,21,0.84,112,0.973913
8481692,3.01026,0.4909,-0.38104,2.62921,0.4298,8,0.8,48,1.0,106,0.963636,36,0.692308,111,0.860465,153,0.927273,6,1.0,31,0.837838,78,0.975,309,0.806789,41,1.0,104,0.981132,85,0.944444,151,0.909639,2,1.0,30,0.967742,102,1.0
8480045,2.51508,0.6177,1.06521,3.58029,0.6714,1,1.0,36,1.0,77,1.0,29,0.805556,67,0.82716,88,0.907216,4,1.0,21,0.954545,61,0.983871,210,0.853659,19,1.0,47,0.979167,52,0.981132,70,0.875,1,1.0,13,0.866667,50,0.961538
8482137,3.62798,0.4043,-0.5777,3.05028,0.4894,9,1.0,29,1.0,112,0.957265,26,0.722222,108,0.824427,124,0.879433,3,1.0,33,0.804878,75,0.974026,280,0.818713,24,1.0,79,0.951807,72,0.947368,97,0.866071,1,1.0,33,0.916667,80,0.963855
8479312,2.77106,0.5588,0.36144,3.1325,0.6111,4,1.0,28,1.0,66,0.970588,34,0.894737,85,0.894737,99,0.868421,0,0.0,21,1.0,62,1.0,197,0.8107,23,1.0,51,0.944444,49,0.98,85,0.904255,0,0.0,28,1.0,56,0.982456
8478916,3.02983,0.5,-0.28962,2.74022,0.4894,25,0.961538,35,1.0,99,0.951923,31,0.738095,93,0.877358,125,0.880282,3,0.75,29,0.935484,79,0.963415,218,0.79562,26,1.0,86,0.955556,78,0.975,114,0.904762,6,1.0,29,0.805556,97,1.0
8481668,3.07138,0.4474,0.42732,3.4987,0.5897,5,0.833333,21,1.0,80,0.941176,22,0.6875,100,0.877193,116,0.943089,2,1.0,20,0.833333,67,0.985294,199,0.786561,22,1.0,63,1.0,32,0.888889,82,0.891304,1,1.0,22,0.956522,52,0.945455
8475311,2.78403,0.5,-0.0831,2.70092,0.53,13,0.928571,31,1.0,100,0.952381,22,0.647059,95,0.811966,110,0.916667,0,0.0,31,0.837838,69,0.945205,263,0.829653,33,1.0,56,0.903226,64,0.969697,109,0.931624,1,1.0,29,0.878788,74,1.0
8481519,2.82396,0.4546,-0.40082,2.42313,0.4455,10,0.833333,47,1.0,103,0.953704,59,0.797297,113,0.862595,117,0.854015,3,1.0,44,0.897959,106,0.990654,373,0.855505,44,1.0,67,0.957143,73,0.948052,129,0.889655,1,1.0,34,0.944444,105,0.990566
8477465,3.31526,0.4138,0.50743,3.8227,0.5909,5,0.833333,10,1.0,52,0.962963,22,0.88,66,0.868421,74,0.860465,1,1.0,19,0.863636,42,0.954545,181,0.819005,21,1.0,49,0.960784,54,0.947368,74,0.850575,0,0.0,16,0.941176,48,0.888889
8482661,2.61438,0.697,0.1202,2.73458,0.6,8,0.888889,19,1.0,96,0.969697,25,0.757576,103,0.872881,95,0.92233,2,0.666667,14,0.933333,55,0.982143,185,0.840909,21,1.0,51,0.962264,69,0.971831,103,0.944954,1,1.0,18,0.947368,69,0.971831
8477968,2.87098,0.5882,-0.05268,2.8183,0.5,8,1.0,30,1.0,78,0.939759,43,0.843137,74,0.860465,86,0.886598,1,1.0,31,0.939394,67,0.943662,225,0.833333,20,0.952381,56,1.0,54,0.931034,78,0.857143,0,0.0,23,0.92,66,0.970588
8474596,2.74402,0.5278,-0.08232,2.66171,0.4865,13,1.0,31,1.0,88,1.0,22,0.758621,87,0.87,101,0.95283,1,1.0,29,0.90625,57,0.966102,220,0.805861,13,1.0,67,0.957143,39,0.928571,78,0.917647,1,1.0,16,0.842105,69,1.0
8478971,2.59808,0.5,0.64108,3.23917,0.5469,8,0.888889,20,1.0,51,0.944444,11,1.0,67,0.893333,76,0.853933,2,1.0,17,0.944444,55,1.0,162,0.79803,17,1.0,39,0.928571,43,1.0,71,0.934211,1,1.0,14,0.933333,32,0.969697
8481033,2.59438,0.2414,0.36626,2.96065,0.5588,7,1.0,20,1.0,39,0.847826,22,0.758621,71,0.898734,75,0.925926,0,0.0,17,0.894737,55,0.964912,139,0.789773,17,1.0,43,0.934783,41,0.953488,73,0.879518,4,1.0,17,0.944444,66,1.0
8475883,3.05443,0.2571,0.11418,3.16861,0.5286,11,1.0,37,1.0,41,0.931818,28,0.7,70,0.813953,71,0.910256,1,1.0,14,0.823529,44,0.977778,207,0.811765,18,1.0,53,0.981481,31,1.0,51,0.822581,1,1.0,17,0.772727,47,1.0
8476341,2.56877,0.5484,-0.17716,2.39161,0.5139,13,0.866667,20,1.0,65,0.955882,22,0.846154,74,0.850575,77,0.885057,3,1.0,25,0.892857,73,1.0,182,0.850467,31,1.0,44,0.93617,55,0.982143,90,0.9375,2,1.0,23,0.766667,67,0.971014
8479193,2.42735,0.6071,0.78632,3.21367,0.6,4,1.0,15,0.9375,64,0.984615,16,0.8,64,0.914286,71,0.8875,1,1.0,12,0.923077,58,1.0,165,0.833333,12,1.0,41,0.931818,46,0.938776,57,0.919355,0,0.0,11,0.785714,52,0.981132
8479361,3.33622,0.579,-0.40357,2.93265,0.4744,5,1.0,28,1.0,89,0.978022,31,0.775,90,0.789474,124,0.939394,0,0.0,21,0.807692,78,0.987342,224,0.817518,18,1.0,77,0.987179,79,0.963415,131,0.903448,0,0.0,25,0.892857,77,0.974684
8478007,3.39565,0.4138,0.0,3.39565,0.5167,3,1.0,22,1.0,69,0.896104,29,0.805556,74,0.850575,67,0.797619,1,1.0,20,0.869565,40,0.952381,167,0.835,11,1.0,42,0.954545,30,0.909091,70,0.933333,1,1.0,16,0.888889,55,1.0
8479496,2.76138,0.5,-0.43601,2.32537,0.5167,5,1.0,19,1.0,63,0.940299,25,0.806452,49,0.875,51,0.822581,1,1.0,17,0.944444,41,0.97619,148,0.808743,16,1.0,38,0.974359,27,0.964286,66,0.88,2,1.0,21,1.0,55,1.0
8476914,3.15221,0.4286,0.35024,3.50245,0.5484,9,0.9,16,1.0,65,0.970149,26,0.702703,68,0.819277,74,0.891566,4,1.0,22,0.916667,57,0.966102,188,0.862385,10,1.0,42,0.933333,44,1.0,54,0.857143,1,1.0,17,0.809524,64,0.969697
8481035,3.118,0.3793,-0.32144,2.79655,0.5,4,0.8,22,1.0,53,0.963636,13,0.684211,66,0.814815,67,0.807229,2,1.0,15,0.833333,49,0.907407,143,0.803371,13,1.0,42,1.0,42,0.954545,64,0.864865,2,1.0,13,0.928571,37,0.973684
8475831,2.64642,0.5357,0.20099,2.84741,0.4688,14,0.933333,17,1.0,68,0.985507,25,0.78125,59,0.855072,75,0.925926,2,1.0,16,0.941176,63,0.984375,157,0.805128,18,1.0,52,0.962963,53,0.946429,87,0.935484,1,1.0,21,1.0,59,0.951613
8480193,3.05405,0.4839,-0.06297,2.99108,0.4394,5,0.833333,27,1.0,74,0.902439,21,0.807692,69,0.784091,83,0.954023,2,1.0,14,0.875,62,0.984127,196,0.837607,25,1.0,43,0.914894,42,0.976744,79,0.877778,4,1.0,19,0.904762,63,0.984375
8476412,3.32784,0.3846,-0.75396,2.57388,0.4024,5,1.0,33,1.0,69,0.958333,22,0.733333,74,0.813187,89,0.927083,2,1.0,31,0.911765,62,0.925373,199,0.76834,27,1.0,60,0.983607,47,0.839286,75,0.892857,0,0.0,20,0.8,67,0.985294
8477480,3.12704,0.5417,-0.08686,3.04017,0.5,9,1.0,18,1.0,43,0.955556,16,0.727273,51,0.809524,61,0.859155,1,1.0,12,0.857143,42,0.976744,122,0.813333,15,1.0,42,0.976744,32,0.969697,57,0.876923,0,0.0,11,0.916667,50,1.0
8475660,3.18824,0.36,-0.3771,2.81113,0.4412,7,1.0,25,1.0,55,0.982143,6,0.333333,75,0.852273,53,0.854839,2,1.0,21,0.954545,54,0.931034,151,0.782383,14,1.0,46,0.978723,46,0.92,80,0.952381,1,1.0,22,0.916667,46,1.0
8479394,2.70645,0.5,0.76487,3.47133,0.6944,4,1.0,12,1.0,25,0.925926,9,0.642857,38,0.844444,44,0.916667,4,1.0,7,1.0,32,0.969697,67,0.817073,7,1.0,27,0.931034,16,1.0,41,0.836735,0,0.0,13,0.928571,30,0.967742
8477992,3.28763,0.4783,0.25289,3.54052,0.48,6,1.0,26,1.0,56,0.982456,9,0.5625,55,0.887097,56,0.875,0,0.0,12,0.857143,43,0.977273,123,0.778481,10,1.0,42,1.0,34,0.971429,58,0.805556,1,1.0,17,1.0,44,0.956522
8480947,3.7032,0.3954,-1.43499,2.26821,0.2872,4,1.0,36,1.0,89,0.936842,50,0.78125,84,0.785047,114,0.934426,1,1.0,30,0.857143,73,0.986486,268,0.783626,26,1.0,79,0.963415,66,0.956522,114,0.850746,0,0.0,22,0.956522,69,0.971831
8478024,3.24711,0.4211,-0.26186,2.98525,0.55,3,0.75,18,1.0,32,0.969697,16,0.8,47,0.886792,47,0.839286,0,0.0,9,0.9,38,1.0,102,0.784615,9,1.0,35,0.945946,19,0.95,55,0.901639,2,1.0,8,0.8,32,0.969697
8478470,3.42688,0.3478,-0.08461,3.34226,0.48,3,1.0,21,1.0,38,0.863636,30,0.810811,57,0.814286,42,0.933333,0,0.0,17,0.944444,42,0.933333,128,0.780488,11,1.0,27,0.931034,26,0.928571,66,0.916667,0,0.0,16,0.941176,30,0.967742
8476932,3.28234,0.36,-0.17275,3.10959,0.4423,3,1.0,13,1.0,50,0.980392,26,0.928571,70,0.886076,60,0.84507,2,1.0,24,1.0,41,0.97619,139,0.798851,14,1.0,36,0.923077,39,0.95122,61,0.897059,1,1.0,10,0.769231,43,0.955556
8478499,3.04443,0.3333,0.0,3.04443,0.4815,2,0.5,25,1.0,35,0.972222,12,0.631579,39,0.735849,47,0.94,1,1.0,9,0.9,34,1.0,117,0.790541,15,1.0,40,1.0,34,0.944444,54,0.80597,0,0.0,8,0.888889,39,0.975
8481020,2.67904,0.6087,0.2799,2.95894,0.3929,3,0.75,12,1.0,53,0.929825,33,0.825,63,0.84,63,0.9,1,1.0,12,0.857143,43,0.955556,148,0.855491,18,1.0,43,1.0,36,1.0,63,0.926471,2,1.0,15,0.9375,37,1.0
8482445,2.68917,0.7308,-0.41909,2.27008,0.4194,3,0.6,26,1.0,52,0.962963,26,0.83871,71,0.845238,66,0.942857,3,1.0,20,0.909091,51,0.980769,200,0.851064,26,1.0,38,1.0,44,0.977778,76,0.883721,0,0.0,15,0.9375,53,0.981481
8484170,2.43396,0.4706,0.71238,3.14633,0.5882,4,0.8,10,1.0,31,0.96875,15,0.75,34,0.85,39,0.928571,1,1.0,13,1.0,23,1.0,98,0.837607,8,1.0,17,0.944444,23,0.958333,40,0.952381,0,0.0,14,0.933333,37,0.973684
8479292,3.51515,0.25,-0.38522,3.12993,0.5,4,1.0,13,1.0,46,0.867925,14,0.56,54,0.830769,71,0.946667,3,1.0,16,1.0,27,1.0,112,0.811594,12,0.923077,27,0.964286,33,0.942857,49,0.844828,0,0.0,10,1.0,38,0.974359
8481551,2.89685,0.5,0.65838,3.55523,0.5625,2,1.0,11,1.0,43,0.977273,9,0.75,39,0.906977,33,0.891892,1,1.0,7,0.875,28,0.965517,94,0.824561,15,1.0,26,0.962963,22,0.88,35,0.921053,0,0.0,10,0.833333,36,0.972973
8477967,2.90357,0.45,-0.05377,2.8498,0.425,3,1.0,10,1.0,36,0.9,17,0.73913,33,0.868421,48,0.90566,2,1.0,10,0.909091,26,1.0,117,0.829787,3,1.0,39,0.95122,28,0.965517,32,0.888889,2,1.0,22,1.0,33,0.970588
8482447,3.5085,0.2632,0.0,3.5085,0.425,4,1.0,18,1.0,25,0.892857,10,0.625,38,0.76,38,0.77551,3,1.0,8,0.8,32,0.969697,86,0.811321,7,1.0,27,1.0,23,0.958333,33,0.891892,2,1.0,11,0.916667,28,0.903226
8482821,3.79949,0.375,-0.98051,2.81898,0.3654,5,1.0,14,1.0,52,0.981132,25,0.757576,66,0.868421,51,0.87931,1,1.0,13,0.928571,42,0.954545,185,0.787234,16,1.0,31,1.0,38,0.95,57,0.850746,1,1.0,22,1.0,62,0.96875
8473503,2.42118,0.3077,0.44021,2.86139,0.5714,3,1.0,8,1.0,20,1.0,10,0.714286,25,0.892857,20,0.833333,1,0.5,4,1.0,24,0.96,56,0.8,5,1.0,11,1.0,20,1.0,23,0.821429,1,1.0,7,1.0,18,0.947368
8481611,2.32582,0.375,1.1017,3.42752,0.6667,2,1.0,8,1.0,14,1.0,3,0.75,19,0.791667,16,1.0,0,0.0,3,1.0,13,1.0,32,0.761905,5,1.0,5,1.0,11,0.916667,22,0.916667,0,0.0,6,1.0,11,1.0
8484268,3.61356,0.2778,-1.15215,2.46141,0.3333,7,1.0,12,1.0,44,0.977778,18,0.72,44,0.77193,56,0.888889,2,1.0,12,0.923077,36,1.0,121,0.834483,8,1.0,24,0.857143,29,0.90625,51,0.894737,1,1.0,16,0.842105,32,1.0
8471734,3.08885,0.4167,-0.84626,2.24259,0.28,3,1.0,10,1.0,52,0.981132,12,0.631579,57,0.850746,52,0.866667,1,1.0,12,0.8,61,0.983871,121,0.801325,8,1.0,39,0.906977,33,1.0,69,0.932432,2,1.0,17,0.944444,49,0.942308
8475717,3.67998,0.2308,-0.4166,3.26338,0.375,5,0.833333,11,1.0,26,1.0,16,0.64,41,0.953488,45,0.865385,2,1.0,8,0.888889,21,0.954545,74,0.755102,8,1.0,20,1.0,18,0.9,32,0.842105,2,1.0,10,1.0,18,1.0
8483710,2.85506,0.5,-0.23792,2.61714,0.35,6,1.0,7,1.0,30,0.9375,14,0.736842,46,0.92,63,0.954545,1,1.0,8,0.888889,38,1.0,118,0.861314,10,1.0,29,0.90625,31,0.939394,44,0.88,0,0.0,12,0.923077,44,0.977778
8477970,2.93471,0.3684,-0.64663,2.28808,0.2955,2,1.0,11,1.0,47,0.959184,20,0.740741,30,0.75,39,0.906977,0,0.0,20,0.869565,37,1.0,105,0.813953,9,1.0,19,1.0,25,1.0,42,0.875,0,0.0,10,0.909091,31,0.939394
8483532,2.00222,0.5,1.00111,3.00334,0.75,0,0.0,3,1.0,13,0.928571,0,0.0,7,0.875,9,0.9,0,0.0,2,1.0,10,1.0,22,0.88,1,1.0,3,0.6,2,1.0,10,1.0,1,1.0,3,1.0,7,1.0
8475852,4.07069,0.25,-0.34892,3.72177,0.3,0,0.0,10,1.0,13,0.928571,7,0.583333,20,0.714286,16,0.842105,0,0.0,6,0.857143,11,1.0,52,0.825397,7,1.0,12,1.0,12,0.923077,26,0.866667,1,1.0,7,1.0,12,0.923077
8480051,4.29831,0.0,0.33064,4.62895,0.6667,0,0.0,0,0.0,3,0.75,2,0.666667,6,0.857143,10,0.833333,0,0.0,1,1.0,7,0.875,11,0.733333,2,1.0,6,1.0,2,1.0,11,0.785714,0,0.0,2,1.0,4,1.0
8482076,2.61913,0.3333,0.0,2.61913,0.6667,1,1.0,3,1.0,6,1.0,7,1.0,9,0.9,8,0.8,0,0.0,1,1.0,4,1.0,20,0.8,2,1.0,3,1.0,2,1.0,9,1.0,0,0.0,0,0.0,4,1.0
8482123,2.31129,0.6667,0.0,2.31129,0.6667,0,0.0,3,1.0,7,1.0,1,0.5,7,1.0,11,0.916667,0,0.0,3,1.0,6,1.0,15,0.75,2,1.0,6,1.0,3,1.0,8,1.0,0,0.0,2,1.0,4,1.0
8482193,1.62162,1.0,2.27027,3.89189,0.8333,0,0.0,1,1.0,11,1.0,4,0.8,7,1.0,4,0.8,0,0.0,2,1.0,8,1.0,19,0.863636,3,1.0,4,1.0,9,1.0,7,1.0,0,0.0,1,1.0,11,1.0
8482761,2.99584,0.125,-0.24965,2.74618,0.375,1,1.0,6,1.0,18,0.947368,3,1.0,17,0.85,12,0.8,0,0.0,0,0.0,7,1.0,37,0.770833,3,1.0,11,0.916667,11,0.916667,25,0.892857,0,0.0,4,0.8,10,1.0
8482949,1.0,1.0,2.0,3.0,1.0,0,0.0,1,1.0,2,1.0,1,1.0,2,1.0,2,1.0,0,0.0,1,1.0,1,1.0,8,0.888889,1,1.0,0,0.0,1,1.0,5,1.0,0,0.0,1,1.0,1,1.0
8481544,4.65016,1.0,1.55005,6.20022,0.5,0,0.0,1,1.0,4,0.8,0,0.0,6,1.0,3,1.0,0,0.0,1,0.5,1,1.0,7,0.875,1,1.0,3,1.0,0,0.0,1,0.5,0,0.0,0,0.0,2,0.666667
8483668,3.03911,0.3333,-0.67536,2.36375,0.3333,1,1.0,3,1.0,7,1.0,2,1.0,8,0.8,6,0.857143,0,0.0,2,1.0,6,1.0,13,0.8125,4,1.0,2,1.0,4,1.0,12,0.8,0,0.0,0,0.0,3,1.0
8481529,2.02902,0.6667,1.26814,3.29716,0.625,0,0.0,4,1.0,13,1.0,2,1.0,8,0.888889,12,0.8,0,0.0,2,1.0,7,1.0,15,0.9375,3,1.0,12,0.923077,3,1.0,5,0.833333,0,0.0,5,1.0,6,1.0
8483703,2.55969,0.25,0.0,2.55969,0.4,1,1.0,1,1.0,17,1.0,0,0.0,11,0.916667,9,0.818182,0,0.0,2,0.5,4,1.0,20,0.869565,1,1.0,8,0.888889,5,0.714286,11,0.916667,0,0.0,2,1.0,12,1.0
8477484,4.12867,0.25,-0.6193,3.50937,0.1667,2,1.0,5,1.0,11,1.0,4,0.666667,9,0.642857,15,0.9375,0,0.0,2,0.666667,12,1.0,25,0.735294,1,1.0,8,0.888889,6,1.0,13,0.928571,0,0.0,5,1.0,9,1.0
8476316,6.08622,0.0,-2.02874,4.05748,0.0,0,0.0,1,1.0,1,0.5,0,0.0,3,1.0,0,0.0,0,0.0,1,1.0,2,1.0,4,0.8,1,1.0,1,1.0,0,0.0,3,0.75,0,0.0,0,0.0,1,1.0
8477405,8.89987,0.0,-4.44993,4.44993,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.666667,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0
8477831,3.07342,0.0,-1.02447,2.04894,0.0,0,0.0,2,1.0,3,1.0,0,0.0,1,1.0,3,1.0,0,0.0,3,1.0,1,1.0,5,0.833333,0,0.0,2,0.666667,1,1.0,2,0.666667,0,0.0,0,0.0,2,1.0
8480022,0.0,0.0,9.91735,9.91735,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8480238,7.3922,0.0,-2.11206,5.28014,0.0,0,0.0,0,0.0,2,1.0,0,0.0,3,0.75,2,1.0,0,0.0,1,1.0,1,1.0,10,0.666667,1,1.0,1,1.0,2,0.666667,4,1.0,0,0.0,3,1.0,3,1.0
8482411,3.35352,0.0,1.67676,5.03027,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,2,0.5,0,0.0,0,0.0,1,1.0,2,1.0,0,0.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0
8483746,9.0,0.0,-9.0,0.0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0,2,0.666667,0,0.0,0,0.0,0,0.0,3,0.75,0,0.0,2,1.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
8484910,2.09912,1.0,-2.09912,0.0,0.0,1,1.0,1,1.0,7,1.0,0,0.0,3,1.0,3,1.0,0,0.0,0,0.0,3,1.0,6,0.857143,1,1.0,1,1.0,0,0.0,2,1.0,0,0.0,2,0.666667,3,1.0
8477990,4.21916,0.0,-2.10958,2.10958,0.0,0,0.0,1,1.0,1,0.5,1,1.0,1,1.0,3,1.0,0,0.0,0,0.0,0,0.0,5,0.714286,0,0.0,2,1.0,1,1.0,1,0.5,0,0.0,0,0.0,1,1.0
8482515,5.23809,0.0,-0.95238,4.28571,0.0,0,0.0,1,1.0,7,1.0,3,0.5,7,0.777778,5,0.833333,0,0.0,1,0.5,7,1.0,17,0.85,2,1.0,2,1.0,4,1.0,8,1.0,0,0.0,2,1.0,5,1.0
